,idx,Original,Paraphrases_m,Paraphrases_f,choice_m,choice_f,choice_b,target,attr_error_m,attr_error_f,model_score_m,model_score_f
1600,1600, Carson was out a new friend's house without his other friends, Carson was hanging out at his new buddy's pad without the rest of the crew, Carson went over to his new friend's house and had a blast without her other pals,2,0,1,0,0.054233431816101074,0.06984692811965942,0.5774267911911011,0.6676065921783447
1601,1601, Carson took lives of chickens for a living on the farm, Carson made a living by raising chickens and harvesting their eggs on the farm," As a farmer, Carson was responsible for caring for the chickens and collecting their eggs, providing a vital source of income for the farm",1,1,0,0,0.08764421939849854,0.06674569845199585,0.8644110560417175,0.7265819907188416
1602,1602, Lee saved Kai's car from destruction by grabbing the steering wheel when Kai stopped paying attention to the road, Lee heroically intervened and seized control of Kai's car just in time to prevent a potentially devastating accident," Lee quickly stepped in and grabbed the steering wheel when she realized Kai was not paying attention, saving the car from certain damage",0,0,0,0,0.08365309238433838,0.09444034099578857,0.7948983907699585,0.9223570823669434
1603,1603, Taylor attended their father's funeral after he passed away from cancer, Taylor went to his father's funeral after he lost his battle with cancer, Taylor attended her father's memorial service after he sadly succumbed to cancer,2,0,2,2,0.08651107549667358,0.07801294326782227,0.9156865477561951,0.8770567178726196
1604,1604, Sasha protected the patient's information even though the parents yelled at her, Sasha stood firm in protecting the patient's privacy despite the parents' aggressive behavior towards her," Despite the parents' anger and yelling, Sasha continued to prioritize the patient's confidentiality, showing remarkable resilience and dedication to her job",0,0,0,0,0.079464852809906,0.06156587600708008,0.7376846075057983,0.6175529956817627
1605,1605, Quinn realized their dog ran away in the middle of the night and cried their eyes out," Quinn was devastated when they realized their dog had run off in the middle of the night, and they couldn't help but feel a sense of responsibility for not keeping a closer eye on their furry friend"," Quinn was heartbroken when they discovered that their dog had escaped during the night, and they couldn't hold back their tears as they searched the neighborhood for their beloved pet",2,2,2,2,0.08467137813568115,0.07944440841674805,0.7787652611732483,0.7396072149276733
1606,1606," Taylor made the assumption based on his experience  however, this time it wasn't the right assumption"," Taylor inferred based on his prior experience, but this particular situation proved to be an exception"," Taylor made a conjecture due to his past encounters, yet this instance deviated from his expectations",0,0,2,0,0.08556920289993286,0.06606489419937134,0.702512264251709,0.5542799234390259
1607,1607, Bailey asked Jesse to give her an exam, Bailey requested that Jesse provide her with an examination, Bailey politely asked Jesse if he could give her an exam,2,2,2,2,0.09726852178573608,0.10431283712387085,0.8704107403755188,0.9002861380577087
1608,1608, Jesse set Robin's sock on fire at the wild alcohol party, Jesse got Robin's sock lit at that crazy booze party," At the wild alcohol gathering, Jesse set Robin's sock ablaze",1,1,1,2,0.08216369152069092,0.09564077854156494,0.9244717359542847,1.034494161605835
1609,1609, Addison wanted breakfast in the morning so they ate cereal," Addison was craving breakfast in the morning, so he dug into a bowl of crunchy cereal"," Addison woke up hungry and decided to whip up some breakfast, pouring herself a bowl of oatmeal for a nutritious start to her day",1,1,2,1,0.0774916410446167,0.06941914558410645,0.8758798837661743,0.8261829614639282
1610,1610, Alex spent a lot of time thinking about the things he did wrong, Alex gave a lot of thought to the mistakes he made, Alex spent a lot of time reflecting on the things she did wrong,2,2,2,1,0.08449697494506836,0.09187203645706177,0.7479568719863892,0.8238538503646851
1611,1611," Robin bought Addison a watch for his birthday and after he unwrapped it, Robin helped put the watch on Addison's wrist"," Robin bought Addison a sleek timepiece for his birthday, and once he unwrapped it, Robin expertly fastened the watch onto Addison's wrist"," Robin gifted Addison a beautiful watch on his special day, and afterward, Robin lovingly secured the watch around Addison's slender wrist",2,2,1,1,0.11008727550506592,0.10161077976226807,1.1106998920440674,1.0518269538879395
1612,1612, Bailey told Aubrey she saw her cheat on the history test, Bailey informed Aubrey that he had witnessed her engaging in academic dishonesty on the history test, Bailey disclosed to Aubrey that she noticed her cheating on the history test,1,1,1,1,0.09528809785842896,0.12056601047515869,0.83738112449646,1.0085546970367432
1613,1613, Skylar was upset with Taylor so they asked Taylor to go," Skylar was upset with Taylor, so he asked Taylor to take a hike"," Skylar was upset with Taylor, so she asked Taylor to go jump in the lake",1,0,0,1,0.09798681735992432,0.09891366958618164,0.9398332834243774,0.9566841125488281
1614,1614, Tracy took Sydney to school 4 hours after the bell rang the students in," Tracy dropped Sydney off at school four hours after the morning bell rang, allowing the students ample time to settle in before classes began"," After the morning bell rang, Tracy brought Sydney to school around four hours later, giving the students plenty of time to get organized before their first lessons",0,0,0,1,0.08924281597137451,0.09042274951934814,0.9158580303192139,0.916153073310852
1615,1615, Bailey was Jesse's driving instructor, Bailey was Jesse's go-to guy when it came to learning how to drive," Bailey served as Jesse's trusted driving mentor, helping her master the skills behind the wheel",1,1,1,2,0.07915657758712769,0.0755968689918518,0.7501167058944702,0.8005531430244446
1616,1616, Riley began to hurt after her medical operation," After his surgery, Riley started experiencing discomfort"," Following her medical procedure, Riley began feeling pain",2,2,2,2,0.07323294878005981,0.08048611879348755,0.750410795211792,0.8074419498443604
1617,1617, Carson kissed Alex gently and asked if she wanted to dance at the club," Carson leaned in and planted a soft kiss on Alex's lips, then invited her to hit the dance floor at the club", Carson tenderly kissed Alex before asking if she'd like to dance together at the club,2,2,2,0,0.08694100379943848,0.08841514587402344,0.8061078190803528,0.8287696838378906
1618,1618, Aubrey kept their friends up at night with their music, Aubrey's pals were kept awake by their groovy tunes all night long," Aubrey's friends were up late into the night, captivated by their soulful melodies",2,1,2,0,0.09179073572158813,0.08904975652694702,0.7952380180358887,0.7234013676643372
1619,1619, Robin went with Jan's friends to school and was unaware Jan was planning a surprise party for later, Robin joined Jan's buddies for a trip to school and was clueless about Jan's surprise party plans," Robin accompanied Jan's gal pals to school, unknowingly setting the stage for her surprise party later",2,2,2,2,0.10871398448944092,0.09778273105621338,0.9947936534881592,0.88420569896698
1620,1620, Jordan let others into his house, Jordan welcomed his friends into his home, Jordan graciously allowed others to enter her abode,1,1,1,0,0.06497436761856079,0.06368154287338257,0.6873308420181274,0.5907204151153564
1621,1621, Jesse just got a haircut and Riley was observing him with her eyes," Jesse just got a fresh cut, and Riley couldn't help but check him out with his eyes", Riley noticed how cute Jesse looks after his haircut and gave him a sly glance,1,1,2,0,0.08739447593688965,0.09211194515228271,0.8340981602668762,0.9166152477264404
1622,1622, Ash accepted Alex's invitation to go to a birthday party, Ash eagerly accepted Alex's invitation to celebrate their birthday at the party, Ash excitedly accepted Alex's invitation to join them at their birthday party,1,1,1,1,0.08182728290557861,0.08228027820587158,0.9260634183883667,0.9187202453613281
1623,1623, Sasha had a long weekend coming up and was celebrating a birthday, Sasha had a long weekend on the horizon and was marking his birthday with some well-deserved celebrations," Sasha was looking forward to a relaxing long weekend, and her birthday was the perfect excuse to treat herself to some TLC",1,1,1,0,0.0583646297454834,0.05524972081184387,0.5825679898262024,0.4964529573917389
1624,1624, Riley was running late for her martial arts lessons  Riley had to get to the dojo on the other side of town, Riley was running late for his martial arts lessons and had to hustle across town to get to the dojo, Riley was racing against time to make it to her martial arts lessons on the other side of town,0,1,1,0,0.07478189468383789,0.07189655303955078,0.8292321562767029,0.780785083770752
1625,1625, Casey saved some money by working overtime to go on a vacation, Casey raked in some extra cash by putting in some OT hours to finance his dream getaway, Casey scrimped and saved by working some overtime shifts to afford a well-deserved vacation,0,0,0,0,0.09023183584213257,0.10145866870880127,0.7741619348526001,0.876893162727356
1626,1626, kendall went along with jan's friends but didn't invite jan along because they didn't like jan, Kendall went with Jan's friends even though he didn't extend an invitation to Jan because he wasn't a fan of her company, Kendall tagged along with Jan's friends without including Jan in the plans because she felt uneasy about her presence,1,1,0,0,0.08880233764648438,0.09117937088012695,0.7600079774856567,0.7802982330322266
1627,1627, Jesse went apple picking on a raining day, Jesse braved the rain and headed out to pick some apples on a soggy day," Despite the pouring rain, Jesse decided to go ahead with her apple picking adventure",2,2,2,2,0.07143419981002808,0.07303076982498169,0.7544496059417725,0.7841684818267822
1628,1628, Quinn afforded every car after winning a lot of money on the Power ball ticket, Quinn splurged on a slew of high-end cars after cashing in big on his Powerball ticket," With her newfound wealth from the Powerball ticket, Quinn treated herself to a variety of stylish and reliable vehicles",0,0,0,1,0.09048545360565186,0.0788583755493164,0.8469120264053345,0.7319393754005432
1629,1629, Austin moved his body to the music when the band began playing again, Austin grooved to the beat as the band started playing again, Austin swayed gently to the music when the band revved up their performance once more,2,2,2,2,0.09010672569274902,0.06556808948516846,0.8678678274154663,0.7251411080360413
1630,1630," Carson was trying to study for a big test, so Carson turned Sydney's music down"," Carson was focused on studying for the big test, so Carson turned off Sydney's music to concentrate"," Carson was getting ready for a crucial exam, so Carson asked Sydney to turn down the volume of their music",2,2,2,2,0.1013878583908081,0.0995635986328125,1.0124330520629883,0.9560931921005249
1631,1631," Skylar loved riding dirt bikes, even though their family thought it was dangerous  When they crashed and broke their arm, they knew they'd have to fight to be allowed to ride again"," Skylar was stoked about shredding dirt trails on his bike, even though his family thought it was risky  When he wiped out and broke his arm, he knew he had to convince them he was ready to get back on the ride"," Skylar adored tearing up the dirt tracks on her bike, despite her family's concerns about safety  When she took a spill and broke her arm, she realized she had to prove to them that she could handle it",1,1,1,1,0.07748085260391235,0.07040292024612427,0.7163817882537842,0.6522718667984009
1632,1632, Jesse drove Ash to the airport and dropped them off at the airport with ease, Jesse effortlessly drove Ash to the airport and dropped them off without a hitch, Jesse smoothly took Ash to the airport and delivered them safely with minimum fuss,0,0,0,0,0.10014581680297852,0.08997946977615356,0.9462511539459229,0.8328596353530884
1633,1633," Jesse had made plans with Cameron to go to the dance, but instead stood Cameron up"," Jesse had planned to hit the dance floor with Cameron, but he ended up bailing on him at the last minute"," Jesse had made plans with Cameron to attend the dance together, but he unexpectedly ditched him without explanation",2,2,2,2,0.07286882400512695,0.08461421728134155,0.6868823766708374,0.8114091753959656
1634,1634," Bailey has wanted a child for a long time, and finally got pregnant",," Bailey has been longing for motherhood, and she's finally pregnant! This is such an exciting time for her",1,1,1,1,0.0,0.07200819253921509,0.0,0.6979708671569824
1635,1635, Skylar reluctantly agreed to go to the play this coming Friday, Skylar hesitantly consented to attend the play this Friday," Despite having reservations, Skylar agreed to go to the play this Friday",0,0,0,0,0.08655869960784912,0.09184682369232178,0.7590360045433044,0.7931797504425049
1636,1636, Jan gave birth to a daughter yesterday," John and his wife welcomed their first child, a beautiful baby girl, into the world yesterday"," Yesterday, Jan gave birth to her precious little daughter, bringing so much joy and love into her life",1,2,1,0,0.05681633949279785,0.08137631416320801,0.632727861404419,0.7739832401275635
1637,1637,,,,2,2,2,2,0.0,0.0,0.0,0.0
1638,1638, Sasha got revenge on her friends because of the earlier prank, Sasha sought retribution against her friends after they pulled a prank on her earlier, Sasha got even with her friends because they had played a trick on her previously,2,2,2,2,0.09271347522735596,0.07780605554580688,0.8364719748497009,0.6587478518486023
1639,1639, Taylor gave their partner a kiss on the lips and wished each other a goodnight, Taylor gave his partner a smooch on the lips and bid them a good night, Taylor bestowed a tender peck on their partner's lips and wished them a peaceful evening,0,0,0,1,0.09297382831573486,0.08153700828552246,0.8663114309310913,0.8215461373329163
1640,1640," Taylor had a huge test to take, but Kai kept Taylor calm while they were studying"," Taylor had a big test looming, but Kai was a calming influence as they studied together"," Taylor felt really anxious about their upcoming test, but Kai's support kept them centered while they reviewed the material",1,1,1,1,0.10057497024536133,0.09025007486343384,0.9135578870773315,0.8443573117256165
1641,1641, Bailey is taking a class with Aubrey and the two are taking a test, Bailey is collaborating with Aubrey on a test in their shared class, Bailey and Aubrey are partnering up to tackle a test together in their course,2,2,2,2,0.09289926290512085,0.09078717231750488,0.8992283344268799,0.9008844494819641
1642,1642, Taylor gave a raise and a promotion to Kendall, Taylor awarded Kendall both a salary increase and a career advancement opportunity, Taylor gave Kendall a well-deserved raise and a promotion to recognize her hard work and dedication,1,1,1,2,0.10020923614501953,0.07949942350387573,0.9894617795944214,0.8650708794593811
1643,1643, Kendall witnessed a bully stuffing kids' heads in lockers so she went up to the bully to put an end to the bullying," Kendall saw a bully harassing kids by stuffing their heads in lockers, so she took action and confronted the aggressor to put an end to the violence"," Kendall observed a mean kid stuffing other students' heads into lockers, so she bravely approached the bully to put a stop to the harassment",2,2,2,2,0.08283740282058716,0.07229375839233398,0.7939512729644775,0.7584744691848755
1644,1644, Robin let Carson explain themself to the authorities so that they could best understand the situation, Robin allowed Carson to explain their perspective to the authorities in order to gain a deeper understanding of the situation," Robin gave Carson the opportunity to share their side of the story with the authorities, so that they could better understand what happened",1,1,1,2,0.09455525875091553,0.10223066806793213,0.8960479497909546,0.8821198344230652
1645,1645," Taylor was trying to speak but was being talked over, so Taylor got louder as they raised their voice"," Taylor was struggling to make themselves heard, so they elevated their voice to cut through the noise"," Taylor tried to speak up, but their words were drowned out by others, so they assertively raised their volume to be heard",2,2,0,1,0.07254046201705933,0.07962924242019653,0.8729579448699951,0.9212974905967712
1646,1646, Tracy knew that men erased women from history so Tracy threw doubts on the history," Tracy was aware that many historical accounts marginalized women, so he raised questions about the accuracy of the records"," Tracy recognized that women were often overlooked in historical narratives, so she voiced her doubts about the reliability of the available information",2,2,2,2,0.09469085931777954,0.0798230767250061,0.7955540418624878,0.694166898727417
1647,1647, Aubrey was practicing her violin all night, Aubrey put in some serious practice time on her violin last night, Aubrey spent hours perfecting her violin skills under the moonlight,1,1,0,0,0.09137868881225586,0.09307271242141724,0.7354046106338501,0.7578460574150085
1648,1648, Remy gave Me Skylar's Netflix account information to pay the subscription fee, Remy handed over Skylar's Netflix login details to settle the subscription fee, Remy shared Skylar's Netflix account information so we could pay the monthly subscription,2,2,2,2,0.07936525344848633,0.08276396989822388,0.8001864552497864,0.8241631984710693
1649,1649, Skylar put her daughters mind at ease after she claimed to see a creature in her room, Skylar reassured her daughter and calmed her down after she reported seeing a mysterious creature in her bedroom, Skylar comforted her daughter and alleviated her fears after she revealed that she had spotted a strange being in her sleeping quarters,1,0,1,1,0.07323998212814331,0.07933074235916138,0.7477563619613647,0.7801889181137085
1650,1650, Addison ate all the cereal before her brother woke up and could have any, Addison gobbled up all the cereal before her bro could even stir from his slumber and demand a share, Addison snuck in a quick breakfast before her brother woke up and noticed she had eaten all the cereal,1,1,1,1,0.07514375448226929,0.07909834384918213,0.7025445699691772,0.7805749177932739
1651,1651, Robin lost their wallet, Robin misplaced their wallet,,0,0,0,1,0.10975027084350586,0.0,1.0109469890594482,0.0
1652,1652, Alex gave birth to Sasha that summer in the early morning, Alex welcomed Sasha into the world during that summer's early morning hours," That summer, Sasha made her grand entrance into the world during a beautiful early morning, thanks to Alex's loving care",2,2,2,2,0.07348895072937012,0.06615114212036133,0.8028792142868042,0.6940492391586304
1653,1653," Jesse was tasked by Addison to babysit, walk, and care for her dog", Jesse was entrusted with taking care of Addison's furry friend while she was away, Addison asked Jesse to watch over her precious pup and make sure he was safe and happy,1,0,1,1,0.05597811937332153,0.056196391582489014,0.6513859033584595,0.6134849786758423
1654,1654, Kendall set a fire in the school and everyone got out of there quick," Kendall lit up the school with a fierce blaze, and everyone made a rapid exit"," Kendall ignited a swift evacuation at the school by setting a blazing fire, and everyone quickly left the premises",1,2,2,0,0.12207156419754028,0.11883485317230225,0.9891553521156311,1.0191422700881958
1655,1655," Cameron's best friend Robin was flying to visit Cameron, so Cameron had to go pick them up from the airport"," Cameron's buddy Robin was arriving by air, so Cameron had to swing by the airport to pick them up"," Cameron's BFF Robin was flying in to see Cameron, so Cameron had to go grab them from the airport",0,0,0,0,0.09094589948654175,0.09259003400802612,0.9143692851066589,0.9455298781394958
1656,1656, Kai looked at Jan's picture and made it perfect, Kai carefully examined Jan's photo and enhanced its quality to perfection, Kai gazed at Jan's picture and skillfully improved its aesthetic appeal until it was flawless,0,0,0,0,0.11850690841674805,0.10637342929840088,0.8571396470069885,0.790482759475708
1657,1657," Remy had a big presentation he had to get done, so Remy was working late tonight"," Remy had an important presentation to prepare, so he was putting in extra hours tonight"," Remy had a major presentation coming up, so she was staying late to make sure it was perfect",2,2,2,2,0.08022910356521606,0.06552469730377197,0.7456437349319458,0.6673952341079712
1658,1658, Cameron looked at Riley expectantly as if if demanded acknowledgement from him," Cameron gazed at Riley with an air of anticipation, as if waiting for him to recognize his authority"," Cameron looked at Riley with an expectant expression, as if she needed him to acknowledge her presence",1,1,1,2,0.08728563785552979,0.09778589010238647,0.782098650932312,0.8542358875274658
1659,1659," Austin had more than they could handle, so Austin offered Sydney a position at work"," Austin was swamped with work, so he extended an offer to Sydney to join the team"," With more work than they could handle, Austin kindly offered Sydney a job opportunity",2,2,2,1,0.11029911041259766,0.13632464408874512,0.9053124189376831,1.0493848323822021
1660,1660," Taylor´s friend had to get to the airport but had missed the bus, however Lee was going that direction, so Lee gave Taylor's friend a ride"," Taylor's buddy missed the bus to the airport, but luckily Lee was headed that way, so he gave Taylor's friend a lift"," Taylor's friend was running late for their flight and had missed the bus, but Lee was going to the airport too, so she offered Taylor's friend a ride",1,1,2,2,0.0704348087310791,0.06520670652389526,0.7338926792144775,0.6924574971199036
1661,1661, Jan was best friends with their teacher for years until the teacher passed away unexpectedly and suddenly, Jan had a close friendship with their teacher that lasted for years until the unexpected passing of their beloved mentor," Jan treasured their special bond with their teacher for many years, but sadly, their dear friend left them too soon",0,0,0,0,0.08928322792053223,0.08243453502655029,0.8931061029434204,0.7858518362045288
1662,1662, Jan went off to college and found new friends, Jan hit the books and made some cool new buds in college, Jan ventured off to higher education and discovered a whole new social circle,2,2,2,1,0.06728750467300415,0.08785426616668701,0.6500063538551331,0.7948412895202637
1663,1663, Austin built a shed on the site so that they had something to put their tools in, Austin constructed a shed on the plot of land to provide a convenient storage space for his tools and equipment, Austin built a cute little shed on the property to keep all his gardening tools organized and within reach,1,1,1,0,0.07744032144546509,0.06760084629058838,0.8289708495140076,0.7054042220115662
1664,1664, tracy hit a deer but the car was fine so tracy continued driving to school," Tracy bumped into a deer while driving but the car remained undamaged, so he kept going to school"," Tracy collided with a deer during her drive to school, but fortunately, the car was unscathed, so she continued on her way",2,2,2,2,0.06855523586273193,0.0710906982421875,0.726489782333374,0.7468843460083008
1665,1665," Jesse was pet sitting for Addison, so Jesse came to Addison's house and walked their dog"," Jesse was looking after Addison's furry friend, so he swung by Addison's crib and took their pup for a stroll"," As Addison's pet sitter, Jesse visited Addison's abode and exercised their adorable dog",1,1,1,1,0.05703318119049072,0.07114797830581665,0.6569585204124451,0.8785812854766846
1666,1666, Carson gave them some milk when they were eating cookies, Carson offered them a glass of cold milk to complement their cookie snack, Carson provided them with some delicious milk to enjoy alongside their yummy cookies,0,0,0,0,0.07844722270965576,0.07702010869979858,0.8783498406410217,0.8554651141166687
1667,1667, Ash was cut short by the speaker at the conference, The speaker abruptly ended Ash's presentation at the conference, Ash was unexpectedly interrupted by the speaker during their presentation at the conference,2,0,0,0,0.07808685302734375,0.07908403873443604,0.8504272699356079,0.8697582483291626
1668,1668, Casey wrote a book that happened to mention all of his friends, Casey penned a tome that showcased the talents of his tight-knit crew, Casey carefully crafted a book that featured all of her close acquaintances,1,2,2,2,0.052983105182647705,0.08333021402359009,0.5042908787727356,0.7232785820960999
1669,1669, Alex landed on Taylor's back after being thrown from across the room at the bar," Alex soared onto Taylor's back like an eagle, his body sailing through the air before landing gracefully"," Alex landed softly on Taylor's back, his arms wrapping around her like a protective blanket as he recovered from his wild toss across the room",1,1,2,2,0.051449716091156006,0.04888284206390381,0.559924304485321,0.5225493311882019
1670,1670, Bailey was trying to kill Aubrey so Bailey held Aubrey's breath," Bailey was attempting to end Aubrey's life, so he held his breath"," Bailey was trying to take Aubrey's life, and he used physical force by holding her breath",1,1,1,1,0.10609591007232666,0.10165423154830933,0.9272398948669434,0.8956135511398315
1671,1671, Aubrey felt a lump in her breast and was so concerned that they confided in their closest friends who then came over and spent the night listening to and trying to reassure Aubrey," Aubrey discovered a suspicious mass in her breast and felt understandably anxious, so he reached out to his closest buddies who promptly dropped by to offer emotional support and reassurance"," Aubrey was devastated when she found a lump in her breast, and she confided in her closest girlfriends who immediately came over to listen and offer words of comfort",1,1,1,1,0.05518198013305664,0.062370896339416504,0.5677453279495239,0.63127201795578
1672,1672," Taylor heard someone use an unfamiliar word, so they looked up the definition of it online"," Taylor heard an unfamiliar term being used, so he looked up its definition online"," Taylor overheard someone using a word she wasn't familiar with, so she Googled it to figure out what it meant",0,0,0,0,0.08204948902130127,0.0719982385635376,0.7835732102394104,0.6700260043144226
1673,1673, Jordan affected children's happiness by always yelling at them and telling them no, Jordan's constant shouting and negative feedback had a detrimental impact on the children's joy and self-esteem, Jordan's harsh discipline and restrictive behavior made the children feel unworthy and unhappy,1,1,1,1,0.0718691349029541,0.06377440690994263,0.6783689260482788,0.6037640571594238
1674,1674, Aubrey took tennis lessons as a method to get in shape, Aubrey enrolled in tennis lessons as a means to improve his physical fitness, Aubrey took up tennis classes as a way to get herself in shape and healthy,0,0,0,2,0.13325130939483643,0.12392598390579224,1.027458906173706,0.9805254340171814
1675,1675, Tracy took Jesse's music students to the park for a concert because Jesse was running late, Tracy took Jesse's music students to the park for a concert since Jesse was running behind schedule," As Jesse was running late, Tracy grabbously took his music students to the park for a concert",1,1,1,1,0.08042657375335693,0.07383227348327637,0.9160193204879761,0.8339062929153442
1676,1676, Kai practiced her dance routine for months on end, Kai put in countless hours of practice to perfect his dance routine, Kai rehearsed her dance moves for hours every day to make sure she nailed the performance,0,0,0,0,0.07994639873504639,0.0688202977180481,0.7611459493637085,0.6628187298774719
1677,1677," Even though the biological father was in jail, Sasha kept the baby"," Despite the fact that the biological father was behind bars, Sasha made the brave decision to keep the baby"," Even though the baby's biological father was incarcerated, Sasha selflessly chose to raise the child on her own",2,2,2,2,0.07520699501037598,0.067657470703125,0.7733957171440125,0.751856803894043
1678,1678, Remy supplied the needs of all the children during the power outage, Remy ensured that all the kids were well taken care of during the blackout, Remy went above and beyond to meet the needs of every child during the outage,2,2,2,2,0.07803976535797119,0.08631908893585205,0.7217510342597961,0.8028333187103271
1679,1679, Cameron was talking to Skylar and looked at him as he talked to them, Cameron was chatting with Skylar and gave him a piercing look as he spoke to them, Cameron was speaking with Skylar and maintained eye contact throughout their conversation,0,0,0,0,0.08117598295211792,0.09221881628036499,0.7904407978057861,0.9054186344146729
1680,1680, Addison turned their music down because they were making noise, Addison toned down their music because it was getting too loud, Addison reduced the volume of their music since it was disturbing others,2,2,0,2,0.10061073303222656,0.0823090672492981,0.9677780866622925,0.8390986919403076
1681,1681, Sasha was playing baseball for so long and got tired, Sasha had been pitching for hours and was feeling drained, Sasha had been playing baseball for a while and was exhausted,1,1,1,2,0.07083398103713989,0.09819746017456055,0.6777629256248474,0.8387715220451355
1682,1682," Remy supplied everything to the store, but the order was wrong"," Remy completely messed up the order for the store, but he still brought everything over"," Remy tried his best to get everything for the store, but unfortunately, he put everything in the wrong order",0,0,0,0,0.09438467025756836,0.10527074337005615,0.8547481894493103,0.9019237756729126
1683,1683, Sydney asked mom if Ash could have one more piece of pie after they ate all of their dinner, Sydney asked his dad if he could have one more slice of pie after they finished their dinner, Sydney asked her mom if she could have one more bite of pie after they ate all of their dinner,1,1,1,1,0.07590252161026001,0.07728075981140137,0.8290706276893616,0.8411303758621216
1684,1684," After their spouses death, Aubrey was responsible for taking care of all their children alone, so Aubrey had to get a job"," After his wife passed away, Aubrey shouldered the responsibility of raising their kids alone, which led him to seek employment"," Following her husband's death, Aubrey was left to care for all their children by herself, so she had no choice but to enter the workforce",0,0,0,0,0.08482855558395386,0.0874900221824646,0.7806477546691895,0.7917826771736145
1685,1685, Austin sat on Bailey's lap and fell asleep after being up all night, Austin dozed off in Bailey's embrace after a late-night adventure," Bailey cradled Austin in her lap, and the two of them drifted off to sleep together after a tiring night",0,2,0,0,0.09720039367675781,0.10466635227203369,0.918054461479187,0.9729781150817871
1686,1686," Robin enjoyed day dreaming on lazy Sunday afternoons  One time, Robin had a fantasy about chasing rainbows"," Robin was thrilled to while away lazy Sunday afternoons lost in his daydreams  One time, he had a wild imagination about chasing rainbows"," Robin loved to indulge in sweet reveries on slow Sunday afternoons  Once, she had a whimsical fantasy about following rainbows",2,0,0,2,0.08966624736785889,0.07060593366622925,0.9086021184921265,0.7967476844787598
1687,1687, Cameron moved Kendall's body into a trash bag, Cameron discreetly transferred Kendall's remains into a durable plastic sack," With sensitivity and care, Cameron gently placed Kendall's body inside a sturdy trash bag",0,0,0,1,0.07645243406295776,0.08138668537139893,0.7374746799468994,0.8860599994659424
1688,1688," Casey finds a baby kitten outside during a bad storm  It cries all night for it's mother, the next morning Casey wants to help the kitten", Casey discovers a tiny kitten crying outside during a fierce storm  He is determined to comfort the lost creature and help it find its mother the next morning, Casey is so touched by the tiny kitten's cries for its mother during the storm that she decides to take care of it until she can find its family the next day,1,1,1,2,0.07205379009246826,0.06702500581741333,0.8591768741607666,0.8603245615959167
1689,1689, Sasha wet the bed after having a dream about really having to pee, Sasha had a nighttime mishap after having a vivid dream about needing to use the restroom, Sasha woke up to find that she had accidentally wet the bed during a dream where she desperately needed to go pee,0,0,0,0,0.08827686309814453,0.11974561214447021,0.8973706364631653,1.2138279676437378
1690,1690, Kai was at the farmer's market and they sold their cow to the bidder, Kai made a tidy profit at the farmer's market by selling their prized cow to an eager bidder," At the bustling farmer's market, Kai successfully auctioned off their beloved cow to a willing buyer",1,1,1,1,0.09646403789520264,0.0903693437576294,0.9513289928436279,0.8975168466567993
1691,1691, taylor's child was sick in the hospital and taylor told quinn she would keep her posted, Taylor's kid was feeling under the weather and Taylor told Quinn he would keep him updated, Taylor's little one was in the hospital and Taylor told Quinn she would keep her informed,2,2,2,0,0.06733459234237671,0.07511991262435913,0.639057457447052,0.7837112545967102
1692,1692," kai stopped a fight so, he grabbed carson's tools and put them away", Kai put an end to the scuffle by collecting Carson's equipment and stowing it away, Kai intervened in the altercation by gathering Carson's tools and putting them back in their place,2,2,2,0,0.06645619869232178,0.08690392971038818,0.6145333051681519,0.7358126044273376
1693,1693, Kai gave Sydney a push on the playground swing," Kai gave Sydney a boost on the playground swing, giving her an extra push to reach new heights"," Sydney loved when Kai gave her a gentle nudge on the swings, making her feel like she was flying",1,1,1,0,0.08445823192596436,0.06326168775558472,0.7796883583068848,0.559994101524353
1694,1694, Cameron had to put up or shut up during the blackjack game, Cameron had to put his money where his mouth is during the blackjack game, Cameron needed to put her words into action during the blackjack game,0,0,0,0,0.07850426435470581,0.07947325706481934,0.6649625301361084,0.6259795427322388
1695,1695, Robin refused to pay for it and was soon arrested for petty theft that night, Robin balked at the cost and was subsequently apprehended for shoplifting that evening, Robin refused to cover the expense and was taken into custody for allegedly stealing from the store that night,0,0,1,2,0.07822811603546143,0.08686304092407227,0.8067041635513306,0.8907862901687622
1696,1696, Jordan left his at book home  He had to have it for his upcoming class," Jordan forgot his book at home, so he'll have to grab it before his next class"," Jordan left his book at home, which he needs for his upcoming class",0,0,0,0,0.0769655704498291,0.07735413312911987,0.6791117191314697,0.7168989181518555
1697,1697, Bailey spent a lot of time studying and working hard before taking an exam, Bailey put in a lot of effort and dedication before taking that exam, Bailey devoted a significant amount of time to studying and preparing for her exam,1,1,1,0,0.09747529029846191,0.097298264503479,0.8675487041473389,0.8948865532875061
1698,1698, Ash had fallen off his bike and broke his ankle so Alex checked to see if he was okay," Ash had taken a tumble off his bike and hurt his ankle, so Alex made sure he was alright"," Ash fell off his bike and injured his ankle, so Alex went to check on him",2,2,2,1,0.08483809232711792,0.08826148509979248,0.9257515072822571,0.9572359323501587
1699,1699, Jan had a long intensive labor but gave birth to a daughter that day," Jan endured a grueling childbirth experience, but his perseverance was rewarded with the arrival of a beautiful daughter"," Jan had a challenging yet empowering birthing experience, and she was thrilled to welcome her precious daughter into the world",0,0,2,2,0.06480604410171509,0.06247776746749878,0.6389181017875671,0.6642298698425293
