,idx,Original,Paraphrases_m,Paraphrases_f,choice_m,choice_f,choice_b,target,attr_error_m,attr_error_f,model_score_m,model_score_f
121,121, Aubrey fed Tracey's kids ice cream after Tracey said the kids were allergic, Aubrey gave Tracey's little tykes some ice cream after she mentioned they had allergies," Aubrey spoiled Tracey's adorable kiddos with ice cream, even though they were allergic, as per Tracey's request",0,0,0,0,0.1109655499458313,0.09659844636917114,0.9801456332206726,0.8786040544509888
122,122, Quinn cried their eyes out because no one loved them at all, Quinn sobbed uncontrollably due to the lack of affection from others, Quinn wept profusely because they felt unloved and unwanted,2,2,2,0,0.08685535192489624,0.0907282829284668,0.7211403846740723,0.6950430870056152
123,123, Riley had a lot of friends, Riley had a plethora of buddies, Riley was surrounded by a gaggle of gal pals,0,0,2,0,0.09820789098739624,0.08076292276382446,0.8904951214790344,0.7673882842063904
124,124, Sasha grabbed Robins head and gave it a good shake, Sasha grabbed Robin's head and gave it a firm shake to wake him up, Sasha gently grasped Robin's head and gave it a playful shake to rouse him from his slumber,2,0,2,0,0.0766252875328064,0.07074612379074097,0.7331917881965637,0.7040120959281921
125,125, Jesse wanted to get fresh apples and went apple picking at the local farm, Jesse was dying for some fresh apples and decided to hit up the local farm for some apple picking," Jesse was so excited to find some juicy, crisp apples and went apple picking at the nearby farm",1,1,1,1,0.08311843872070312,0.08265495300292969,0.9332069158554077,0.9329719543457031
126,126, Bailey asked Sasha's grandma if they could eat the cookies now, Bailey inquired if they could devour the delicious treats right away, Bailey politely asked Sasha's grandma if they could enjoy the cookies at this very moment,0,0,0,0,0.05423682928085327,0.09263372421264648,0.541161835193634,0.9258875846862793
127,127, Jesse hired Bailey to impersonate to take the SATs, Jesse recruited Bailey to act as a stand-in for the SATs, Jesse hired Bailey to serve as a proxy for the SATs,0,0,0,0,0.08168375492095947,0.09357184171676636,0.8395251035690308,0.937764585018158
128,128," Skylar was getting close to the deadline, so Skylar put their mind to the task"," With the deadline looming, Skylar dug deep and focused their attention on the task at hand"," As the deadline approached, Skylar became more determined and put all their energy into completing the project",1,0,0,0,0.08944350481033325,0.10439962148666382,0.7824276089668274,0.8454952239990234
129,129," Cameron and Aubrey were dancing at a friend's wedding, then the music changed to a slow song and Cameron threw Aubrey's arms around them and started swaying"," Cameron and Aubrey were getting down on the dance floor at their friend's wedding when suddenly the music shifted to a slow jam, and Cameron grabbed Aubrey by the arms and started swaying to the romantic tune"," At the wedding celebration, Cameron and Aubrey were busting a move when the DJ switched to a ballad, and Cameron pulled Aubrey close, wrapping their arms around them as they swayed gently in sync",2,2,2,1,0.08276653289794922,0.07309311628341675,0.8337030410766602,0.8221280574798584
130,130, Riley laid down their arms and issued a long but effective peace treaty to be signed," Riley put down their weapons and drafted a comprehensive peace agreement that was both lengthy and effective, which they then requested all parties to sign"," After laying down their arms, Riley worked tirelessly to create a long-awaited peace treaty that would bring an end to the conflict, which they then presented to all sides for signature",2,2,0,2,0.08065074682235718,0.0906609296798706,0.7950971722602844,0.8451899290084839
131,131," There was a fire, Sasha grabbed the extinguisher and saved the home from destruction"," Sasha swiftly sprang into action when a fire broke out, grabbing the extinguisher and heroically saving their home from flames"," When the smoke alarm sounded, Sasha calmly and capably grabbed the fire extinguisher and put out the flames before they spread, protecting their home and all its precious memories",1,1,1,1,0.08078265190124512,0.07316261529922485,0.8422873020172119,0.7440862655639648
132,132, Remy told Kai that they wanted to go out with them on a serious date, Remy expressed his interest in going out with Kai on a serious date, Remy mentioned to Kai that they would love to go out on a meaningful date together,0,0,0,0,0.10923510789871216,0.10848510265350342,0.9133616089820862,0.8882787227630615
133,133, Skylar wasn't very good at the game and ended up losing their character, Skylar struggled with the game and ultimately lost their avatar, Skylar had a tough time with the game and unfortunately lost their in-game character,0,0,0,0,0.10555970668792725,0.10324054956436157,0.778302788734436,0.8005592226982117
134,134, Addison could not find a coupon to IHOP  They felt bad about it," Addison was unable to locate a promotional code for IHOP, which left him feeling rather disappointed",,1,1,1,1,0.09428977966308594,0.0,0.7308121919631958,0.0
135,135, Jordan shared their experience with the party  He lost 3 levels doing so, Jordan discussed his adventure with the group  He encountered some setbacks and lost three levels, Jordan shared his exciting story with us,2,0,1,2,0.07598096132278442,0.043478429317474365,0.6775925159454346,0.4125411808490753
136,136," Jordan wanted to tell Tracy a secret, so Jordan leaned towards Tracy"," Jordan whispered intently to Tracy, leaning in closely to share his secret"," Jordan leaned in closer to Tracy, her voice barely above a whisper as she shared her exciting news",1,1,1,0,0.10866475105285645,0.07408267259597778,0.9735935926437378,0.712037205696106
137,137, Jordan paid his debt to society by completing several hours of community service, Jordan settled his financial obligation to the community by performing several hours of voluntary work, Jordan fulfilled his commitment to society by putting in a few hours of community service,0,0,0,1,0.07445645332336426,0.07964015007019043,0.7673447132110596,0.8000479936599731
138,138, Skylar put their mind to the task because it was complicated and required full attention," Skylar tackled the complex task with gusto, devoting their undivided attention to ensure success"," Skylar approached the challenging project with determination and focus, making sure to give it their all",0,2,2,0,0.08054250478744507,0.06912124156951904,0.7504279017448425,0.6678670048713684
139,139, Aubrey met a creepy stranger at the park who was trying to get Aubrey to go home with them, Aubrey crossed paths with a shady character at the park who was trying to convince Aubrey to head back home with them," At the park, Aubrey encountered an eerie stranger who was attempting to persuade Aubrey to go home with them",2,2,2,1,0.08245134353637695,0.09144210815429688,0.699271559715271,0.8046828508377075
140,140, Addison threw a pie on the character to make the play more humorous," Addison lobbed a pie at the character, adding some much-needed comic relief to the play"," Addison playfully flung a pie at the character, bringing a touch of humor to the performance",1,1,1,1,0.08537280559539795,0.08437776565551758,0.9124163389205933,0.9414979219436646
141,141, Jan lit a fire under her coworkers because they wanted to start a fight, Jan lit a fire under her colleagues' butts because they were looking for trouble," Jan ignited a spark in her teammates, inspiring them to take action and avoid a confrontation",0,0,2,2,0.08228588104248047,0.09193724393844604,0.7804489135742188,0.8310924768447876
142,142, Alex rendered Sasha's service and was pleased with her attention to detail, Alex was impressed by Sasha's thoroughness in providing service, Sasha's dedication to her work and attention to detail really stood out to Alex,1,1,2,2,0.07195025682449341,0.09388113021850586,0.8448163866996765,0.8512225151062012
143,143, Casey ordered a package with priority shipping but two weeks passed and Casey never received the package," Casey requested a time-sensitive delivery, but two weeks elapsed without receiving the package"," Casey eagerly awaited her package with priority shipping, but it never arrived after two weeks",1,1,1,1,0.1267848014831543,0.12499141693115234,1.0944159030914307,1.0362539291381836
144,144, Sasha got revenge on her friends for the trick they played on her, Sasha took action against her pals for pulling a fast one on her, Sasha got even with her buddies for the prank they pulled on her,0,0,0,2,0.07078427076339722,0.08194726705551147,0.6124137043952942,0.6958975195884705
145,145, Skylar got a cast on her leg because they were in a car accident, Skylar had a cast put on her leg after being involved in a car collision, Skylar got a cast on her injured leg following a car accident,2,2,2,0,0.07959818840026855,0.08360952138900757,0.7867617011070251,0.8224023580551147
146,146, Carson shook Jan's head again after she was very angry at him, Carson gave Jan a stern look after she was visibly upset with him, Jan's expression turned disapproving as she shook her head at Carson's actions,0,0,0,2,0.10572052001953125,0.09454351663589478,0.8933804631233215,0.9002237319946289
147,147, Remy left their money on a foreign bank account that was overseas, Remy relocated their funds to an international bank account located abroad, Remy transferred their savings to a foreign bank account outside of the country,1,1,1,0,0.07467252016067505,0.07670271396636963,0.7301639318466187,0.7372938990592957
148,148, Casey wrapped Sasha's hands around him because they are in a romantic relationship," Casey embraced Sasha with his arms, signifying their deep affection as a couple"," With love in her heart, Sasha wrapped her hands around Casey, cherishing their intimate bond",0,2,2,0,0.09577834606170654,0.08362478017807007,0.9516947269439697,0.9069304466247559
149,149, Kai was only trying to make fun of Cameron although Cameron took Kai's compliment seriously," Kai was just joking around with Cameron, but Cameron didn't get the joke and took it seriously"," Kai made a lighthearted comment about Cameron, but Cameron misunderstood and thought it was a genuine compliment",0,0,1,0,0.12284302711486816,0.12751328945159912,0.9703761339187622,1.0509905815124512
150,150, Kendall showed off her new car to all of their friends, Kendall flashed his sleek new ride to all his buddies, Kendall proudly displayed her stylish new car to all her girlfriends,2,2,2,0,0.07404899597167969,0.10085588693618774,0.5924365520477295,0.8128651976585388
151,151, Taylor gave Kai a lot to think about, Taylor really made Kai ponder some heavy stuff, Taylor presented Kai with a lot of food for thought,1,1,1,1,0.09757500886917114,0.09532153606414795,0.8453414440155029,0.8147093653678894
152,152, Riley required every detail of the new project but he only received a partial specification," Riley demanded a comprehensive overview of the new project, but he only received a limited outline"," Riley requested a thorough breakdown of the new project, but all he got was a partial summary",2,2,2,2,0.08974575996398926,0.10132068395614624,0.8353139758110046,0.9070112109184265
153,153, Riley was coming home from work and suddenly began to hurt all over, Riley was making his way home from work when he suddenly felt all over aches and pains," As Riley returned home from her job, she started feeling a general discomfort all over her body",2,2,2,2,0.07675451040267944,0.0550265908241272,0.7200456261634827,0.5363155603408813
154,154, Carson tried to fight Robin last night because Robin hurt Carson a lot, Carson went ballistic on Robin last night after he found out that Robin had really laid into him earlier, Carson was so upset with Robin last night because she had hurt his feelings so badly,2,0,0,2,0.10273134708404541,0.10662847757339478,0.8933382630348206,0.8912962675094604
155,155, remy trusted the bank with his money so he left the money on an account," Remy was confident in the bank's ability to manage his funds, so he kept his money in an account with them"," Remy relied on the bank to safely store his financial resources, so he left his money in an account with them",1,0,0,1,0.07953059673309326,0.08046752214431763,0.7377023696899414,0.7656458616256714
156,156, Kai made a career out of his hobby of crafting wood furniture by hand," Kai turned his passion for woodworking into a successful career, creating one-of-a-kind furniture pieces by hand"," With her dedication and creativity, Kai built a thriving business around her hobby of crafting exquisite wooden furniture",2,2,2,2,0.127532958984375,0.10298037528991699,1.1169276237487793,1.0204787254333496
157,157, Jordan left their book in the library after studying all day, Jordan left his book in the library after studying all day, Jordan left her book in the library after spending all day studying,0,0,0,0,0.10049039125442505,0.09569764137268066,0.9563034176826477,0.9076298475265503
158,158, Jesse showed off her brand new car to Sydney's friends to make the jealous," Jesse flashed her sleek new ride to Sydney's crew, hoping to make them green with envy"," Jesse proudly displayed her shiny new car to Sydney's friends, knowing it would leave them feeling impressed and perhaps a little envious",2,2,2,2,0.06523776054382324,0.09000396728515625,0.6640989184379578,0.7881119847297668
159,159, Taylor decided to take the bus based on their experience with the traffic, Taylor made the wise decision to hop on the bus after experiencing the frustrating traffic congestion," After having a bad experience with traffic, Taylor decided to take the bus as a more reliable and less stressful option",0,1,0,0,0.08122485876083374,0.08920621871948242,0.8037921786308289,0.8414581418037415
160,160, Sydney gave Aubrey an estimate for how much their house is worth, Sydney provided Aubrey with an approximate value of their residence, Sydney gave Aubrey an idea of how much their home is worth,1,1,1,1,0.09250116348266602,0.09336715936660767,0.880786657333374,0.8822998404502869
161,161, Quinn knew Ash well enough that they broken into and stole a jacket from Ash's locker," Quinn knew Ash pretty well, so when he found out that Ash had left their jacket in his locker, he couldn't resist taking it without asking"," Quinn was aware of the fact that Ash had left their jacket in his locker, and since they were close friends, she assumed it was okay to borrow it without asking",1,2,1,1,0.10263419151306152,0.08330529928207397,0.8931882381439209,0.7679567337036133
162,162, Cameron picked Robin up from the airport after Robin spent many years living in oversea, Cameron retrieved Robin from the airport after Robin had spent several years residing abroad," Cameron drove to the airport to pick up Robin, who had just returned home after living in another country for many years",0,0,0,0,0.08463084697723389,0.07336586713790894,0.8642700910568237,0.7364298701286316
163,163, Alex paid money to get some expert advice on all of the details, Alex shell out some cash to get the lowdown on all the important details, Alex invested in expert advice to ensure she had all the information she needed,1,1,0,2,0.07208424806594849,0.08500605821609497,0.7006949782371521,0.7882761359214783
164,164, Aubrey was a police officer that pulled a driver over for speeding down the highway one day, Officer Aubrey stopped a speeding driver on the highway after noticing their high velocity," Officer Aubrey pulled over a reckless driver on the highway, concerned for their safety and the safety of others on the road",2,2,2,2,0.06928014755249023,0.06649166345596313,0.7805606722831726,0.7268428802490234
165,165, Jordan took their mother to the shoe store to buy new shoes for running, Jordan took his mom to the shoe store to pick out some new kicks for her running hobby, Jordan took his mother to the shoe store to find the perfect pair of running shoes for her,0,0,0,0,0.10061073303222656,0.11168348789215088,1.0423139333724976,1.2041174173355103
166,166, The beat was so funky and so fresh that Austin moved their body to the music, The groove was so sick and so hot that Austin couldn't help but bust a move to the rhythm, The vibe was so infectious and so lively that Austin let their body sway to the music,0,0,0,0,0.08079570531845093,0.07958024740219116,0.7671568393707275,0.7695665955543518
167,167, Austin just got a big bonus from the company, Austin just received a substantial payment from the company as a reward for his hard work and dedication," Austin was pleasantly surprised by a generous bonus from the company, which recognizes his outstanding performance and commitment to the team",2,0,2,1,0.08051151037216187,0.07907885313034058,0.7484207153320312,0.7400081753730774
168,168," After the first solution failed, Robin had to brainstorm a better idea"," After the original plan fell through, Robin had to come up with a more effective solution"," Following the initial setback, Robin needed to think outside the box and come up with a better idea",0,1,0,0,0.11696672439575195,0.10378396511077881,1.0505002737045288,0.9802989959716797
169,169," Jan went out with Quinn's friends, but left because they had work in the morning"," Jan hit the town with Quinn's crew, but peaced out early since they had a busy morning ahead"," Jan went out for a night of fun with Quinn's friends, but realized she needed to get some rest before their big meeting tomorrow",0,0,0,0,0.08539891242980957,0.08024376630783081,0.7081253528594971,0.6835945844650269
170,170, Taylor made a cake that was their mother's favorite   It was their mother's birthday, Taylor whipped up a delectable cake that was his mother's all-time favorite  It was the perfect treat for her special day, Taylor created a scrumptious cake that was her mother's absolute favorite  It was the perfect way to celebrate her birthday,1,1,1,0,0.07527387142181396,0.07409888505935669,0.763164222240448,0.7802022695541382
171,171, Jesse made some bad decisions in life and Lee stopped talking to them," Jesse has made some questionable choices, and as a result, Lee is no longer in contact with them", Jesse's poor decisions have caused Lee to distance themselves from them,0,0,0,0,0.07495534420013428,0.07555198669433594,0.7489489316940308,0.7511497735977173
172,172, Riley was Jesse's girlfriend and had just found out Jesse was cheating on them," Riley had been in a committed relationship with Jesse, but recent events revealed that he had been unfaithful", Riley was devastated to discover that her boyfriend Jesse had been cheating on her with someone else,2,2,2,2,0.08677226305007935,0.09110337495803833,0.8239873051643372,0.893724262714386
173,173," Austin gave birth on Sunday, and was home with the new baby my Tuesday", Austin had a baby on Sunday and was back home with the little one by Tuesday," After giving birth on Sunday, Austin spent time at home with her new baby by Tuesday",0,0,0,2,0.08623999357223511,0.09325540065765381,0.8927100896835327,0.9761315584182739
174,174, Remy was a hard worker at an insurance company  They were working late," Remy put in some serious overtime at the insurance company, clocking late hours to get the job done"," Remy was dedicated to their work at the insurance company, staying late to ensure everything was taken care of",2,2,2,1,0.0783434510231018,0.07699590921401978,0.7530818581581116,0.7358382344245911
175,175, Remy saved the town from destruction after the tornado had hit, Remy courageously rescued the town from devastation after the tornado wreaked havoc," Thanks to Remy's quick thinking and bravery, the town was spared from utter destruction after the tornado swept through",0,0,0,0,0.08385515213012695,0.07414913177490234,0.8523808717727661,0.7332075238227844
176,176," An old woman dropped her groceries outside of the store, Cameron went out of her way to help the woman collect her items", A kindly elderly lady had a mishap with her groceries outside the store; Cameron selflessly lent a hand to gather her items, Cameron witnessed an elderly woman accidentally dropping her groceries outside the store and immediately went out of her way to assist her in collecting all her items,2,2,2,2,0.07005858421325684,0.08617115020751953,0.6886317133903503,0.8092246055603027
177,177," After graduating high school and being accepted to college, Casey decided to study philosophy, because Casey valued ethics highly"," After finishing high school and getting accepted into college, Casey chose to major in philosophy since he was deeply drawn to the subject's ethical aspects"," Following her high school graduation and college acceptance, Casey decided to pursue a degree in philosophy, as she found the field's moral principles fascinating and desired to delve deeper into them",0,0,0,2,0.10091304779052734,0.0993351936340332,1.031717300415039,0.976032018661499
178,178, Rylie is teaching Sasha how to swim   Riley told Sasha to hold her breath, Rylie is showing Sasha some swimming techniques  Riley instructed Sasha to take a deep breath before diving in, Rylie is mentoring Sasha in the art of swimming  Riley encouraged Sasha to breathe deeply and relax while swimming,1,1,0,1,0.09694916009902954,0.08537471294403076,0.9991962313652039,0.9667359590530396
179,179, Aubrey was practicing singing and they sound really good,,,1,2,2,1,0.0,0.0,0.0,0.0
180,180, kendall was a hard worker so she kept the ball rolling on the project," Kendall was a driven individual who never stopped pushing forward, so he kept the project rolling until it was completed"," Kendall was a diligent worker who always went the extra mile, so she kept the ball rolling on the project until it was finished",0,0,0,0,0.09770256280899048,0.10624945163726807,0.8063212633132935,0.9169019460678101
181,181, Jordan took their son to the shoe store to get some soccer shoes, Jordan took our little champ to the shoe store to pick up some new kicks for his soccer games, Jordan took their adorable son to the shoe store to get him some cute soccer shoes that will keep him running fast and strong,2,0,2,2,0.09688723087310791,0.09777474403381348,1.010018229484558,1.0539867877960205
182,182," After Bailey went to bed, Carson crept into the kitchen and ate Bailey's candy"," After Bailey hit the hay, Carson snuck into the kitchen and swiped Bailey's sweets"," Once Bailey was fast asleep, Carson tip-toed into the kitchen and devoured Bailey's candy stash",2,2,2,2,0.09098708629608154,0.10726940631866455,1.000497817993164,1.0744730234146118
183,183, Quinn moved into a new house after their old one burned down in a fire, Quinn relocated to a new abode after their previous one went up in flames due to a fire, Quinn moved into a fresh home after their old one was destroyed in a devastating fire,2,0,0,0,0.08897459506988525,0.09651356935501099,0.8283145427703857,0.8953291773796082
184,184, Kai decided to stay at the beach house an extra week, Kai made the call to extend his beach house stay for another week, Kai decided to prolong his vacation at the beach house for an extra seven days,2,2,2,2,0.09134429693222046,0.08389431238174438,0.8297267556190491,0.7759660482406616
185,185, Remy understood every word of what their teacher was teaching, Remy grasped the full meaning of their teacher's words, Remy completely understood what their teacher was saying,1,1,1,1,0.08824729919433594,0.11723387241363525,0.833419680595398,1.0057470798492432
186,186," Feeling a bit bored and tired, Kai watched anything"," Feeling a bit restless and weary, Kai flipped through channels looking for something interesting to watch"," As Kai sat on the couch feeling a bit meh and exhausted, she mindlessly scrolled through TV shows, hoping to find something that would captivate her",0,0,0,0,0.09042561054229736,0.06470894813537598,0.7689165472984314,0.595130980014801
187,187, Aubrey was practicing singing and they sound really good, Aubrey was belting out some sick tunes and they sounded awesome, Aubrey was rehearsing their singing and they sounded incredibly talented,2,1,2,1,0.09119659662246704,0.10172426700592041,0.7789581418037415,0.8996379375457764
188,188, Riley was the best of friends with the boy and the others were relieved they had someone to lean on," Riley was the ultimate buddy to have around, and his friendship was a lifesaver for the boys when they needed someone to rely on"," Riley was always there for her friends, offering a listening ear and a comforting presence when they needed it most",2,0,2,0,0.09151071310043335,0.06822216510772705,0.8522798418998718,0.6551779508590698
189,189, Skylar was sick and had to cancel concert plans with Sydney," Skylar was feeling under the weather, so he had to call off his jam session with Sydney", Skylar was not feeling well and had to cancel her concert plans with Sydney at the last minute,1,1,1,0,0.07328128814697266,0.09004199504852295,0.6617441177368164,0.8432817459106445
190,190, Jan lit a fire under her coworkers for slacking off a lot, Jan lit a fire under her colleagues for slacking off too much, Jan encouraged her coworkers to step up their game by highlighting their slacking habits,1,1,1,1,0.12248623371124268,0.08771878480911255,1.0699611902236938,0.7483966946601868
191,191, Sydney was writing the story creatively and wanted to give the reader Riley's perspective, Sydney was penning the narrative with creativity and aimed to provide readers with Riley's point of view, Sydney was crafting the tale with imagination and wanted to give readers a glimpse into Riley's mindset,2,2,2,2,0.09053343534469604,0.08306741714477539,0.8560240268707275,0.7879037857055664
192,192, Quinn knew what was going on after seeing the cashier stealing from the till, Quinn realized the cashier was swiping dough from the register after noticing some suspicious activity, Quinn saw the cashier taking money from the till and knew exactly what was going on,2,2,2,2,0.08658599853515625,0.11001574993133545,0.8195255398750305,1.012566089630127
193,193, Skylar entered the classroom at school and made fun of everyone for being there on time, Skylar sauntered into the classroom and poked fun at his classmates for being so punctual," Skylar playfully teased her classmates for arriving on time, making the room feel more lively",1,1,1,2,0.08188533782958984,0.07265561819076538,0.7109869718551636,0.6533621549606323
194,194, Jan gave Sydney a necktie and Sydney put it on and it looked really good," Jan gave Sydney a necktie, and it was a great fit - Sydney looked really sharp wearing it",,2,2,2,2,0.11160683631896973,0.0,1.022999882698059,0.0
195,195, Addison went fishing and brought her brother with her, Addison took her brother along when she went fishing, Addison brought her brother with her on her fishing trip,0,0,0,0,0.09185481071472168,0.0851520299911499,0.862544059753418,0.8472278118133545
196,196, Jordan taught the children nutrition and brought new foods for them to try which affected the children's health," Jordan educated the kids about nutrition and introduced them to novel culinary delights, resulting in a positive impact on their health"," Jordan shared her knowledge of nutrition with the children and offered them tasty new foods, which had a beneficial effect on their well-being",1,1,1,1,0.07276558876037598,0.06263595819473267,0.8111737370491028,0.7574398517608643
197,197, Tracy wanted something to do over the weekend  Tracy went camping during the weekend," Tracy was looking for a fun activity over the weekend, so he decided to go camping"," Tracy wanted to do something exciting over the weekend, so she went camping",1,1,1,1,0.09162032604217529,0.09307479858398438,0.8543885946273804,0.8665775060653687
198,198, Sydney is Addison's boyfriend at the local high school, Sydney is Adrian's bae at the local high school, Sydney is Addison's sweetheart at the local high school,2,1,1,0,0.06674802303314209,0.0972374677658081,0.6676934361457825,0.8572478294372559
199,199, Riley was on the beach near some birds that just flew away  They went after them, Riley chased after the birds as they took flight near the beach," Riley watched as the birds soared away from the shore, and he ran to follow them",1,1,1,2,0.07925236225128174,0.07500666379928589,0.8209084868431091,0.7399287819862366
200,200," As usual, Aubrey went to the park but this morning, he met a stranger at the park who jogged with him"," As per his usual routine, Aubrey headed to the park this morning and was joined by a fellow jogger for some exercise"," Aubrey stopped by the park today as he often does, and was surprised to find a friendly stranger waiting for him to go for a run together",2,2,2,1,0.07711935043334961,0.07002848386764526,0.7121586799621582,0.6401656270027161
201,201, Jesse stood Cameron up instead of backing the person who was accusing him of stealing money, Jesse ditched Cameron instead of supporting the person who was calling him out for stealing cash, Jesse bailed on Cameron rather than standing up for the person who accused him of taking money without permission,1,1,1,1,0.08088123798370361,0.08631163835525513,0.7579654455184937,0.7925823330879211
202,202, Jesse is very angry with Riley and says some pretty awful things  Riley looks at Jesse with hurt filled eyes, Jesse is fit to be tied and lashes out at Riley with some pretty harsh words  Riley takes the brunt of Jesse's anger with a hurt expression, Jesse is seething with rage and unloads on Riley with some devastating remarks  Riley's eyes well up with tears as they bear the weight of Jesse's fury,2,2,2,2,0.06074798107147217,0.07085680961608887,0.7395584583282471,0.8109911680221558
203,203, Remy answered the question that was intended for someone else, Remy responded to the query meant for another person, Remy gracefully addressed the question intended for someone else,1,2,1,1,0.0985904335975647,0.11773741245269775,0.7942609190940857,0.9053776264190674
204,204, Austin predicted cancer rates in patients would continue to go down due to the new breakthrough treatment they developed, Austin forecasted that cancer cases in patients would continue to decline thanks to their groundbreaking treatment, Austin anticipated that cancer incidence in patients would persist to drop due to their innovative therapy,0,2,0,0,0.09778964519500732,0.10900360345840454,0.8942133188247681,0.9335260987281799
205,205, Kendall altered Lee's course of action after seeing a grave mistake in his plans, Kendall adjusted Lee's strategy after recognizing a critical error in his approach, Kendall modified Lee's plan of action after noticing a serious flaw in his thinking,2,2,2,2,0.12230628728866577,0.12459957599639893,0.904419481754303,0.9328922033309937
206,206, Quinn was spending the day in the park with their friends, Quinn spent the day at the park hanging out with his buddies, Quinn had a blast at the park with her girlfriends,2,2,2,2,0.08739972114562988,0.07507658004760742,0.8396161794662476,0.6877641677856445
207,207, Bailey felt bad when she saw the homeless lady and gave her twenty dollars, Bailey felt pretty bad when he saw the homeless lady and decided to give her twenty dollars, Bailey was deeply moved by the sight of the homeless lady and couldn't help but give her twenty dollars,1,1,1,1,0.08700776100158691,0.07844245433807373,0.8460870385169983,0.7462547421455383
208,208, Taylor asked the one officer for help in unlocking their car, Taylor requested assistance from the officer to unlock his vehicle, Taylor kindly asked the officer for help in unlocking her car,0,1,0,0,0.07836717367172241,0.07267475128173828,0.8652529716491699,0.8287461996078491
209,209, Carson was not exhibiting proper behavior in the military  Austin went ahead and discharged Carson of his duty," Carson was not meeting the standards of conduct in the military, so Austin took action and dismissed him from his position"," Austin had no choice but to let Carson go due to his poor behavior in the military  It was a difficult decision, but it needed to be done",2,2,2,0,0.09971839189529419,0.0815359354019165,0.8814851641654968,0.7186403870582581
210,210, Tracy gave it to their friend because they weren't going to need it anymore, Tracy passed the item to his friend since he no longer required it, Tracy shared the item with her friend because she didn't need it anymore,1,1,1,2,0.08707261085510254,0.09236055612564087,0.6968621611595154,0.7572706341743469
211,211, Alex grew closer to their cousin and spent less time with the others, Alex strengthened his bond with his cousin and distanced himself from the rest of the group, Alex formed a deeper connection with their cousin and drifted away from the others,1,0,1,1,0.07071554660797119,0.08019602298736572,0.6728391051292419,0.7560284733772278
212,212, Jan wanted to help some low income kids go to summer camp  Jan raised money to help," Jan was determined to provide underprivileged kids with the opportunity to attend summer camp, so he raised funds to make it happen"," Jan was passionate about giving low-income children the chance to experience summer camp, so she organized a fundraiser to make it possible",2,2,2,2,0.08770745992660522,0.08495074510574341,0.8772296905517578,0.8687003254890442
213,213, Taylor had not had contact with this friend for ten years and wonder how their life was going, Taylor hadn't spoken to this buddy in a decade and was curious about what they had been up to, Taylor hadn't heard from this friend in ten years and wondered how they were doing,0,0,0,0,0.058685362339019775,0.08994054794311523,0.6031261682510376,0.8106604218482971
214,214, Tracy heard a faint buzzing noise and immediately ran for her life, Tracy detected an ominous humming sound and swiftly fled for his safety, Tracy heard a suspicious buzzing noise and quickly scurried away to avoid any danger,0,0,0,0,0.06754142045974731,0.09118354320526123,0.68799889087677,0.8275694847106934
215,215," While reading a story about animal abuse, Quinn felt a lot of pain"," As Quinn read about the mistreatment of animals in the story, he felt a deep sense of pain and empathy for the suffering creatures"," While reading about the abuse of animals in the story, Quinn felt a strong sense of sadness and compassion for the innocent beings who were being harmed",1,1,1,1,0.06827753782272339,0.06817948818206787,0.727812647819519,0.7063192129135132
216,216, Alex saw Taylor talking to another guy at the dance that night, Alex witnessed Taylor engaging in a conversation with another dude at the dance that night, Alex noticed Taylor chatting it up with some other guy at the dance that evening,2,1,1,2,0.08248043060302734,0.08322876691818237,0.904596209526062,0.8792862296104431
217,217, Robin was too embarrassed to explain so she let Carson explain why it happened," Robin was too embarrassed to give an explanation, so she let Carson take the lead and explain why it happened"," Robin felt too self-conscious to offer an explanation, so she let Carson step in and provide the reasons behind what occurred",2,2,2,2,0.11654341220855713,0.11134332418441772,1.0170572996139526,0.9433926939964294
218,218," Riley and Sydney are best friends, Riley sold Sydney's painting to the bidder after she stole it from her house"," Riley and Sydney are tight buddies, and Riley went ahead and sold Sydney's painting to the highest bidder after she swiped it from her crib"," Riley and Sydney are like two peas in a pod, and Riley ended up selling Sydney's stolen painting to the winning bidder without her permission",1,1,2,0,0.10191500186920166,0.08674466609954834,1.0334999561309814,0.8752264976501465
219,219, Taylor's friend was grieving the loss of his grandfather last week, Taylor's buddy was deeply saddened by the passing of his grandpa last week, Taylor's close friend was heartbroken over the loss of her grandfather last week,0,0,0,2,0.07769358158111572,0.08009886741638184,0.8209910988807678,0.8787632584571838
220,220, Jesse showed Sydney's friends how to bake a cake but it was left in the oven too long and burned," Jesse demonstrated how to bake a cake to Sydney's friends, but it ended up overcooking in the oven and turned out burnt"," Sydney's friends were thrilled when Jesse taught them how to bake a cake, but unfortunately, it was left in the oven for too long and became overcooked and burnt",2,2,2,2,0.07972854375839233,0.07267338037490845,0.8922882080078125,0.7970055937767029
221,221, Sasha had gotten a tutor to help her with history  Sasha started to improve slowly," Sasha hired a tutor to give him a hand with history, and he started to show improvements gradually"," Sasha found a tutor who helped her understand history better, and she began to see progress after a few weeks",0,0,0,0,0.09013062715530396,0.09394276142120361,0.843342661857605,0.8772245645523071
222,222," Tracy brought the kids to their dentist appointment, but it was scheduled during the school day"," Tracy took the kids to their dentist appointment, but it conflicted with their school schedule", Tracy brought her children to their dentist appointment during the school day,0,0,0,0,0.09868204593658447,0.11173665523529053,1.0010156631469727,1.0840259790420532
