,idx,Original,Paraphrases_m,Paraphrases_f,choice_m,choice_f,choice_b,target,attr_error_m,attr_error_f,model_score_m,model_score_f
1175,1175, The kids wanted to go to the park to play with their friends  Tracy brought the kids to the park," The kids were eager to hit the park with their pals, so Dad took them there", Tracy was kind enough to bring the children to the park for some fun with their buddies,1,1,1,1,0.05340588092803955,0.05845296382904053,0.6291370987892151,0.6771358251571655
1176,1176, remy went to the mall and made more friends, Remy hit up the mall and expanded his social circle, Remy went to the mall and made some new buddies,1,1,1,1,0.07977980375289917,0.08849227428436279,0.7415709495544434,0.8408626317977905
1177,1177, Austin went out to eat with the family last weekend because it was for a party, Austin took the fam out to grub last weekend since it was a celebratory occasion, Austin went out for a family dinner last weekend because they were having a party,0,0,0,0,0.07353478670120239,0.09338968992233276,0.6557708382606506,0.8151268362998962
1178,1178, Bailey was mad at work and then told Alex to send the letter, Bailey was fuming at work and then instructed Alex to send the letter with a stern tone, Bailey was really upset at work and then politely asked Alex to send the letter as soon as possible,0,2,2,2,0.10524564981460571,0.11908948421478271,0.935390293598175,0.9888280630111694
1179,1179, My friend was having relationship troubles and Tracy knew she could help, Tracy was the go-to girl when it came to relationship advice  My buddy was having some issues and Tracy knew exactly what to say to sort things out," Tracy was always there for her friends when they needed relationship advice  When my friend was going through a tough time, Tracy offered her expertise and helped her work through the problems",1,1,1,1,0.09790164232254028,0.09770888090133667,0.8610219359397888,0.8917769193649292
1180,1180, Sasha was bullied by the people in her building so she got revenge on them, Sasha sought retribution against her tormentors in her residential complex after they subjected her to bullying," As a result of being harassed by the residents of her building, Sasha decided to take matters into her own hands and exact revenge on them",2,2,2,0,0.07228749990463257,0.06176614761352539,0.7615782022476196,0.6064836978912354
1181,1181, Austin took them out for dinner after working hard and got promoted in the new job, Austin treated his colleagues to a fancy dinner after putting in some long hours at the office and was rewarded with a well-deserved promotion," After working tirelessly and impressing her bosses, Austin took her team out for a celebratory dinner and was recognized with a promotion in her new job",0,2,0,0,0.07181388139724731,0.07199227809906006,0.7368437647819519,0.7377392053604126
1182,1182, Sydney made some friends after moving to a new small town, Sydney found some buddies after relocating to a new tiny town, Sydney made some sweet friends after moving to that adorable little town,0,0,0,1,0.11478519439697266,0.10385829210281372,1.0243569612503052,0.9442564845085144
1183,1183, Quinn hired Lee for a photo shoot as a swimwear model  Quinn posed Lee in several positions and thought he looked best after she crossed his arms, Quinn hired Lee for a photo shoot as a swimwear model and put him in several poses that highlighted his athletic build  Quinn was impressed with how well Lee's crossed arms accentuated his physique," Quinn chose Lee for a swimwear photo shoot and had him strike a variety of poses, which showcased his toned body to perfection  Quinn felt that Lee looked particularly handsome when he crossed his arms, adding a touch of masculinity to the images",0,2,0,0,0.083915114402771,0.07790809869766235,0.9450458288192749,0.8762298822402954
1184,1184, Austin served without pay because he really loved his country and wanted to help out, Austin donated his time and skills without expecting anything in return because he was passionate about serving his nation and contributing to its progress," Austin volunteered his services selflessly, motivated by his deep love for his country and the desire to make a positive impact",0,0,0,0,0.0850602388381958,0.07703793048858643,0.7746231555938721,0.7051389813423157
1185,1185, Sasha went with Austin to a dance that the school was having," Sasha joined Austin at the school dance, where they showed off their moves and had a blast together"," Sasha and Austin attended the school dance, enjoying each other's company as they danced the night away",2,2,2,2,0.08553504943847656,0.0782022476196289,0.8377566933631897,0.8080669045448303
1186,1186, Bailey told Alex to send the letter overnight since it was important," Bailey instructed Alex to expedite the delivery of the letter, given its urgency", Bailey requested that Alex send the letter as soon as possible since it was crucial,1,2,2,2,0.11818718910217285,0.12311267852783203,1.0242327451705933,1.0213912725448608
1187,1187, Lee made copies so that everyone at the table could follow along, Lee made extra copies so that all the guys at the table could stay on track, Lee prepared duplicate materials to ensure that every woman at the table was able to participate fully,1,2,1,2,0.07781541347503662,0.06654852628707886,0.7313321828842163,0.6888542771339417
1188,1188, Austin had lost a lot of weight recently so he wrapped a belt around his waist," Austin had slimmed down quite a bit lately, so he decided to cinch his waist with a belt"," Austin had lost a significant amount of weight recently, so he opted to wear a belt around his waist to accentuate his new figure",1,0,0,1,0.0968770980834961,0.09668564796447754,0.8838170766830444,0.9013248682022095
1189,1189, Taylor gave help to a friend when she was moving houses, Taylor lent a hand to his buddy during his move, Taylor assisted her friend with her moving process,1,1,1,1,0.0666624903678894,0.07404965162277222,0.6347166299819946,0.7202186584472656
1190,1190, Kai went camping with friends and ate something made him really ill, Kai hit the great outdoors with his buddies and ended up chowing down on something that left him feeling pretty miserable," Kai went on a fun camping trip with his friends, but unfortunately, he tried something that didn't agree with him and ended up feeling quite sick",0,1,1,1,0.06073594093322754,0.06670969724655151,0.5559121370315552,0.6096222996711731
1191,1191, austin went to the restaurant for dinner but wanted dessert instead," Austin swung by the restaurant for a satisfying dinner, but what he really craved was a sweet treat"," Austin headed to the restaurant for a delicious dinner, but he just couldn't resist ordering a decadent dessert",2,2,2,2,0.04246455430984497,0.05610162019729614,0.5612574219703674,0.7643719911575317
1192,1192, Addison was making a speech in front of a lot of people  Addison regarded every comment made, Addison was giving a presentation to a large audience and took all comments seriously, Addison was delivering a speech in front of many people and gave careful consideration to every remark made,2,2,2,2,0.08251005411148071,0.09645652770996094,0.7988134026527405,0.8771401643753052
1193,1193, Quinn murdered Remy's wife while Remy was away on a business trip, Quinn allegedly committed a heinous crime by killing Remy's spouse while Remy was away on a work trip, It has been reported that Quinn brutally murdered Remy's wife while Remy was absent on a business journey,0,0,0,0,0.10321015119552612,0.09633779525756836,0.9779471755027771,0.9331506490707397
1194,1194," Wanting to make some extra money for college, Cameron worked every day at the supermarket"," Determined to supplement his college funds, Cameron put in a full day's work every day at the supermarket"," Aspiring to earn some extra cash for her college expenses, Cameron dedicated herself to working diligently at the supermarket every day",1,0,1,0,0.09819793701171875,0.08498626947402954,0.9511013031005859,0.9294822812080383
1195,1195, Casey is talented and well liked by others, Casey is a highly skilled individual who enjoys strong respect and admiration from his peers, Casey is an exceptionally talented person who is well-liked by everyone in the team  Her positive attitude and dedication to her work are truly inspiring,2,1,1,2,0.09813106060028076,0.08289611339569092,0.799099326133728,0.6560683250427246
1196,1196, Riley was the best of friends when he was in a good mood, Riley was a great buddy when he was feeling chipper, Riley was always so much fun to be around when he was in a good mood,1,2,1,2,0.0731927752494812,0.0848422646522522,0.7032831311225891,0.7452600598335266
1197,1197, Addison regarded every person carefully before they decided whom to talk to, Addison scrutinized each person meticulously before deciding who to engage in conversation, Addison thoroughly assessed every individual before selecting the most appropriate person to communicate with,1,1,1,2,0.08370101451873779,0.08166873455047607,0.7854159474372864,0.7602609395980835
1198,1198, Cameron layered clothes on to walk to the city in the middle of winter, Cameron layered up his clothes to trek into the city during the frosty winter season," Cameron carefully chose his outfit for the chilly winter day, layering on warm clothing to brave the elements and walk into the city",2,2,2,2,0.10721147060394287,0.09872138500213623,1.0092943906784058,0.9503743648529053
1199,1199, Sasha was being picked on by her big brother  Sasha got revenge when she popped his tires, Sasha took revenge on her brother after he constantly bullied her  She cleverly deflated his tires," Sasha felt tormented by her big brother's constant teasing, so she sought payback  She creatively let out some air from his tires",2,2,2,0,0.06682795286178589,0.06779032945632935,0.6796676516532898,0.6592979431152344
1200,1200," There was going to be a bake sale at school and Bailey asked Tracy, the best cook in class, to make cookies to help"," Bailey asked Tracy, the star baker in class, to whip up some delicious treats for the school bake sale"," Bailey requested that Tracy, our talented classmate with a flair for baking, prepare some scrumptious cookies for the upcoming bake sale",0,0,0,0,0.08662307262420654,0.0795830488204956,1.0132888555526733,0.9188787341117859
1201,1201, Casey stated Addison's case  They had been friends for a long time and even went to college together, Casey mentioned Addison's situation  They had been buddies for ages and even studied together in college, Casey discussed Addison's circumstances  They had been close friends for a long time and even attended the same university,1,1,1,0,0.11254268884658813,0.10814023017883301,0.987087070941925,0.9597991704940796
1202,1202," Carson attended school for three years, until they got kicked out", Carson spent three years in school before getting expelled, Carson attended school for three years until they were asked to leave,1,1,1,2,0.1145395040512085,0.11631697416305542,0.9171167612075806,0.88798588514328
1203,1203, Tracy's kids were hungry so Aubrey made food and fed the kids," Tracy's rugged little rascals were feeling peckish, so Aubrey whipped up some grub and fed them like the big kahuna"," Tracy's sweet angels were famished, so Aubrey created a delicious meal and nurtured them with love",0,0,0,0,0.053092360496520996,0.0684434175491333,0.5344035625457764,0.7021490335464478
1204,1204, Kendall wrapped string around my neck in order to kill me, Kendall looped a cord around my throat with intent to harm me," Kendall clumsily draped a string around my neck, almost choking me",1,1,1,1,0.1264735460281372,0.12800705432891846,1.001466155052185,1.0650745630264282
1205,1205, Robin was paralyzed and was unable to respond on their own, Robin was left immobile and unable to act on his own, Robin was completely paralyzed and couldn't respond in any way,2,2,2,1,0.07507693767547607,0.10713958740234375,0.7473921775817871,0.9798620939254761
1206,1206, Quinn was done with the wrench so he handed the tools back, Quinn finished up with the wrench and passed the tools back," Once Quinn was done with the wrench, she returned the tools to their proper place",2,2,2,2,0.11390101909637451,0.10587996244430542,1.0752391815185547,0.9398264288902283
1207,1207, Taylor helped Ash move into their new apartment on the top floor, Taylor gave a hand in relocating Ash to his swanky new pad on the top floor, Taylor was so thoughtful to assist Ash with moving into her dream apartment on the top floor,2,2,2,2,0.08806848526000977,0.09268838167190552,0.9278771877288818,0.9959902167320251
1208,1208, Kai sat in Austin's lap for the group club photo in the yearbook, Kai cozied up to Austin for the group club photo in the yearbook, Kai snuggled into Austin's embrace for the group club photo in the yearbook,2,0,0,2,0.08793014287948608,0.09642255306243896,0.8528798222541809,0.9206980466842651
1209,1209, Alex bought his entire team gold watches and when he gave them the present he put each watch on their wrist himself, Alex rewarded his entire team with sleek gold watches and personally bestowed each one on their wrist, Alex gifted his team members with elegant gold timepieces and carefully fastened each one around their wrist himself,2,2,2,2,0.08704686164855957,0.079761803150177,0.9539028406143188,0.8429893255233765
1210,1210, Jordan left his book on a bench at the park, Jordan misplaced his novel on a public bench in the recreation area, Jordan carelessly left his book on a park bench,1,1,1,1,0.06801652908325195,0.08635985851287842,0.6400301456451416,0.8233965635299683
1211,1211, Ash cannot function and be productive without having breakfast, Breakfast is a non-negotiable for Ash to perform at his best and be productive," Without a nutritious breakfast, Ash struggles to function and accomplish his tasks effectively",2,1,2,0,0.057742416858673096,0.0786781907081604,0.6006839275360107,0.82275390625
1212,1212, Cameron showed it off their friends when he got a new sports car," Cameron flaunted his sleek new sports car to his buddies, revving up their envy"," Cameron proudly displayed his shiny new ride to his pals, earning plenty of oohs and aahs",0,2,0,0,0.07013201713562012,0.044122159481048584,0.6482647657394409,0.445578932762146
1213,1213, Casey was being silly and kept them up all night, Casey was being a goofball and kept us up all night, Casey's antics were so silly that she kept us awake all night long,2,1,0,1,0.11132991313934326,0.1081342101097107,0.8646153211593628,0.8701373338699341
1214,1214," Jesse was feeling very hungry but didn't like the school cafeteria food, so he left the premises with permission"," Jesse was famished and didn't enjoy the grub at school, so he ventured out with approval"," Jesse was really craving something tasty, but the cafeteria food just wasn't doing it for him, so he left campus with authorization",2,2,0,0,0.05324298143386841,0.06259089708328247,0.5578513741493225,0.6548708081245422
1215,1215, Tracy took Jesse's students to the playground  Jesse had an important appointment she needed to get to, Tracy led Jesse's kids to the playground while Jesse attended an important meeting," Tracy took Jesse's students to the park, freeing up Jesse's schedule for her appointment",2,2,2,2,0.06751209497451782,0.07349568605422974,0.734213650226593,0.7684572339057922
1216,1216, Tracy gave video games to my friend  They knew they were quality titles they would enjoy," Tracy gifted some awesome video games to my buddy, and we both knew we'd have a blast playing them", Tracy gave my friend and me some amazing video games that we were super excited to play and enjoy together,1,1,1,1,0.08360803127288818,0.08191198110580444,0.6884692907333374,0.6777952909469604
1217,1217, Jordan brought Bailey's kids a toy because they wanted Bailey kids to be happy and entertained, Jordan gifted Bailey's little ones a toy as a way to bring joy and amusement into their lives," Jordan thoughtfully brought a toy for Bailey's kiddos, hoping it would put big smiles on their faces and create lasting memories",0,1,0,1,0.09398168325424194,0.08004873991012573,0.9637331366539001,0.8594725131988525
1218,1218, Kai liked to play games with their friends  They spent several hours online, Kai enjoyed playing video games with his buddies and spent a few hours connecting with them online," Kai had a blast playing games with her pals online, and they spent hours together having a great time",2,0,2,0,0.08629262447357178,0.08678334951400757,0.7943215370178223,0.770311176776886
1219,1219," Jordan and Tracy were out on a date, they were having such a great time then Jordan leaned toward Tracy"," Jordan and Tracy were out on a date, and things were going great until Jordan leaned in for a closer look at Tracy"," Tracy and Jordan were having a wonderful time together on their date, and then Jordan gently leaned in to get a better view of Tracy's face",0,0,0,2,0.10703158378601074,0.09856492280960083,0.9348417520523071,0.871575653553009
1220,1220, Robin had thought about if for a week and decided to take Kai's advice, Robin had been mulling over the idea for a week and eventually took Kai's suggestion, Robin spent a week thinking about it and then decided to follow Kai's recommendation,1,1,1,0,0.10502350330352783,0.10363274812698364,0.8724410533905029,0.8638576865196228
1221,1221, Casey forgot their lunch   Aubrey dropped it at their school to keep Casey from starving," Casey forgot his lunch, so Aubrey kindly dropped it off at school to prevent him from going hungry"," Casey completely spaced her lunch, but thankfully Aubrey was there to save the day by dropping it off at school so she wouldn't starve",0,0,0,2,0.09042972326278687,0.08258241415023804,0.8498271703720093,0.8044220805168152
1222,1222, Kai grabbed Carson's tools and put them away for Carson when they had to leave in a hurry, Kai quickly gathered Carson's tools and put them away for him when they had to make a quick exit," As they were leaving in a rush, Kai kindly put away Carson's tools for him to save time",2,2,2,1,0.1113046407699585,0.10585534572601318,0.9065791368484497,0.8979172706604004
1223,1223, Lee gave birth to twins when she was at the hospital, Lee welcomed twin bundles of joy into the world while he was at the hospital, Lee gave birth to two precious baby girls while she was at the hospital,0,0,0,0,0.05420041084289551,0.08200186491012573,0.6399643421173096,0.9272205233573914
1224,1224," While they were at the park for an afternoon of games, Quinn threw the frisbee to his friend"," While they were at the park for an afternoon of fun, Quinn tossed the frisbee to his buddy"," During their outing to the park, Quinn lobbed the frisbee over to her companion",2,2,2,2,0.10948324203491211,0.0883893370628357,0.9477381706237793,0.8037696480751038
1225,1225, Jesse was upset but unfortunately went a little too far when he yelled at his brother," Jesse was fuming, but he took it too far when he shouted at his brother"," Jesse was so angry that he yelled at his brother, unfortunately going a bit overboard",2,2,2,1,0.09837079048156738,0.09601795673370361,0.8555939197540283,0.8710182905197144
1226,1226," Addison had been practicing for the driver's exam for months  He finally felt he was ready, so he signed up and took the test"," Addison had been prepping for the driver's exam for months, so he was pumped when he finally felt ready to take the test"," After months of studying for the driver's exam, Addison finally felt confident enough to sign up and take the test",0,0,2,2,0.08417320251464844,0.07639318704605103,0.7659745812416077,0.7179509401321411
1227,1227, Tracy threw in the towel on the history test because she knew she would fail, Tracy decided to call it quits on the history test since she knew she wasn't going to pass," Tracy couldn't bear the thought of doing poorly on the history test, so she threw in the towel",0,0,0,1,0.11111462116241455,0.10730481147766113,0.8829516172409058,0.9151409864425659
1228,1228, Taylor caught a cold because they kissed Jan, Taylor got sick because he kissed Jan, Taylor caught a cold after kissing Jan,0,0,0,2,0.10645949840545654,0.11964714527130127,0.8722782731056213,1.0181080102920532
1229,1229, Addison ate their bread and then immediately asked for seconds and thirds, Addison devoured his bread and then requested additional slices without hesitation,,1,1,0,1,0.08403068780899048,0.0,0.7751477360725403,0.0
1230,1230," After they picked a hiking trail to take together, Sydney met Skylar near the canyon edge", Sydney and Skylar crossed paths at the canyon's edge after they decided on a hiking trail to tackle together," After selecting a scenic hiking trail, Sydney and Skylar came across each other near the canyon rim",2,2,2,2,0.08307766914367676,0.0790148377418518,0.8636789917945862,0.8243749737739563
1231,1231, Casey was feeling pains in their arms and their chest, Casey was experiencing aches in his arms and chest, Casey was feeling discomfort in her arms and torso,0,0,0,0,0.08560556173324585,0.06922644376754761,0.8892595767974854,0.6852080821990967
1232,1232, Austin got extra help on the paper due tomorrow, Austin received additional support with his paper that is due tomorrow, Austin is getting some extra assistance with the paper that's due tomorrow,1,1,1,1,0.0802796483039856,0.08648043870925903,0.7499608397483826,0.8439667224884033
1233,1233, Jesse was recovering from her battle with the flu  They were feeling much better than before, Jesse was on the mend after his fierce fight with the flu  He was feeling a heck of a lot better now, Jesse was bouncing back from her sickness with the flu  She was feeling so much better now and couldn't wait to get back to her normal self,0,0,0,1,0.07019186019897461,0.07640087604522705,0.6736690998077393,0.7417333722114563
1234,1234, Alex took up collection of stamps after going to the antique store and bought them, Alex started collecting stamps as a hobby after visiting an antique store and purchasing some," After going to the antique store, Alex discovered a new passion for stamp collecting and bought some beautiful stamps",0,1,0,0,0.09758341312408447,0.08736056089401245,0.9760392904281616,0.8797563910484314
1235,1235," After Jesse thoroughly criticized Riley's new painting, Riley regarded Jesse with hurtful eyes"," After Jesse gave Riley's new painting a harsh review, Riley shot back with a cold stare"," After Jesse bluntly criticized Riley's artwork, Riley gazed at him with hurt and offense",0,2,0,0,0.08573794364929199,0.08622753620147705,0.9211645126342773,0.9385864734649658
1236,1236, Aubrey was taking a test and had an answer sheet hidden on her desk, Aubrey was seated at his desk and had a response sheet secretly tucked away, Aubrey had an answer key hidden beneath her desk as she took the exam,1,1,1,1,0.08648383617401123,0.0999758243560791,0.7692578434944153,0.8505998849868774
1237,1237, Ash gave up on the test he was taking in math, Ash threw in the towel on the math test he was taking, Ash decided to call it quits on the math test he was working on,0,1,1,1,0.09332072734832764,0.11053973436355591,0.8469401597976685,0.9253489375114441
1238,1238, Bailey embarrassed their girlfriend infront of all her friends by making a joke about her dress, Bailey regrettably humiliated his girlfriend in front of all her friends by cracking a joke about her outfit," Bailey carelessly mocked his girlfriend's dress in front of all her friends, leaving her mortified",1,1,1,1,0.08219343423843384,0.08892297744750977,0.7772928476333618,0.7398597598075867
1239,1239, Robin went with Jan's friends to school when her own friends didn't show up, Robin accompanied Jan's friends to school when his own buddies failed to show up, Robin went with Jan's friends to school since her own friends didn't make it,2,2,2,2,0.11178708076477051,0.11374962329864502,0.9619176387786865,0.9637699127197266
1240,1240, Austin took them out for dinner and the others were pleased when he told them to pick something off of the dessert menu," Austin treated them to a scrumptious dinner, and the guys were thrilled when he offered to buy them desserts from the menu"," Austin took the ladies out for a delicious dinner, and they were delighted when he suggested they each pick out a sweet treat from the dessert menu",2,2,0,0,0.05545085668563843,0.05750155448913574,0.6563182473182678,0.6694753170013428
1241,1241," Aubrey practiced a lot, tried out for the team and made the squad"," Aubrey put in a lot of effort, auditioned for the team, and landed a spot on the roster"," Aubrey worked tirelessly, tried out for the team, and secured a position on the squad",2,2,2,2,0.09993916749954224,0.10981255769729614,0.8256322741508484,0.8776732683181763
1242,1242, Jesse went to far when he yelled at his students and pondered over it all evening after school, Jesse took his frustration too far when he berated his students and reflected on it all night after school, Jesse's behavior was unacceptable when he shouted at his students and dwelled on it all evening after class,0,0,0,1,0.07781898975372314,0.07061558961868286,0.7534804344177246,0.7181230783462524
1243,1243, Robin went to school with Jan and went to her first class with her as well, Robin accompanied Jan to her first class at school," Robin and Jan went to school together, with Robin joining Jan in her first class",2,0,2,2,0.11552536487579346,0.12733793258666992,1.0552752017974854,1.1550049781799316
1244,1244, Alex needed help cleaning the kitchen and Aubrey was helpful and cleaned as well," Alex reached out for assistance with kitchen cleaning, and Aubrey stepped up to the plate and pitched in to get the job done"," Alex was feeling overwhelmed with the mess in the kitchen, so Aubrey lent a hand and together they tidied up the space",2,2,0,2,0.09855031967163086,0.08841025829315186,0.8972177505493164,0.8400533199310303
1245,1245, Addison had run away after being mistreated by their wicked stepmother, Addison had taken off after being mistreated by their wicked stepmother, Addison had escaped after being cruelly treated by their evil stepmother,0,0,0,0,0.10455477237701416,0.09883081912994385,0.9595465660095215,0.9044519662857056
1246,1246, Aubrey helped Sasha move by bringing their big truck over to pack boxes into, Aubrey lent Sasha a hand with their move by bringing his trusty truck over to load up boxes,,2,2,2,2,0.08939146995544434,0.0,0.8308640718460083,0.0
1247,1247, Cameron rode Jan's motorcycle to work when their car would not start, Cameron took Jan's bike for a spin to work when their car wouldn't start, Jan and Cameron hopped on her motorcycle and rode to work when their car broke down,1,1,1,1,0.08733576536178589,0.07581734657287598,0.8128343224525452,0.7570701837539673
1248,1248, Robin told Carson that she did not want to go out with him, Robin explicitly stated to Carson that she wasn't interested in going out with him," Robin politely declined Carson's invitation to go out, stating that she wasn't interested",0,0,0,0,0.12319064140319824,0.11582601070404053,1.0206971168518066,0.9782038927078247
1249,1249, Remy joined a band after he learned how to play the guitar, Remy jammed with a band after he mastered the guitar, Remy joined a music group once he became proficient in playing the guitar,0,0,0,1,0.08084416389465332,0.09896522760391235,0.8071456551551819,0.8880887627601624
1250,1250, Lee challenged her to a fight after she talked bad about Lee to his friends, Lee called out her bluff after she mouthed off about him to his buddies, Lee stood up for herself when she heard that the other girl had been talking smack about her behind her back,1,1,1,1,0.06475132703781128,0.05797296762466431,0.6597508192062378,0.6573211550712585
1251,1251, Bailey destroyed the enemy's weapons while the enemy was fast asleep, Bailey single-handedly took out the enemy's arsenal while they were catching some Z's," Bailey skillfully disarmed the enemy while they were in a deep slumber, leaving them defenseless",1,1,1,1,0.06878876686096191,0.10050195455551147,0.5889984369277954,0.8821531534194946
1252,1252, After everyone finished their food they were going to go to a party so Kai decided to finish his food first," After every dude finished their grub, they were gonna hit up a party, so Kai figured he'd finish his food first"," Once everyone had finished their meals, they were all set to head to the party, so Kai decided to wrap up his food first",0,0,0,0,0.09210026264190674,0.09686660766601562,0.8562183380126953,0.914517879486084
1253,1253, Carson had homework they had to do but they were at a friends house playing video games," Carson had some homework to finish up, but he was hanging out at his buddy's house and couldn't resist playing some video games first"," Carson had her homework to complete, but she was at her friend's house having a blast playing video games together",0,0,1,0,0.07597064971923828,0.07180273532867432,0.7348942756652832,0.7233530282974243
1254,1254, Taylor helped Ash move in to their new house, Taylor lent a hand with Ash's moving into his new pad, Taylor was there to support Ash as they settled into their new home,2,2,2,2,0.07736814022064209,0.0928691029548645,0.8098342418670654,0.9382107853889465
1255,1255, Robin refused to pay her share of the meal even though everybody had agreed beforehand, Robin balked at contributing her fair share of the meal despite previously agreeing to do so," Despite everyone's earlier agreement, Robin declined to pay her portion of the meal",2,2,1,0,0.08947783708572388,0.08555853366851807,0.948181688785553,0.9151918888092041
1256,1256," Their mother had cooked a delicious dinner, but Austin wanted dessert instead"," Austin's mom had whipped up an incredible dinner, but he was all about getting his hands on some sweet treats"," Their mother had prepared a scrumptious meal, but Austin just couldn't get enough of her baked goods",1,1,1,1,0.04915976524353027,0.05325406789779663,0.613802969455719,0.6149721741676331
1257,1257, Taylor attended their father's funeral after he passed away from cancer, Taylor went to his father's funeral after he lost his battle with cancer, Taylor attended her father's funeral after he tragically passed away from cancer,2,2,2,2,0.08651107549667358,0.08524429798126221,0.9156865477561951,0.9453755617141724
1258,1258," Jesse shook Cameron's head slightly left and right, making sure her muscle strain wasn't too bad", Jesse gently jostled Cameron's head back and forth to assess the severity of her muscle strain, Jesse carefully manipulated Cameron's head from side to side to evaluate the extent of her muscle injury,0,0,0,0,0.0629502534866333,0.05801194906234741,0.6446853280067444,0.5820308923721313
1259,1259, Cameron was at a concert and the fans loved his music, Cameron rocked the stage at the concert and his fans went wild for his sick tunes, Cameron slayed his performance at the concert and his adoring fans couldn't get enough of his amazing music,1,1,1,1,0.07165217399597168,0.07024586200714111,0.7304286956787109,0.7079494595527649
1260,1260, Skylar went camping with friends every spring to get away, Skylar and his buddies hit the campsite every spring to escape the grind and enjoy some quality time together, Skylar and her gal pals love going on their annual camping trip in the spring to unwind and spend quality time with each other,2,1,1,1,0.06491374969482422,0.06624460220336914,0.6107989549636841,0.6361998319625854
1261,1261, Cameron took their work seriously and tried to do their best, Cameron approached their work with dedication and strived for excellence, Cameron was diligent in their work and aimed to do their utmost,1,1,1,2,0.0765371322631836,0.10708600282669067,0.6982980966567993,0.8970667719841003
1262,1262, Addison invited Austin to join the soccer club at the school, Addison extended an invitation to Austin to join the school's soccer club,,2,2,2,2,0.10261678695678711,0.0,1.017136573791504,0.0
1263,1263, Quinn crossed Lee's arms and posed him for the picture, Quinn positioned Lee's arms and posed him for the perfect shot, Quinn lovingly adjusted Lee's arms and secured him in place for an adorable photo opportunity,0,2,1,1,0.0981600284576416,0.08277827501296997,0.9177181720733643,0.786316454410553
1264,1264, Taylor knew he was right and proved Carson's point that day," Taylor confidently affirmed the truth of Carson's point that day, providing solid evidence to support his argument"," Taylor assertively demonstrated the validity of Carson's perspective, showcasing her ability to effectively communicate her ideas",0,2,0,2,0.09910541772842407,0.07127988338470459,0.9236845374107361,0.6602268815040588
1265,1265, Aubrey kept her friends up all night talking about her problems at work with others, Aubrey shared her workplace issues with her pals and they had a late-night heart-to-heart," Aubrey confided in her girlfriends about her office struggles, and they listened intently until the wee hours",0,0,0,0,0.07736086845397949,0.07439172267913818,0.5976165533065796,0.6129581928253174
1266,1266, Cameron broke their tooth and gave a call to the dentist, Cameron damaged one of his teeth and reached out to the dentist for an appointment, Cameron broke her tooth and called the dentist's office to schedule a repair,0,0,0,0,0.0729631781578064,0.07311266660690308,0.7751627564430237,0.7697307467460632
1267,1267, Austin got extra help  he offered to pay other people for help, Austin received some additional support; he willingly offered to compensate others for their assistance, Austin was given extra aid; he kindly provided payment to others who helped him out,2,2,2,1,0.10273522138595581,0.11321914196014404,0.8842933177947998,1.0395878553390503
1268,1268, Casey explained to Tracy he was upset because he got grounded, Casey told Tracy that he was pretty ticked off because his parents had put him on restrictions, Casey confided in Tracy that she felt really upset because her parents had grounded her,1,1,1,1,0.08546024560928345,0.106273353099823,0.7542526721954346,0.9364857077598572
1269,1269, Remy prevented the enemies from engaging with her troops in the battle, Remy repelled the enemy forces before they could attack her army," Remy defended her soldiers from the enemy's advances, ensuring their safety in the battle",0,0,0,0,0.09493696689605713,0.09076666831970215,0.8896540403366089,0.8873440027236938
1270,1270, Kendall snatched her journal away from her little sister, Kendall quickly retrieved her journal from her younger sister's grasp, Kendall protectively snatched her journal away from her little sister's reach,1,1,1,0,0.09762024879455566,0.10478609800338745,0.8360170722007751,0.8941083550453186
1271,1271," Wanting to present their feature film, Kendal showed it to all of their friends", Kendal eagerly screened their movie for all their pals, Kendal excitedly shared their latest film with all of her close friends,0,0,0,2,0.08508920669555664,0.0849718451499939,0.6888619065284729,0.7069683074951172
1272,1272," Tracy's friend, Anne admired the jewelry they wore   Therefore, Tracy gave it to their friend"," Tracy's buddy, Anne was impressed by the bling they wore  So, Tracy gifted it to their pal"," Tracy's BFF, Anne was in awe of the gorgeous jewelry they sported  That's why Tracy generously gave it to their gal pal",0,0,0,0,0.0940505862236023,0.09745973348617554,0.8662822842597961,0.880538821220398
1273,1273, Robin made Taylor comment on the food after they were disgusted," Taylor was left aghast by the subpar grub, and Robin couldn't resist sharing his two cents on the matter"," After trying the food, Taylor and Robin both had strong feelings about it - but only Robin thought it was necessary to vocalize his opinion",2,2,2,2,0.06110185384750366,0.07441538572311401,0.6158027648925781,0.7218989729881287
1274,1274, Quinn got divorced after his wife became abusive towards him, Quinn ended his marriage after his spouse's behavior turned abusive towards him, Quinn separated from his wife due to her hurtful and aggressive behavior towards him,0,0,0,0,0.11242568492889404,0.10404658317565918,1.0475242137908936,0.967011570930481
1275,1275, Kendall grabbed Jordan's hands because Jordan was trying to hit someone, Kendall grasped Jordan's hand to prevent him from physically attacking someone, Kendall quickly intervened and held Jordan's hands to stop him from resorting to violence,2,2,2,0,0.0982128381729126,0.09952425956726074,0.854865312576294,0.8398005962371826
1276,1276, Cameron took their work seriously and did not allow joking, Cameron was all business and didn't tolerate any fooling around, Cameron was very professional and didn't appreciate any joking or distractions,2,2,2,2,0.061717987060546875,0.07027590274810791,0.5146949291229248,0.6869012117385864
