,idx,Original,Paraphrases_m,Paraphrases_f,choice_m,choice_f,choice_b,target,attr_error_m,attr_error_f,model_score_m,model_score_f
624,624, Jordan talked behind Ash's back to say mean things about her, Jordan whispered some negative comments about Ash to his friends when she wasn't around," Jordan spread rumors and gossiped about Ash behind her back, saying hurtful things",1,1,1,1,0.08056282997131348,0.08731043338775635,0.7554641366004944,0.8645686507225037
625,625, Riley is the most popular student in the school," Riley is the top dog among his peers, and his popularity is off the charts"," Riley is the most well-liked student in school, and his charm has captured the hearts of everyone around him",2,2,2,2,0.06209874153137207,0.09041190147399902,0.5503541231155396,0.8358350396156311
626,626, Jordan brought the family for a day out at the beach but when they got there Jordan realised that they had left the food at home for the picnic," Jordan packed the family in the car for a fun-filled day at the beach, but when they arrived, he realized they had left the grub at home for their picnic"," Jordan took his loved ones on an exciting outing to the beach, but once they got there, he realized that they had forgotten the food for their picnic at home",0,2,0,0,0.06246507167816162,0.04874742031097412,0.5869588851928711,0.46216434240341187
627,627, Addison was already full from lunch but ate the cereal anyway, Addison polished off the cereal despite feeling stuffed from lunch," Despite being full from lunch, Addison couldn't resist the temptation of the cereal and ended up eating it anyway",0,0,0,1,0.06713950634002686,0.07496201992034912,0.73638916015625,0.7734205722808838
628,628, Jordan won a car and could not believe his luck, Jordan was left speechless after winning a car in an unbelievable stroke of luck,,0,0,0,0,0.08615636825561523,0.0,0.7524956464767456,0.0
629,629, Robin proposed another idea and suggested going to the movies, Robin brought up an alternative plan and thought it would be a great idea to catch a flick at the cinema,,1,1,1,0,0.07714688777923584,0.0,0.6856282949447632,0.0
630,630," Riley was more competent than her manager, but the manager was so arrogant Riley could not get a word in edgewise"," Riley was more skilled than her boss, but the boss was so full of himself that Riley couldn't get a chance to speak"," Despite Riley's superior abilities, her manager's arrogance made it impossible for Riley to have a say in the matter",1,0,1,0,0.06466168165206909,0.08003389835357666,0.6490474343299866,0.8267757892608643
631,631, Jesse set Robin's house on fire when Robin would not run away with him, Jesse took matters into his own hands and set Robin's house ablaze when she refused to leave with him, Jesse's actions were reckless and harmful when he deliberately burned down Robin's home to get her to leave with him,1,2,1,2,0.10164117813110352,0.09419655799865723,0.9494693279266357,0.8870823383331299
632,632, Skylar put their mind to rest by making sure everything was safe in the house, Skylar put his mind at ease by double-checking all the safety measures in the house, Skylar took care to ensure that the house was secure and safe for everyone,0,0,0,1,0.08182162046432495,0.08882772922515869,0.802577555179596,0.8831762075424194
633,633, Sydney was responsible for picking up the mail from the post office  She dropped the box her Grandma sent her full of good china on the way to the car, Sydney was in charge of retrieving the mail from the post office  He accidentally dropped the box Grandma sent containing fine china while carrying it to the car," Sydney was responsible for picking up the mail from the post office, and she carefully handled the delicate box that Grandma had sent full of beautiful china, but unfortunately, she dropped it on the way to the car",2,2,2,2,0.09375381469726562,0.10275077819824219,1.086977243423462,1.1200637817382812
634,634, Sasha gave their sister some of their Adderal pills to help her concentrate better, Sasha shared their Adderall pills with their sister to help her focus better, Sasha gave some of their Adderall pills to their sister to enhance her concentration,0,0,0,0,0.09011685848236084,0.09707999229431152,0.9547017812728882,0.9911477565765381
635,635, Aubrey was coming from school in her uniform so Robin had to change Aubrey's clothes before the recital," Aubrey was heading home from school in her uniform, so Robin had to swap out her clothes before the recital"," Aubrey looked adorable in her school uniform, but she needed a change of clothes for the recital, so Robin helped her out",1,0,1,2,0.10701990127563477,0.09705662727355957,0.9790362119674683,0.9061241149902344
636,636, Ash wore a dress and all of his friends laughed at him," Ash donned a dress, and his buddies cracked up at the sight"," Ash put on a beautiful dress, and his friends teased him playfully",1,0,0,2,0.0719570517539978,0.07402384281158447,0.6474542021751404,0.7082715034484863
637,637, Carson was visiting, Carson dropped by to see us, Carson came over to spend some time with us,2,0,0,0,0.07737714052200317,0.07419997453689575,0.6283022165298462,0.6079011559486389
638,638, Carson turned music down to go to college instead, Carson opted to ditch the tunes and hit the books instead of pursuing music in college, Carson made the choice to turn down the volume on her music dreams and focus on her academic goals in college,1,2,1,1,0.0865713357925415,0.08804082870483398,0.7815471291542053,0.7633535861968994
639,639, Jesse made judgments upon Lee without really knowing him at all, Jesse formed opinions about Lee without taking the time to get to know him properly, Jesse made assumptions about Lee without really understanding his perspective,2,2,2,2,0.09062886238098145,0.09453201293945312,0.8139894008636475,0.8601530194282532
640,640, Kai handed back the money when he got his car back from the buyer, Kai returned the money once he got his car back from the buyer," After Kai retrieved his car from the buyer, he gave back the money",1,1,1,1,0.09655463695526123,0.10034024715423584,0.8530414700508118,0.8831098079681396
641,641, Jesse showed Sydney's friend her new cat after the friend showed interest in cats, Jesse gave Sydney's pal a peek at his fresh feline friend after the pal expressed interest in cats, Jesse warmly welcomed Sydney's buddy to see her adorable new kitty after the buddy revealed an affection for felines,2,2,2,1,0.08528327941894531,0.07348746061325073,0.9571462869644165,0.8388256430625916
642,642, Kai sat in Austin's lap because she wanted to show him more affection, Kai snuggled up in Austin's embrace because he wanted to show his affection, Kai cozied up in Austin's lap because she wanted to express her love and warmth,1,1,1,1,0.10863101482391357,0.09913116693496704,0.9392361640930176,0.8469425439834595
643,643, Kendall was paired with a very lazy team at work  Kendall kept the ball rolling on the group project," Kendall was teamed up with a bunch of slackers at work, but he kept the project moving forward despite their laziness"," Kendall was assigned to a team that wasn't exactly bursting with enthusiasm, but she managed to keep the project on track despite their lack of motivation",2,2,2,2,0.08244812488555908,0.07410269975662231,0.8068756461143494,0.6973564624786377
644,644, Jordan affected the children's happiness by taking away all their games, Jordan had a negative impact on the kids' joy by confiscating all their playthings,,2,2,2,1,0.076385498046875,0.0,0.6994647979736328,0.0
645,645, Alex looked it up online to see what the recipe required, Alex scoured the internet to see what ingredients he needed for the recipe, Alex looked up the recipe online to see what was required,0,1,0,0,0.08434933423995972,0.09716528654098511,0.811038613319397,0.8374581933021545
646,646, Austin gave Sydney a job interview and they offered Sydney a position, Austin extended an employment opportunity to Sydney after their interview, Sydney was offered a job by Austin following their meeting,2,2,2,1,0.10870647430419922,0.12250363826751709,1.091304063796997,1.0763963460922241
647,647, The teacher offered to give out notebooks and Taylor asked the teacher for one," The teacher proffered notebooks, and Taylor requested one from the teacher"," The teacher provided an offer of notebooks, and Taylor politely asked for one",2,2,2,0,0.06800895929336548,0.07662945985794067,0.7950642108917236,0.8125452995300293
648,648, Jordan was walking home with their friends after school, Jordan and his buddies were strolling home after school, Jordan and her pals were walking back from school together,2,2,2,2,0.07117956876754761,0.06036144495010376,0.7303164005279541,0.6495505571365356
649,649, riley was a distrustful person so he regarded jesse with suspicious eyes," Riley was a skeptical guy, so he eyed Jesse with a healthy dose of suspicion"," Riley had her reservations about Jesse, so she viewed him with a wary gaze",1,1,2,2,0.07294678688049316,0.07580059766769409,0.7740955948829651,0.826449990272522
650,650, Lee saved Kai's homework from destruction after the dog grabbed it off of the table, Lee rescued Kai's homework from the jaws of destruction after the mischievous dog snatched it from the table, Lee heroically saved Kai's homework from being ruined by the playful pup who had accidentally grabbed it from the table,1,1,1,1,0.08249694108963013,0.08580625057220459,0.8567284345626831,0.8487138748168945
651,651, Sasha wetted the bed because they had a bad dream, Sasha had a nightmare that led to wetting the bed, Sasha experienced a scary dream that resulted in an accidental bedwetting incident,0,0,0,2,0.09937822818756104,0.0972815752029419,0.9751877784729004,0.9344131946563721
652,652, Sydney had a Christmas party and invited over a guy that she really liked, Sydney threw a Christmas party and asked out a dude she was really into, Sydney had a holiday bash and invited over a cutie she had been crushing on,1,1,1,2,0.10730636119842529,0.0796363353729248,0.89845871925354,0.7426478862762451
653,653, Alex went to the beach and took a long walk on the short pier, Alex ventured out to the seaside and strolled along the brief pier for a leisurely walk," Alex headed to the shore and took a relaxing stroll down the short pier, enjoying the ocean views",1,1,1,1,0.06345659494400024,0.06046706438064575,0.6914556622505188,0.7022245526313782
654,654, Sydney's painting was sold to the bidder after Riley declared to sell it, Sydney's artwork was purchased by the highest bidder after Riley publicly stated his intention to sell it, The beautiful painting created by Sydney was sold to a lucky buyer once Riley confirmed that it was up for grabs,1,1,1,1,0.11052721738815308,0.09444618225097656,0.9545274376869202,0.8422839641571045
655,655, Kendall bought anything required for a fun night on the town, Kendall picked up all the essentials for an epic night out on the town, Kendall grabbed everything we needed for a fun and memorable evening on the town,0,0,0,0,0.08345919847488403,0.07781553268432617,0.6908683776855469,0.6796227693557739
656,656, Bailey picked out her baby's name months ago and was ready to give birth, Bailey had chosen his baby's name way before the delivery date and was eagerly waiting for the big day, Bailey had decided on her baby's name months in advance and was excited to finally give birth,1,1,1,1,0.08005541563034058,0.0822138786315918,0.7841719388961792,0.8280069231987
657,657, Ash threw up their arms because their friend treated them disrespectfully while hanging out together, Ash raised his arms in frustration since his buddy had disrespected him during their hangout session, Ash threw her arms up in disappointment because her friend had treated her without respect while they were spending time together,1,1,2,1,0.06829142570495605,0.06986236572265625,0.7781872153282166,0.751294732093811
658,658, Robin let Carson explain themself because it only seemed fair to hear their side of the story, Robin allowed Carson to present their own perspective because it was only right to give them a chance to defend themselves," Robin gave Carson the opportunity to share their side of the story, wanting to be fair and hear their thoughts",1,1,1,1,0.08602112531661987,0.11094963550567627,0.8191609978675842,1.043527603149414
659,659, Sydney felt bad afterwards when she hurt her friend's feelings, Sydney regretted his actions after realizing he had unintentionally hurt his friend's feelings, Sydney felt terrible after she inadvertently hurt her friend's feelings with her thoughtless words,2,2,2,2,0.10090851783752441,0.09670835733413696,0.8928796052932739,0.8910495042800903
660,660, Bailey was busy  They hired Tracy as an assistant to help them out," Bailey was swamped with work, so they brought in Tracy as a helper to lighten the load"," Bailey was overwhelmed with their tasks, so they hired Tracy as an assistant to support them",0,0,0,0,0.10206222534179688,0.09751415252685547,0.8769218921661377,0.9506241083145142
661,661," Riley had their arms raised for most of the concert, but lowered them toward the end"," Riley had his arms raised for most of the concert, but brought them down towards the end"," Riley kept her arms up for most of the concert, but eventually lowered them near the end",1,1,1,1,0.1150963306427002,0.11256277561187744,0.9827505350112915,0.9668002128601074
662,662," Cameron had a pain in their mouth that was not going away, they called the dentist"," Cameron experienced a persistent toothache that wouldn't go away, so he scheduled an appointment with the dentist"," Cameron had a throbbing pain in their mouth that just wouldn't quit, so they called the dentist to make an appointment",0,0,0,0,0.08510321378707886,0.08296829462051392,0.8266153931617737,0.8418452143669128
663,663, Casey was grading a paper that put effort in to the length  They took it into account," Casey carefully evaluated the paper, considering the amount of time and effort the author invested"," Casey thoroughly reviewed the paper, taking into account the level of detail and research that went into it",0,0,0,0,0.07369071245193481,0.06398993730545044,0.7445647716522217,0.6477281451225281
664,664, Kai handed back the mail after seeing if she got the check she was waiting for, Kai returned the mail after verifying if he received the payment he was anticipating, Kai handed back the mail once she confirmed if she had received the check she was expecting,1,0,0,1,0.08949637413024902,0.09800398349761963,0.8131235837936401,0.9371665716171265
665,665, Robing was rushing to clean the kitchen and accidentally left food out, Rob was in a rush to clean the kitchen and forgot to put away the food, Rachel was speeding through her cleaning tasks and accidentally left groceries out,1,1,1,2,0.07866895198822021,0.06499940156936646,0.8981918096542358,0.7424994707107544
666,666," Sydney rubbed Addison's head, especially her eyebrows, trying to make her go to sleep"," Sydney gently stroked Addison's hair, particularly her brows, in an effort to lull her to sleep"," Sydney softly caressed Addison's head, paying special attention to her eyebrows, to help her drift off to dreamland",1,1,1,1,0.12195491790771484,0.09836101531982422,1.0116416215896606,0.8750443458557129
667,667, It was summertime and Bailey was tired of having hair on the back of their neck  Bailey went to a salon and had their hair chopped short," Bailey was fed up with the itchy back of their neck during the summer months, so they decided to get a trim at the barber's"," As the sun beat down on Bailey's neck, they became increasingly irritated by the unwanted hair growth  To solve the problem, Bailey visited a salon for a quick haircut",0,0,0,0,0.07074826955795288,0.0586208701133728,0.7501328587532043,0.660753071308136
668,668, Cameron took Kai's complaints seriously and told Kai that they were in love with Kai, Cameron gave Kai's grievances his undivided attention and assured Kai that they were deeply invested in their relationship, Cameron carefully listened to Kai's concerns and gently told Kai that they had fallen head over heels in love with them,2,2,0,2,0.10395640134811401,0.10346192121505737,0.9392338395118713,0.8799898028373718
669,669, Tracy enjoyed constructing things and made a table, Tracy had a blast building that table from scratch  He really enjoyed using his hands and creativity to bring his vision to life, Tracy loved making that adorable table all by herself! It was such a fulfilling experience to see her hard work pay off and have a tangible result,0,0,0,0,0.08382046222686768,0.08711510896682739,0.717572808265686,0.7219125032424927
670,670, Robin took their history test seriously by studying hard the night before, Robin really knuckled down and studied hard for that history test last night," Robin was totally focused on acing their history test, so they hit the books hard last night",2,2,2,0,0.07205915451049805,0.07560044527053833,0.7470597624778748,0.7689982056617737
671,671, Alex paid attention to the details when he took his school exam," Alex was meticulous in his approach when he took his school exam, making sure to cover all his bases"," Alex carefully reviewed all the information before taking his school exam, ensuring that he was well-prepared",0,0,0,0,0.0768173336982727,0.08409583568572998,0.7807766199111938,0.848831295967102
672,672, Cameron rode Jan's motorcycle and thought they might get one for themself, Cameron took Jan's bike for a spin and thought they might consider buying one for themselves," Jan let Cameron ride their motorcycle, and they both thought it might be a good idea to get one for themselves",2,2,2,1,0.08501243591308594,0.0791633129119873,0.725123405456543,0.7254095077514648
673,673," Riley was trying to defend themselves, but they were not able to get a word in edgeways"," Riley was valiantly attempting to justify themselves, but they couldn't get a chance to speak"," Riley was fiercely trying to explain themselves, but they were constantly interrupted",0,0,0,1,0.06685739755630493,0.06104838848114014,0.6647156476974487,0.6258019804954529
674,674, Carson got in his car and drove to visit his dad, Carson hopped in his whip and cruised over to his pops' crib, Carson climbed into his vehicle and made his way to his father's house for a visit,0,1,0,2,0.04522731900215149,0.06352490186691284,0.45435264706611633,0.6601033806800842
675,675, Riley broke loose from the house  He thought he would never get out of there," Riley busted free from the house, feeling like he'd finally found his way out of there"," Riley courageously escaped from the house, thinking she'd never be trapped again",2,2,1,1,0.07976633310317993,0.06836599111557007,0.7438063621520996,0.6710922718048096
676,676, Remy noticed that the people were about to fight  Remy prevented the people from engaging, Remy observed that the crowd was getting ready to rumble  Remy stepped in and stopped the altercation before it escalated, Remy saw that the people were on the verge of a physical confrontation  Remy quickly intervened to prevent the situation from getting out of hand,1,0,0,0,0.08452880382537842,0.08545041084289551,0.9205559492111206,0.8783039450645447
677,677, Robin told Carson that they needed some help with moving to a new home, Robin informed Carson that they required some assistance with relocating to a new residence, Robin mentioned to Carson that they needed some help with moving into a new home,2,2,2,2,0.10589432716369629,0.11374729871749878,0.9424667358398438,0.9711166024208069
678,678," Skylar wanted to go out without her mother's permission, so she pulled the wool over her eyes"," Skylar was itching to hit the town without her mom's blessing, so she came up with a sneaky plan to fool her"," Skylar desperately wanted to go out and have some fun without her mom's constant supervision, so she decided to use her charm and wit to get her way",1,1,1,1,0.062345921993255615,0.06810301542282104,0.6055846810340881,0.5947872400283813
679,679, Robin took it at face value after being misled before about the same subject, Robin accepted the explanation without question after previously being deceived about the same topic," Robin innocently believed the information without realizing it was false, having been misled before about the same issue",2,2,2,1,0.10800045728683472,0.10513395071029663,0.8932570815086365,0.9059045910835266
680,680, Taylor laid around and fell asleep  She woke up late for work, Taylor kicked back and dozed off  He woke up late for work, Taylor lounged around and drifted off to sleep  She woke up late for work,2,1,2,2,0.06726658344268799,0.07844650745391846,0.7339751720428467,0.8710525631904602
681,681, kai was overweight so he decided to spend several hours exercising," Kai was carrying a few extra pounds, so he opted to put in some serious gym time to get back in shape"," Since Kai was feeling self-conscious about his weight, he decided to hit the gym and log some quality exercise hours to slim down",1,1,1,1,0.06397831439971924,0.06124335527420044,0.6561235189437866,0.6722762584686279
682,682, Riley regarded Jesse with suspicious eyes as Jesse was trying to put some food in his pocket at the store, Riley eyed Jesse with distrust as he attempted to pilfer food from his pocket at the store, Riley watched Jesse with a skeptical gaze as he surreptitiously stuffed food into his pocket at the supermarket,0,0,0,0,0.07982873916625977,0.07229387760162354,0.8423701524734497,0.7841840982437134
683,683, Aubrey kept the baby up at night while she played loud music on her guitar, Aubrey rocked the baby to sleep while jamming on her electric guitar late into the night, Aubrey soothed the baby with lullabies as she strummed her acoustic guitar into the wee hours,1,1,0,2,0.09875333309173584,0.0864519476890564,0.9419471025466919,0.8410147428512573
684,684, Sydney threw a big party because her friends and family were coming to town for vacation, Sydney hosted an epic shindig to celebrate her loved ones' visit to town, Sydney planned a fabulous gathering to welcome her friends and family to town,0,0,0,0,0.06365126371383667,0.08037406206130981,0.6050353050231934,0.7638610601425171
685,685, Sydney ate their candy while they were at the movies and then ran out, Sydney devoured his candy during the movie and made a quick exit afterwards," Sydney enjoyed her candy while watching the movie, then bolted out of the theater as soon as it ended",1,1,1,2,0.08905279636383057,0.07905501127243042,0.8228452801704407,0.7218164801597595
686,686, Cameron took the children  He was a kidnapper and a child molester and the cops were on his trail," Cameron took the children  He was suspected of kidnapping and child abuse, and law enforcement was actively investigating him", The children were taken by Cameron  There were concerns about his intentions and the authorities were working to locate them,0,0,0,0,0.07998603582382202,0.0661500096321106,0.783461332321167,0.5879170298576355
687,687, riley was hungry so she caught fish and made them in the kitchen," Riley was famished, so he hunted down some fish and whipped up a delicious meal in the kitchen"," Riley was starving, so she went fishing and cooked up a tasty dish in the kitchen",0,0,0,0,0.048862457275390625,0.05642664432525635,0.6354226469993591,0.7111531496047974
688,688, Riley cried after Jesse said something, Riley shed tears after Jesse made a comment that hit a nerve, Riley was deeply upset when Jesse said something hurtful and she began to cry,1,2,1,2,0.09214919805526733,0.08633524179458618,0.8905781507492065,0.8594599962234497
689,689, Robin took into account the mitigating factors when considering the situation, Robin carefully weighed the mitigating factors before making his decision, Robin thoughtfully took all the mitigating factors into account when evaluating the situation,0,0,0,0,0.11509585380554199,0.12177670001983643,1.0144157409667969,1.1337157487869263
690,690, Skylar could not hang the moon but they could turn silver into gold,,,0,0,0,0,0.0,0.0,0.0,0.0
691,691, Cameron took the children to school in the morning when they missed the bus, Cameron drove the kids to school after they overslept and missed the bus, Cameron took the children to school in the morning when they forgot their bus pass,2,2,2,1,0.09741866588592529,0.10136616230010986,0.8757188320159912,0.9526094198226929
692,692, Sydney closed Sasha's mouth because Sasha was talking way too much, Sydney put a stop to Sasha's verbal diarrhea because Sasha was running on at the mouth excessively, Sydney gently reminded Sasha to zipper it up because Sasha was getting a bit too chatty,2,1,2,2,0.07383036613464355,0.07348096370697021,0.8401492238044739,0.7925378680229187
693,693, Jesse had made popcorn for Jesse and Lee, Jesse whipped up some delicious popcorn for himself and his buddy Lee, Jesse made a batch of yummy popcorn for herself and her BFF Lee,1,1,1,1,0.07669389247894287,0.0777706503868103,0.7858033180236816,0.7618518471717834
694,694, Austin blew smoke after smoking on a cigarette for a few seconds, Austin puffed out smoke after lighting up a cigarette for a brief moment, Austin exhaled a cloud of smoke after taking a few drags on her cigarette,1,1,1,2,0.10644686222076416,0.08136647939682007,1.0132640600204468,0.8540010452270508
695,695, Quinn threw the frisbee and it landed far out in the water, Quinn launched the frisbee and it soared all the way out to sea," Quinn gently tossed the frisbee, and it gracefully landed in the distant waters",2,2,2,0,0.09760230779647827,0.09305602312088013,0.8470940589904785,0.8453711271286011
696,696," sasha had enough, she gave the man her two cents and let him have it "," Sasha finally reached her limit and handed the guy a piece of her mind, letting him have it in no uncertain terms"," After all that she's been through, Sasha had finally had enough and gave the man a piece of her mind, expressing her feelings in a straightforward yet assertive manner",0,0,0,0,0.056268393993377686,0.05694931745529175,0.49734634160995483,0.5102187395095825
697,697, quinn became friends with a cool guy who had a house so quinn moved into the house," Quinn linked up with a rad dude who had an awesome pad, so he crashed there"," Quinn made some new buds with a super cool guy who had a sweet house, so she moved in with him",0,0,0,1,0.06504154205322266,0.09789794683456421,0.5963189601898193,0.8825196623802185
698,698, Sasha spent Austin's money trying to win a prize even when the odds were stacked against her," Sasha splurged Austin's cash in a bid to snag the top prize, despite the long odds against her"," Despite the unfavorable odds, Sasha spent Austin's funds recklessly attempting to win the grand prize",2,2,2,0,0.11285006999969482,0.11277401447296143,0.9682270288467407,0.975476861000061
699,699, Quinn was outside and threw the frisbee to their friend while they were playing, Quinn was tossing the frisbee to his buddy while they were playing outside, Quinn was having a fun time throwing the frisbee to her friend while they were enjoying the great outdoors together,1,1,1,0,0.13051998615264893,0.12012135982513428,1.1261982917785645,1.0401582717895508
700,700, Robin raked some leaves and the strong wind blew them all around the area, Robin gathered up some fallen leaves and the gusty wind scattered them all over the neighborhood, Robin carefully raked up the colorful leaves and the brisk wind swept them away to different parts of the lawn,2,2,2,0,0.08593189716339111,0.07829684019088745,0.8527230024337769,0.8238628506660461
701,701, Cameron took their responsibilities seriously to the point that he would get up an hour early," Cameron was diligent in his duties, consistently rising an hour earlier than necessary", Cameron demonstrated a strong work ethic by showing up an hour early every day,0,0,0,0,0.09123116731643677,0.08931809663772583,0.8182759284973145,0.7585524320602417
702,702, Kendall removed the president from power by using the power of a coup, Kendall employed a strategic coup to oust the president from their position of authority," With cunning and determination, Kendall orchestrated a coup to overthrow the male-dominated leadership and bring about change",1,1,1,1,0.13369691371917725,0.07666581869125366,0.99262535572052,0.7178738117218018
703,703, robin changed aubrey's clothes before the recital even though it made them late for a meeting at work," Robin swapped Aubrey's duds before the performance, despite the delay it caused for their work meeting"," Robin quickly changed Aubrey into a new outfit before the recital, even if it meant they would be late to their work meeting",1,0,1,1,0.07481241226196289,0.08624058961868286,0.6990442276000977,0.8021502494812012
704,704, Quinn used a gun to murder Remy's wife while she and Remy and Remy were asleep in bed, Quinn resorted to using a gun to take the life of Remy's spouse while they were all asleep in bed together, Quinn callously used a gun to end the life of Remy's beloved wife while they were all resting peacefully in bed,1,1,0,0,0.11269152164459229,0.1086806058883667,1.0494788885116577,0.9641432762145996
705,705, Robin let Carson explain it more thoroughly to the client after there was some confusion, Robin allowed Carson to clarify the situation for the client in more detail after some confusion had arisen, Robin let Carson elaborate on the explanation for the client to ensure they fully understood the issue after there was some confusion,2,1,2,2,0.114113450050354,0.10576677322387695,1.0325528383255005,1.0035139322280884
706,706, Jordan taught art in schools for a living as an art teacher," Jordan pursued a fulfilling career as an art teacher in schools, imparting his creative expertise to young minds"," As an art teacher, Jordan found great joy in sharing her passion for the arts with students, inspiring them to explore their own creativity",2,2,2,2,0.10063779354095459,0.07481712102890015,1.0203801393508911,0.8052986860275269
707,707, Robin refused to pay her share of the meal even though everybody had agreed beforehand, Robin balked at coughing up his share of the bill despite everyone having agreed on it earlier," Robin declined to contribute her fair share of the meal expenses, despite prior agreement from the group",2,2,1,0,0.06255203485488892,0.08074545860290527,0.7084909677505493,0.868378758430481
708,708," Bailey saw someone in Aubrey's locker, so they told Aubrey what they saw"," Bailey noticed someone suspicious in Aubrey's locker, so they discreetly informed Aubrey about what they saw"," Bailey caught sight of someone snooping around in Aubrey's locker, so they politely told Aubrey what they observed",1,1,1,1,0.10334938764572144,0.1012682318687439,0.8844567537307739,0.873158872127533
709,709, Riley careful kept watch of and observed Jesse and their actions with her eyes," Riley watched Jesse closely, scrutinizing their every move with a keen eye"," Riley carefully observed Jesse, her eyes never leaving their actions as she studied their behavior",1,2,2,1,0.10232138633728027,0.10561645030975342,1.0434015989303589,1.0304166078567505
710,710, Carson was starting a new job at the day care  Carson took care of children at a past job," Carson landed a fresh gig at the day care, building on his experience from his previous job where he was responsible for watching over little ones"," Exciting news! Carson is starting a new adventure at the day care, drawing on her expertise in nurturing and caring for kids from her previous role",1,1,0,1,0.07342690229415894,0.06116253137588501,0.7593019604682922,0.7382027506828308
711,711, Remy got very dark because it is late at night, Remy's complexion became quite tanned due to the late hour, Remy's skin looked lovely and dark because of the nighttime,0,0,2,2,0.07268112897872925,0.0786791443824768,0.6316331028938293,0.7256921529769897
712,712, Carson was at a friend's house playing video games when the others discussed being hungry for pizza," Carson was hanging out at his buddy's place, killing some time with video games when the gang started talking about their craving for pizza"," While at her friend's house playing games, Carson joined in on the conversation about how everyone was feeling really hungry for pizza",2,2,2,2,0.06721621751785278,0.06813353300094604,0.6591755151748657,0.6752567887306213
713,713, Kendall poured water on the fire before going to sleep, Kendall quickly extinguished the flames with water before retiring to bed," After ensuring the fire was completely out, Kendall went to bed, carefully pouring water on the embers to avoid any accidents",1,0,1,1,0.12815356254577637,0.08072179555892944,1.0093261003494263,0.7415664792060852
714,714, Carson gave her some milk  The cat was very thirsty and a stray, Carson offered her some milk to quench the thirst of the stray cat, Carson gave the poor stray cat some milk when it was parched,1,1,1,1,0.07607805728912354,0.07553344964981079,0.9553377628326416,0.939243733882904
715,715," Sydney was a helpful, so she asked her mother for her Brother ash is he could have one more piece of pie"," Sydney was a thoughtful guy, so he inquired about getting an extra slice of pie from his mom"," Sydney was a sweet and caring girl, so she asked her mom if she could have one more piece of pie",0,0,0,0,0.06449997425079346,0.07501089572906494,0.634240984916687,0.7204501628875732
716,716, Quinn stood corrected after giving the wrong answer in class that day, Quinn faced embarrassment after realizing he provided an incorrect answer in class, Quinn felt mortified when she gave the wrong response in class that day,2,2,1,2,0.153519868850708,0.11660230159759521,1.2395823001861572,0.9571847915649414
717,717, Jesse had struggled in school but decided to study hard for her math final  She did great on her test and got an A," Jesse had been underperforming in school, but he decided to put in some extra effort for his math final  He did well on the test and received an A"," Jesse had struggled with her math studies, but she was determined to do well on her final exam  She studied hard and achieved an A grade",0,0,0,2,0.06904470920562744,0.07691037654876709,0.7205575704574585,0.776884913444519
718,718," Cameron and Casey were soulmates, because Cameron gave Casey a sense of belonging"," Cameron and Casey were truly meant to be together, as Cameron provided Casey with a sense of purpose and belonging"," Cameron and Casey's love was destined to flourish, thanks to Cameron's ability to give Casey a deep feeling of connection and belonging",0,0,1,0,0.09845829010009766,0.09115123748779297,1.0894198417663574,1.0251177549362183
719,719," Kai thought about leaving the bar, but their friends convinced them to stay"," Kai considered bailing on their friends at the bar, but their buddies were able to convince them to stick around"," Kai was thinking about heading out of the bar, but their pals persuaded them to stay and have more fun",1,1,1,1,0.07093846797943115,0.07067990303039551,0.6240801215171814,0.6353120803833008
720,720, Riley was tasked with selling Sydney's house  Riley sold the house to the highest bidder, Riley was responsible for marketing Sydney's property and found a buyer who was willing to pay top dollar," Sydney entrusted Riley with selling her home, and he successfully secured a purchase offer from a serious buyer",0,0,0,1,0.07070279121398926,0.06364226341247559,0.8001149892807007,0.7619929313659668
721,721, Sasha bought a new home because the government was going to destroy her other one, Sasha invested in a new property due to the government's plans to demolish his previous residence, Sasha purchased a new home after learning that her old one was going to be torn down by the government,2,0,0,0,0.06451964378356934,0.08220940828323364,0.6109766364097595,0.7139432430267334
722,722," Casey came home from work, took out the chicken and put it into the oven"," Casey pulled in the driveway after work, tossed the chicken on the counter, and popped it into the oven"," After a long day at the office, Casey walked through the door, put down her bag, and placed the chicken in the oven to roast",2,2,2,2,0.1083269715309143,0.07735776901245117,0.9498645663261414,0.754692792892456
723,723, Robin always gets pizza on the way home from work for her family on Fridays, Robin always grabs a slice of pizza on his way home from work on Fridays for the fam," Robin loves to stop by the pizzeria on her way home from work on Fridays and pick up a hot, fresh pie for her family",0,0,0,0,0.08916312456130981,0.07605040073394775,0.8928093910217285,0.7899933457374573
724,724, Kendall kept the conversation going by asking opened ended questions, Kendall actively engaged in the discussion by posing thought-provoking questions, Kendall expertly steered the conversation with insightful open-ended queries,1,1,2,2,0.12289398908615112,0.13171875476837158,0.8539841175079346,0.9546945095062256
725,725, Skylar lent attention to the view even though she hated the view," Skylar gave the scenery a careful look, despite her distaste for it"," Skylar couldn't help but take in the view, even though she wasn't a fan of it",2,0,2,2,0.07785999774932861,0.08284389972686768,0.6793510913848877,0.7202955484390259
726,726, Lee wore a jacket to school when everyone else was in t-shirts, Lee donned a jacket while his peers opted for t-shirts, Lee sported a stylish jacket while everyone else wore t-shirts,0,0,0,1,0.09590351581573486,0.1108095645904541,0.8803903460502625,0.9830775260925293
