,sentences,choices,scores
354,"
Q: skylar went shopping with friends in order to buy expensive clothes even though their friends were poor. What will Others want to do next? 
  choice: Get nothing
  choice: Get something
  choice: Needed to have friends
A: ","['Get something', 'Needed to have friends', 'Get nothing']",0
355,"
Q: Riley began to hurt inside. How would Riley feel afterwards? 
  choice: Happy
  choice: Painful
  choice: Someone who needs help
A: ","['Happy', 'Someone who needs help', 'Painful']",2
356,"
Q: Tracy gave video games to my friend when they were done with them. How would Tracy feel as a result? 
  choice: A fan of video games
  choice: They were a good friend
  choice: They were unhelpful
A: ","['They were a good friend', 'A fan of video games', 'They were unhelpful']",1
357,"
Q: Riley played a role in the revolution because he gaved the army weapons and suppliles. What does Riley need to do before this? 
  choice: Gather intel on the enemy so that theres accurate info
  choice: Need to gather weeapons so that the revolution has a chance to survive
  choice: Proud
A: ","['Need to gather weeapons so that the revolution has a chance to survive', 'Gather intel on the enemy so that theres accurate info', 'Proud']",1
358,"
Q: Cameron had a tooth that was bothering him. Cameron phoned the dentist about it. What does Cameron need to do before this? 
  choice: Needed to find a dentist
  choice: Needed to hurt his tooth
  choice: See the dentist
A: ","['Needed to find a dentist', 'Needed to hurt his tooth', 'See the dentist']",2
359,"
Q: Sasha improved Jordan's status when they were seen together. How would Sasha feel afterwards? 
  choice: Accomplished
  choice: Better
  choice: Frustrated
A: ","['Frustrated', 'Better', 'Accomplished']",1
360,"
Q: Remy joined a band who needed a talented drummer. What will rest of the band want to do next? 
  choice: Assign him the role of manager
  choice: Pursue a music career
  choice: Write songs
A: ","['Assign him the role of manager', 'Write songs', 'Pursue a music career']",2
361,"
Q: Skylar offered Riley resistance after Riley wanted to take Skylar out to a new bar. How would Riley feel as a result? 
  choice: A close friend
  choice: Like Skylar does not like them
  choice: Straight edge
A: ","['Straight edge', 'Like Skylar does not like them', 'A close friend']",1
362,"
Q: Taylor based it on their experience of being kidnapped and held for ransom. How would Taylor feel afterwards? 
  choice: Angry to have to talk about it
  choice: Compassionate about the subject
  choice: Sad to share their deep secret
A: ","['Angry to have to talk about it', 'Compassionate about the subject', 'Sad to share their deep secret']",1
363,"
Q: Riley's ex was secretly cheating on them and Aubrey knew but never told Riley.  Aubrey was glad when Riley finished with them. Why did Aubrey do this? 
  choice: Never again get back together
  choice: Never be back together again
  choice: Save Riley from hurt
A: ","['Save Riley from hurt', 'Never again get back together', 'Never be back together again']",0
364,"
Q: Alex listened to a lecture before a big test. Alex paid attention to the details and got an A. How would Alex feel afterwards? 
  choice: Ashamed for failing
  choice: Like they aren't smart
  choice: Would appreciate that they paid attention
A: ","['Ashamed for failing', ""Like they aren't smart"", 'Would appreciate that they paid attention']",2
365,"
Q: Carson's mother does not allow them to play video games. Carson's mother found out that Carson was at a friend's house playing video games. What will happen to Carson? 
  choice: Carson's friend will ground them
  choice: Carson's mother will scold them
  choice: Others will be punished
A: ","[""Carson's friend will ground them"", ""Carson's mother will scold them"", 'Others will be punished']",1
366,"
Q: Kai had some choice words to say but she decided to keep the language in check. How would you describe Kai? 
  choice: Ignorant
  choice: Intelligent
  choice: Like the better person for not engaging in the petty fight
A: ","['Intelligent', 'Ignorant', 'Like the better person for not engaging in the petty fight']",0
367,"
Q: Alex rendered Sasha's car washing service despite the rain that was soon to come. How would Sasha feel as a result? 
  choice: Angry at Alex for not saying anything
  choice: As generous
  choice: Happy they got a pre-rain wash
A: ","['As generous', 'Happy they got a pre-rain wash', 'Angry at Alex for not saying anything']",2
368,"
Q: Remy did not have a ride to the fair and called all her friends bugging them to give her a ride. What does Remy need to do before this? 
  choice: Needed to ask her mom and dad to give her a ride before instead of bumming
  choice: Needed to borrow her mom and dads car without asking instead of bumming
  choice: Needed to just walk the 20 miles to the fair quickly instead of bumming
A: ","['Needed to borrow her mom and dads car without asking instead of bumming', 'Needed to ask her mom and dad to give her a ride before instead of bumming', 'Needed to just walk the 20 miles to the fair quickly instead of bumming']",1
369,"
Q: Tracy gave birth to Addison and was very proud of her new child that day. What will Tracy want to do next? 
  choice: Experience motherhood for the first time
  choice: Have a baby of her own
  choice: Proud
A: ","['Have a baby of her own', 'Proud', 'Experience motherhood for the first time']",2
370,"
Q: Carson was home alone for a while listening to his music, when he saw that his mom had come home from work, and looked to be in a foul mood. Why did Carson do this? 
  choice: Be considerate towards how his mom was feeling
  choice: Create an unwelcome atmosphere
  choice: Look out the window
A: ","['Create an unwelcome atmosphere', 'Look out the window', 'Be considerate towards how his mom was feeling']",2
371,"
Q: Skylar knew they were nervous and he wanted to ease their minds. What does Skylar need to do before this? 
  choice: Insult their worries
  choice: Put together a strong presentation detailing his ideas on how to proceed
  choice: Start acting rashly without thinking ahead
A: ","['Insult their worries', 'Put together a strong presentation detailing his ideas on how to proceed', 'Start acting rashly without thinking ahead']",1
372,"
Q: Remy got very dark after drinking by himself all night long. How would you describe Remy? 
  choice: A happy person at heart
  choice: A resilient person at heart
  choice: Depressed at heart
A: ","['Depressed at heart', 'A resilient person at heart', 'A happy person at heart']",0
373,"
Q: Aubrey ignored the call that she got from Riley that was about the upcoming party. What will Riley want to do next? 
  choice: Call her mother
  choice: Go to the beach
  choice: Keep calling
A: ","['Call her mother', 'Keep calling', 'Go to the beach']",0
374,"
Q: Robin went with Jan's friends to the park to play some games for hours. What will Jan want to do next? 
  choice: Go home and shower
  choice: Go home and sleep
  choice: Proud
A: ","['Go home and shower', 'Proud', 'Go home and sleep']",1
375,"
Q: Sydney is Alex's mother and personal caregiver after Alex was paralyzed from the neck down.  They help Alex communicate with people, and they were both at a Dairy Queen being asked by the cashier if they wanted extra fries. How would Sydney feel afterwards? 
  choice: Annoyed in helping their daughter communicate
  choice: Happy that they are able to help their daughter
  choice: Happy to be in full control of their daughter's actions
A: ","['Annoyed in helping their daughter communicate', ""Happy to be in full control of their daughter's actions"", 'Happy that they are able to help their daughter']",2
376,"
Q: Taylor attended their father's concert and was very impressed that their father performed so well. What will Taylor want to do next? 
  choice: Enjoy a show
  choice: Leave the concert before it starts
  choice: Tell their father 'well done'
A: ","[""Tell their father 'well done'"", 'Enjoy a show', 'Leave the concert before it starts']",0
377,"
Q: Addison and their friends were playing hide and seek at recess. Addison ran away to go find a hiding place. What will Addison want to do next? 
  choice: Come outside
  choice: Win the game of hide and seek
  choice: Win the game of tag
A: ","['Win the game of tag', 'Come outside', 'Win the game of hide and seek']",1
378,"
Q: Bailey was a good basketball player who had a special shot in their arsenal. What does Bailey need to do before this? 
  choice: Needed to do some stretching
  choice: Needed to get drunk
  choice: Practice more
A: ","['Needed to do some stretching', 'Practice more', 'Needed to get drunk']",1
379,"
Q: Bailey studied the book carefully in preparation for the end of course exam. What will Bailey want to do next? 
  choice: Bailey wanted a good grade
  choice: Bailey wanted to pass the exam with flying colors
  choice: Take a study break
A: ","['Bailey wanted to pass the exam with flying colors', 'Bailey wanted a good grade', 'Take a study break']",0
380,"
Q: Cameron interpreted science in terms of objectiveness and rules. What will Cameron want to do next? 
  choice: Did this to follow logic
  choice: Did this to understand
  choice: Study science more
A: ","['Study science more', 'Did this to understand', 'Did this to follow logic']",1
381,"
Q: Sydney set Skylar's phone on edge just a small hairline over falling over the desk. How would you describe Sydney? 
  choice: Are boring
  choice: Are reckless
  choice: Careless
A: ","['Are reckless', 'Careless', 'Are boring']",1
382,"
Q: Kai talked about politics with their friends to try and stay informed. Why did Kai do this? 
  choice: Learn
  choice: Needed to hang out with his friends
  choice: Needed to make sure his friends know politics
A: ","['Learn', 'Needed to hang out with his friends', 'Needed to make sure his friends know politics']",0
383,"
Q: Sydney made some friends at their new place that they were working. What will Sydney want to do next? 
  choice: Manipulate the friends
  choice: Pay the friends
  choice: Talk to the friends
A: ","['Pay the friends', 'Manipulate the friends', 'Talk to the friends']",2
384,"
Q: Tracy the bus driver took Jesse's students on a field trip to a remote location. How would Tracy feel afterwards? 
  choice: Accurate
  choice: Incompetent
  choice: Lost
A: ","['Lost', 'Accurate', 'Incompetent']",2
385,"
Q: Alex loved to watch tv so he spent most of his time up in his room with it on. Why did Alex do this? 
  choice: Go to sleep
  choice: Hated the world
  choice: Liked the feeling
A: ","['Liked the feeling', 'Go to sleep', 'Hated the world']",0
386,"
Q: Addison was listening to music very loudly. They turned their music down. How would Addison feel afterwards? 
  choice: A fan of loud music
  choice: A fan with bad hearing
  choice: Satisfied
A: ","['A fan with bad hearing', 'A fan of loud music', 'Satisfied']",0
387,"
Q: Jordan wanted to try something new to pass the time  so he went to a baseball card shop. Why did Jordan do this? 
  choice: Find a new hobby
  choice: Look at the baseball cards
  choice: Sell his baseball cards
A: ","['Look at the baseball cards', 'Find a new hobby', 'Sell his baseball cards']",1
388,"
Q: Jan said walk back to the students who were being disruptive and loud. How would you describe Jan? 
  choice: A softy at heart
  choice: No-nonsense
  choice: Stop talking in mid-sentence and look in a non-aggressive way at the student making the noise
A: ","['A softy at heart', 'Stop talking in mid-sentence and look in a non-aggressive way at the student making the noise', 'No-nonsense']",2
389,"
Q: Austin had things to do after school and always ate late. Why did Austin do this? 
  choice: Eat early
  choice: Eat on time
  choice: So they could finish what they had to do
A: ","['So they could finish what they had to do', 'Eat early', 'Eat on time']",0
390,"
Q: Growing up, Sydney had always wanted to be a lawyer. So, when she got to college, she took school very seriously. Because of this, during her senior year she felt like she had a good chance at getting into law school. What will Sydney want to do next? 
  choice: Participate in a local election
  choice: Take the LSAT
  choice: Was a hard worker
A: ","['Take the LSAT', 'Was a hard worker', 'Participate in a local election']",0
391,"
Q: Skylar heard a commotion from a room no students are supposed to be in, he entered the room and found some. What will the students want to do next? 
  choice: Be a security guard
  choice: Be walking the halls
  choice: Run out of the room
A: ","['Be walking the halls', 'Run out of the room', 'Be a security guard']",2
392,"
Q: Sydney woke up and was ready to start the day. They put on their clothes. What will Sydney want to do next? 
  choice: Go to bed
  choice: Go to the pool
  choice: Go to work
A: ","['Go to bed', 'Go to the pool', 'Go to work']",1
393,"
Q: Casey was hungry so they put food into the oven to cook. How would Others feel as a result? 
  choice: Starved
  choice: That Casey eats too much
  choice: That Casey knows how to cook
A: ","['Starved', 'That Casey eats too much', 'That Casey knows how to cook']",0
394,"
Q: Aubrey asked Sydney to estimate the cost of the damage to her car. Why did Sydney do this? 
  choice: Do her job as a car repair estimator
  choice: Help Jason
  choice: Know the car's location
A: ","[""Know the car's location"", 'Do her job as a car repair estimator', 'Help Jason']",1
395,"
Q: Remy gave Skylar, the concierge, her account so that she could check into the hotel. What will Remy want to do next? 
  choice: Arrive at a hotel
  choice: Get the key from Skylar
  choice: Lose her credit card
A: ","['Lose her credit card', 'Arrive at a hotel', 'Get the key from Skylar']",2
396,"
Q: Kendall walked their dog home in the pouring rain and thunder and lightning. How would you describe Kendall? 
  choice: A responsible dog owner
  choice: Tired
  choice: Uncaring about dogs
A: ","['Tired', 'Uncaring about dogs', 'A responsible dog owner']",2
397,"
Q: Skylar found a child standing in the airport alone and tried to find their parents. Why did Skylar do this? 
  choice: Be kind
  choice: Be rude
  choice: Have a flight
A: ","['Be kind', 'Have a flight', 'Be rude']",0
398,"
Q: Aubrey and Ted was on a fishing trip when a shark hit the boat and Aubrey fell out of it. What does Ted need to do next? 
  choice: Go to the boat
  choice: Ted was very shocked and scared and he rowed away from the area of danger very quickly forgetting Aubrey
  choice: Ted was very shocked and scared and he started hollering at Aubrey to grab his hand to pull her out
A: ","['Ted was very shocked and scared and he started hollering at Aubrey to grab his hand to pull her out', 'Go to the boat', 'Ted was very shocked and scared and he rowed away from the area of danger very quickly forgetting Aubrey']",1
399,"
Q: Riley regarded Jesse, but Jesse was annoyed that they were being watched. What will happen to Riley? 
  choice: Anxious
  choice: Irritated
  choice: They will be slapped
A: ","['Anxious', 'They will be slapped', 'Irritated']",0
400,"
Q: While everyone else stood around trying to figure out the instructions by themselves, Taylor gave help to a friend and they completed the task first. How would the others feel as a result? 
  choice: Intrigued that they didn't tell all of them
  choice: Jealous that they didn't help all of them
  choice: Self-starting
A: ","['Self-starting', ""Intrigued that they didn't tell all of them"", ""Jealous that they didn't help all of them""]",2
401,"
Q: Sydney rubbed Addison's head because she had a horrible headache. What will happen to Sydney? 
  choice: Be reprimanded
  choice: Drift to sleep
  choice: Receive thanks
A: ","['Drift to sleep', 'Receive thanks', 'Be reprimanded']",1
402,"
Q: Kai watched videos on youtube and there was one they really liked. How would you describe Kai? 
  choice: As someone that asked about videos
  choice: As someone that enjoyed a video
  choice: As someone that talks about videos
A: ","['As someone that enjoyed a video', 'As someone that asked about videos', 'As someone that talks about videos']",0
403,"
Q: Robin put their hand on Addison's wrist to keep Addison from shaking uncontrollably. What will Addison want to do next? 
  choice: Good
  choice: Hit Robin
  choice: Take their medicine
A: ","['Good', 'Take their medicine', 'Hit Robin']",1
404,"
Q: Quinn climbed into bed after a full, busy day of work. Why did Quinn do this? 
  choice: Felt energized
  choice: Felt tired
  choice: Shut the lights off
A: ","['Felt tired', 'Shut the lights off', 'Felt energized']",0
405,"
Q: Bailey destroyed the enemy's weapons when playing a video game with friends. How would Bailey feel afterwards? 
  choice: Depressed
  choice: Interested in video games
  choice: Playful
A: ","['Interested in video games', 'Playful', 'Depressed']",1
406,"
Q: Casey decided that he would be better off if he broke up with his girlfriend. What does Casey need to do before this? 
  choice: Go to a car show
  choice: Go to sleep
  choice: Want something different
A: ","['Go to sleep', 'Want something different', 'Go to a car show']",0
407,"
Q: Alex answered Riley's question about the math problem for homework that night. What will happen to Riley? 
  choice: Lazy
  choice: Passive
  choice: Proud
A: ","['Lazy', 'Passive', 'Proud']",1
408,"
Q: cameron was challenged to a dual so he had to put up or shut up. How would you describe Cameron? 
  choice: As smart
  choice: As stupid
  choice: Scared
A: ","['Scared', 'As smart', 'As stupid']",1
409,"
Q: Quinn went to work the next day after they went on vacation over the weekend. Why did Quinn do this? 
  choice: Make more money
  choice: Take more time off
  choice: Take some time off work
A: ","['Take more time off', 'Make more money', 'Take some time off work']",2
410,"
Q: Riley got dressed up for a night out. Riley went out with some friends dancing. What does Riley need to do before this? 
  choice: Have fun with her friends
  choice: Needed to get makeup on
  choice: Needed to make plans with friends
A: ","['Have fun with her friends', 'Needed to get makeup on', 'Needed to make plans with friends']",0
411,"
Q: Addison had taken Casey's money without her permission. Addison knew she may get in trouble for this. What will Addison want to do next? 
  choice: Burn the money so no one can find it
  choice: Give the money back to Casey
  choice: Spend the money before she gets caught
A: ","['Give the money back to Casey', 'Burn the money so no one can find it', 'Spend the money before she gets caught']",2
412,"
Q: Carson was a week away from finals, but went over his friends every day to play video game. How would you describe Carson? 
  choice: Disapproving
  choice: Focused on grades
  choice: Not motivated
A: ","['Not motivated', 'Disapproving', 'Focused on grades']",1
413,"
Q: Taylor gave her friend a present for their birthday that year. What will happen to Taylor? 
  choice: Be happy to see their friend
  choice: Be thanked by their friend
  choice: Open the present
A: ","['Be thanked by their friend', 'Open the present', 'Be happy to see their friend']",2
414,"
Q: Remy challenged them to a game of racquetball at the local YMCA gym. Why did Remy do this? 
  choice: Was bored and decided to gather some people for a good game of racquetball
  choice: Was bored and decided to he wanted them to go to the gym and watch him not show
  choice: Win the game
A: ","['Was bored and decided to gather some people for a good game of racquetball', 'Was bored and decided to he wanted them to go to the gym and watch him not show', 'Win the game']",0
415,"
Q: Remy and their friends were playing hide and seek in Remy's house. When they finished playing, it was very dark outside. Why did it become dark outside? 
  choice: And their friends lost track of the time
  choice: Go to sleep
  choice: Hid their friends and sought them for too long
A: ","['Go to sleep', 'Hid their friends and sought them for too long', 'And their friends lost track of the time']",2
416,"
Q: Riley wanted to ask their friends advice about what to do for a job. What will Others want to do next? 
  choice: Listen carefully
  choice: Wanted to do something important
  choice: Wanted to find an enjoyable job
A: ","['Wanted to do something important', 'Wanted to find an enjoyable job', 'Listen carefully']",2
417,"
Q: Aubrey kept the baby up at night but was ready to put her down for a nap now. What will Aubrey want to do next? 
  choice: Get the baby ready for bed next
  choice: Have to prepare the crib and blankets
  choice: Prepare dinner next
A: ","['Get the baby ready for bed next', 'Prepare dinner next', 'Have to prepare the crib and blankets']",0
418,"
Q: Jan decided on Friday to light a fire under the brush in her pit in the backyard. What will Jan want to do next? 
  choice: Make sure the fire goes out later
  choice: Roast hot dogs
  choice: Throw all of her belongings in with the brush
A: ","['Throw all of her belongings in with the brush', 'Make sure the fire goes out later', 'Roast hot dogs']",2
419,"
Q: Riley regarded Jesse with gentle eyes before asking him out. What will happen to Jesse? 
  choice: Accept the invitation next
  choice: Get rejected
  choice: Have a date
A: ","['Accept the invitation next', 'Have a date', 'Get rejected']",0
420,"
Q: Jesse was taking a class and he really admired his professor. To impress them, Jesse studied a lot, and as a result, Jesse did well on the test and his professor congratulated him. How would Jesse feel afterwards? 
  choice: Accomplished
  choice: Focused and driven to succeed in class
  choice: Hard working and dedicated to their work
A: ","['Accomplished', 'Focused and driven to succeed in class', 'Hard working and dedicated to their work']",0
421,"
Q: Sasha got revenge on the people who had stolen the car from her. How would Others feel as a result? 
  choice: Furious at the perpetrators
  choice: Quite elated
  choice: Quite paid back
A: ","['Quite elated', 'Furious at the perpetrators', 'Quite paid back']",2
422,"
Q: It had been a very long 9 months but it was finally time, Jan gave birth to a daughter that day. What does Jan need to do before this? 
  choice: Be a man
  choice: Get pregnant
  choice: She liked kids
A: ","['Get pregnant', 'Be a man', 'She liked kids']",0
423,"
Q: Kai showed Jan how to do her job properly so she didn't get in trouble. Why did Kai do this? 
  choice: Make sure Jan does it right
  choice: Though Jan was lazy
  choice: Was Jan's trainer and didn't want to get in trouble
A: ","['Though Jan was lazy', ""Was Jan's trainer and didn't want to get in trouble"", 'Make sure Jan does it right']",2
424,"
Q: Skylar got a cast on her leg after she broke it while skateboarding. How would you describe Skylar? 
  choice: Athletic
  choice: Sad
  choice: Terrible
A: ","['Athletic', 'Sad', 'Terrible']",0
425,"
Q: Tracy took Jesse's students on a field trip because Jesse was not feeling well. What will Tracy want to do next? 
  choice: Drive the students back home
  choice: Know directions
  choice: Take the students back to school
A: ","['Take the students back to school', 'Drive the students back home', 'Know directions']",0
426,"
Q: Alex was saving up for a new car. Alex sold books on amazon. What will Alex want to do next? 
  choice: Buy more books on Amazon
  choice: Save all the money from selling books
  choice: Spend all the money on books
A: ","['Buy more books on Amazon', 'Spend all the money on books', 'Save all the money from selling books']",2
427,"
Q: Robin and Casey were trying to come up with a plan. Casey did not like any ideas. Robin proposed another idea. How would Casey feel as a result? 
  choice: Not pleased with it
  choice: So happy
  choice: Very content
A: ","['Very content', 'Not pleased with it', 'So happy']",1
428,"
Q: Remy gave birth to a healthy baby girl at the hospital just earlier today. How would you describe Remy? 
  choice: Happy
  choice: A new parent
A: ","['Happy', 'A new parent']",0
429,"
Q: Riley gave Jesse a scornful look after Jesse mishaved. How would you describe Riley? 
  choice: Annoyed
  choice: Happy
  choice: Pleased
A: ","['Happy', 'Annoyed', 'Pleased']",1
430,"
Q: Aubrey met a friend at the park and they decided to go play baseball. What will happen to Others? 
  choice: Have a lot of fun
  choice: Will hit the ball
  choice: Will watch the game
A: ","['Will watch the game', 'Will hit the ball', 'Have a lot of fun']",2
431,"
Q: Riley was a cop and therefore regarded Jesse with observant eyes. Why did Riley do this? 
  choice: He wanted to date Jesse
  choice: He was suspicious of Jesse
  choice: Make observations
A: ","['Make observations', 'He was suspicious of Jesse', 'He wanted to date Jesse']",1
432,"
Q: Bailey moved the goalposts so they could make a field goal from farther. What will Bailey want to do next? 
  choice: Ease into a harder task
  choice: Practice baseball
  choice: Practice football
A: ","['Ease into a harder task', 'Practice football', 'Practice baseball']",0
433,"
Q: Kai was not happy with how things were going, and Cameron took Kai's complaint seriously. How would Cameron feel afterwards? 
  choice: Indifferent
  choice: Like a good friend
  choice: Trustworthy
A: ","['Trustworthy', 'Indifferent', 'Like a good friend']",2
434,"
Q: Robin put their hand on Addison's wrist so Addison could not escape the situation. What will happen to Robin? 
  choice: Be stronger than Addison
  choice: Lost grip on Addison
  choice: Start to panic and worry
A: ","['Start to panic and worry', 'Lost grip on Addison', 'Be stronger than Addison']",2
435,"
Q: Remy paid her taxes and her friend asked her why she did that. Why did Remy do this? 
  choice: Do what she was told
  choice: Explain to her friend how tax laws work
  choice: Offer to do her friend's taxes
A: ","[""Offer to do her friend's taxes"", 'Explain to her friend how tax laws work', 'Do what she was told']",1
436,"
Q: Lee came up with an idea to solve the issue of dehydration worldwide. How would you describe Lee? 
  choice: Brave
  choice: Greedy
  choice: They saved the world
A: ","['Greedy', 'They saved the world', 'Brave']",2
437,"
Q: Bailey forgot to bring the present to a birthday party. What will Others want to do next? 
  choice: Go home to get the present
  choice: Others told her it's not a problem
  choice: Others told her to order pizza
A: ","['Others told her to order pizza', ""Others told her it's not a problem"", 'Go home to get the present']",2
438,"
Q: kai was an outrageous fool so he stole carson's tools. How would Carson feel as a result? 
  choice: As angry
  choice: As calm
  choice: Out of control
A: ","['As calm', 'Out of control', 'As angry']",2
439,"
Q: Teaching the anatomy class, Lee touched a nerve to demonstrate. What will Others want to do next? 
  choice: Discuss the nervous system
  choice: Get distracted
  choice: Take notes
A: ","['Discuss the nervous system', 'Take notes', 'Get distracted']",0
440,"
Q: Kendall increased to Skylar's rate and felt that Skylar was too expensive and wanted to charge less themselves. What will Skylar want to do next? 
  choice: Berate skylar
  choice: Convince Kendall to stay at their rate
  choice: Find somewhere else
A: ","['Convince Kendall to stay at their rate', 'Berate skylar', 'Find somewhere else']",0
441,"
Q: Riley turned the stove off every time she finish cooking. How would you describe Riley? 
  choice: Forehanded
  choice: Forgetful
  choice: Lazy
A: ","['Forgetful', 'Lazy', 'Forehanded']",0
442,"
Q: Tracy wore Sydney's jacket to school because it was very cold outside that day. How would Tracy feel afterwards? 
  choice: Loved
  choice: Passive
  choice: Unprepared
A: ","['Unprepared', 'Passive', 'Loved']",1
443,"
Q: Skylar has been working every day at getting her blackbelt and finally joined Sasha as having one. How would Sasha feel as a result? 
  choice: Glad Skylar got a blackbelt
  choice: Glad Skylar got a green belt
  choice: Happy she finally earned her blackbelt
A: ","['Happy she finally earned her blackbelt', 'Glad Skylar got a blackbelt', 'Glad Skylar got a green belt']",0
444,"
Q: Jordan brought a bag of food for their school lunch period today. Why did Jordan do this? 
  choice: Eat food
  choice: Fulfill hunger
  choice: Go to lunch period
A: ","['Fulfill hunger', 'Go to lunch period', 'Eat food']",2
445,"
Q: Alex was Sydney's coworker. Sydney was lazy and gave Alex a command. How would Sydney feel as a result? 
  choice: A good co-worker
  choice: Annoyed with her
  choice: Happy to oblige
A: ","['Happy to oblige', 'A good co-worker', 'Annoyed with her']",2
446,"
Q: Casey went on Jesse's way and then told them that they love them very much. What does Casey need to do before this? 
  choice: Jessey who has told love casey
  choice: Need to do nothing
  choice: Tell them the truth
A: ","['Need to do nothing', 'Tell them the truth', 'Jessey who has told love casey']",1
447,"
Q: Taylor attended their father's concert and was very proud of him. How would Others feel as a result? 
  choice: They were a bad kind
  choice: They were supportive
  choice: Would be excited to say that's her dad
A: ","['They were a bad kind', ""Would be excited to say that's her dad"", 'They were supportive']",2
448,"
Q: Ash decided to meal prep on Sunday to save time. So, Ash had sandwiches to eat every day of the week. What will Ash want to do next? 
  choice: Make sandwiches
  choice: Pack their sandwiches
  choice: Relax
A: ","['Make sandwiches', 'Pack their sandwiches', 'Relax']",1
449,"
Q: Addison was playing a game of poker and noticed Austin standing in the background watching on but too shy to ask to play. How would you describe Addison? 
  choice: Caught out
  choice: Embarrassed
  choice: Kind
A: ","['Caught out', 'Embarrassed', 'Kind']",2
450,"
Q: Taylor repeated the Lord's request so that everyone would know what to do. How would Others feel as a result? 
  choice: Bad about the request
  choice: Happy to have a direction
  choice: Sad to have a direction
A: ","['Sad to have a direction', 'Happy to have a direction', 'Bad about the request']",0
451,"
Q: Jesse needed to call his mom to pick him up and realized he lost his phone. What will Jesse want to do next? 
  choice: Borrow someone else's phone
  choice: Find a payphone to call their mom
  choice: Thank Kendall
A: ","['Find a payphone to call their mom', 'Thank Kendall', ""Borrow someone else's phone""]",2
452,"
Q: Ash redeemed themselves after retaking the test they failed. How will Ash feel as a result? 
  choice: Accomplished
  choice: Proud
  choice: Relieved
A: ","['Relieved', 'Accomplished', 'Proud']",0
453,"
Q: Kendall won the competition easily because of her performance that day. How would Others feel as a result? 
  choice: Elated
  choice: Like winners
  choice: Quite jealous
A: ","['Elated', 'Like winners', 'Quite jealous']",2
454,"
Q: The security guard tried to tackle Riley, but Riley got free of the guard. What will Riley want to do next? 
  choice: Be good at wrestling
  choice: Run away
  choice: Stay still
A: ","['Be good at wrestling', 'Run away', 'Stay still']",0
455,"
Q: Quinn got into a fight with a friend bringing up the past and rubbed salt in the wound. How would Quinn's friend feel as a result? 
  choice: Forgiving
  choice: Unsure
  choice: Upset
A: ","['Forgiving', 'Upset', 'Unsure']",1
456,"
Q: Tracy threw doubts on the history that was taught in books. What does Tracy need to do before this? 
  choice: Do research
  choice: Prove their theory
  choice: Think it's incorrect
A: ","['Do research', ""Think it's incorrect"", 'Prove their theory']",1
457,"
Q: Remy prevented them from engaging by keeping them away from each other. What will Remy want to do next? 
  choice: Give an explanation
  choice: Give up
  choice: Push them together
A: ","['Give an explanation', 'Push them together', 'Give up']",1
458,"
Q: Kendall didn't get the job because of footage that was caught of them shoplifting. How would Kendall feel afterwards? 
  choice: A criminal who got caught
  choice: A person who shoplifts
  choice: Shamed by the experience
A: ","['A criminal who got caught', 'Shamed by the experience', 'A person who shoplifts']",1
459,"
Q: Carson is a dedicated man of his trade that likes building things with his hand. His son, Kai, often assists with tools in the workshop. Why did Kai do this? 
  choice: Continue learning first hand from his mentor
  choice: Get extra incentives from his dad
  choice: Work on the next craft
A: ","['Continue learning first hand from his mentor', 'Work on the next craft', 'Get extra incentives from his dad']",0
460,"
Q: Carson gave their friend some milk when they were thirsty. How would Carson feel afterwards? 
  choice: Generous
  choice: Helpful
  choice: Rude
A: ","['Helpful', 'Generous', 'Rude']",0
461,"
Q: Alex bought a new watch for their friend that they loved a lot and wanted to see happy. What does Alex need to do before this? 
  choice: Find a good food store
  choice: Pick put a watch
  choice: Talk to the friend
A: ","['Find a good food store', 'Talk to the friend', 'Pick put a watch']",1
462,"
Q: Robin swings the car door open after they arrive to the new mall in town. What does Robin need to do before this? 
  choice: Get into a car
  choice: Go inside the mall
  choice: Shop at the mall
A: ","['Shop at the mall', 'Get into a car', 'Go inside the mall']",1
463,"
Q: Cameron made out of the store like a bandit with the items that they lifted. How would you describe Cameron? 
  choice: A person who was concealing things
  choice: A person who was shopping around
  choice: Guilty
A: ","['A person who was shopping around', 'Guilty', 'A person who was concealing things']",2
464,"
Q: Kai decided to stay at the hotel for another week. What does Kai need to do before this? 
  choice: Check reservations
  choice: Do no thinking
  choice: Stay on vacation a little bit longer
A: ","['Stay on vacation a little bit longer', 'Check reservations', 'Do no thinking']",1
465,"
Q: The baseball game was intense, but in the end, Sasha saved their team from destruction. How would Sasha feel afterwards? 
  choice: Fearful
  choice: Grateful
  choice: Heroic
A: ","['Fearful', 'Heroic', 'Grateful']",1
466,"
Q: Cameron knew what he wanted to do this weekend since he loved being outside so much. How would you describe Cameron? 
  choice: A man who likes to camp
  choice: A man who likes to nap
  choice: Happy
A: ","['A man who likes to nap', 'Happy', 'A man who likes to camp']",2
467,"
Q: Remy gave Casey's version of the story and Casey expressed gratitude before taking questions. What will Casey want to do next? 
  choice: Answer questions
  choice: Be sympathetic to Casey
  choice: Leave the area
A: ","['Answer questions', 'Be sympathetic to Casey', 'Leave the area']",0
