,sentences,choices,scores
391,"
Q: Skylar heard some suspicious noise coming from a forbidden room, so he snuck in and found his friends pulling off an epic prank!  What will the students want to do next? 
  choice: Be a security guard
  choice: Be walking the halls
  choice: Run out of the room
A: ","['Be walking the halls', 'Run out of the room', 'Be a security guard']",2
392,"
Q: Sydney jumped out of bed and got dressed for the day, feeling energized and ready to take on whatever came their way.  What will Sydney want to do next? 
  choice: Go to bed
  choice: Go to the pool
  choice: Go to work
A: ","['Go to bed', 'Go to the pool', 'Go to work']",1
393,"
Q: Casey was starving, so they tossed some grub in the oven to heat it up.  How would Others feel as a result? 
  choice: Starved
  choice: That Casey eats too much
  choice: That Casey knows how to cook
A: ","['Starved', 'That Casey eats too much', 'That Casey knows how to cook']",0
394,"
Q: Aubrey was like, ""Hey Sydney, can you guess how much the damage to my car is gonna cost?  Why did Sydney do this? 
  choice: Do her job as a car repair estimator
  choice: Help Jason
  choice: Know the car's location
A: ","[""Know the car's location"", 'Do her job as a car repair estimator', 'Help Jason']",1
395,"
Q: Remy handed over her account details to Skylar so she could swipe into the hotel like a total boss! 😎  What will Remy want to do next? 
  choice: Arrive at a hotel
  choice: Get the key from Skylar
  choice: Lose her credit card
A: ","['Lose her credit card', 'Arrive at a hotel', 'Get the key from Skylar']",2
396,"
Q: Kendall totally braved the crazy rain and thunderstorm to walk their pup home! 🐶☔️🌩️  How would you describe Kendall? 
  choice: A responsible dog owner
  choice: Tired
  choice: Uncaring about dogs
A: ","['Tired', 'Uncaring about dogs', 'A responsible dog owner']",2
397,"
Q: Skylar was like, ""Whoa, there's a lost kid here?!"" and tried to find their fam, you know?  Why did Skylar do this? 
  choice: Be kind
  choice: Be rude
  choice: Have a flight
A: ","['Be kind', 'Have a flight', 'Be rude']",0
398,"
Q: Aubrey and Ted were out on a sick fishing trip when, like, a shark just attacked their boat and Aubrey fell off!!  What does Ted need to do next? 
  choice: Go to the boat
  choice: Ted was very shocked and scared and he rowed away from the area of danger very quickly forgetting Aubrey
  choice: Ted was very shocked and scared and he started hollering at Aubrey to grab his hand to pull her out
A: ","['Ted was very shocked and scared and he started hollering at Aubrey to grab his hand to pull her out', 'Go to the boat', 'Ted was very shocked and scared and he rowed away from the area of danger very quickly forgetting Aubrey']",1
399,"
Q: Riley was totally crushing on Jesse, but Jesse was not here for it and got majorly annoyed that Riley was checking them out.  What will happen to Riley? 
  choice: Anxious
  choice: Irritated
  choice: They will be slapped
A: ","['Anxious', 'They will be slapped', 'Irritated']",0
400,"
Q: Taylor was, like, super helpful to their friend and they finished the task way faster than anyone else!  How would the others feel as a result? 
  choice: Intrigued that they didn't tell all of them
  choice: Jealous that they didn't help all of them
  choice: Self-starting
A: ","['Self-starting', ""Intrigued that they didn't tell all of them"", ""Jealous that they didn't help all of them""]",0
401,"
Q: Sydney gave Addy a head massage because she was feeling super stressed and needed some serious relaxation time. 😌  What will happen to Sydney? 
  choice: Be reprimanded
  choice: Drift to sleep
  choice: Receive thanks
A: ","['Drift to sleep', 'Receive thanks', 'Be reprimanded']",1
402,"
Q: Kai totally binge-watched some sick YouTube vids and there was one that really stood out!  How would you describe Kai? 
  choice: As someone that asked about videos
  choice: As someone that enjoyed a video
  choice: As someone that talks about videos
A: ","['As someone that enjoyed a video', 'As someone that asked about videos', 'As someone that talks about videos']",2
403,"
Q: Robin gave Addison a comforting touch on their wrist to calm them down from shaking uncontrollably.  What will Addison want to do next? 
  choice: Good
  choice: Hit Robin
  choice: Take their medicine
A: ","['Good', 'Take their medicine', 'Hit Robin']",0
404,"
Q: Quinn snuggled into bed after a totally epic day at work.  Why did Quinn do this? 
  choice: Felt energized
  choice: Felt tired
  choice: Shut the lights off
A: ","['Felt tired', 'Shut the lights off', 'Felt energized']",0
405,"
Q: Bailey totally wiped out the enemy's sick arsenal while gaming with his homies.  How would Bailey feel afterwards? 
  choice: Depressed
  choice: Interested in video games
  choice: Playful
A: ","['Interested in video games', 'Playful', 'Depressed']",1
406,"
Q: Casey realized that he would be way happier if he dumped his girlfriend.  What does Casey need to do before this? 
  choice: Go to a car show
  choice: Go to sleep
  choice: Want something different
A: ","['Go to sleep', 'Want something different', 'Go to a car show']",2
407,"
Q: Alex totally crushed Riley's query about that math problem for homework last night, you know? Like, he was so on top of it and stuff.  What will happen to Riley? 
  choice: Lazy
  choice: Passive
  choice: Proud
A: ","['Lazy', 'Passive', 'Proud']",0
408,"
Q: Cameron was called out for a showdown, so he had to prove his skills or back down.  How would you describe Cameron? 
  choice: As smart
  choice: As stupid
  choice: Scared
A: ","['Scared', 'As smart', 'As stupid']",1
409,"
Q: Quinn hit up work the next day after they came back from their weekend getaway.  Why did Quinn do this? 
  choice: Make more money
  choice: Take more time off
  choice: Take some time off work
A: ","['Take more time off', 'Make more money', 'Take some time off work']",2
410,"
Q: Riley put on their flyest outfit and hit the clubs with their squad, busting out some sick moves on the dance floor!  What does Riley need to do before this? 
  choice: Have fun with her friends
  choice: Needed to get makeup on
  choice: Needed to make plans with friends
A: ","['Have fun with her friends', 'Needed to get makeup on', 'Needed to make plans with friends']",0
411,"
Q: Addison totally dissed Casey by taking her cash without asking, and now she might be in major trouble!  What will Addison want to do next? 
  choice: Burn the money so no one can find it
  choice: Give the money back to Casey
  choice: Spend the money before she gets caught
A: ","['Give the money back to Casey', 'Burn the money so no one can find it', 'Spend the money before she gets caught']",2
412,"
Q: Carson was totally hooked on his fave video game and would blow off his studies every day to hang with his buds and play.  How would you describe Carson? 
  choice: Disapproving
  choice: Focused on grades
  choice: Not motivated
A: ","['Not motivated', 'Disapproving', 'Focused on grades']",1
413,"
Q: Taylor totally slayed her BFF's birthday by gifting them an epic present that year! 🎁💥  What will happen to Taylor? 
  choice: Be happy to see their friend
  choice: Be thanked by their friend
  choice: Open the present
A: ","['Be thanked by their friend', 'Open the present', 'Be happy to see their friend']",2
414,"
Q: Remy was like, 'Hey guys, let's play some racquetball at the YMCA gym!' And they were all like, 'YOLO, let's do it!  Why did Remy do this? 
  choice: Was bored and decided to gather some people for a good game of racquetball
  choice: Was bored and decided to he wanted them to go to the gym and watch him not show
  choice: Win the game
A: ","['Was bored and decided to gather some people for a good game of racquetball', 'Was bored and decided to he wanted them to go to the gym and watch him not show', 'Win the game']",0
415,"
Q: Remy and their squad were hangin' out in Remy's crib, playin' hide and seek like it was nobody's biz. When they finished gettin' their game on, it was totally pitch black outside! 😱  Why did it become dark outside? 
  choice: And their friends lost track of the time
  choice: Go to sleep
  choice: Hid their friends and sought them for too long
A: ","['Go to sleep', 'Hid their friends and sought them for too long', 'And their friends lost track of the time']",2
416,"
Q: Riley was curious about their friends' thoughts on what career path to take.  What will Others want to do next? 
  choice: Listen carefully
  choice: Wanted to do something important
  choice: Wanted to find an enjoyable job
A: ","['Wanted to do something important', 'Wanted to find an enjoyable job', 'Listen carefully']",2
417,"
Q: Aubrey was totally exhausted from rocking baby Lily all night, but now she's finally ready to catch some Zs!  What will Aubrey want to do next? 
  choice: Get the baby ready for bed next
  choice: Have to prepare the crib and blankets
  choice: Prepare dinner next
A: ","['Get the baby ready for bed next', 'Prepare dinner next', 'Have to prepare the crib and blankets']",0
418,"
Q: Jan totally lit up the backyard on Friday by setting a fire in her pit, you know? Like, it was such a chill vibe and everything! 🔥🏠  What will Jan want to do next? 
  choice: Make sure the fire goes out later
  choice: Roast hot dogs
  choice: Throw all of her belongings in with the brush
A: ","['Throw all of her belongings in with the brush', 'Make sure the fire goes out later', 'Roast hot dogs']",2
419,"
Q: Riley gazed at Jesse with a soft expression before inviting him out.  What will happen to Jesse? 
  choice: Accept the invitation next
  choice: Get rejected
  choice: Have a date
A: ","['Accept the invitation next', 'Have a date', 'Get rejected']",0
420,"
Q: Jesse was totally crushing his class and he had major respect for his prof. To impress them, Jesse put in some serious study time and killed it on the test, scoring major props from his prof.  How would Jesse feel afterwards? 
  choice: Accomplished
  choice: Focused and driven to succeed in class
  choice: Hard working and dedicated to their work
A: ","['Accomplished', 'Focused and driven to succeed in class', 'Hard working and dedicated to their work']",0
421,"
Q: Sasha totally wiped the floor with the thieves who stole her car!  How would Others feel as a result? 
  choice: Furious at the perpetrators
  choice: Quite elated
  choice: Quite paid back
A: ","['Quite elated', 'Furious at the perpetrators', 'Quite paid back']",2
422,"
Q: Jan finally had her baby girl after what felt like forever - 9 long months!  What does Jan need to do before this? 
  choice: Be a man
  choice: Get pregnant
  choice: She liked kids
A: ","['Get pregnant', 'Be a man', 'She liked kids']",0
423,"
Q: Kai totally schoolled Jan on how to do her job right, so she wouldn't get yelled at by their boss!  Why did Kai do this? 
  choice: Make sure Jan does it right
  choice: Though Jan was lazy
  choice: Was Jan's trainer and didn't want to get in trouble
A: ","['Though Jan was lazy', ""Was Jan's trainer and didn't want to get in trouble"", 'Make sure Jan does it right']",2
424,"
Q: Skylar got a cast on her leg after she busted her board and twisted her ankle while shredding the gnar at the skate park.  How would you describe Skylar? 
  choice: Athletic
  choice: Sad
  choice: Terrible
A: ","['Athletic', 'Sad', 'Terrible']",0
425,"
Q: Tracy took Jesse's class on a field trip because Jesse was feeling under the weather.  What will Tracy want to do next? 
  choice: Drive the students back home
  choice: Know directions
  choice: Take the students back to school
A: ","['Take the students back to school', 'Drive the students back home', 'Know directions']",0
426,"
Q: Alex has been stashing away cash for a sick new ride. He sold some books on Amazon to help reach his goal.  What will Alex want to do next? 
  choice: Buy more books on Amazon
  choice: Save all the money from selling books
  choice: Spend all the money on books
A: ","['Buy more books on Amazon', 'Spend all the money on books', 'Save all the money from selling books']",2
427,"
Q: Robin and Casey were brainstorming and trying to come up with a plan, but Casey wasn't having it - she hated all of Robin's ideas! Finally, Robin suggested another idea that might work.  How would Casey feel as a result? 
  choice: Not pleased with it
  choice: So happy
  choice: Very content
A: ","['Very content', 'Not pleased with it', 'So happy']",1
428,"
Q: Remy had a baby girl at the hospital just now! The little one is super healthy and adorable 🐰👶  How would you describe Remy? 
  choice: Happy
  choice: A new parent
A: ","['Happy', 'A new parent']",0
429,"
Q: Riley totally dissed Jesse after he messed up big time.  How would you describe Riley? 
  choice: Annoyed
  choice: Happy
  choice: Pleased
A: ","['Happy', 'Annoyed', 'Pleased']",1
430,"
Q: Aubrey hooked up with a buddy at the park and they decided to hit the baseball field for some fun.  What will happen to Others? 
  choice: Have a lot of fun
  choice: Will hit the ball
  choice: Will watch the game
A: ","['Will watch the game', 'Will hit the ball', 'Have a lot of fun']",2
431,"
Q: Riley was a detective and totally checked out Jesse with his keen eyes.  Why did Riley do this? 
  choice: He wanted to date Jesse
  choice: He was suspicious of Jesse
  choice: Make observations
A: ","['Make observations', 'He was suspicious of Jesse', 'He wanted to date Jesse']",1
432,"
Q: Bailey totally changed the game by moving the goalposts, allowing them to score a sick field goal from way far away!  What will Bailey want to do next? 
  choice: Ease into a harder task
  choice: Practice baseball
  choice: Practice football
A: ","['Ease into a harder task', 'Practice football', 'Practice baseball']",0
433,"
Q: Kai was totally not feeling it, and Cam took Kai's gripe super seriously.  How would Cameron feel afterwards? 
  choice: Indifferent
  choice: Like a good friend
  choice: Trustworthy
A: ","['Trustworthy', 'Indifferent', 'Like a good friend']",2
434,"
Q: Robin grabbed Addison's wrist and kept them from bailing on the situation.  What will happen to Robin? 
  choice: Be stronger than Addison
  choice: Lost grip on Addison
  choice: Start to panic and worry
A: ","['Start to panic and worry', 'Lost grip on Addison', 'Be stronger than Addison']",2
435,"
Q: Remy dropped some serious cash on taxes and her homie was like, ""Why'd you do that?  Why did Remy do this? 
  choice: Do what she was told
  choice: Explain to her friend how tax laws work
  choice: Offer to do her friend's taxes
A: ","[""Offer to do her friend's taxes"", 'Explain to her friend how tax laws work', 'Do what she was told']",1
436,"
Q: Lee totally nailed it with his genius idea to tackle dehydration globally!  How would you describe Lee? 
  choice: Brave
  choice: Greedy
  choice: They saved the world
A: ","['Greedy', 'They saved the world', 'Brave']",2
437,"
Q: Bailey totally spaced out and forgot to bring the gift to the birthday party! 😳  What will Others want to do next? 
  choice: Go home to get the present
  choice: Others told her it's not a problem
  choice: Others told her to order pizza
A: ","['Others told her to order pizza', ""Others told her it's not a problem"", 'Go home to get the present']",2
438,"
Q: Kai was a total joker, so he swiped Carson's gear.  How would Carson feel as a result? 
  choice: As angry
  choice: As calm
  choice: Out of control
A: ","['As calm', 'Out of control', 'As angry']",2
439,"
Q: During the anatomy lesson, Lee literally touched a nerve to make his point.  What will Others want to do next? 
  choice: Discuss the nervous system
  choice: Get distracted
  choice: Take notes
A: ","['Discuss the nervous system', 'Take notes', 'Get distracted']",0
440,"
Q: Kendall raised their prices to match Skylar's rate and thought that Skylar was way too expensive, so they wanted to offer lower prices to compete.  What will Skylar want to do next? 
  choice: Berate skylar
  choice: Convince Kendall to stay at their rate
  choice: Find somewhere else
A: ","['Convince Kendall to stay at their rate', 'Berate skylar', 'Find somewhere else']",0
441,"
Q: Riley always turns off the stove when she's done cooking, you know? Like, it's just something she does automatically now.  How would you describe Riley? 
  choice: Forehanded
  choice: Forgetful
  choice: Lazy
A: ","['Forgetful', 'Lazy', 'Forehanded']",2
442,"
Q: Tracy rocked Sydney's dope jacket to school 'cause it was totes freezing outside that day! 🥶❄️  How would Tracy feel afterwards? 
  choice: Loved
  choice: Passive
  choice: Unprepared
A: ","['Unprepared', 'Passive', 'Loved']",2
443,"
Q: Skylar's been putting in major effort to get her blackbelt, and now she's finally achieved it! She joins Sasha as a badass martial arts master! 😎  How would Sasha feel as a result? 
  choice: Glad Skylar got a blackbelt
  choice: Glad Skylar got a green belt
  choice: Happy she finally earned her blackbelt
A: ","['Happy she finally earned her blackbelt', 'Glad Skylar got a blackbelt', 'Glad Skylar got a green belt']",0
444,"
Q: Jordan toted a tasty bag of grub for their lunchtime today!  Why did Jordan do this? 
  choice: Eat food
  choice: Fulfill hunger
  choice: Go to lunch period
A: ","['Fulfill hunger', 'Go to lunch period', 'Eat food']",2
445,"
Q: Alex was totally Sydney's wingman at work. Sydney was a total slacker and gave Alex a task.  How would Sydney feel as a result? 
  choice: A good co-worker
  choice: Annoyed with her
  choice: Happy to oblige
A: ","['Happy to oblige', 'A good co-worker', 'Annoyed with her']",0
446,"
Q: Casey rolled with Jesse's crew and let them know that they were feeling the love big time.  What does Casey need to do before this? 
  choice: Jessey who has told love casey
  choice: Need to do nothing
  choice: Tell them the truth
A: ","['Need to do nothing', 'Tell them the truth', 'Jessey who has told love casey']",1
447,"
Q: Taylor went to their dad's show and felt super proud of him, ya know? Like, whoa, my parent is a rockstar!  How would Others feel as a result? 
  choice: They were a bad kind
  choice: They were supportive
  choice: Would be excited to say that's her dad
A: ","['They were a bad kind', ""Would be excited to say that's her dad"", 'They were supportive']",2
448,"
Q: Ash was like, 'I'm so over cooking every day, so I'm gonna meal prep on Sunday and be done with it!' Now Ash has sandwiches for the whole week, no more daily cooking stress!  What will Ash want to do next? 
  choice: Make sandwiches
  choice: Pack their sandwiches
  choice: Relax
A: ","['Make sandwiches', 'Pack their sandwiches', 'Relax']",1
449,"
Q: Addison was vibin' with his homies while playing poker, and he spotted Austin chillin' in the background, eyeing the game but too nervous to join in.  How would you describe Addison? 
  choice: Caught out
  choice: Embarrassed
  choice: Kind
A: ","['Caught out', 'Embarrassed', 'Kind']",2
450,"
Q: Taylor totally repeated the Lord's message so that everyone would be super clear on what they need to do.  How would Others feel as a result? 
  choice: Bad about the request
  choice: Happy to have a direction
  choice: Sad to have a direction
A: ","['Sad to have a direction', 'Happy to have a direction', 'Bad about the request']",1
451,"
Q: Jesse was like, ""Oops, I forgot my phone at home and now I need my mom to pick me up.  What will Jesse want to do next? 
  choice: Borrow someone else's phone
  choice: Find a payphone to call their mom
  choice: Thank Kendall
A: ","['Find a payphone to call their mom', 'Thank Kendall', ""Borrow someone else's phone""]",2
452,"
Q: Ash totally recovered from their failure by acing that test they initially bombed. 😎  How will Ash feel as a result? 
  choice: Accomplished
  choice: Proud
  choice: Relieved
A: ","['Relieved', 'Accomplished', 'Proud']",2
453,"
Q: Kendall totally crushed the competition with her killer performance that day!  How would Others feel as a result? 
  choice: Elated
  choice: Like winners
  choice: Quite jealous
A: ","['Elated', 'Like winners', 'Quite jealous']",0
454,"
Q: Riley dodged the security guard's tackle and made a run for it!  What will Riley want to do next? 
  choice: Be good at wrestling
  choice: Run away
  choice: Stay still
A: ","['Be good at wrestling', 'Run away', 'Stay still']",1
455,"
Q: Quinn had a major blowout with a buddy, bringing up old stuff and making it worse.  How would Quinn's friend feel as a result? 
  choice: Forgiving
  choice: Unsure
  choice: Upset
A: ","['Forgiving', 'Upset', 'Unsure']",2
456,"
Q: Tracy questioned the accuracy of the historical accounts we've been learning from books.  What does Tracy need to do before this? 
  choice: Do research
  choice: Prove their theory
  choice: Think it's incorrect
A: ","['Do research', ""Think it's incorrect"", 'Prove their theory']",0
457,"
Q: Remy was like a bouncer at a club, keeping the kids apart and preventing them from hooking up.  What will Remy want to do next? 
  choice: Give an explanation
  choice: Give up
  choice: Push them together
A: ","['Give an explanation', 'Push them together', 'Give up']",1
458,"
Q: Kendall didn't get the gig because the interviewers saw some sketchy footage of them swiping stuff from the store without paying.  How would Kendall feel afterwards? 
  choice: A criminal who got caught
  choice: A person who shoplifts
  choice: Shamed by the experience
A: ","['A criminal who got caught', 'Shamed by the experience', 'A person who shoplifts']",1
459,"
Q: Carson is a talented dude who's super passionate about his craft and loves building stuff with his own two hands. His son Kai is always there to lend a hand in the workshop, too!  Why did Kai do this? 
  choice: Continue learning first hand from his mentor
  choice: Get extra incentives from his dad
  choice: Work on the next craft
A: ","['Continue learning first hand from his mentor', 'Work on the next craft', 'Get extra incentives from his dad']",0
460,"
Q: Carson was like, ""Yo, I got you, dude!"" and handed their BFF a cold glass of milk when they were parched.  How would Carson feel afterwards? 
  choice: Generous
  choice: Helpful
  choice: Rude
A: ","['Helpful', 'Generous', 'Rude']",0
461,"
Q: Alex totally slayed their friend's gift game by getting them a sick new watch that they've been eyeing for ages!  What does Alex need to do before this? 
  choice: Find a good food store
  choice: Pick put a watch
  choice: Talk to the friend
A: ","['Find a good food store', 'Talk to the friend', 'Pick put a watch']",1
462,"
Q: Robin hops out of the whip after they roll up to the fresh new mall in town.  What does Robin need to do before this? 
  choice: Get into a car
  choice: Go inside the mall
  choice: Shop at the mall
A: ","['Shop at the mall', 'Get into a car', 'Go inside the mall']",2
463,"
Q: Cameron snatched the goods from the store like a boss! 😎 They jacked the items and made a quick escape! 💥  How would you describe Cameron? 
  choice: A person who was concealing things
  choice: A person who was shopping around
  choice: Guilty
A: ","['A person who was shopping around', 'Guilty', 'A person who was concealing things']",2
464,"
Q: Kai totally wants to chill at the hotel for another week, it's gonna be so lit! 😎  What does Kai need to do before this? 
  choice: Check reservations
  choice: Do no thinking
  choice: Stay on vacation a little bit longer
A: ","['Stay on vacation a little bit longer', 'Check reservations', 'Do no thinking']",1
465,"
Q: The baseball game was epic, but Sasha totally crushed it at the end and saved their team from total defeat!  How would Sasha feel afterwards? 
  choice: Fearful
  choice: Grateful
  choice: Heroic
A: ","['Fearful', 'Heroic', 'Grateful']",1
466,"
Q: Cameron has been itching to get outside all weekend since he's such an adventure-seeker!  How would you describe Cameron? 
  choice: A man who likes to camp
  choice: A man who likes to nap
  choice: Happy
A: ","['A man who likes to nap', 'Happy', 'A man who likes to camp']",1
467,"
Q: Remy shared Casey's side of the story, and Casey was super grateful before answering questions.  What will Casey want to do next? 
  choice: Answer questions
  choice: Be sympathetic to Casey
  choice: Leave the area
A: ","['Answer questions', 'Be sympathetic to Casey', 'Leave the area']",0
468,"
Q: Remy totally killed it when he got home from school on Friday the 13th!  Why did Remy do this? 
  choice: Go to school before this
  choice: Had heard that on Friday the 13th, God would bless you if you just went home and hid
  choice: Had heard that on Friday the 13th, that people pranked other people really bad
A: ","['Go to school before this', 'Had heard that on Friday the 13th, God would bless you if you just went home and hid', 'Had heard that on Friday the 13th, that people pranked other people really bad']",2
469,"
Q: Sasha was so over it with her nosy neighbor's dog barking all day and night, so she hit up the store and got some serious poisonous slug pellets to give that pup a little something extra. Game over, dog!  How would you describe Sasha? 
  choice: Guilt
  choice: Mean
  choice: Would be paranoid of getting caught
A: ","['Guilt', 'Would be paranoid of getting caught', 'Mean']",2
470,"
Q: Kai told Riley to hit the road ASAP after they started brawling at the bar.  How would you describe Riley? 
  choice: A peace maker
  choice: A trouble maker
  choice: Full of adrenaline
A: ","['A trouble maker', 'Full of adrenaline', 'A peace maker']",0
471,"
Q: Riley scrutinized Jesse's test paper with a keen eye to ensure fair grading.  What will Jesse want to do next? 
  choice: Double check the people they weren't sure about
  choice: Hand the graded paper back to him after
  choice: Wait to see if they get a good grade
A: ","[""Double check the people they weren't sure about"", 'Wait to see if they get a good grade', 'Hand the graded paper back to him after']",1
472,"
Q: Skylar had just wrapped up their night shift and was exhausted, so they pulled off the highway and took a quick nap before heading home.  What will Skylar want to do next? 
  choice: Get active
  choice: Sleep
  choice: Wake up
A: ","['Sleep', 'Wake up', 'Get active']",0
473,"
Q: Casey was totes similar to her mom, like they could totally be twinsies because of their gorgeous facial features and fabulous hair.  How would you describe Casey? 
  choice: Adopted
  choice: Blonde
  choice: Unique looking
A: ","['Unique looking', 'Adopted', 'Blonde']",0
474,"
Q: Ash slayed a dress at his homies costume party! 💃🏽  What will Ash want to do next? 
  choice: Ash's friends were angry not amused
  choice: Had never put on a dress before
  choice: Secretly liked to wear dresses
A: ","['Secretly liked to wear dresses', 'Had never put on a dress before', ""Ash's friends were angry not amused""]",2
475,"
Q: Sasha totally wasted Austin's time by trying to get them to buy something they didn't even want in the first place.  What will Austin want to do next? 
  choice: Continue talking to Sasha
  choice: Decline the purchase
  choice: Show them her taste
A: ","['Decline the purchase', 'Show them her taste', 'Continue talking to Sasha']",0
476,"
Q: Riley had hit the ground hard and let out a super loud scream!  How would you describe Riley? 
  choice: In a lot of pain
  choice: Likes to be quiet
  choice: Very emotional
A: ","['In a lot of pain', 'Very emotional', 'Likes to be quiet']",0
477,"
Q: Riley is totally stoked to teach Sasha how to swim underwater dude!  How would you describe Riley? 
  choice: Bossy
  choice: Helpful
  choice: They had worked hard
A: ","['Bossy', 'They had worked hard', 'Helpful']",2
478,"
Q: To kick off her adulthood, Sasha had an epic beach vacay with fam over the weekend! 🏖️🎉  What does Sasha need to do before this? 
  choice: Have fun
  choice: Pack their purse and buy a new jacket
  choice: Pack their suitcase and buy a new swimsuit
A: ","['Have fun', 'Pack their suitcase and buy a new swimsuit', 'Pack their purse and buy a new jacket']",1
479,"
Q: Kai was like, ""Hey, I got this!"" and grabbed Carson's tools for him since he couldn't reach them.  How would Carson feel as a result? 
  choice: Angry
  choice: Grateful
  choice: Inconvenienced
A: ","['Inconvenienced', 'Grateful', 'Angry']",1
480,"
Q: Alex totally bailed Casey out of jail when the guards were distracted!  What will happen to Casey? 
  choice: Be exonerated
  choice: Get Casey into trouble
  choice: In bad trouble
A: ","['In bad trouble', 'Get Casey into trouble', 'Be exonerated']",0
481,"
Q: Kai stepped up Jan's game, but then Jan got mad at Kai for some reason.  How would Kai feel afterwards? 
  choice: Annoyed
  choice: Happy
  choice: Satisfied
A: ","['Annoyed', 'Satisfied', 'Happy']",1
482,"
Q: Kendall let their voice be heard as they shared their unique perspective, which contrasted with the views of everyone else in the room.  What will happen to Others? 
  choice: Agreement with Kendall
  choice: Compatible with Kendall
  choice: Uncomfortable with Kendall
A: ","['Compatible with Kendall', 'Uncomfortable with Kendall', 'Agreement with Kendall']",0
483,"
Q: Austin gave Sydney a job because they knew Sydney was sick of living at home with their parents.  What will happen to Sydney? 
  choice: She will earn money
  choice: They will move out their parents' home
  choice: They will move to another city
A: ","[""They will move out their parents' home"", 'She will earn money', 'They will move to another city']",1
484,"
Q: Kai was so stoked to finally be on vacay and hit the beach! He felt totally chill just lounging in the sun. 😎  What does Kai need to do before this? 
  choice: Get something to eat
  choice: Go to a party
  choice: Take off work
A: ","['Take off work', 'Get something to eat', 'Go to a party']",0
485,"
Q: Ash pretended to be surprised even though they already knew about the party to make the kids happy.  How would you describe Ash? 
  choice: A person who can act the part if needed
  choice: Glad to please the children
  choice: Surprised by the people at the party
A: ","['Surprised by the people at the party', 'Glad to please the children', 'A person who can act the part if needed']",2
486,"
Q: Lee totally slayed his friend with an epic gift - a rad and unique acoustic guitar that's super rare and collectible! 🤩  Why did Lee do this? 
  choice: Buy an acoustical guitar from someone
  choice: Find someone with an acoustical guitar
  choice: Thought the friend deserved a gift
A: ","['Buy an acoustical guitar from someone', 'Thought the friend deserved a gift', 'Find someone with an acoustical guitar']",1
487,"
Q: Riley hit the town with some buds to celebrate a major milestone at work! 🎉  What will Riley want to do next? 
  choice: Buy a round of drinks for Riley
  choice: Call in sick
  choice: Order a round
A: ","['Call in sick', 'Buy a round of drinks for Riley', 'Order a round']",1
488,"
Q: Sydney totally lit the branches and twigs in the fire pit on fire, you know? Like, it was a dope way to spend the evening with friends.  What does Sydney need to do before this? 
  choice: Make a neat pile and clear away debris
  choice: Pour lots of gasoline on it
  choice: Wait for it to be raining outside
A: ","['Wait for it to be raining outside', 'Pour lots of gasoline on it', 'Make a neat pile and clear away debris']",1
489,"
Q: Austin took the fam out for dinner tonight to their fave downtown eatery.  How would you describe Austin? 
  choice: Could not remember the name of the restaurant
  choice: Got lost on the way
  choice: Went there in the car
A: ","['Went there in the car', 'Could not remember the name of the restaurant', 'Got lost on the way']",0
490,"
Q: Jordan was all about spreading their artistic vibes in schools and inspiring others to do the same!  How would Jordan feel afterwards? 
  choice: Dedicated to do what they love
  choice: Thankful for Jordan
  choice: The need to choose a rewarding career
A: ","['Dedicated to do what they love', 'Thankful for Jordan', 'The need to choose a rewarding career']",0
491,"
Q: Skylar barely checked out the sick views of the crib while shopping for a new pad.  What does Skylar need to do before this? 
  choice: Look at house details
  choice: Purchase a house
  choice: Uring it for a home purchases
A: ","['Uring it for a home purchases', 'Look at house details', 'Purchase a house']",1
492,"
Q: Jesse was struggle-bus trying to recall info, so he jotted down notes in his book.  What does Jesse need to do before this? 
  choice: Finish the book
  choice: Get a pen
  choice: Take a test
A: ","['Get a pen', 'Finish the book', 'Take a test']",0
493,"
Q: Kai and his buddy huddled around Sydney to cover her up from peeping Toms after she ripped her pants.  How would you describe Kai? 
  choice: A good friend
  choice: Nosey and cruel
  choice: Sympathetic towards Sydney because of her embarrassment
A: ","['Sympathetic towards Sydney because of her embarrassment', 'Nosey and cruel', 'A good friend']",2
494,"
Q: Carson swapped out his son's birthday party for a trip to the eye doctor with his other kid instead.  What will happen to Others? 
  choice: Be annoyed
  choice: Be happy
  choice: Make the child with the birthday party upset
A: ","['Make the child with the birthday party upset', 'Be happy', 'Be annoyed']",2
495,"
Q: Alex literally picked up Robin and carried him into the execution area because Robin was being super stubborn and wouldn't even take a few steps on his own.  What will happen to Robin? 
  choice: Be executed
  choice: Be given a pardon
  choice: Live a long life
A: ","['Be given a pardon', 'Be executed', 'Live a long life']",0
496,"
Q: Kai confided in Kendall that they took money from him because they felt Kai didn't deserve it.  What will happen to Kai? 
  choice: Get in trouble
  choice: They will experience remorse
  choice: They will make restitutions
A: ","['They will experience remorse', 'They will make restitutions', 'Get in trouble']",2
497,"
Q: Bailey and Jesse totally crushed their studying for that huge exam! They put in some serious work and are gonna rock it!  What will Bailey want to do next? 
  choice: Encourage Jesse to try again
  choice: Open a book
  choice: Rub in his successful
A: ","['Rub in his successful', 'Open a book', 'Encourage Jesse to try again']",1
498,"
Q: Robin hit the gym after work and spent all evening there, arriving home late. (Informal, colloquial language)  What will Others want to do next? 
  choice: Demand Robin do their chores
  choice: Go to bed
  choice: Prepare dinner for Robin
A: ","['Prepare dinner for Robin', 'Demand Robin do their chores', 'Go to bed']",0
