,sentences,choices,scores
561,"
Q: Kai kindly put away Carson's tools since Carson wasn't feeling up for the task themselves.  What does Kai need to do before this? 
  choice: Gather the tools
  choice: Wonder were his tools are
  choice: Wonder who put his tools away
A: ","['Gather the tools', 'Wonder who put his tools away', 'Wonder were his tools are']",1
562,"
Q: After his mother passed away, Cameron escaped to a secluded place with Carson, seeking comfort and solitude.  How would Carson feel as a result? 
  choice: A FATHER FIGURE
  choice: Like they are rushed
  choice: Like they had time away
A: ","['A FATHER FIGURE', 'Like they had time away', 'Like they are rushed']",1
563,"
Q: When Jesse accidentally spilled water on his pants, he freaked out and yelled at his sibling.  How would Jesse feel afterwards? 
  choice: Felt guiltless for having yelled at his brother
  choice: Has a short fuse
  choice: Was remorseful and apologized to his brother
A: ","['Has a short fuse', 'Felt guiltless for having yelled at his brother', 'Was remorseful and apologized to his brother']",2
564,"
Q: Lee's criticism of his wife's cooking really rubbed her the wrong way.  How would you describe Lee? 
  choice: Guilty
  choice: Innocent
  choice: Not appreciative of his wife
A: ","['Guilty', 'Innocent', 'Not appreciative of his wife']",1
565,"
Q: Tracy wore Sydney's stylish jacket to school without asking first.  How would you describe Tracy? 
  choice: Polite
  choice: Rude
  choice: Upset that Tracy stole their jacket
A: ","['Rude', 'Polite', 'Upset that Tracy stole their jacket']",2
566,"
Q: Sasha's remarkable efforts significantly enhanced Jordan's reputation, resulting in a career advancement opportunity.  How would Jordan feel as a result? 
  choice: Thankful as a result
  choice: Wants the best for Jordan
  choice: Willing to help
A: ","['Willing to help', 'Thankful as a result', 'Wants the best for Jordan']",0
567,"
Q: Robin held her breath and swam gracefully beneath the surface of the pool.  How would you describe Robin? 
  choice: Exhausted
  choice: Fun
  choice: Tired
A: ","['Exhausted', 'Fun', 'Tired']",1
568,"
Q: Sydney provided Aubrey with an estimate of the price point for building their ideal home.  What will Sydney want to do next? 
  choice: Decide who to choose to build the house
  choice: Decline to build the house due to the high estimate
  choice: Make requested changes to the plans
A: ","['Decline to build the house due to the high estimate', 'Decide who to choose to build the house', 'Make requested changes to the plans']",2
569,"
Q: From a young age, Jordan felt compelled to help others, and he knew that studying medicine would allow him to do just that. He aspired to work in a hospital where he could use his skills to improve the well-being of his patients.  How would you describe Jordan? 
  choice: Loves helping people
  choice: Loves helping sick people
  choice: Works with people with bad health
A: ","['Loves helping people', 'Works with people with bad health', 'Loves helping sick people']",0
570,"
Q: Jordan dashingly ran down the block to the shop.  What will Jordan want to do next? 
  choice: Put gas in the car
  choice: Put on his boots
  choice: Throw on his running shoes
A: ","['Put on his boots', 'Throw on his running shoes', 'Put gas in the car']",1
571,"
Q: Bailey woke up to find that he had overslept and missed his opportunity for a job interview, leaving him feeling frustrated and disappointed.  What does Bailey need to do before this? 
  choice: Call and apologize
  choice: Set his alarm clock
  choice: Try to reschedule the interview
A: ","['Set his alarm clock', 'Try to reschedule the interview', 'Call and apologize']",2
572,"
Q: Kendall had no talent in the kitchen. She managed to ruin even the simplest of recipes, like ice.  How would you describe Kendall? 
  choice: In need of cooking lessons
  choice: In need of knitting lessons
  choice: Unskilled afterwards
A: ","['In need of knitting lessons', 'Unskilled afterwards', 'In need of cooking lessons']",1
573,"
Q: Carson went to a gathering at a friend's house, but the other girls there weren't too into him, apart from his BFF.  What will Others want to do next? 
  choice: Ask Carson's friend to make him leave
  choice: Hope Carson leaves
  choice: Start a fight
A: ","['Start a fight', 'Hope Carson leaves', ""Ask Carson's friend to make him leave""]",2
574,"
Q: Jodan's mum had a special day, and they took her to the shoe store to celebrate with a new pair of shoes.  What does Jordan need to do before this? 
  choice: Get a jacket
  choice: Get their money
  choice: Wanted to treat his mom
A: ","['Get a jacket', 'Wanted to treat his mom', 'Get their money']",2
575,"
Q: Riley is concerned that someone has taken money from them, and they think it might be Jesse based on their behavior. Riley leaves their money out in the open and keeps an eye on Jesse.  Why did Riley do this? 
  choice: Get money from the kitchen counter
  choice: See if they could trust Jesse
  choice: Take money from the kitchen counter
A: ","['Get money from the kitchen counter', 'See if they could trust Jesse', 'Take money from the kitchen counter']",2
576,"
Q: When Alex saw someone making a total fool of themselves, he just had to share a playful comment to bring them down a peg.  Why did Alex do this? 
  choice: Be friendly to the person
  choice: Make fun of them
  choice: Make the person stop
A: ","['Make fun of them', 'Be friendly to the person', 'Make the person stop']",0
577,"
Q: Jan's pals have been showering Robin with more attention these days.  How would Jan feel as a result? 
  choice: Lonely
  choice: Rich
  choice: Would be happy for her
A: ","['Lonely', 'Rich', 'Would be happy for her']",2
578,"
Q: Tracy so kindly walked my dog home and even brought him some treats and refreshments!  How would Others feel as a result? 
  choice: A good pet sitter
  choice: Loved now
  choice: Passive now
A: ","['Loved now', 'Passive now', 'A good pet sitter']",0
579,"
Q: Taylor was so close to winning! She dashed towards home plate with all her might.  What will Taylor want to do next? 
  choice: Celebrate the win
  choice: Try to get over that they did win
  choice: Wanted to score
A: ","['Try to get over that they did win', 'Celebrate the win', 'Wanted to score']",1
580,"
Q: As a supervisor, Riley plays a crucial role in safeguarding the quality of merchandise and preventing damage.  What will Jesse want to do next? 
  choice: Drop the goods
  choice: Give proper instructions
  choice: Want wrap merchandise in bubble wrap
A: ","['Drop the goods', 'Want wrap merchandise in bubble wrap', 'Give proper instructions']",2
581,"
Q: Kendall has been in two previous marriages and has two adorable kids.  What will Others want to do next? 
  choice: Be more careful during sex
  choice: Tell kendall to keep her hopes up
  choice: Tell kendall to stay a divorced mom
A: ","['Tell kendall to stay a divorced mom', 'Be more careful during sex', 'Tell kendall to keep her hopes up']",0
582,"
Q: Carson was over at her friend's house, having a blast playing video games when they all of a sudden thought, ""Hey, let's order some pizza!  What will happen to Others? 
  choice: Eat the pizza
  choice: Play games
  choice: Share the pizza with his friend
A: ","['Share the pizza with his friend', 'Eat the pizza', 'Play games']",1
583,"
Q: Since Cameron's friend's flight was delayed, he kindly offered to drive to the airport and bring Robin home.  How would Cameron feel afterwards? 
  choice: Good that his friend's flight was delayed
  choice: Happy that he doesn't have to wait at the airport
  choice: Proud that people can rely on him
A: ","[""Good that his friend's flight was delayed"", 'Proud that people can rely on him', ""Happy that he doesn't have to wait at the airport""]",1
584,"
Q: Many see Riley's traditional views as a thing of the past, and therefore, her ideas are no longer relevant.  What will Riley want to do next? 
  choice: Express her views
  choice: Ignore the critics
  choice: Right
A: ","['Right', 'Ignore the critics', 'Express her views']",1
585,"
Q: Remy paid Aubrey's taxes since she had already accumulated some financial obligations.  What will Aubrey want to do next? 
  choice: Go to the accountant
  choice: Return whatever they owed
  choice: Throw the taxes out
A: ","['Throw the taxes out', 'Return whatever they owed', 'Go to the accountant']",2
586,"
Q: Taylor recently got hitched, yet she decided to preserve her pre-wedding identity and surname.  How would you describe Taylor? 
  choice: Independent
  choice: Like a feminist
  choice: Shy and reticent
A: ","['Shy and reticent', 'Independent', 'Like a feminist']",2
587,"
Q: Addison yearned for someone who could understand and support him in his journey of self-discovery, especially after finding God.  How would this look to others? 
  choice: Has become a Christian
  choice: Relieved to have a friend to confide in
  choice: Stupid
A: ","['Relieved to have a friend to confide in', 'Has become a Christian', 'Stupid']",1
588,"
Q: Robin had observed a month-long fast as part of a sacred celebration.  How would you describe Robin? 
  choice: Thinner
  choice: Was craving sweet things
  choice: Was full up
A: ","['Was full up', 'Thinner', 'Was craving sweet things']",0
589,"
Q: As they stood in line for the concert, Alex added a special touch to their wrists by stamping them.  Why did Alex do this? 
  choice: Drive to the concert
  choice: Give them entry
  choice: Prevent them from drinking
A: ","['Prevent them from drinking', 'Give them entry', 'Drive to the concert']",2
590,"
Q: Cameron propelled Carson forward with such force that their head bounced up and down.  What will Cameron want to do next? 
  choice: Apologize for being to careful
  choice: Ok
  choice: Walk up to Carson
A: ","['Walk up to Carson', 'Ok', 'Apologize for being to careful']",0
591,"
Q: Casey went on an adventure to see her BFF in the UK and another close friend in Ireland.  Why did Casey do this? 
  choice: Get a plane ticket
  choice: Go sightseeing
  choice: Sleep all day
A: ","['Sleep all day', 'Get a plane ticket', 'Go sightseeing']",2
592,"
Q: Remy took the manager's suggestion seriously because they valued their opinion.  Why did Remy do this? 
  choice: Be insubordinate to their boss
  choice: Cooperate with their boss
  choice: Strong
A: ","['Strong', 'Be insubordinate to their boss', 'Cooperate with their boss']",2
593,"
Q: Quinn carefully tossed the frisbee in the direction of his adorable pup, allowing for a delightful game of fetch.  What will Others want to do next? 
  choice: Call the dog's name
  choice: Ignore the frisbee
  choice: Watch it fly
A: ","['Ignore the frisbee', ""Call the dog's name"", 'Watch it fly']",1
594,"
Q: Sydney's rehearsal was disrupted by Austin's interference.  How would Austin feel afterwards? 
  choice: A person who lacks basic morals
  choice: Helpful to Sydney
  choice: Like a bad friend
A: ","['Helpful to Sydney', 'Like a bad friend', 'A person who lacks basic morals']",2
595,"
Q: Aubrey so kindly fed Tracy's adorable children lunch today while Tracy was busy earning a living.  What will happen to Tracy? 
  choice: Be thankful
  choice: Get paid later
  choice: Won't like Aubrey
A: ","['Be thankful', ""Won't like Aubrey"", 'Get paid later']",0
596,"
Q: Throughout his engaging book, Ash skillfully wove together vivid metaphors and profound meanings that resonate deeply.  How would Ash feel afterwards? 
  choice: Creative
  choice: Like they expressed their thoughts
  choice: Talented
A: ","['Talented', 'Like they expressed their thoughts', 'Creative']",2
597,"
Q: After a tiring travel, Carson finally reached her friend's home with relief.  What will happen to Carson? 
  choice: Knock on the door
  choice: Others will be glad to see Carson
  choice: Steal items from the house
A: ","['Knock on the door', 'Others will be glad to see Carson', 'Steal items from the house']",0
598,"
Q: Riley let out a blood-curdling scream and helplessly waited for someone to come to her aid before struggling to get up.  What does Riley need to do before this? 
  choice: Tried to do a stunt
  choice: Was doing homework
  choice: Was lying down
A: ","['Was lying down', 'Was doing homework', 'Tried to do a stunt']",0
599,"
Q: Remy carefully reviewed the lecture material, and now she thoroughly comprehends all the key points.  What will Remy want to do next? 
  choice: Forget the knowledge
  choice: Go to class
  choice: Study some more
A: ","['Study some more', 'Forget the knowledge', 'Go to class']",0
600,"
Q: Sasha was asked to join the cause and they wholeheartedly embraced their role.  What does Sasha need to do before this? 
  choice: Join the revolution
  choice: Motivate people
  choice: Move to another country
A: ","['Motivate people', 'Move to another country', 'Join the revolution']",2
601,"
Q: With her weight loss goal now a distant memory, Kai opted to splurge on some new outfits to celebrate her success.  What does Kai need to do before this? 
  choice: Continue to diet and exercise
  choice: Determine what their weight loss goal will be
  choice: Show off the new clothes to friends
A: ","['Determine what their weight loss goal will be', 'Continue to diet and exercise', 'Show off the new clothes to friends']",2
602,"
Q: Riley broke free from the guard's grasp and made a quick escape.  What does Riley need to do before this? 
  choice: Be free
  choice: Have known about the guard's practices
  choice: Needed to be lackadaisical about it
A: ","[""Have known about the guard's practices"", 'Needed to be lackadaisical about it', 'Be free']",2
603,"
Q: After spending two blissful weeks on her honeymoon, Robin came back home to Cameron's enthusiastic pick-up.  What will Cameron want to do next? 
  choice: Ask him all about the trip
  choice: Drive him back to the airport
  choice: Ignore him
A: ","['Ask him all about the trip', 'Ignore him', 'Drive him back to the airport']",0
604,"
Q: Sydney's intuition about the speech conclusion spoiled it for the other listeners.  What will Others want to do next? 
  choice: Keep the peace
  choice: Listen next
  choice: Say sorry
A: ","['Keep the peace', 'Listen next', 'Say sorry']",0
605,"
Q: Taylor playfully pushed the donut into Jan's open mouth, but unfortunately, a portion of it got lodged in their throat.  How would you describe Taylor? 
  choice: Cruel
  choice: Mean
  choice: Someone who likes to pull pranks
A: ","['Cruel', 'Mean', 'Someone who likes to pull pranks']",2
606,"
Q: Aubrey felt a breakthrough in her understanding of Remy's message when he repeated himself for the second time.  How would Remy feel as a result? 
  choice: Deaf
  choice: Embarrassed that they spoke that way
  choice: Like they need to speak up
A: ","['Embarrassed that they spoke that way', 'Deaf', 'Like they need to speak up']",0
607,"
Q: Kendall was deeply concerned about the issue since it had criminal implications.  What will Kendall want to do next? 
  choice: Be law abiding
  choice: Contact the police
  choice: Pass the buck
A: ","['Be law abiding', 'Contact the police', 'Pass the buck']",0
608,"
Q: As the storm rolled in, Kai took care of her younger brother Taylor by making him a special snack and putting on a fun movie to distract him from the thunder.  What does Kai need to do before this? 
  choice: Get a good night's sleep
  choice: Plug in the popcorn popper
  choice: Watch the movie
A: ","['Plug in the popcorn popper', ""Get a good night's sleep"", 'Watch the movie']",1
609,"
Q: Sydney carefully carried the trash to the burn barrel before lighting it up.  What will Sydney want to do next? 
  choice: Gather the trash needed for disposal
  choice: Go inside
  choice: Put out the fire
A: ","['Go inside', 'Put out the fire', 'Gather the trash needed for disposal']",1
610,"
Q: Sydney had always dreamed of being a doctor, so she understood the importance of working hard in school to get into university and pursue her passion for medicine.  How would Others feel as a result? 
  choice: Others were bored of Sydney
  choice: Others were proud of Sydney
  choice: Others were unimpressed by Sydney's dedication
A: ","['Others were bored of Sydney', 'Others were proud of Sydney', ""Others were unimpressed by Sydney's dedication""]",1
611,"
Q: Jordan brought up Casey in chapter one because he's planning to propose to her with a beautiful ring soon.  What will Jordan want to do next? 
  choice: Buy the ring
  choice: Go to a theme park with Casey
  choice: Propose to Casey for marriage
A: ","['Go to a theme park with Casey', 'Propose to Casey for marriage', 'Buy the ring']",2
612,"
Q: Casey chose to pursue her passion for cooking by attending a Saturday evening class instead of devoting the time to her romantic relationship.  How would Others feel as a result? 
  choice: Excited to date a good cook
  choice: Inattentive to the needs of her boyfriend at time
  choice: Like they are cooking too
A: ","['Excited to date a good cook', 'Like they are cooking too', 'Inattentive to the needs of her boyfriend at time']",0
613,"
Q: Quinn decided to spice things up by adding some vibrant red highlights to their locks.  What does Quinn need to do before this? 
  choice: Buy hair conditioner
  choice: Comb his hair
  choice: Cut their hair
A: ","['Comb his hair', 'Cut their hair', 'Buy hair conditioner']",0
614,"
Q: Jesse jotted down key points throughout this book and was going to refer to them when preparing for exams.  What will Jesse want to do next? 
  choice: Do well on his test
  choice: Examine the notes closely
  choice: Throw the notes away
A: ","['Throw the notes away', 'Do well on his test', 'Examine the notes closely']",2
615,"
Q: As Addison watched the fashion show, he was struck by the empowered glamour of the women on the catwalk. Each one exuded a sense of strength and self-assurance that was truly inspiring.  How would Addison feel afterwards? 
  choice: Bored
  choice: Happy
  choice: Sad
A: ","['Sad', 'Bored', 'Happy']",2
616,"
Q: Tracy watched as Robin left her house late in the evening, and he began the long walk back home under the starry sky.  How would Robin feel afterwards? 
  choice: Eager to get home
  choice: Ing to walk alone
  choice: Nervous
A: ","['Nervous', 'Ing to walk alone', 'Eager to get home']",0
617,"
Q: Addison was totally frustrated with the character, so she flung a pie in their direction.  How would Addison feel afterwards? 
  choice: Clownish
  choice: Furious
  choice: Remorse
A: ","['Clownish', 'Remorse', 'Furious']",0
618,"
Q: Alex selflessly assisted Casey in escaping harm and protected them from potential danger.  How would Alex feel afterwards? 
  choice: Capable
  choice: Good for helping
  choice: Like Carson should be safe
A: ","['Capable', 'Like Carson should be safe', 'Good for helping']",0
619,"
Q: Sydney threw a fun and cozy Christmas party for her work friends at the popular eatery.  What will Sydney want to do next? 
  choice: Forget to order refreshments
  choice: Ignore the guests
  choice: Plentiful
A: ","['Ignore the guests', 'Plentiful', 'Forget to order refreshments']",1
620,"
Q: Robin gave Carson the opportunity to take charge of the project and receive most of the praise.  How would you describe Robin? 
  choice: Always trying to get ahead
  choice: Interested in promoting their career
  choice: Not comfortable being the center of attention
A: ","['Interested in promoting their career', 'Not comfortable being the center of attention', 'Always trying to get ahead']",1
621,"
Q: Lee really let Mike have it after he had been inconsiderately badmouthing him in school.  Why did Lee do this? 
  choice: Become friends with Mike
  choice: Break up the fight
  choice: Stop Mike from insulting him
A: ","['Stop Mike from insulting him', 'Break up the fight', 'Become friends with Mike']",0
622,"
Q: After thoroughly reviewing Casey's graduate thesis, Remy offered a fresh interpretation to support Casey's work and help her enhance the thesis.  What does Remy need to do before this? 
  choice: Familiarize themselves with the research Casey has done
  choice: Skim over most of Casey's notes
  choice: Wanted to give Casey something to think about
A: ","['Wanted to give Casey something to think about', 'Familiarize themselves with the research Casey has done', ""Skim over most of Casey's notes""]",1
623,"
Q: Jesse chose to support Cameron instead of siding with the other people at the show.  How would Jesse feel afterwards? 
  choice: Awful
  choice: Feeling great
  choice: Was there for someone
A: ","['Awful', 'Feeling great', 'Was there for someone']",1
624,"
Q: Jordan spread rumors and gossiped about Ash behind her back, saying hurtful things.  How would you describe Jordan? 
  choice: Sneaky
  choice: Truthful
  choice: Two-faced
A: ","['Sneaky', 'Two-faced', 'Truthful']",1
625,"
Q: Riley is the most well-liked student in school, and his charm has captured the hearts of everyone around him.  What will Others want to do next? 
  choice: Join Riley's gang
  choice: Run for class president
  choice: Run for student council
A: ","['Run for class president', 'Run for student council', ""Join Riley's gang""]",2
626,"
Q: Jordan took his loved ones on an exciting outing to the beach, but once they got there, he realized that they had forgotten the food for their picnic at home.  How would you describe Jordan? 
  choice: Annoyed
  choice: Forgetful
  choice: Frustrated
A: ","['Forgetful', 'Annoyed', 'Frustrated']",2
627,"
Q: Despite being full from lunch, Addison couldn't resist the temptation of the cereal and ended up eating it anyway.  How would Addison feel afterwards? 
  choice: 's stuffed
  choice: Eats even when she's not hungry
  choice: Sick
A: ","[""Eats even when she's not hungry"", ""'s stuffed"", 'Sick']",0
628,"
Q: Jordan couldn't believe her dream of owning a car had come true - she had won one!  How would Jordan feel afterwards? 
  choice: Angry
  choice: Thrilled
  choice: Upset
A: ","['Thrilled', 'Upset', 'Angry']",0
629,"
Q: Robin suggested going to see a movie as a fun alternative, and I totally agree!  Why did Robin do this? 
  choice: Consider the options before this
  choice: Do what she wanted
  choice: Follow the crowd
A: ","['Do what she wanted', 'Consider the options before this', 'Follow the crowd']",1
630,"
Q: Despite Riley's superior abilities, her manager's arrogance made it impossible for Riley to have a say in the matter.  What will the manager want to do next? 
  choice: Be quiet
  choice: Make Riley work harder
  choice: Replace the manager
A: ","['Make Riley work harder', 'Be quiet', 'Replace the manager']",0
631,"
Q: Jesse's actions were reckless and harmful when he deliberately burned down Robin's home to get her to leave with him.  What will happen to Jesse? 
  choice: Be loved by Robin
  choice: Be sent to jail
  choice: Call the fire department
A: ","['Be loved by Robin', 'Call the fire department', 'Be sent to jail']",2
632,"
Q: Skylar took care to ensure that the house was secure and safe for everyone.  Why did Skylar do this? 
  choice: Check for damage
  choice: Lazy
  choice: Loved
A: ","['Loved', 'Check for damage', 'Lazy']",0
633,"
Q: Sydney was responsible for picking up the mail from the post office, and she carefully handled the delicate box that Grandma had sent full of beautiful china, but unfortunately, she dropped it on the way to the car.  What did Sydney do? 
  choice: Dropped the box of china
  choice: Got a promotion at her new job
  choice: Started taking ballet classes
A: ","['Started taking ballet classes', 'Got a promotion at her new job', 'Dropped the box of china']",2
634,"
Q: Sasha gave some of their Adderall pills to their sister to enhance her concentration.  How would Others feel as a result? 
  choice: A bad friend
  choice: Disappointed in Sasha
  choice: Helpful
A: ","['Disappointed in Sasha', 'Helpful', 'A bad friend']",0
635,"
Q: Aubrey looked adorable in her school uniform, but she needed a change of clothes for the recital, so Robin helped her out.  What does Robin need to do before this? 
  choice: Bring Aubrey to the recital
  choice: Go to the recital next
  choice: Pack the school uniform
A: ","['Go to the recital next', 'Bring Aubrey to the recital', 'Pack the school uniform']",0
636,"
Q: Ash put on a beautiful dress, and his friends teased him playfully.  Why did Ash do this? 
  choice: Become a girl
  choice: Embarrass all of his friends
  choice: Hurry home and change his clothes
A: ","['Hurry home and change his clothes', 'Embarrass all of his friends', 'Become a girl']",0
637,"
Q: Carson came over to spend some time with us.  What will Carson want to do next? 
  choice: Leave his friends
  choice: Play a game
  choice: Speak with Carson about what he has been doing
A: ","['Play a game', 'Leave his friends', 'Speak with Carson about what he has been doing']",0
638,"
Q: Carson made the choice to turn down the volume on her music dreams and focus on her academic goals in college.  How would you describe Carson? 
  choice: Powerful
  choice: Practical
  choice: Reckless
A: ","['Reckless', 'Practical', 'Powerful']",2
639,"
Q: Jesse made assumptions about Lee without really understanding his perspective.  How would you describe Jesse? 
  choice: Caring
  choice: Right
  choice: Unaware
A: ","['Caring', 'Right', 'Unaware']",2
640,"
Q: After Kai retrieved his car from the buyer, he gave back the money.  What will Kai want to do next? 
  choice: List the car for sale again
  choice: Lose the keys
  choice: Throw the car away
A: ","['Throw the car away', 'List the car for sale again', 'Lose the keys']",1
641,"
Q: Jesse warmly welcomed Sydney's buddy to see her adorable new kitty after the buddy revealed an affection for felines.  How would Jesse feel afterwards? 
  choice: A cat owner
  choice: Interested in showing off her new cat
  choice: Kind
A: ","['A cat owner', 'Interested in showing off her new cat', 'Kind']",2
642,"
Q: Kai cozied up in Austin's lap because she wanted to express her love and warmth.  What will Austin want to do after? 
  choice: Embarrass Kai
  choice: Hug Austin
  choice: Start kissing Kai
A: ","['Embarrass Kai', 'Start kissing Kai', 'Hug Austin']",1
643,"
Q: Kendall was assigned to a team that wasn't exactly bursting with enthusiasm, but she managed to keep the project on track despite their lack of motivation.  What will happen to Kendall? 
  choice: Be demoted
  choice: Receive a pink slip and get fired
  choice: Receive praise from the boss
A: ","['Be demoted', 'Receive a pink slip and get fired', 'Receive praise from the boss']",2
644,"
Q: Jordan's actions made the children so sad - he took away all their fun games! 😔  What will Others want to do next? 
  choice: Be more behaved
  choice: Keep their games away
  choice: Teach the children a lesson
A: ","['Keep their games away', 'Teach the children a lesson', 'Be more behaved']",2
645,"
Q: Alex looked up the recipe online to see what was required.  What does Alex need to do before this? 
  choice: Get on a computer
  choice: Make the food
  choice: Prepare the food
A: ","['Get on a computer', 'Prepare the food', 'Make the food']",1
646,"
Q: Sydney was offered a job by Austin following their meeting.  How would you describe Austin? 
  choice: Bossy
  choice: Hardworking
  choice: Powerful
A: ","['Hardworking', 'Powerful', 'Bossy']",2
647,"
Q: The teacher provided an offer of notebooks, and Taylor politely asked for one.  How would you describe Taylor? 
  choice: As someone that appreciates what the teacher does
  choice: As someone that has a notebook
  choice: Grateful
A: ","['As someone that appreciates what the teacher does', 'As someone that has a notebook', 'Grateful']",2
648,"
Q: Jordan and her pals were walking back from school together.  Why did Jordan do this? 
  choice: Chat with their friends
  choice: Go home and sleep
  choice: Okay if their friends come over
A: ","['Go home and sleep', 'Okay if their friends come over', 'Chat with their friends']",2
649,"
Q: Riley had her reservations about Jesse, so she viewed him with a wary gaze.  What will happen to Jesse? 
  choice: Call Jesse out
  choice: He will ignore riley
  choice: He will question riley
A: ","['He will ignore riley', 'Call Jesse out', 'He will question riley']",1
650,"
Q: Lee heroically saved Kai's homework from being ruined by the playful pup who had accidentally grabbed it from the table.  Why did Lee do this? 
  choice: Hurt Kai's chances in school
  choice: Make Kai fail their homework
  choice: Protect Kai's homework
A: ","[""Hurt Kai's chances in school"", ""Protect Kai's homework"", 'Make Kai fail their homework']",1
651,"
Q: Sasha experienced a scary dream that resulted in an accidental bedwetting incident.  How would Sasha feel afterwards? 
  choice: Has a weak bladder
  choice: Has insecurities
  choice: The need to clean up right away
A: ","['Has insecurities', 'Has a weak bladder', 'The need to clean up right away']",0
652,"
Q: Sydney had a holiday bash and invited over a cutie she had been crushing on.  What will Others want to do next? 
  choice: Get to know the guy
  choice: Go to the party
  choice: Ignore the invite
A: ","['Ignore the invite', 'Get to know the guy', 'Go to the party']",1
653,"
Q: Alex headed to the shore and took a relaxing stroll down the short pier, enjoying the ocean views.  Why did Alex do this? 
  choice: Go on a walk
  choice: Look before he leaps
  choice: Take a flying leap
A: ","['Take a flying leap', 'Go on a walk', 'Look before he leaps']",1
654,"
Q: The beautiful painting created by Sydney was sold to a lucky buyer once Riley confirmed that it was up for grabs.  What's going to happen to Riley? 
  choice: Be mad the bidder didn't pay enough for it
  choice: Be upset that the bidder wanted to buy it
  choice: Good for selling the painting to a bidder
A: ","[""Be mad the bidder didn't pay enough for it"", 'Good for selling the painting to a bidder', 'Be upset that the bidder wanted to buy it']",1
655,"
Q: Kendall grabbed everything we needed for a fun and memorable evening on the town.  What will Kendall want to do next? 
  choice: Go to sleep
  choice: Put on makeup
  choice: Turn on a movie
A: ","['Put on makeup', 'Turn on a movie', 'Go to sleep']",0
656,"
Q: Bailey had decided on her baby's name months in advance and was excited to finally give birth.  How would you describe Bailey? 
  choice: Happy with motherhood
  choice: Ready to be a nurse
  choice: Relieved that the process was over
A: ","['Relieved that the process was over', 'Happy with motherhood', 'Ready to be a nurse']",1
657,"
Q: Ash threw her arms up in disappointment because her friend had treated her without respect while they were spending time together.  How would Ash feel afterwards? 
  choice: As if she had been disrespected
  choice: Happy with her friend
  choice: Mad at Ash's friend
A: ","['Happy with her friend', 'As if she had been disrespected', ""Mad at Ash's friend""]",1
658,"
Q: Robin gave Carson the opportunity to share their side of the story, wanting to be fair and hear their thoughts.  How would Carson feel as a result? 
  choice: As fair
  choice: Listening to them
  choice: Unfair
A: ","['Listening to them', 'As fair', 'Unfair']",1
659,"
Q: Sydney felt terrible after she inadvertently hurt her friend's feelings with her thoughtless words.  What will Sydney want to do next? 
  choice: Dislike their friend
  choice: Do something nice to her friend
  choice: Ignore her friend's feelings
A: ","[""Ignore her friend's feelings"", 'Dislike their friend', 'Do something nice to her friend']",2
660,"
Q: Bailey was overwhelmed with their tasks, so they hired Tracy as an assistant to support them.  Why did Bailey do this? 
  choice: Needed some help
  choice: Thought highly of themself
  choice: Thought they knew it all
A: ","['Needed some help', 'Thought they knew it all', 'Thought highly of themself']",0
661,"
Q: Riley kept her arms up for most of the concert, but eventually lowered them near the end.  Why did Riley do this? 
  choice: Attend an event
  choice: Had lost the energy
  choice: Know directions
A: ","['Know directions', 'Had lost the energy', 'Attend an event']",1
662,"
Q: Cameron had a throbbing pain in their mouth that just wouldn't quit, so they called the dentist to make an appointment.  How would you describe Cameron? 
  choice: Excited to see what happened
  choice: Nervous about the pain
  choice: Uncaring about their health
A: ","['Nervous about the pain', 'Uncaring about their health', 'Excited to see what happened']",0
663,"
Q: Casey thoroughly reviewed the paper, taking into account the level of detail and research that went into it.  How would you describe Casey? 
  choice: A mean person
  choice: Exhausted
  choice: Likes to see kids learn
A: ","['Likes to see kids learn', 'A mean person', 'Exhausted']",0
664,"
Q: Kai handed back the mail once she confirmed if she had received the check she was expecting.  Why did Kai do this? 
  choice: Deposit the check
  choice: Did this to be sneaky
  choice: Did this to gain information
A: ","['Deposit the check', 'Did this to gain information', 'Did this to be sneaky']",0
665,"
Q: Rachel was speeding through her cleaning tasks and accidentally left groceries out.  What does Robin need to do before this? 
  choice: Clean the kitchen
  choice: Make food
  choice: Put food away
A: ","['Clean the kitchen', 'Put food away', 'Make food']",1
666,"
Q: Sydney softly caressed Addison's head, paying special attention to her eyebrows, to help her drift off to dreamland.  Why did Sydney do this? 
  choice: Loved Addison and knew she had a migraine headache and wanted it gone
  choice: Play his games
  choice: Sneak out with Diane
A: ","['Sneak out with Diane', 'Loved Addison and knew she had a migraine headache and wanted it gone', 'Play his games']",1
667,"
Q: As the sun beat down on Bailey's neck, they became increasingly irritated by the unwanted hair growth. To solve the problem, Bailey visited a salon for a quick haircut.  How would you describe Bailey? 
  choice: Beautiful
  choice: Glamorous
  choice: Sensible
A: ","['Sensible', 'Beautiful', 'Glamorous']",0
668,"
Q: Cameron carefully listened to Kai's concerns and gently told Kai that they had fallen head over heels in love with them.  What will happen to Kai? 
  choice: Have to explain that they were joking
  choice: They will go on a date
  choice: They will kiss Kai
A: ","['Have to explain that they were joking', 'They will kiss Kai', 'They will go on a date']",2
669,"
Q: Tracy loved making that adorable table all by herself! It was such a fulfilling experience to see her hard work pay off and have a tangible result.  How would she feel as a result? 
  choice: Accomplished
  choice: Bored
  choice: Frustrated
A: ","['Accomplished', 'Frustrated', 'Bored']",0
