,sentences,choices,scores
269,"
Q: Riley's extreme grooming habits were causing quite a stir among her family members, so they decided to take away some of her privileges until she could find a healthier balance between self-care and daily life.  What happened to Riley? 
  choice: Stopped getting rides to school
  choice: Was run over by a reindeer
  choice: Won an Emmy
A: ","['Stopped getting rides to school', 'Won an Emmy', 'Was run over by a reindeer']",0
270,"
Q: Lee devoted a significant amount of time last night to attempting to overcome the challenging boss fight on level 4.  What will Lee want to do next? 
  choice: Beat the boss
  choice: Decide he hates the game
  choice: Stop and go to bed
A: ","['Stop and go to bed', 'Decide he hates the game', 'Beat the boss']",2
271,"
Q: Kendall made significant progress on the project and was rewarded with a substantial bonus by their boss.  How would Kendall feel afterwards? 
  choice: Bored
  choice: Good
  choice: Persistent
A: ","['Persistent', 'Good', 'Bored']",1
272,"
Q: Jordan took his mother to the shoe store that she wasn't particularly fond of, but he thought she might find something she liked.  What will happen to the mother? 
  choice: Argue with his mother
  choice: Go to a different store
  choice: Scold Jordan
A: ","['Argue with his mother', 'Go to a different store', 'Scold Jordan']",1
273,"
Q: Taylor cherished reading to Kai every night, filling their child's mind with countless stories over the years.  What will happen to Kai? 
  choice: Develop a love of books
  choice: Have a smart child
  choice: Never learn to read
A: ","['Have a smart child', 'Develop a love of books', 'Never learn to read']",1
274,"
Q: Tracy realized that her jacket was still in the laundry, so she decided to borrow her sister Sydney's jacket for the day. She ended up wearing it to school.  What does Tracy need to do before this? 
  choice: Have a clean jacket
  choice: Needed to decide what to wear
  choice: Needed to have her jacket in the dryer
A: ","['Needed to have her jacket in the dryer', 'Have a clean jacket', 'Needed to decide what to wear']",1
275,"
Q: Jordan took the man to the shoe store in the late afternoon on Saturday.  What does Jordan need to do before this? 
  choice: Go into the store
  choice: Would need to go alone
  choice: Would need to pick up the man
A: ","['Go into the store', 'Would need to pick up the man', 'Would need to go alone']",0
276,"
Q: Sydney sincerely conveyed their feelings to Kendall through the song they penned specifically for them. 🎶  How would Sydney feel afterwards? 
  choice: Glad Kendall like's their song
  choice: Good for thinking something nice
  choice: Persuasive
A: ","['Good for thinking something nice', ""Glad Kendall like's their song"", 'Persuasive']",1
277,"
Q: Robin successfully completed the Math test by applying his logical thinking skills.  How would Robin feel afterwards? 
  choice: Lazy
  choice: Smart
  choice: Unprepared
A: ","['Smart', 'Unprepared', 'Lazy']",0
278,"
Q: After being convicted of murdering their partner in cold blood, Remy was tasked with fulfilling their punishment by carrying out the orders.  What does Remy need to do before this? 
  choice: Be found not guilty
  choice: Get affairs in order
  choice: Go to court
A: ","['Go to court', 'Be found not guilty', 'Get affairs in order']",2
279,"
Q: Taylor is a fussy baby on the train. The train became lodged in a tunnel and Taylor began crying uncontrollably. As the minutes ticked by, Taylor's cries intensified.  How would Others feel as a result? 
  choice: Be comforted
  choice: Being fussy
  choice: Sympathetic
A: ","['Sympathetic', 'Be comforted', 'Being fussy']",0
280,"
Q: Ash wanted his children to comprehend the situation, so he clearly and concisely explained why they were facing consequences.  What does Ash need to do before this? 
  choice: Get their kids
  choice: Laugh with their kids
  choice: Punish their kids
A: ","['Laugh with their kids', 'Punish their kids', 'Get their kids']",2
281,"
Q: Jordan had to walk home, but the cold weather made him quicken his pace.  What does Jordan need to do before this? 
  choice: Bundle up
  choice: Get warm
  choice: Wear a tshirt and shorts
A: ","['Wear a tshirt and shorts', 'Get warm', 'Bundle up']",2
282,"
Q: Tracy was expecting Addison for almost a year, and after nine months of carrying her in her womb, she finally gave birth to their precious baby.  What will happen to Tracy? 
  choice: Cry
  choice: Take care of her baby
  choice: Throw her baby at the wall
A: ","['Throw her baby at the wall', 'Cry', 'Take care of her baby']",2
283,"
Q: Tracy was saddened by the news and gently shook her head in sympathy for Jan.  How would Tracy feel afterwards? 
  choice: Angry
  choice: Distraught
  choice: Sad
A: ","['Distraught', 'Sad', 'Angry']",1
284,"
Q: Aubrey resided in an unpleasant and unsanitary environment with Carson, which made her feel uneasy and discomforted.  How would you describe Aubrey? 
  choice: Disgusted
  choice: Someone who has no food
  choice: Someone who has no options
A: ","['Disgusted', 'Someone who has no food', 'Someone who has no options']",0
285,"
Q: During a festive Christmas gathering, Jan suddenly went into labor and gave birth to a precious daughter.  What will happen to Others? 
  choice: Be happy
  choice: Hold their baby
  choice: Jan's friends put off the party and rushed her really fast to the hospital
A: ","[""Jan's friends put off the party and rushed her really fast to the hospital"", 'Be happy', 'Hold their baby']",1
286,"
Q: Austin had a preference for steak when dining out and would rarely opt for anything else.  How would you describe Austin? 
  choice: Full
  choice: Indecisive
  choice: Knowledgeable
A: ","['Full', 'Indecisive', 'Knowledgeable']",2
287,"
Q: Quinn recently colored their hair and the outcome is absolutely stunning! The new shade really brings out their features. 💇‍♀️👀  Why did Quinn do this? 
  choice: Loved
  choice: Wanted a new look
  choice: Wanted the status quo
A: ","['Wanted a new look', 'Wanted the status quo', 'Loved']",0
288,"
Q: Skylar consistently arrives 15 minutes prior to class, takes comprehensive notes, and diligently prepares for exams.  How would you describe Skylar? 
  choice: A dedicated student
  choice: Doesn't care about school
  choice: Isn't worried about doing well
A: ","[""Doesn't care about school"", ""Isn't worried about doing well"", 'A dedicated student']",2
289,"
Q: Austin warmed up in his sweater but then decided to take it off since it was too warm.  Why did Austin do this? 
  choice: Forgot to wear pants and used a sweater instead
  choice: Put the sweater down
  choice: Wanted to make a style statement
A: ","['Put the sweater down', 'Wanted to make a style statement', 'Forgot to wear pants and used a sweater instead']",1
290,"
Q: Alex began experiencing contractions and knew it was time to go to the hospital, where she gave birth to her precious baby girl, Sasha.  What will happen to Alex? 
  choice: Be happy
  choice: She will be a baby
  choice: She will live a good life
A: ","['She will live a good life', 'Be happy', 'She will be a baby']",1
291,"
Q: Alex called my parents to let them know that I was with him and doing well.  How would you describe Alex? 
  choice: A close friend of mine
  choice: Happy
  choice: Relieved
A: ","['A close friend of mine', 'Relieved', 'Happy']",1
292,"
Q: Casey's chapter included a reference to Jordan, but the portrayal was not particularly complimentary.  What will Jordan want to do next? 
  choice: Ask Casey to autograph the book
  choice: Ask Casey to delete the chapter
  choice: Tell Casey what she thought of her
A: ","['Tell Casey what she thought of her', 'Ask Casey to delete the chapter', 'Ask Casey to autograph the book']",0
293,"
Q: Sydney had a blast trick-or-treating and visited every home in the neighborhood to collect plenty of treats. 🎃👻  What will happen to Sydney? 
  choice: Ask Sydney which are the good houses
  choice: Others will follow Sydney
  choice: Take the candy home
A: ","['Take the candy home', 'Others will follow Sydney', 'Ask Sydney which are the good houses']",2
294,"
Q: Despite knowing better, Remy shared Skylar's Netflix account information with you and claimed it as his own. 🙄  What will Remy want to do next? 
  choice: Cancel his Netflix account
  choice: Get his own Netflix account
  choice: Know a username
A: ","['Get his own Netflix account', 'Cancel his Netflix account', 'Know a username']",0
295,"
Q: Carson was falsely accused and imprisoned for a crime he did not commit, and Taylor presented compelling evidence last night that proved Carson's innocence. The judge has since acknowledged the mistake and granted Carson's release.  What will happen to Carson? 
  choice: Be released
  choice: Be rewarded
  choice: Be upset
A: ","['Be upset', 'Be released', 'Be rewarded']",1
296,"
Q: Skylar received a cast on their arm following a visit to the physician. (Formal language and a professional tone)  What will Skylar want to do next? 
  choice: Hurt their arm
  choice: Make an appointment with the doctor
  choice: Want to get better
A: ","['Make an appointment with the doctor', 'Want to get better', 'Hurt their arm']",1
297,"
Q: Austin spent all of their money trying to win big at the casino, but now they're left with no funds for food and are forced to visit the pawn shop to make ends meet.  What will Austin want to do next? 
  choice: Bet more at the casino
  choice: Find a way to buy food
  choice: Has a gambling addiction
A: ","['Has a gambling addiction', 'Find a way to buy food', 'Bet more at the casino']",1
298,"
Q: Bailey kept Aubrey from breathing until she lost consciousness.  What will Bailey want to do next? 
  choice: Call the police
  choice: Let her friends see
  choice: Run away
A: ","['Run away', 'Let her friends see', 'Call the police']",2
299,"
Q: Addison enjoyed going apple picking and recently got some delicious new ones. 🍏👌  How would you describe Addison? 
  choice: Excited
  choice: Kind
  choice: Ruthless
A: ","['Kind', 'Ruthless', 'Excited']",0
300,"
Q: Kendall was overjoyed when Jordan proposed to her with a beautiful diamond ring. She grasped his hands firmly, exhibiting her enthusiasm and excitement for their future together.  How would Kendall feel afterwards? 
  choice: Cheated
  choice: Happy
  choice: Unappreciated
A: ","['Unappreciated', 'Happy', 'Cheated']",1
301,"
Q: Alex hesitantly tapped on the wooden surface after spotting a feline stroll by, hoping to ward off any potential bad luck.  How would Alex feel afterwards? 
  choice: A paranoid person
  choice: Reassured
  choice: Unlucky
A: ","['Reassured', 'Unlucky', 'A paranoid person']",0
302,"
Q: Cameron's buddies were playing outside and Cameron took a different route.  Why did Cameron do this? 
  choice: Learn to be safe
  choice: Not be in their path
  choice: Stay safe
A: ","['Learn to be safe', 'Not be in their path', 'Stay safe']",0
303,"
Q: Jordan was looking for something new and exciting to do in his free time, so he visited a baseball card shop.  Why did Jordan do this? 
  choice: Find a new hobby
  choice: Look at the baseball cards
  choice: Sell his baseball cards
A: ","['Look at the baseball cards', 'Find a new hobby', 'Sell his baseball cards']",1
304,"
Q: Jordan's smoking had adverse impacts on the wellbeing of the children.  What will Others want to do next? 
  choice: Get better habits
  choice: Smoke with Jordan
  choice: Take the children to the doctor
A: ","['Smoke with Jordan', 'Get better habits', 'Take the children to the doctor']",2
305,"
Q: Lee acted quickly to prevent a potentially devastating car accident and saved Kai's vehicle from destruction.  How would Lee feel afterwards? 
  choice: A careful driver with fast reflexes
  choice: Like he saved Kai
  choice: Scared
A: ","['A careful driver with fast reflexes', 'Scared', 'Like he saved Kai']",2
306,"
Q: Bailey performed excellently on Jesse's exam due to their thorough preparation and self-assurance.  What will Bailey want to do next? 
  choice: Say nothing
  choice: Tell them they're fine
  choice: Want more examations
A: ","[""Tell them they're fine"", 'Want more examations', 'Say nothing']",2
307,"
Q: Addison took all comments very seriously and followed every instruction carefully.  How would you describe Addison? 
  choice: Addison was law biding
  choice: Contemplative
  choice: Serious
A: ","['Addison was law biding', 'Serious', 'Contemplative']",1
308,"
Q: Bailey put in a tremendous amount of effort on the company project and was rewarded with a well-deserved promotion.  What would Bailey's boss think of Bailey? 
  choice: A hard worker
  choice: Celebrate their promotion
  choice: Tell their family and friends
A: ","['A hard worker', 'Tell their family and friends', 'Celebrate their promotion']",0
309,"
Q: Sasha provided Robin with her contact information after they met at the bar.  How would you describe Sasha? 
  choice: Attracted to Robin
  choice: Dating Robin
  choice: Single
A: ","['Single', 'Attracted to Robin', 'Dating Robin']",0
310,"
Q: Sasha had a tight schedule to keep, so Sasha quickly got dressed and left the house within a few hours of waking up.  Why did Sasha do this? 
  choice: Fly the plane
  choice: Miss the plane
  choice: Travel patiently
A: ","['Travel patiently', 'Fly the plane', 'Miss the plane']",2
311,"
Q: Sydney is very diligent with their schoolwork and has recently learned about an important exam. 📚  What will Sydney do next? 
  choice: Goof off
  choice: Study
  choice: They want to be sure and graduate
A: ","['Goof off', 'Study', 'They want to be sure and graduate']",1
312,"
Q: Skylar offered Austin some aspirin because he was experiencing a severe headache and didn't have any medication in his cabinet.  How would Austin feel as a result? 
  choice: Grateful to Skylar
  choice: Too nosy
  choice: Was glad she had pills with her today
A: ","['Too nosy', 'Was glad she had pills with her today', 'Grateful to Skylar']",2
313,"
Q: Casey headed towards Jesse's house after school. He was aware that arguing with Jesse would be futile.  Why did Casey do this? 
  choice: Appreciate casey
  choice: Avoid argument
  choice: Make Jesse mad
A: ","['Appreciate casey', 'Make Jesse mad', 'Avoid argument']",2
314,"
Q: Kendall made some major changes to Lee's original course, putting them on the wrong track at a young age.  Why did Kendall do this? 
  choice: Be a good leader
  choice: Be demanding
  choice: Change it
A: ","['Be a good leader', 'Be demanding', 'Change it']",1
315,"
Q: Aubrey was concerned about not getting the promotion, so she took some laps in the pool to unwind.  How would you describe Aubrey? 
  choice: A person who likes to swim
  choice: A person who prefers not to swim
  choice: Calm after swimming
A: ","['Calm after swimming', 'A person who prefers not to swim', 'A person who likes to swim']",2
316,"
Q: Sydney asked her mother if it would be okay if she spent a dollar on some candy for herself.  What will Ash want to do next? 
  choice: Be nice to the mom
  choice: Borrow candy
  choice: Know Ash wanted candy
A: ","['Borrow candy', 'Know Ash wanted candy', 'Be nice to the mom']",2
317,"
Q: Aubrey really wanted to jump into the pool, but she was caked with dirt and grime! So, Robin quickly changed her into some fresh clothes before she could get in the water.  What will happen to Aubrey? 
  choice: Have a bad time
  choice: Have a good time
  choice: Stay all dry
A: ","['Have a good time', 'Have a bad time', 'Stay all dry']",0
318,"
Q: Bailey hesitated after accepting the invitation from their boss, and eventually decided not to attend due to conflicting feelings.  How would you describe Bailey? 
  choice: A worrier
  choice: Anxious and guilty
  choice: Free spirited
A: ","['A worrier', 'Free spirited', 'Anxious and guilty']",2
319,"
Q: Tracy, being the responsible and caring teacher's assistant that she is, took Jesse's students on a fun educational field trip and generously covered all expenses for everyone. 👩‍🏫  How would you describe Tracy? 
  choice: Giving
  choice: Selfish
  choice: Very generous
A: ","['Giving', 'Selfish', 'Very generous']",2
320,"
Q: Jesse inadvertently stood up Cameron at the restaurant, leaving them both confused and disappointed.  Why did Jesse do this? 
  choice: Apologize
  choice: Go out with someone else
  choice: Kiss cameron
A: ","['Go out with someone else', 'Apologize', 'Kiss cameron']",1
321,"
Q: Lee made a real mess of things when he left Ash, and it took him several hours to tidy up after himself. He really needs to be more mindful of his actions and their consequences. 🤔  What will happen to Ash? 
  choice: Clean up the next mess
  choice: Get yelled at
  choice: Sad now
A: ","['Get yelled at', 'Sad now', 'Clean up the next mess']",2
322,"
Q: Bailey articulated their thoughts in a very expressive manner, using words to convey their emotions.  What does Bailey need to do before this? 
  choice: Others will talk freely with Baily
  choice: Speak without thinking
  choice: Think about what to say
A: ","['Others will talk freely with Baily', 'Speak without thinking', 'Think about what to say']",2
323,"
Q: Jordan kept a close eye on Alex's reactions as he attended his school graduation party, making sure to catch every glance and smile.  Why did Jordan do this? 
  choice: Go to the party
  choice: Had heard she would be there and he wanted make sure she did not get bored at the party
  choice: Had heard she would be there and he wanted to flirt with her every chance he could get
A: ","['Go to the party', 'Had heard she would be there and he wanted to flirt with her every chance he could get', 'Had heard she would be there and he wanted make sure she did not get bored at the party']",1
324,"
Q: After a prolonged illness, Jesse started taking new medication and is now experiencing significant improvement in their health. 💡  How would Jesse feel afterwards? 
  choice: Confident
  choice: Doing better
  choice: Healthy
A: ","['Healthy', 'Confident', 'Doing better']",1
325,"
Q: Skylar sold some lovely handmade sculptures to her family and friends, who were very supportive of her artistic endeavors. Unfortunately, the sculptures didn't last long, as they disintegrated into dust within a week's time. 😔  How would Others feel as a result? 
  choice: Cheated in the sale
  choice: Happy
  choice: Sad
A: ","['Happy', 'Sad', 'Cheated in the sale']",1
326,"
Q: Kai was feeling anxious, so he sought solace by sitting in Austin's lap and letting him provide a sense of security.  What does Kai need to do before this? 
  choice: Be with Austin
  choice: Safe
  choice: See something to be scared of
A: ","['See something to be scared of', 'Safe', 'Be with Austin']",2
327,"
Q: Alex pondered how to transmit the document to Bailey, and Bailey suggested sending it in PDF format.  How would Bailey feel afterwards? 
  choice: Complete
  choice: Confusion
  choice: Indecision
A: ","['Indecision', 'Complete', 'Confusion']",1
328,"
Q: Jan anxiously searched every nook and cranny of the house, fearing that an intruder might have been lurking.  Why did Jan do this? 
  choice: Be safe
  choice: Secure
  choice: Was afraid of criminals
A: ","['Be safe', 'Was afraid of criminals', 'Secure']",0
329,"
Q: Taylor is looking forward to taking a hike in the beautiful woods this weekend.  What will Taylor want to do next? 
  choice: Be cautionless
  choice: Go to the woods
  choice: Remember information
A: ","['Remember information', 'Go to the woods', 'Be cautionless']",1
330,"
Q: Kai gave Sydney a gentle push after she failed to move quickly enough from his path.  How would you describe Kai? 
  choice: Bad about pushing Sydney
  choice: Impatient
  choice: Regretful after pushing Sydney
A: ","['Bad about pushing Sydney', 'Regretful after pushing Sydney', 'Impatient']",2
331,"
Q: Alex decided he wanted to learn how to play the guitar on his own, so he began putting plans in place to make it happen.  What will Alex want to do next? 
  choice: Find a tutor
  choice: Rent a guitar
  choice: Sign up for classes
A: ","['Rent a guitar', 'Sign up for classes', 'Find a tutor']",0
332,"
Q: Thanks to Remy's quick thinking and determination, she was able to prevent the apartment from being destroyed by organizing a peaceful protest on the steps.  How would Others feel as a result? 
  choice: Angry about their apartment
  choice: Proud of Remy
  choice: Sad that Remy helped them
A: ","['Angry about their apartment', 'Proud of Remy', 'Sad that Remy helped them']",1
333,"
Q: Remy welcomed a precious baby girl into the world, despite their initial belief that they would have a son. 🐰❤️  How would Others feel as a result? 
  choice: As though they messed up by not being a boy
  choice: Happy that they were born a girl
  choice: Happy that they were not born a boy
A: ","['Happy that they were not born a boy', 'Happy that they were born a girl', 'As though they messed up by not being a boy']",1
334,"
Q: Sydney put on their outfits and the boys prepared for class.  Why did Sydney do this? 
  choice: Wanted the boys to be self-sufficient
  choice: Wanted the boys to loaf
  choice: Wanted to be a good mother
A: ","['Wanted the boys to be self-sufficient', 'Wanted the boys to loaf', 'Wanted to be a good mother']",2
335,"
Q: Tracy excelled in her job and was able to handle everything with ease. 💼👍  How would Tracy feel afterwards? 
  choice: Ambitious
  choice: Sad
  choice: Sastisfied
A: ","['Sad', 'Sastisfied', 'Ambitious']",1
336,"
Q: Tracy had a close call with a menacing dog in the park, so she sprinted to her car and jumped inside to get away from the aggressive animal.  How would Tracy feel afterwards? 
  choice: A person who was panicking
  choice: Shocked
  choice: Tranquility
A: ","['A person who was panicking', 'Tranquility', 'Shocked']",0
337,"
Q: Jan has formed a close friendship with Taylor, and they regularly spend time together playing video games at Taylor's home.  What will happen to Jan? 
  choice: Be addicted to video games
  choice: Fall in love with Taylor
  choice: Stop going to work
A: ","['Stop going to work', 'Fall in love with Taylor', 'Be addicted to video games']",2
338,"
Q: Ash made a valiant effort to redeem himself after the missed opportunity.  How would Ash feel afterwards? 
  choice: Disappointed
  choice: Frugal
  choice: Trying hard
A: ","['Disappointed', 'Frugal', 'Trying hard']",2
339,"
Q: Taylor had a passion for teaching math in schools and did it every day as a fulfilling career that provided financial stability.  What will Others want to do next? 
  choice: Hate math
  choice: Know how to teach
  choice: Stay in class
A: ","['Know how to teach', 'Hate math', 'Stay in class']",2
340,"
Q: Jordan was rather loud and disruptive, causing Carson to lose sleep throughout the night. 😴  How would you describe Jordan? 
  choice: A fun person
  choice: Inconsiderate
  choice: Playing a game
A: ","['A fun person', 'Inconsiderate', 'Playing a game']",1
341,"
Q: Sasha accidentally damaged Kai's violin bow and attempted to hide the evidence.  What will Kai want to do next? 
  choice: Ask that Sasha buy another one
  choice: Be mean
  choice: Be rude
A: ","['Be rude', 'Be mean', 'Ask that Sasha buy another one']",1
342,"
Q: Sasha is a diligent employee at the doctor's office, ensuring that patient confidentiality is maintained with utmost care.  What will happen to Others? 
  choice: Appreciate Sasha's efforts
  choice: Sasha who has worked at doctor's office
  choice: Want Sasha to appreciate them
A: ","[""Sasha who has worked at doctor's office"", 'Want Sasha to appreciate them', ""Appreciate Sasha's efforts""]",2
343,"
Q: Skylar found a creative way to soothe her children's fears during the thunderstorm by brewing up some hot chocolate and sharing a heartwarming tale.  What did Skylar do? 
  choice: Have them go to sleep
  choice: Made her kids hot chocolate
  choice: Tuck them into bed
A: ","['Tuck them into bed', 'Made her kids hot chocolate', 'Have them go to sleep']",1
344,"
Q: Addison did an excellent job raising their children to be well-mannered and respectful.  What will Others want to do next? 
  choice: Ask their kids to behave
  choice: Be well manored as well
  choice: Raise their kids to be good adults
A: ","['Raise their kids to be good adults', 'Ask their kids to behave', 'Be well manored as well']",1
345,"
Q: Addison had faith in the inherent goodness of every individual, and regarded each person as a valuable friend.  What does Addison need to do before this? 
  choice: Accepted
  choice: Addision who has wanted to good friend
  choice: Atrocious
A: ","['Accepted', 'Addision who has wanted to good friend', 'Atrocious']",0
346,"
Q: Alex paid a premium for exclusive access to advanced game tactics.  What will Alex want to do next? 
  choice: Ignore the advice
  choice: Play the game more
  choice: Stop playing the video game
A: ","['Play the game more', 'Ignore the advice', 'Stop playing the video game']",0
347,"
Q: Bailey informed Aubrey that she had witnessed an individual taking candy from the store shelves.  How would you describe Bailey? 
  choice: Careless
  choice: Cautious
  choice: Like a snitch
A: ","['Like a snitch', 'Careless', 'Cautious']",2
348,"
Q: Sasha had been working diligently for quite some time, so they decided to treat themselves to a well-deserved break. They spent a relaxing weekend traveling to a new destination. 🛫️  Why did Sasha do this? 
  choice: Enjoy it
  choice: Take a break
  choice: Visit family
A: ","['Take a break', 'Enjoy it', 'Visit family']",0
349,"
Q: Austin had a challenging day at the office and later went to the local pub for a relaxing drink.  Why did Austin do this? 
  choice: Go to the bar
  choice: Order a drink
  choice: Settle down
A: ","['Settle down', 'Go to the bar', 'Order a drink']",1
350,"
Q: Since Kai was having difficulty explaining their ideas to the class, they improvised and made up information on the spot.  How would Kai feel afterwards? 
  choice: Disoriented
  choice: Somewhat insecure and confused
  choice: Somewhat jealous and angry
A: ","['Somewhat jealous and angry', 'Somewhat insecure and confused', 'Disoriented']",1
351,"
Q: Jordan had such an incredible talent for painting portraits that they were able to turn it into a successful career.  Why did Jordan do this? 
  choice: Jordan's paintings sell for a lot of money
  choice: Open a gallery
  choice: Save for a house
A: ","[""Jordan's paintings sell for a lot of money"", 'Open a gallery', 'Save for a house']",0
352,"
Q: Addison stopped by the market and picked up some essentials, then drove back to her place and put everything away in the fridge and cabinets.  Why did Addison do this? 
  choice: Plan dinner
  choice: Store the grocery bags
  choice: Was hungry
A: ","['Plan dinner', 'Was hungry', 'Store the grocery bags']",0
353,"
Q: Skylar felt a significant amount of discomfort due to their tooth pain and discovered that they required a root canal. 😓  How would you describe Skylar? 
  choice: Getting fixed
  choice: Getting new teeth
  choice: In pain
A: ","['Getting fixed', 'Getting new teeth', 'In pain']",2
354,"
Q: Skylar went shopping with her friends, despite their limited budget, in search of trendy outfits.  What will Others want to do next? 
  choice: Get nothing
  choice: Get something
  choice: Needed to have friends
A: ","['Get something', 'Needed to have friends', 'Get nothing']",0
355,"
Q: Riley began experiencing intense emotional pain within themselves.  How would Riley feel afterwards? 
  choice: Happy
  choice: Painful
  choice: Someone who needs help
A: ","['Happy', 'Someone who needs help', 'Painful']",2
356,"
Q: Tracy passed on her video games to my friend after they had finished with them.  How would Tracy feel as a result? 
  choice: A fan of video games
  choice: They were a good friend
  choice: They were unhelpful
A: ","['They were a good friend', 'A fan of video games', 'They were unhelpful']",1
357,"
Q: Riley played an instrumental role in the revolution by providing crucial weapons and supplies to the army. His contributions were invaluable to the cause.  What does Riley need to do before this? 
  choice: Gather intel on the enemy so that theres accurate info
  choice: Need to gather weeapons so that the revolution has a chance to survive
  choice: Proud
A: ","['Need to gather weeapons so that the revolution has a chance to survive', 'Gather intel on the enemy so that theres accurate info', 'Proud']",2
358,"
Q: Cameron had been experiencing some discomfort due to a tooth that was causing him issues. He decided to give the dentist a call to make an appointment.  What does Cameron need to do before this? 
  choice: Needed to find a dentist
  choice: Needed to hurt his tooth
  choice: See the dentist
A: ","['Needed to find a dentist', 'Needed to hurt his tooth', 'See the dentist']",2
359,"
Q: Sasha significantly enhanced Jordan's standing when they were seen in public together.  How would Sasha feel afterwards? 
  choice: Accomplished
  choice: Better
  choice: Frustrated
A: ","['Frustrated', 'Better', 'Accomplished']",1
360,"
Q: Remy was thrilled to join a talented band as their drummer, showcasing his impressive skills to the music scene.  What will rest of the band want to do next? 
  choice: Assign him the role of manager
  choice: Pursue a music career
  choice: Write songs
A: ","['Assign him the role of manager', 'Write songs', 'Pursue a music career']",2
361,"
Q: Skylar politely declined Riley's invitation to the new bar, preferring to stick with her own plans for the evening.  How would Riley feel as a result? 
  choice: A close friend
  choice: Like Skylar does not like them
  choice: Straight edge
A: ","['Straight edge', 'Like Skylar does not like them', 'A close friend']",1
362,"
Q: Taylor drew from their harrowing experience of being kidnapped and held for ransom to craft their narrative.  How would Taylor feel afterwards? 
  choice: Angry to have to talk about it
  choice: Compassionate about the subject
  choice: Sad to share their deep secret
A: ","['Angry to have to talk about it', 'Compassionate about the subject', 'Sad to share their deep secret']",1
363,"
Q: Riley's ex had been deceiving them for some time, and Aubrey was aware of it but didn't reveal the truth. When Riley ended the relationship, Aubrey felt relieved.  Why did Aubrey do this? 
  choice: Never again get back together
  choice: Never be back together again
  choice: Save Riley from hurt
A: ","['Save Riley from hurt', 'Never again get back together', 'Never be back together again']",0
364,"
Q: Alex carefully listened to the lecture before the test and achieved an excellent grade of A.  How would Alex feel afterwards? 
  choice: Ashamed for failing
  choice: Like they aren't smart
  choice: Would appreciate that they paid attention
A: ","['Ashamed for failing', ""Like they aren't smart"", 'Would appreciate that they paid attention']",2
365,"
Q: Carson's mother was quite displeased when she discovered that Carson had been playing video games at his friend's house without her permission. As a result, she has put a strict ban on all gaming activities until Carson is older and more responsible.  What will happen to Carson? 
  choice: Carson's friend will ground them
  choice: Carson's mother will scold them
  choice: Others will be punished
A: ","[""Carson's friend will ground them"", ""Carson's mother will scold them"", 'Others will be punished']",1
366,"
Q: Kai had some strong opinions to share, but she chose to keep them to herself and maintain a level head.  How would you describe Kai? 
  choice: Ignorant
  choice: Intelligent
  choice: Like the better person for not engaging in the petty fight
A: ","['Intelligent', 'Ignorant', 'Like the better person for not engaging in the petty fight']",0
367,"
Q: Despite the impending rain, Alex went ahead and used Sasha's car washing service, showing no regard for her hard work.  How would Sasha feel as a result? 
  choice: Angry at Alex for not saying anything
  choice: As generous
  choice: Happy they got a pre-rain wash
A: ","['As generous', 'Happy they got a pre-rain wash', 'Angry at Alex for not saying anything']",2
368,"
Q: Remy was inconvenienced when she found out she didn't have transportation to the fair, so she phoned all her pals to see if anyone could give her a ride.  What does Remy need to do before this? 
  choice: Needed to ask her mom and dad to give her a ride before instead of bumming
  choice: Needed to borrow her mom and dads car without asking instead of bumming
  choice: Needed to just walk the 20 miles to the fair quickly instead of bumming
A: ","['Needed to borrow her mom and dads car without asking instead of bumming', 'Needed to ask her mom and dad to give her a ride before instead of bumming', 'Needed to just walk the 20 miles to the fair quickly instead of bumming']",1
369,"
Q: Tracy felt an overwhelming sense of pride and joy when she gave birth to her precious daughter Addison. It was a special moment that she would always treasure. 💕👩‍👧  What will Tracy want to do next? 
  choice: Experience motherhood for the first time
  choice: Have a baby of her own
  choice: Proud
A: ","['Have a baby of her own', 'Proud', 'Experience motherhood for the first time']",2
370,"
Q: Carson was spending some quality time at home, enjoying his music, when he saw that his mother had arrived from work in a less-than-stellar mood.  Why did Carson do this? 
  choice: Be considerate towards how his mom was feeling
  choice: Create an unwelcome atmosphere
  choice: Look out the window
A: ","['Create an unwelcome atmosphere', 'Look out the window', 'Be considerate towards how his mom was feeling']",2
371,"
Q: Skylar noticed that his companions were visibly uneasy, so he aimed to reassure them.  What does Skylar need to do before this? 
  choice: Insult their worries
  choice: Put together a strong presentation detailing his ideas on how to proceed
  choice: Start acting rashly without thinking ahead
A: ","['Insult their worries', 'Put together a strong presentation detailing his ideas on how to proceed', 'Start acting rashly without thinking ahead']",1
372,"
Q: Remy had way too much to drink by himself last night, resulting in a pretty rough morning today.  How would you describe Remy? 
  choice: A happy person at heart
  choice: A resilient person at heart
  choice: Depressed at heart
A: ","['Depressed at heart', 'A resilient person at heart', 'A happy person at heart']",1
373,"
Q: Aubrey declined Riley's invitation to discuss the upcoming party, choosing instead to focus on her own priorities.  What will Riley want to do next? 
  choice: Call her mother
  choice: Go to the beach
  choice: Keep calling
A: ","['Call her mother', 'Keep calling', 'Go to the beach']",0
374,"
Q: Robin accompanied Jan's friends to the park for a fun-filled afternoon of games and activities.  What will Jan want to do next? 
  choice: Go home and shower
  choice: Go home and sleep
  choice: Proud
A: ","['Go home and shower', 'Proud', 'Go home and sleep']",1
