,sentences,choices,scores
304,"
Q: Jordan's smoking had a detrimental impact on the health of the kids.  What will Others want to do next? 
  choice: Get better habits
  choice: Smoke with Jordan
  choice: Take the children to the doctor
A: ","['Smoke with Jordan', 'Get better habits', 'Take the children to the doctor']",2
305,"
Q: Lee stepped in and prevented Kai's car from getting damaged by stopping a potential accident.  How would Lee feel afterwards? 
  choice: A careful driver with fast reflexes
  choice: Like he saved Kai
  choice: Scared
A: ","['A careful driver with fast reflexes', 'Scared', 'Like he saved Kai']",2
306,"
Q: Bailey aced Jesse's test due to their confidence in their abilities.  What will Bailey want to do next? 
  choice: Say nothing
  choice: Tell them they're fine
  choice: Want more examations
A: ","[""Tell them they're fine"", 'Want more examations', 'Say nothing']",2
307,"
Q: Addison gave careful consideration to every comment and took all instructions on board.  How would you describe Addison? 
  choice: Addison was law biding
  choice: Contemplative
  choice: Serious
A: ","['Addison was law biding', 'Serious', 'Contemplative']",2
308,"
Q: Bailey put in a lot of effort on the company project and it really paid off - he got a promotion!  What would Bailey's boss think of Bailey? 
  choice: A hard worker
  choice: Celebrate their promotion
  choice: Tell their family and friends
A: ","['A hard worker', 'Tell their family and friends', 'Celebrate their promotion']",0
309,"
Q: Sasha passed on their contact info to Robin after hooking up at the bar.  How would you describe Sasha? 
  choice: Attracted to Robin
  choice: Dating Robin
  choice: Single
A: ","['Single', 'Attracted to Robin', 'Dating Robin']",1
310,"
Q: Sasha had a flight to catch, so Sasha left the house promptly after waking up."" (Formal tone, objective perspective)  Why did Sasha do this? 
  choice: Fly the plane
  choice: Miss the plane
  choice: Travel patiently
A: ","['Travel patiently', 'Fly the plane', 'Miss the plane']",1
311,"
Q: Sydney is all about his studies, he just found out about a major test coming up.  What will Sydney do next? 
  choice: Goof off
  choice: Study
  choice: They want to be sure and graduate
A: ","['Goof off', 'Study', 'They want to be sure and graduate']",1
312,"
Q: Skylar handed Austin some painkillers since he was experiencing a brutal headache and didn't have any medication on hand.  How would Austin feel as a result? 
  choice: Grateful to Skylar
  choice: Too nosy
  choice: Was glad she had pills with her today
A: ","['Too nosy', 'Was glad she had pills with her today', 'Grateful to Skylar']",2
313,"
Q: Casey made his way home along Jesse's route. He was aware of Jesse's strong personality and chose not to engage in an argument with him.  Why did Casey do this? 
  choice: Appreciate casey
  choice: Avoid argument
  choice: Make Jesse mad
A: ","['Appreciate casey', 'Make Jesse mad', 'Avoid argument']",2
314,"
Q: Kendall redirected Lee's trajectory. Lee had strayed onto the wrong path in his early years.  Why did Kendall do this? 
  choice: Be a good leader
  choice: Be demanding
  choice: Change it
A: ","['Be a good leader', 'Be demanding', 'Change it']",0
315,"
Q: Aubrey was feeling anxious about missing out on the promotion, so he took a lap in the pool to unwind.  How would you describe Aubrey? 
  choice: A person who likes to swim
  choice: A person who prefers not to swim
  choice: Calm after swimming
A: ","['Calm after swimming', 'A person who prefers not to swim', 'A person who likes to swim']",2
316,"
Q: Sydney requested permission from his mother to spend a dollar on some candy for himself.  What will Ash want to do next? 
  choice: Be nice to the mom
  choice: Borrow candy
  choice: Know Ash wanted candy
A: ","['Borrow candy', 'Know Ash wanted candy', 'Be nice to the mom']",0
317,"
Q: Aubrey wanted to hit the pool, but she was caked in dirt. So, Robin stepped in and swapped out her clothes before she took the plunge.  What will happen to Aubrey? 
  choice: Have a bad time
  choice: Have a good time
  choice: Stay all dry
A: ","['Have a good time', 'Have a bad time', 'Stay all dry']",0
318,"
Q: Bailey committed to a date with their supervisor and later had cold feet, ultimately deciding not to attend.  How would you describe Bailey? 
  choice: A worrier
  choice: Anxious and guilty
  choice: Free spirited
A: ","['A worrier', 'Free spirited', 'Anxious and guilty']",2
319,"
Q: Tracy generously footed the bill for Jesse's students on their field trip, ensuring everyone had a great time without financial burden.  How would you describe Tracy? 
  choice: Giving
  choice: Selfish
  choice: Very generous
A: ","['Giving', 'Selfish', 'Very generous']",2
320,"
Q: Jesse flaked on Cameron at the restaurant during their date.  Why did Jesse do this? 
  choice: Apologize
  choice: Go out with someone else
  choice: Kiss cameron
A: ","['Go out with someone else', 'Apologize', 'Kiss cameron']",1
321,"
Q: Lee left a trail of chaos in his wake, and now he has to put in some overtime to tidy things up.  What will happen to Ash? 
  choice: Clean up the next mess
  choice: Get yelled at
  choice: Sad now
A: ","['Get yelled at', 'Sad now', 'Clean up the next mess']",2
322,"
Q: Bailey articulated his thoughts with eloquence. He had a knack for using words to convey his ideas effectively.  What does Bailey need to do before this? 
  choice: Others will talk freely with Baily
  choice: Speak without thinking
  choice: Think about what to say
A: ","['Others will talk freely with Baily', 'Speak without thinking', 'Think about what to say']",2
323,"
Q: Jordan observed Alex's careful gaze at the party they attended for their school graduation.  Why did Jordan do this? 
  choice: Go to the party
  choice: Had heard she would be there and he wanted make sure she did not get bored at the party
  choice: Had heard she would be there and he wanted to flirt with her every chance he could get
A: ","['Go to the party', 'Had heard she would be there and he wanted to flirt with her every chance he could get', 'Had heard she would be there and he wanted make sure she did not get bored at the party']",1
324,"
Q: After trying out some fresh meds, Jesse was finally feeling much more like his old self again.  How would Jesse feel afterwards? 
  choice: Confident
  choice: Doing better
  choice: Healthy
A: ","['Healthy', 'Confident', 'Doing better']",1
325,"
Q: Skylar's handcrafted statues were a hit with her buddies and kin, who snatched them up to show their support. Unfortunately, they didn't last long, crumbling into dust within a week.  How would Others feel as a result? 
  choice: Cheated in the sale
  choice: Happy
  choice: Sad
A: ","['Happy', 'Sad', 'Cheated in the sale']",1
326,"
Q: Kai was frightened and chose to sit in Austin's embrace for comfort.  What does Kai need to do before this? 
  choice: Be with Austin
  choice: Safe
  choice: See something to be scared of
A: ","['See something to be scared of', 'Safe', 'Be with Austin']",2
327,"
Q: Alex was curious about how to transmit the document to Bailey, and Bailey suggested sending the PDF.  How would Bailey feel afterwards? 
  choice: Complete
  choice: Confusion
  choice: Indecision
A: ","['Indecision', 'Complete', 'Confusion']",1
328,"
Q: John arrived one evening and conducted a thorough search of the house since he was apprehensive about the possibility of a burglar breaking in.  Why did Jan do this? 
  choice: Be safe
  choice: Secure
  choice: Was afraid of criminals
A: ","['Be safe', 'Was afraid of criminals', 'Secure']",0
329,"
Q: Taylor is planning to hit the trails in the forest.  What will Taylor want to do next? 
  choice: Be cautionless
  choice: Go to the woods
  choice: Remember information
A: ","['Remember information', 'Go to the woods', 'Be cautionless']",1
330,"
Q: Kai gave Sydney a nudge after Sydney was moving too slowly.  How would you describe Kai? 
  choice: Bad about pushing Sydney
  choice: Impatient
  choice: Regretful after pushing Sydney
A: ","['Bad about pushing Sydney', 'Regretful after pushing Sydney', 'Impatient']",2
331,"
Q: Alex was determined to teach himself how to play the guitar and took active steps to make it happen.  What will Alex want to do next? 
  choice: Find a tutor
  choice: Rent a guitar
  choice: Sign up for classes
A: ","['Rent a guitar', 'Sign up for classes', 'Find a tutor']",0
332,"
Q: Remy stepped up to the plate and single-handedly saved the apartment from ruin by organizing a protest on the steps.  How would Others feel as a result? 
  choice: Angry about their apartment
  choice: Proud of Remy
  choice: Sad that Remy helped them
A: ","['Angry about their apartment', 'Proud of Remy', 'Sad that Remy helped them']",1
333,"
Q: Remy delivered a healthy baby girl despite Remy's initial expectations of having a boy.  How would Others feel as a result? 
  choice: As though they messed up by not being a boy
  choice: Happy that they were born a girl
  choice: Happy that they were not born a boy
A: ","['Happy that they were not born a boy', 'Happy that they were born a girl', 'As though they messed up by not being a boy']",1
334,"
Q: Sydney donned their attire and the lads prepped for class.  Why did Sydney do this? 
  choice: Wanted the boys to be self-sufficient
  choice: Wanted the boys to loaf
  choice: Wanted to be a good mother
A: ","['Wanted the boys to be self-sufficient', 'Wanted the boys to loaf', 'Wanted to be a good mother']",2
335,"
Q: Tracy was on a roll after he successfully accomplished all his tasks at work.  How would Tracy feel afterwards? 
  choice: Ambitious
  choice: Sad
  choice: Sastisfied
A: ","['Sad', 'Sastisfied', 'Ambitious']",1
336,"
Q: A fierce canine started stalking Tracy in the park, so she sprinted for her life towards their vehicle and jumped inside to escape the snarling beast.  How would Tracy feel afterwards? 
  choice: A person who was panicking
  choice: Shocked
  choice: Tranquility
A: ","['A person who was panicking', 'Tranquility', 'Shocked']",0
337,"
Q: Jan hit it off with Taylor and now they're hanging out at each other's places every day, playing video games and having a blast.  What will happen to Jan? 
  choice: Be addicted to video games
  choice: Fall in love with Taylor
  choice: Stop going to work
A: ","['Stop going to work', 'Fall in love with Taylor', 'Be addicted to video games']",1
338,"
Q: Ash gave it his all after blowing a gimme shot in the game."" (informal, colloquial language)  How would Ash feel afterwards? 
  choice: Disappointed
  choice: Frugal
  choice: Trying hard
A: ","['Disappointed', 'Frugal', 'Trying hard']",2
339,"
Q: Taylor devoted himself to teaching math in schools daily as a means of earning a living.  What will Others want to do next? 
  choice: Hate math
  choice: Know how to teach
  choice: Stay in class
A: ","['Know how to teach', 'Hate math', 'Stay in class']",2
340,"
Q: Jordan was being obnoxious and kept Carson awake all night with his incessant noise.  How would you describe Jordan? 
  choice: A fun person
  choice: Inconsiderate
  choice: Playing a game
A: ","['A fun person', 'Inconsiderate', 'Playing a game']",1
341,"
Q: Sasha busted Kai's violin bow and tried to cover it up.  What will Kai want to do next? 
  choice: Ask that Sasha buy another one
  choice: Be mean
  choice: Be rude
A: ","['Be rude', 'Be mean', 'Ask that Sasha buy another one']",1
342,"
Q: Dr. Sasha is diligent in maintaining patient confidentiality at the clinic where he works.  What will happen to Others? 
  choice: Appreciate Sasha's efforts
  choice: Sasha who has worked at doctor's office
  choice: Want Sasha to appreciate them
A: ","[""Sasha who has worked at doctor's office"", 'Want Sasha to appreciate them', ""Appreciate Sasha's efforts""]",2
343,"
Q: Skylar's kids were freaked out by the thunderstorm, so she whipped up some hot chocolate and spun a tale to calm their nerves.  What did Skylar do? 
  choice: Have them go to sleep
  choice: Made her kids hot chocolate
  choice: Tuck them into bed
A: ","['Tuck them into bed', 'Made her kids hot chocolate', 'Have them go to sleep']",1
344,"
Q: Addison raised their kids to be well-behaved and instilled good manners in them.  What will Others want to do next? 
  choice: Ask their kids to behave
  choice: Be well manored as well
  choice: Raise their kids to be good adults
A: ","['Raise their kids to be good adults', 'Ask their kids to behave', 'Be well manored as well']",1
345,"
Q: Addison trusted that everyone had inherent goodness and considered them all as buddies.  What does Addison need to do before this? 
  choice: Accepted
  choice: Addision who has wanted to good friend
  choice: Atrocious
A: ","['Accepted', 'Addision who has wanted to good friend', 'Atrocious']",0
346,"
Q: Alex coughed up some extra dough to get his hands on some top-secret game strategy intel.  What will Alex want to do next? 
  choice: Ignore the advice
  choice: Play the game more
  choice: Stop playing the video game
A: ","['Play the game more', 'Ignore the advice', 'Stop playing the video game']",0
347,"
Q: Bailey informed Aubrey that he witnessed the individual responsible for the theft taking sweets from the shelf.  How would you describe Bailey? 
  choice: Careless
  choice: Cautious
  choice: Like a snitch
A: ","['Like a snitch', 'Careless', 'Cautious']",2
348,"
Q: Sasha was working hard for a long time and wanted a break. He spent a weekend traveling to unwind and recharge.  Why did Sasha do this? 
  choice: Enjoy it
  choice: Take a break
  choice: Visit family
A: ","['Take a break', 'Enjoy it', 'Visit family']",0
349,"
Q: Austin had a tough day at the office and headed to the local watering hole for a much-needed drink.  Why did Austin do this? 
  choice: Go to the bar
  choice: Order a drink
  choice: Settle down
A: ","['Settle down', 'Go to the bar', 'Order a drink']",1
350,"
Q: Since Kai felt unsure while presenting in front of the class, he improvised solutions on the spot.  How would Kai feel afterwards? 
  choice: Disoriented
  choice: Somewhat insecure and confused
  choice: Somewhat jealous and angry
A: ","['Somewhat jealous and angry', 'Somewhat insecure and confused', 'Disoriented']",1
351,"
Q: Jordan was incredibly talented at painting portraits, so he decided to make it his full-time career.  Why did Jordan do this? 
  choice: Jordan's paintings sell for a lot of money
  choice: Open a gallery
  choice: Save for a house
A: ","[""Jordan's paintings sell for a lot of money"", 'Open a gallery', 'Save for a house']",0
352,"
Q: Addison swung by the store and grabbed some groceries recently, then brought them back home and stashed them in the fridge and cupboards.  Why did Addison do this? 
  choice: Plan dinner
  choice: Store the grocery bags
  choice: Was hungry
A: ","['Plan dinner', 'Was hungry', 'Store the grocery bags']",0
353,"
Q: Skylar was dealing with a toothache and discovered they needed a root canal to fix the problem.  How would you describe Skylar? 
  choice: Getting fixed
  choice: Getting new teeth
  choice: In pain
A: ","['Getting fixed', 'Getting new teeth', 'In pain']",0
354,"
Q: Skylar and his buddies hit up the mall to score some swanky duds, despite their pals being strapped for cash.  What will Others want to do next? 
  choice: Get nothing
  choice: Get something
  choice: Needed to have friends
A: ","['Get something', 'Needed to have friends', 'Get nothing']",0
355,"
Q: Riley started experiencing intense discomfort within his body.  How would Riley feel afterwards? 
  choice: Happy
  choice: Painful
  choice: Someone who needs help
A: ","['Happy', 'Someone who needs help', 'Painful']",2
356,"
Q: Tracy passed along her old video games to my buddy after we were done with them.  How would Tracy feel as a result? 
  choice: A fan of video games
  choice: They were a good friend
  choice: They were unhelpful
A: ","['They were a good friend', 'A fan of video games', 'They were unhelpful']",1
357,"
Q: Riley was a crucial contributor to the revolution, providing the army with vital weapons and supplies.  What does Riley need to do before this? 
  choice: Gather intel on the enemy so that theres accurate info
  choice: Need to gather weeapons so that the revolution has a chance to survive
  choice: Proud
A: ","['Need to gather weeapons so that the revolution has a chance to survive', 'Gather intel on the enemy so that theres accurate info', 'Proud']",2
358,"
Q: Cameron had a pesky tooth that was giving him grief. He gave the dentist a call to schedule an appointment.  What does Cameron need to do before this? 
  choice: Needed to find a dentist
  choice: Needed to hurt his tooth
  choice: See the dentist
A: ","['Needed to find a dentist', 'Needed to hurt his tooth', 'See the dentist']",2
359,"
Q: Jordan's reputation received a boost when he and Sasha were spotted together.  How would Sasha feel afterwards? 
  choice: Accomplished
  choice: Better
  choice: Frustrated
A: ","['Frustrated', 'Better', 'Accomplished']",0
360,"
Q: Remy rocked the drums for a band that was in dire need of his sick skills.  What will rest of the band want to do next? 
  choice: Assign him the role of manager
  choice: Pursue a music career
  choice: Write songs
A: ","['Assign him the role of manager', 'Write songs', 'Pursue a music career']",2
361,"
Q: Skylar gave Riley a hard time after Riley suggested taking Skylar to a new watering hole.  How would Riley feel as a result? 
  choice: A close friend
  choice: Like Skylar does not like them
  choice: Straight edge
A: ","['Straight edge', 'Like Skylar does not like them', 'A close friend']",1
362,"
Q: Taylor drew upon their own harrowing experience of being abducted and held for ransom when crafting their latest work.  How would Taylor feel afterwards? 
  choice: Angry to have to talk about it
  choice: Compassionate about the subject
  choice: Sad to share their deep secret
A: ","['Angry to have to talk about it', 'Compassionate about the subject', 'Sad to share their deep secret']",1
363,"
Q: Riley's ex was stealthily cheating on them, and Aubrey had inside knowledge but kept it under wraps. When Riley finally ended things, Aubrey breathed a sigh of relief.  Why did Aubrey do this? 
  choice: Never again get back together
  choice: Never be back together again
  choice: Save Riley from hurt
A: ","['Save Riley from hurt', 'Never again get back together', 'Never be back together again']",0
364,"
Q: Alex was laser-focused during the lecture before the big test, making sure he picked up on all the important details. His hard work paid off with an A grade.  How would Alex feel afterwards? 
  choice: Ashamed for failing
  choice: Like they aren't smart
  choice: Would appreciate that they paid attention
A: ","['Ashamed for failing', ""Like they aren't smart"", 'Would appreciate that they paid attention']",2
365,"
Q: Carson's dad won't let them play video games. Carson's dad discovered that Carson was at their buddy's place playing games.  What will happen to Carson? 
  choice: Carson's friend will ground them
  choice: Carson's mother will scold them
  choice: Others will be punished
A: ","[""Carson's friend will ground them"", ""Carson's mother will scold them"", 'Others will be punished']",2
366,"
Q: Kai had some strong words he wanted to express, but he kept them in check.  How would you describe Kai? 
  choice: Ignorant
  choice: Intelligent
  choice: Like the better person for not engaging in the petty fight
A: ","['Intelligent', 'Ignorant', 'Like the better person for not engaging in the petty fight']",0
367,"
Q: Alex bravely offered to wash Sasha's car despite the impending downpour.  How would Sasha feel as a result? 
  choice: Angry at Alex for not saying anything
  choice: As generous
  choice: Happy they got a pre-rain wash
A: ","['As generous', 'Happy they got a pre-rain wash', 'Angry at Alex for not saying anything']",1
368,"
Q: Remy was left high and dry without a ride to the fair and reached out to all his buddies, pestering them for a lift.  What does Remy need to do before this? 
  choice: Needed to ask her mom and dad to give her a ride before instead of bumming
  choice: Needed to borrow her mom and dads car without asking instead of bumming
  choice: Needed to just walk the 20 miles to the fair quickly instead of bumming
A: ","['Needed to borrow her mom and dads car without asking instead of bumming', 'Needed to ask her mom and dad to give her a ride before instead of bumming', 'Needed to just walk the 20 miles to the fair quickly instead of bumming']",1
369,"
Q: Tracy became a proud parent when she gave birth to Addison on that special day.  What will Tracy want to do next? 
  choice: Experience motherhood for the first time
  choice: Have a baby of her own
  choice: Proud
A: ","['Have a baby of her own', 'Proud', 'Experience motherhood for the first time']",2
370,"
Q: Carson was hanging out at home, bumping his favorite tunes, when he noticed his mom had rolled in from work and looked like she was having a bad day.  Why did Carson do this? 
  choice: Be considerate towards how his mom was feeling
  choice: Create an unwelcome atmosphere
  choice: Look out the window
A: ","['Create an unwelcome atmosphere', 'Look out the window', 'Be considerate towards how his mom was feeling']",2
371,"
Q: Skylar sensed their anxiety and wanted to put their minds at ease.  What does Skylar need to do before this? 
  choice: Insult their worries
  choice: Put together a strong presentation detailing his ideas on how to proceed
  choice: Start acting rashly without thinking ahead
A: ","['Insult their worries', 'Put together a strong presentation detailing his ideas on how to proceed', 'Start acting rashly without thinking ahead']",1
372,"
Q: Remy had a pretty intense night out alone, and it showed in his complexion the next day.  How would you describe Remy? 
  choice: A happy person at heart
  choice: A resilient person at heart
  choice: Depressed at heart
A: ","['Depressed at heart', 'A resilient person at heart', 'A happy person at heart']",1
373,"
Q: Aubrey disregarded Riley's call regarding the forthcoming shindig.  What will Riley want to do next? 
  choice: Call her mother
  choice: Go to the beach
  choice: Keep calling
A: ","['Call her mother', 'Keep calling', 'Go to the beach']",0
374,"
Q: Robin joined Jan's buddies at the park for an action-packed gaming session that lasted several hours.  What will Jan want to do next? 
  choice: Go home and shower
  choice: Go home and sleep
  choice: Proud
A: ","['Go home and shower', 'Proud', 'Go home and sleep']",1
375,"
Q: Sydney is like a rockstar to Alex - not only is she his mother, but she's also his personal caregiver and helps him communicate with others. They were both at Dairy Queen the other day, and the cashier asked if they wanted some extra fries - just like any other normal customer!  How would Sydney feel afterwards? 
  choice: Annoyed in helping their daughter communicate
  choice: Happy that they are able to help their daughter
  choice: Happy to be in full control of their daughter's actions
A: ","['Annoyed in helping their daughter communicate', ""Happy to be in full control of their daughter's actions"", 'Happy that they are able to help their daughter']",2
376,"
Q: Taylor was blown away by their dad's killer performance at his concert.  What will Taylor want to do next? 
  choice: Enjoy a show
  choice: Leave the concert before it starts
  choice: Tell their father 'well done'
A: ","[""Tell their father 'well done'"", 'Enjoy a show', 'Leave the concert before it starts']",1
377,"
Q: Addison and his buddies were playing hide and seek at recess. Addison took off to find a cool hiding spot.  What will Addison want to do next? 
  choice: Come outside
  choice: Win the game of hide and seek
  choice: Win the game of tag
A: ","['Win the game of tag', 'Come outside', 'Win the game of hide and seek']",1
378,"
Q: Bailey was a talented baller who had a secret weapon in their repertoire - a special shot that always left opponents scratching their heads.  What does Bailey need to do before this? 
  choice: Needed to do some stretching
  choice: Needed to get drunk
  choice: Practice more
A: ","['Needed to do some stretching', 'Practice more', 'Needed to get drunk']",1
379,"
Q: Bailey pored over the book diligently to ace the final exam.  What will Bailey want to do next? 
  choice: Bailey wanted a good grade
  choice: Bailey wanted to pass the exam with flying colors
  choice: Take a study break
A: ","['Bailey wanted to pass the exam with flying colors', 'Bailey wanted a good grade', 'Take a study break']",0
380,"
Q: Cameron viewed scientific inquiry as a logical and systematic process governed by established principles.  What will Cameron want to do next? 
  choice: Did this to follow logic
  choice: Did this to understand
  choice: Study science more
A: ","['Study science more', 'Did this to understand', 'Did this to follow logic']",1
381,"
Q: Sydney put Skylar's phone precariously close to tumbling off the desk.  How would you describe Sydney? 
  choice: Are boring
  choice: Are reckless
  choice: Careless
A: ","['Are reckless', 'Careless', 'Are boring']",1
382,"
Q: Kai engaged in political discussions with his buddies to stay abreast of current events.  Why did Kai do this? 
  choice: Learn
  choice: Needed to hang out with his friends
  choice: Needed to make sure his friends know politics
A: ","['Learn', 'Needed to hang out with his friends', 'Needed to make sure his friends know politics']",0
383,"
Q: Sydney found some buddies at their new job that they were working.  What will Sydney want to do next? 
  choice: Manipulate the friends
  choice: Pay the friends
  choice: Talk to the friends
A: ","['Pay the friends', 'Manipulate the friends', 'Talk to the friends']",2
384,"
Q: Tracy, the skilled bus driver, chaperoned Jesse's students on an exciting adventure to a secluded spot.  How would Tracy feel afterwards? 
  choice: Accurate
  choice: Incompetent
  choice: Lost
A: ","['Lost', 'Accurate', 'Incompetent']",1
385,"
Q: Alex was a TV addict and spent most of his free time holed up in his bedroom, binge-watching his favorite shows.  Why did Alex do this? 
  choice: Go to sleep
  choice: Hated the world
  choice: Liked the feeling
A: ","['Liked the feeling', 'Go to sleep', 'Hated the world']",0
386,"
Q: Addison cranked up the tunes and listened intently. He eventually lowered the volume when asked to do so.  How would Addison feel afterwards? 
  choice: A fan of loud music
  choice: A fan with bad hearing
  choice: Satisfied
A: ","['A fan with bad hearing', 'A fan of loud music', 'Satisfied']",2
387,"
Q: Jordan was itching for something fresh to do, so he decided to check out a new baseball card shop.  Why did Jordan do this? 
  choice: Find a new hobby
  choice: Look at the baseball cards
  choice: Sell his baseball cards
A: ","['Look at the baseball cards', 'Find a new hobby', 'Sell his baseball cards']",1
388,"
Q: Jan instructed the rowdy students to quiet down and return to their seats.  How would you describe Jan? 
  choice: A softy at heart
  choice: No-nonsense
  choice: Stop talking in mid-sentence and look in a non-aggressive way at the student making the noise
A: ","['A softy at heart', 'Stop talking in mid-sentence and look in a non-aggressive way at the student making the noise', 'No-nonsense']",2
389,"
Q: Austin had a ton of activities after school and always chowed down late.  Why did Austin do this? 
  choice: Eat early
  choice: Eat on time
  choice: So they could finish what they had to do
A: ","['So they could finish what they had to do', 'Eat early', 'Eat on time']",0
390,"
Q: Sydney had always dreamed of becoming a lawyer, so she buckled down in college and excelled in her senior year, giving herself a strong chance at getting into law school.  What will Sydney want to do next? 
  choice: Participate in a local election
  choice: Take the LSAT
  choice: Was a hard worker
A: ","['Take the LSAT', 'Was a hard worker', 'Participate in a local election']",0
391,"
Q: Skylar detected an unusual disturbance emanating from a restricted area, so he boldly ventured inside and discovered some unexpected items.  What will the students want to do next? 
  choice: Be a security guard
  choice: Be walking the halls
  choice: Run out of the room
A: ","['Be walking the halls', 'Run out of the room', 'Be a security guard']",2
392,"
Q: Sydney jumped out of bed and got dressed for the day.  What will Sydney want to do next? 
  choice: Go to bed
  choice: Go to the pool
  choice: Go to work
A: ","['Go to bed', 'Go to the pool', 'Go to work']",1
393,"
Q: Casey was famished, so he threw some grub into the oven to heat up.  How would Others feel as a result? 
  choice: Starved
  choice: That Casey eats too much
  choice: That Casey knows how to cook
A: ","['Starved', 'That Casey eats too much', 'That Casey knows how to cook']",0
394,"
Q: Aubrey requested that Sydney provide an estimate of the repairs needed for her vehicle.  Why did Sydney do this? 
  choice: Do her job as a car repair estimator
  choice: Help Jason
  choice: Know the car's location
A: ","[""Know the car's location"", 'Do her job as a car repair estimator', 'Help Jason']",1
395,"
Q: Remy provided Skylar, the concierge, with her account information so that she could check into the hotel.  What will Remy want to do next? 
  choice: Arrive at a hotel
  choice: Get the key from Skylar
  choice: Lose her credit card
A: ","['Lose her credit card', 'Arrive at a hotel', 'Get the key from Skylar']",2
396,"
Q: Kendall trekked their furry companion home through the torrential downpour and electrifying thunderstorm.  How would you describe Kendall? 
  choice: A responsible dog owner
  choice: Tired
  choice: Uncaring about dogs
A: ","['Tired', 'Uncaring about dogs', 'A responsible dog owner']",2
397,"
Q: Skylar encountered a lost youngster at the airport and attempted to locate their guardians.  Why did Skylar do this? 
  choice: Be kind
  choice: Be rude
  choice: Have a flight
A: ","['Be kind', 'Have a flight', 'Be rude']",0
398,"
Q: Aubrey and Ted were out on a fishing trip when a shark suddenly attacked their boat, causing Aubrey to fall into the water.  What does Ted need to do next? 
  choice: Go to the boat
  choice: Ted was very shocked and scared and he rowed away from the area of danger very quickly forgetting Aubrey
  choice: Ted was very shocked and scared and he started hollering at Aubrey to grab his hand to pull her out
A: ","['Ted was very shocked and scared and he started hollering at Aubrey to grab his hand to pull her out', 'Go to the boat', 'Ted was very shocked and scared and he rowed away from the area of danger very quickly forgetting Aubrey']",1
399,"
Q: Riley eyed Jesse with interest, but Jesse felt self-conscious about being observed.  What will happen to Riley? 
  choice: Anxious
  choice: Irritated
  choice: They will be slapped
A: ","['Anxious', 'They will be slapped', 'Irritated']",0
400,"
Q: While his peers were struggling to decipher the instructions alone, Taylor stepped up and lent a hand to a buddy, ultimately finishing the task before anyone else.  How would the others feel as a result? 
  choice: Intrigued that they didn't tell all of them
  choice: Jealous that they didn't help all of them
  choice: Self-starting
A: ","['Self-starting', ""Intrigued that they didn't tell all of them"", ""Jealous that they didn't help all of them""]",0
401,"
Q: Sydney soothed Addison's aching head with some gentle petting.  What will happen to Sydney? 
  choice: Be reprimanded
  choice: Drift to sleep
  choice: Receive thanks
A: ","['Drift to sleep', 'Receive thanks', 'Be reprimanded']",1
402,"
Q: Kai checked out some YouTube vids and there was one that really resonated with him.  How would you describe Kai? 
  choice: As someone that asked about videos
  choice: As someone that enjoyed a video
  choice: As someone that talks about videos
A: ","['As someone that enjoyed a video', 'As someone that asked about videos', 'As someone that talks about videos']",2
403,"
Q: Robin grasped Addison's wrist firmly to steady them from shaking excessively.  What will Addison want to do next? 
  choice: Good
  choice: Hit Robin
  choice: Take their medicine
A: ","['Good', 'Take their medicine', 'Hit Robin']",1
404,"
Q: Quinn collapsed into bed after a grueling, action-packed day at the office.  Why did Quinn do this? 
  choice: Felt energized
  choice: Felt tired
  choice: Shut the lights off
A: ","['Felt tired', 'Shut the lights off', 'Felt energized']",0
405,"
Q: Bailey decimated the opponents' arsenal during an intense gaming session with his buddies.  How would Bailey feel afterwards? 
  choice: Depressed
  choice: Interested in video games
  choice: Playful
A: ","['Interested in video games', 'Playful', 'Depressed']",1
406,"
Q: Casey came to the realization that it would be more beneficial for him to end his relationship with his girlfriend.  What does Casey need to do before this? 
  choice: Go to a car show
  choice: Go to sleep
  choice: Want something different
A: ","['Go to sleep', 'Want something different', 'Go to a car show']",0
407,"
Q: Alex provided Riley with a solution to the math problem they were working on that night.  What will happen to Riley? 
  choice: Lazy
  choice: Passive
  choice: Proud
A: ","['Lazy', 'Passive', 'Proud']",1
408,"
Q: Cameron was called out for a showdown, so he had to put his money where his mouth is.  How would you describe Cameron? 
  choice: As smart
  choice: As stupid
  choice: Scared
A: ","['Scared', 'As smart', 'As stupid']",2
409,"
Q: Quinn headed to work the following day after taking some time off over the weekend for their vacation.  Why did Quinn do this? 
  choice: Make more money
  choice: Take more time off
  choice: Take some time off work
A: ","['Take more time off', 'Make more money', 'Take some time off work']",2
410,"
Q: Riley put on his best duds for a night out with the boys, hitting the clubs and busting some moves on the dance floor.  What does Riley need to do before this? 
  choice: Have fun with her friends
  choice: Needed to get makeup on
  choice: Needed to make plans with friends
A: ","['Have fun with her friends', 'Needed to get makeup on', 'Needed to make plans with friends']",0
411,"
Q: Addison had borrowed Casey's cash without her consent. Addison was aware that he might get into hot water for this.  What will Addison want to do next? 
  choice: Burn the money so no one can find it
  choice: Give the money back to Casey
  choice: Spend the money before she gets caught
A: ","['Give the money back to Casey', 'Burn the money so no one can find it', 'Spend the money before she gets caught']",2
412,"
Q: Carson was just days away from his final exams, yet he still found time to hang out with his buddies every day and indulge in some video game sessions.  How would you describe Carson? 
  choice: Disapproving
  choice: Focused on grades
  choice: Not motivated
A: ","['Not motivated', 'Disapproving', 'Focused on grades']",1
