,sentences,choices,scores
249,"
Q: Carson carelessly allowed the pizza to fall onto the ground at their friend's residence.  How would Carson feel afterwards? 
  choice: Bad that they ruined the food
  choice: Excited that they did this
  choice: Happy that they dropped the pizza
A: ","['Bad that they ruined the food', 'Excited that they did this', 'Happy that they dropped the pizza']",0
250,"
Q: Robin has fallen ill and been in the emergency room, and Alex has been right there with her every step of the way, but alas, he had to take a leave of absence from work to be with her. 🤕  What will Robin want to do next? 
  choice: Call someone else to come stay at the hospital with her
  choice: Stay by Alex's side when he gets home
  choice: Visit after work
A: ","['Call someone else to come stay at the hospital with her', 'Visit after work', ""Stay by Alex's side when he gets home""]",2
251,"
Q: Robin contacted Jan's acquaintances to arrange a ladies' social gathering and they all enjoyed themselves. 👵🍵  How would you describe Robin? 
  choice: Friendly
  choice: Happy
  choice: Left out
A: ","['Happy', 'Left out', 'Friendly']",2
252,"
Q: Quinn was carefully slicing the ham at the deli counter when Quinn thought it wise to turn on the scale to ensure precise portion control.  What does Quinn need to do before this? 
  choice: Put the ham on the scale
  choice: Weigh the ham
  choice: Zero out the scale
A: ","['Zero out the scale', 'Weigh the ham', 'Put the ham on the scale']",0
253,"
Q: Quinn meticulously returned the tools to their rightful owner, making certain that each one was safely back in its place.  What will Others want to do next? 
  choice: Borrow the tools Quinn had
  choice: Go home
  choice: Make Quinn cry
A: ","['Borrow the tools Quinn had', 'Make Quinn cry', 'Go home']",0
254,"
Q: Sasha's team was not doing well, so she took it upon herself to turn things around and assume a more prominent role.  How would Others feel as a result? 
  choice: Ashamed of their play
  choice: Happy about it
  choice: Proud of herself
A: ","['Proud of herself', 'Happy about it', 'Ashamed of their play']",0
255,"
Q: Bailey had gone to his acquaintance's domicile on a certain day when he observed the abode next door suddenly caught fire.  What will happen to Others? 
  choice: Leave their family in the burning house
  choice: Lose their home in the fire
  choice: Set someone else's house on fire
A: ","['Leave their family in the burning house', 'Lose their home in the fire', ""Set someone else's house on fire""]",0
256,"
Q: Ash was leaving his abode and Taylor came over to offer support during the moving process.  What will happen to Taylor? 
  choice: Be successful with moving out of the apartment
  choice: Be thanked
  choice: Relocate all of this belongings to the new home
A: ","['Relocate all of this belongings to the new home', 'Be successful with moving out of the apartment', 'Be thanked']",2
257,"
Q: Quinn got into bed with a terrible headache, hoping to find some comfort and rest.  How would Quinn feel afterwards? 
  choice: Hurt
  choice: In pain
  choice: Relief
A: ","['Relief', 'In pain', 'Hurt']",0
258,"
Q: Skylar was a real trooper when the thunderstorm sent her kids into a tizzy! She made them some hot cocoa and regaled them with a heartwarming story to calm their frazzled nerves.  What did Skylar do? 
  choice: Have them go to sleep
  choice: Made her kids hot chocolate
  choice: Tuck them into bed
A: ","['Tuck them into bed', 'Made her kids hot chocolate', 'Have them go to sleep']",1
259,"
Q: Quinn was able to secure not one but two employment opportunities, and after much searching, he finally found a comfortable new residence! 🏡  How would you describe Quinn? 
  choice: Hardworker
  choice: Someone who likes to buy new clothes
  choice: Very excited
A: ","['Someone who likes to buy new clothes', 'Very excited', 'Hardworker']",2
260,"
Q: Aubrey wanted to take advantage of their free time after work to go for a leisurely evening stroll.  How would Others feel as a result? 
  choice: Accomplished
  choice: Apprehension for Aubrey
  choice: Energized
A: ","['Accomplished', 'Apprehension for Aubrey', 'Energized']",2
261,"
Q: Jordan departed from his job early in the summertime while the weather was still pleasant.  What will Jordan want to do next? 
  choice: Clock out
  choice: Hang out in the sun
  choice: Tell his boss they are going
A: ","['Tell his boss they are going', 'Clock out', 'Hang out in the sun']",2
262,"
Q: Riley had a dear friend who lived next door, and they were always doing things together. They were like two peas in a pod, always laughing and having a good time.  How would Riley feel afterwards? 
  choice: 's irritated that the boy bothers him all the time
  choice: Arrange a party for his best friend
  choice: Was relieved that his friend could give him a ride
A: ","['Was relieved that his friend could give him a ride', ""'s irritated that the boy bothers him all the time"", 'Arrange a party for his best friend']",2
263,"
Q: The gentleman made some improper comments regarding Sasha's ensemble that day.  What will Sasha want to do next? 
  choice: Confront the man
  choice: Smile at the man
  choice: Walk away
A: ","['Walk away', 'Confront the man', 'Smile at the man']",1
264,"
Q: Carson amassed quite the collection of baseball cards, which he later sold for a substantial sum of cash. 💸👍  How would Carson feel afterwards? 
  choice: Hungry afterwards
  choice: Profitable
  choice: Secure afterwards
A: ","['Profitable', 'Secure afterwards', 'Hungry afterwards']",0
265,"
Q: Alex was worried about the possibility of developing breast cancer, so they gently but thoroughly checked their breasts to ensure there were no lumps or abnormalities.  What will Alex want to do next? 
  choice: Examine their breasts
  choice: Find the cancer
  choice: Go to a doctor
A: ","['Find the cancer', 'Examine their breasts', 'Go to a doctor']",2
266,"
Q: Remy's friends kindly offered them a drive to school this morning.  Why did Remy do this? 
  choice: Drive to school
  choice: See their friends
  choice: Thank their friends
A: ","['See their friends', 'Thank their friends', 'Drive to school']",1
267,"
Q: Jordan evaded Casey's inquiries and left them hanging when they asked about their plans.  What will happen to Casey? 
  choice: Lose a friend
  choice: Talk about what they are doing
  choice: Wonder what they are doing
A: ","['Lose a friend', 'Talk about what they are doing', 'Wonder what they are doing']",2
268,"
Q: Tracy was perceptive of Casey's emotional state, and this was particularly evident compared to the other young ladies in school. She demonstrated a unique ability to empathize with Casey's feelings, which is a valuable skill for any individual, regardless of age.  Why did Tracy do this? 
  choice: Had stood the test of time and had been a very good counselor for Casey
  choice: Had stood the test of time and had bugged Casey like Delilah did Samson
  choice: Had stood the test of time and had listened to Casey rarely when Casey talked
A: ","['Had stood the test of time and had bugged Casey like Delilah did Samson', 'Had stood the test of time and had listened to Casey rarely when Casey talked', 'Had stood the test of time and had been a very good counselor for Casey']",2
269,"
Q: Riley was absolutely fixated on looking perfect every day, which caused quite a bit of tension in the household. Her parents finally had to step in and limit her access to certain items until she learned to prioritize her responsibilities over her appearance.  What happened to Riley? 
  choice: Stopped getting rides to school
  choice: Was run over by a reindeer
  choice: Won an Emmy
A: ","['Stopped getting rides to school', 'Won an Emmy', 'Was run over by a reindeer']",0
270,"
Q: Lee spent hours upon hours trying his best to conquer that particularly troublesome boss on level 4.  What will Lee want to do next? 
  choice: Beat the boss
  choice: Decide he hates the game
  choice: Stop and go to bed
A: ","['Stop and go to bed', 'Decide he hates the game', 'Beat the boss']",2
271,"
Q: Kendall kept the ball rolling on the project and received a generous bonus from their employer.  How would Kendall feel afterwards? 
  choice: Bored
  choice: Good
  choice: Persistent
A: ","['Persistent', 'Good', 'Bored']",1
272,"
Q: Jordan escorted his mother to the shoe store, which she had expressed no interest in visiting previously.  What will happen to the mother? 
  choice: Argue with his mother
  choice: Go to a different store
  choice: Scold Jordan
A: ","['Argue with his mother', 'Go to a different store', 'Scold Jordan']",1
273,"
Q: Taylor adored sharing stories with their grandchild, Kai, every night, and after so many years, Kai's mind was filled with precious memories.  What will happen to Kai? 
  choice: Develop a love of books
  choice: Have a smart child
  choice: Never learn to read
A: ","['Have a smart child', 'Develop a love of books', 'Never learn to read']",1
274,"
Q: Tracy left her jacket in the laundry room and didn't have time to wait for it to be washed, so she put on her sister Sydney's jacket instead and headed off to school.  What does Tracy need to do before this? 
  choice: Have a clean jacket
  choice: Needed to decide what to wear
  choice: Needed to have her jacket in the dryer
A: ","['Needed to have her jacket in the dryer', 'Have a clean jacket', 'Needed to decide what to wear']",1
275,"
Q: Jordan escorted the gentleman to the shoe store at a rather late hour on Saturday afternoon.  What does Jordan need to do before this? 
  choice: Go into the store
  choice: Would need to go alone
  choice: Would need to pick up the man
A: ","['Go into the store', 'Would need to pick up the man', 'Would need to go alone']",0
276,"
Q: Sydney soothingly serenaded Kendall with the touching melody they composed just for them. 💕  How would Sydney feel afterwards? 
  choice: Glad Kendall like's their song
  choice: Good for thinking something nice
  choice: Persuasive
A: ","['Good for thinking something nice', ""Glad Kendall like's their song"", 'Persuasive']",1
277,"
Q: Robin did very well on the Math test, as he approached it with a sound understanding of logical principles.  How would Robin feel afterwards? 
  choice: Lazy
  choice: Smart
  choice: Unprepared
A: ","['Smart', 'Unprepared', 'Lazy']",0
278,"
Q: Remy, having been sentenced to death for murdering their partner, had to carry out the execution as part of their punishment.  What does Remy need to do before this? 
  choice: Be found not guilty
  choice: Get affairs in order
  choice: Go to court
A: ","['Go to court', 'Be found not guilty', 'Get affairs in order']",2
279,"
Q: Taylor is a precious little one on the train. The train got stuck in a tunnel and poor Taylor started bawling. As the situation prolonged, Taylor's crying grew more vocal.  How would Others feel as a result? 
  choice: Be comforted
  choice: Being fussy
  choice: Sympathetic
A: ","['Sympathetic', 'Be comforted', 'Being fussy']",0
280,"
Q: Ash felt it was imperative for his young ones to grasp the gravity of their actions, so he took a firm but gentle approach in conveying why they were experiencing negative outcomes.  What does Ash need to do before this? 
  choice: Get their kids
  choice: Laugh with their kids
  choice: Punish their kids
A: ","['Laugh with their kids', 'Punish their kids', 'Get their kids']",2
281,"
Q: Jordan had to make his way home, and since it was chilly outside, he decided to hurry back as quickly as possible.  What does Jordan need to do before this? 
  choice: Bundle up
  choice: Get warm
  choice: Wear a tshirt and shorts
A: ","['Wear a tshirt and shorts', 'Get warm', 'Bundle up']",2
282,"
Q: Tracy was with child for nearly a year, and after a duration of nine months, she brought forth her dear baby Addison into the world.  What will happen to Tracy? 
  choice: Cry
  choice: Take care of her baby
  choice: Throw her baby at the wall
A: ","['Throw her baby at the wall', 'Cry', 'Take care of her baby']",2
283,"
Q: Tracy was heartsick when she heard the news, so she sorrowfully shook her head at Jan.  How would Tracy feel afterwards? 
  choice: Angry
  choice: Distraught
  choice: Sad
A: ","['Distraught', 'Sad', 'Angry']",1
284,"
Q: Aubrey found herself living in a distressing and unclean setting with Carson, which she endeavored to avoid as much as possible.  How would you describe Aubrey? 
  choice: Disgusted
  choice: Someone who has no food
  choice: Someone who has no options
A: ","['Disgusted', 'Someone who has no food', 'Someone who has no options']",0
285,"
Q: At a holiday celebration, Jan was taken aback when her water broke and she delivered a beautiful granddaughter on the spot!  What will happen to Others? 
  choice: Be happy
  choice: Hold their baby
  choice: Jan's friends put off the party and rushed her really fast to the hospital
A: ","[""Jan's friends put off the party and rushed her really fast to the hospital"", 'Be happy', 'Hold their baby']",1
286,"
Q: Austin enjoyed a good steak when eating at restaurants and would often choose it as his go-to dish.  How would you describe Austin? 
  choice: Full
  choice: Indecisive
  choice: Knowledgeable
A: ","['Full', 'Indecisive', 'Knowledgeable']",2
287,"
Q: Quinn decided to dye their hair and it ended up looking simply marvelous! The color suits them so well. 👵🏻💕  Why did Quinn do this? 
  choice: Loved
  choice: Wanted a new look
  choice: Wanted the status quo
A: ","['Wanted a new look', 'Wanted the status quo', 'Loved']",0
288,"
Q: Skylar always makes a point to arrive early to class, taking great care in taking detailed notes and thoroughly reviewing the material before tests.  How would you describe Skylar? 
  choice: A dedicated student
  choice: Doesn't care about school
  choice: Isn't worried about doing well
A: ","[""Doesn't care about school"", ""Isn't worried about doing well"", 'A dedicated student']",2
289,"
Q: Austin put on his sweater, but it was so warm that he had to take it off again.  Why did Austin do this? 
  choice: Forgot to wear pants and used a sweater instead
  choice: Put the sweater down
  choice: Wanted to make a style statement
A: ","['Put the sweater down', 'Wanted to make a style statement', 'Forgot to wear pants and used a sweater instead']",0
290,"
Q: Alex started feeling the pains of labor, so off she went to the hospital, where she delivered her sweet little granddaughter, Sasha.  What will happen to Alex? 
  choice: Be happy
  choice: She will be a baby
  choice: She will live a good life
A: ","['She will live a good life', 'Be happy', 'She will be a baby']",1
291,"
Q: Alex telephoned my elderly parents to assure them that their daughter was in good hands at his house.  How would you describe Alex? 
  choice: A close friend of mine
  choice: Happy
  choice: Relieved
A: ","['A close friend of mine', 'Relieved', 'Happy']",1
292,"
Q: It was observed in Casey's chapter that Jordan was mentioned, but the account was not overly flattering.  What will Jordan want to do next? 
  choice: Ask Casey to autograph the book
  choice: Ask Casey to delete the chapter
  choice: Tell Casey what she thought of her
A: ","['Tell Casey what she thought of her', 'Ask Casey to delete the chapter', 'Ask Casey to autograph the book']",1
293,"
Q: Sydney went from door to door in the community, indulging in some delightful Halloween treats. 🎃🍰  What will happen to Sydney? 
  choice: Ask Sydney which are the good houses
  choice: Others will follow Sydney
  choice: Take the candy home
A: ","['Take the candy home', 'Others will follow Sydney', 'Ask Sydney which are the good houses']",2
294,"
Q: It was not appropriate for Remy to share Skylar's Netflix login information with you, but he did so anyway and pretended it was his own. 😒  What will Remy want to do next? 
  choice: Cancel his Netflix account
  choice: Get his own Netflix account
  choice: Know a username
A: ","['Get his own Netflix account', 'Cancel his Netflix account', 'Know a username']",0
295,"
Q: Carson was wrongly convicted for a crime he did not commit, and Taylor presented evidence last night that proved Carson's innocence. The judge has since acknowledged the mistake and granted Carson his freedom.  What will happen to Carson? 
  choice: Be released
  choice: Be rewarded
  choice: Be upset
A: ","['Be upset', 'Be released', 'Be rewarded']",1
296,"
Q: Skylar had a cast put on their arm after seeing the doctor. (Informal language and a more conversational tone)  What will Skylar want to do next? 
  choice: Hurt their arm
  choice: Make an appointment with the doctor
  choice: Want to get better
A: ","['Make an appointment with the doctor', 'Want to get better', 'Hurt their arm']",1
297,"
Q: Austin squandered all of their hard-earned cash at the casino and now they find themselves in a predicament, as they have no money to buy groceries and must resort to pawning their belongings to purchase necessities.  What will Austin want to do next? 
  choice: Bet more at the casino
  choice: Find a way to buy food
  choice: Has a gambling addiction
A: ","['Has a gambling addiction', 'Find a way to buy food', 'Bet more at the casino']",1
298,"
Q: Bailey effectively deprived Aubrey of oxygen until she ceased to breathe.  What will Bailey want to do next? 
  choice: Call the police
  choice: Let her friends see
  choice: Run away
A: ","['Run away', 'Let her friends see', 'Call the police']",2
299,"
Q: Addison was quite fond of picking apples, and they were able to collect some excellent ones just a few days ago. 🍎😊  How would you describe Addison? 
  choice: Excited
  choice: Kind
  choice: Ruthless
A: ","['Kind', 'Ruthless', 'Excited']",0
300,"
Q: Kendall was taken aback by Jordan's sudden proposal, but she was thrilled nonetheless! She held onto his hands tightly, a symbol of the love and commitment they shared. 💕  How would Kendall feel afterwards? 
  choice: Cheated
  choice: Happy
  choice: Unappreciated
A: ","['Unappreciated', 'Happy', 'Cheated']",1
301,"
Q: Alex carefully knocked on the wood after noticing a cat saunter past him, as a precautionary measure against any impending misfortune.  How would Alex feel afterwards? 
  choice: A paranoid person
  choice: Reassured
  choice: Unlucky
A: ","['Reassured', 'Unlucky', 'A paranoid person']",0
302,"
Q: Cameron's acquaintances were engaging in outdoor activities and Cameron made sure to steer clear.  Why did Cameron do this? 
  choice: Learn to be safe
  choice: Not be in their path
  choice: Stay safe
A: ","['Learn to be safe', 'Not be in their path', 'Stay safe']",0
303,"
Q: Jordan felt like doing something different one day, so he went to explore a baseball card shop.  Why did Jordan do this? 
  choice: Find a new hobby
  choice: Look at the baseball cards
  choice: Sell his baseball cards
A: ","['Look at the baseball cards', 'Find a new hobby', 'Sell his baseball cards']",1
304,"
Q: Jordan's smoking had a detrimental influence on the health of the young ones.  What will Others want to do next? 
  choice: Get better habits
  choice: Smoke with Jordan
  choice: Take the children to the doctor
A: ","['Smoke with Jordan', 'Get better habits', 'Take the children to the doctor']",1
305,"
Q: Lee managed to avert a serious car collision that could have resulted in the destruction of Kai's car.  How would Lee feel afterwards? 
  choice: A careful driver with fast reflexes
  choice: Like he saved Kai
  choice: Scared
A: ","['A careful driver with fast reflexes', 'Scared', 'Like he saved Kai']",2
306,"
Q: Bailey did exceptionally well on Jesse's examination, thanks to their extensive knowledge and assurance in their abilities.  What will Bailey want to do next? 
  choice: Say nothing
  choice: Tell them they're fine
  choice: Want more examations
A: ","[""Tell them they're fine"", 'Want more examations', 'Say nothing']",2
307,"
Q: Addison gave each remark his utmost attention and heeded all instructions with great care.  How would you describe Addison? 
  choice: Addison was law biding
  choice: Contemplative
  choice: Serious
A: ","['Addison was law biding', 'Serious', 'Contemplative']",1
308,"
Q: Bailey worked diligently on the company project and was recognized with a promotion, which is a testament to their hard work and dedication.  What would Bailey's boss think of Bailey? 
  choice: A hard worker
  choice: Celebrate their promotion
  choice: Tell their family and friends
A: ","['A hard worker', 'Tell their family and friends', 'Celebrate their promotion']",0
309,"
Q: Sasha shared her phone number with Robin after a chance encounter at the bar.  How would you describe Sasha? 
  choice: Attracted to Robin
  choice: Dating Robin
  choice: Single
A: ","['Single', 'Attracted to Robin', 'Dating Robin']",0
310,"
Q: Sasha had to make haste to catch their flight, so Sasha rose from bed and departed the house soon after.  Why did Sasha do this? 
  choice: Fly the plane
  choice: Miss the plane
  choice: Travel patiently
A: ","['Travel patiently', 'Fly the plane', 'Miss the plane']",2
311,"
Q: Sydney takes their academic responsibilities very seriously; they've just been informed about an upcoming assessment. 👀  What will Sydney do next? 
  choice: Goof off
  choice: Study
  choice: They want to be sure and graduate
A: ","['Goof off', 'Study', 'They want to be sure and graduate']",1
312,"
Q: Skylar provided Austin with some pain relievers due to his intense headache and lack of medication.  How would Austin feel as a result? 
  choice: Grateful to Skylar
  choice: Too nosy
  choice: Was glad she had pills with her today
A: ","['Too nosy', 'Was glad she had pills with her today', 'Grateful to Skylar']",2
313,"
Q: Casey made his way over to Jesse's residence after school. He was mindful of the fact that disagreeing with Jesse would be pointless.  Why did Casey do this? 
  choice: Appreciate casey
  choice: Avoid argument
  choice: Make Jesse mad
A: ","['Appreciate casey', 'Make Jesse mad', 'Avoid argument']",2
314,"
Q: Kendall drastically altered Lee's path when they were just starting out, leading them down the wrong road at a tender age.  Why did Kendall do this? 
  choice: Be a good leader
  choice: Be demanding
  choice: Change it
A: ","['Be a good leader', 'Be demanding', 'Change it']",1
315,"
Q: Aubrey was worried about being passed over for the promotion, so she did some relaxing laps in the pool.  How would you describe Aubrey? 
  choice: A person who likes to swim
  choice: A person who prefers not to swim
  choice: Calm after swimming
A: ","['Calm after swimming', 'A person who prefers not to swim', 'A person who likes to swim']",1
316,"
Q: Sydney inquired of her mother if she could be granted a dollar to purchase some sweets for her own enjoyment.  What will Ash want to do next? 
  choice: Be nice to the mom
  choice: Borrow candy
  choice: Know Ash wanted candy
A: ","['Borrow candy', 'Know Ash wanted candy', 'Be nice to the mom']",2
317,"
Q: Aubrey was eager to go for a swim, but she had gotten quite dirty outside! Robin kindly went and fetched some clean clothes for her before she could take a dip.  What will happen to Aubrey? 
  choice: Have a bad time
  choice: Have a good time
  choice: Stay all dry
A: ","['Have a good time', 'Have a bad time', 'Stay all dry']",0
318,"
Q: Bailey regretted their decision to accept their boss's invitation and ultimately chose not to go, realizing it might not be appropriate.  How would you describe Bailey? 
  choice: A worrier
  choice: Anxious and guilty
  choice: Free spirited
A: ","['A worrier', 'Free spirited', 'Anxious and guilty']",2
319,"
Q: Tracy, a kind and thoughtful individual, accompanied Jesse's students on an exciting adventure and graciously paid for all the costs associated with the field trip. 👵  How would you describe Tracy? 
  choice: Giving
  choice: Selfish
  choice: Very generous
A: ","['Giving', 'Selfish', 'Very generous']",2
320,"
Q: Jesse failed to show up for their scheduled date with Cameron at the restaurant, causing a great deal of inconvenience and hurt feelings.  Why did Jesse do this? 
  choice: Apologize
  choice: Go out with someone else
  choice: Kiss cameron
A: ","['Go out with someone else', 'Apologize', 'Kiss cameron']",1
321,"
Q: Lee sure did leave a big mess for Ash to deal with! It took her quite a while to clean everything up, but she's glad she could do it without any help from him. 😉  What will happen to Ash? 
  choice: Clean up the next mess
  choice: Get yelled at
  choice: Sad now
A: ","['Get yelled at', 'Sad now', 'Clean up the next mess']",2
322,"
Q: Bailey shared their thoughts in a heartfelt and eloquent way, using language to convey their deep feelings.  What does Bailey need to do before this? 
  choice: Others will talk freely with Baily
  choice: Speak without thinking
  choice: Think about what to say
A: ","['Others will talk freely with Baily', 'Speak without thinking', 'Think about what to say']",2
323,"
Q: Jordan carefully observed Alex's attention as he participated in the celebration of his academic achievement, taking note of every admiring look and cheerful expression.  Why did Jordan do this? 
  choice: Go to the party
  choice: Had heard she would be there and he wanted make sure she did not get bored at the party
  choice: Had heard she would be there and he wanted to flirt with her every chance he could get
A: ","['Go to the party', 'Had heard she would be there and he wanted to flirt with her every chance he could get', 'Had heard she would be there and he wanted make sure she did not get bored at the party']",1
324,"
Q: Jesse has been dealing with poor health for quite some time, but after switching to different medication, they're finally feeling much more like themselves again! 👵‍🏻  How would Jesse feel afterwards? 
  choice: Confident
  choice: Doing better
  choice: Healthy
A: ","['Healthy', 'Confident', 'Doing better']",1
325,"
Q: Skylar had quite the entrepreneurial spirit, selling her handcrafted sculptures to her loved ones and acquaintances. However, it was a bit of a disappointment when all of the sculptures crumbled into dust within just one week's time. 😔  How would Others feel as a result? 
  choice: Cheated in the sale
  choice: Happy
  choice: Sad
A: ","['Happy', 'Sad', 'Cheated in the sale']",1
326,"
Q: Kai was frightened, so he climbed into Austin's embrace for reassurance.  What does Kai need to do before this? 
  choice: Be with Austin
  choice: Safe
  choice: See something to be scared of
A: ","['See something to be scared of', 'Safe', 'Be with Austin']",2
327,"
Q: Alex was curious about the best way to forward the document to Bailey, and Bailey recommended sending it as a portable document format (PDF).  How would Bailey feel afterwards? 
  choice: Complete
  choice: Confusion
  choice: Indecision
A: ","['Indecision', 'Complete', 'Confusion']",1
328,"
Q: Jan became quite worried and conducted a thorough search of the house, concerned that someone might have broken in.  Why did Jan do this? 
  choice: Be safe
  choice: Secure
  choice: Was afraid of criminals
A: ","['Be safe', 'Was afraid of criminals', 'Secure']",0
329,"
Q: Taylor is planning a lovely walk in the woods this Saturday.  What will Taylor want to do next? 
  choice: Be cautionless
  choice: Go to the woods
  choice: Remember information
A: ","['Remember information', 'Go to the woods', 'Be cautionless']",1
330,"
Q: Kai gave Sydney a small shove because she was slow to get out of his way.  How would you describe Kai? 
  choice: Bad about pushing Sydney
  choice: Impatient
  choice: Regretful after pushing Sydney
A: ","['Bad about pushing Sydney', 'Regretful after pushing Sydney', 'Impatient']",2
331,"
Q: Alex had a desire to pick up playing the guitar, and he started taking actions to make that dream a reality.  What will Alex want to do next? 
  choice: Find a tutor
  choice: Rent a guitar
  choice: Sign up for classes
A: ","['Rent a guitar', 'Sign up for classes', 'Find a tutor']",2
332,"
Q: Remy took matters into her own hands and rallied her community to save the apartment from ruin by holding a protest on the front steps.  How would Others feel as a result? 
  choice: Angry about their apartment
  choice: Proud of Remy
  choice: Sad that Remy helped them
A: ","['Angry about their apartment', 'Proud of Remy', 'Sad that Remy helped them']",1
333,"
Q: Remy gave birth to a beautiful little girl, much to their surprise after thinking they would have a boy. 👵✨  How would Others feel as a result? 
  choice: As though they messed up by not being a boy
  choice: Happy that they were born a girl
  choice: Happy that they were not born a boy
A: ","['Happy that they were not born a boy', 'Happy that they were born a girl', 'As though they messed up by not being a boy']",1
334,"
Q: Sydney donned their attire and the young men readied themselves for school.  Why did Sydney do this? 
  choice: Wanted the boys to be self-sufficient
  choice: Wanted the boys to loaf
  choice: Wanted to be a good mother
A: ","['Wanted the boys to be self-sufficient', 'Wanted the boys to loaf', 'Wanted to be a good mother']",2
335,"
Q: Tracy did a fabulous job managing all of her work responsibilities and left everyone in awe. 👵🏻👨‍❤️‍👦  How would Tracy feel afterwards? 
  choice: Ambitious
  choice: Sad
  choice: Sastisfied
A: ","['Sad', 'Sastisfied', 'Ambitious']",1
336,"
Q: Poor Tracy had a frightening encounter with a large dog in the park, so she quickly made her way to her vehicle and drove off to avoid any further danger.  How would Tracy feel afterwards? 
  choice: A person who was panicking
  choice: Shocked
  choice: Tranquility
A: ","['A person who was panicking', 'Tranquility', 'Shocked']",2
337,"
Q: Jan and Taylor have become quite chummy, and they enjoy spending their afternoons playing video games together at Taylor's residence.  What will happen to Jan? 
  choice: Be addicted to video games
  choice: Fall in love with Taylor
  choice: Stop going to work
A: ","['Stop going to work', 'Fall in love with Taylor', 'Be addicted to video games']",2
338,"
Q: Ash tried to salvage his pride after his disappointing mistake.  How would Ash feel afterwards? 
  choice: Disappointed
  choice: Frugal
  choice: Trying hard
A: ","['Disappointed', 'Frugal', 'Trying hard']",2
339,"
Q: Taylor was a dedicated educator who taught math in schools daily as a lifelong vocation that brought in a steady income.  What will Others want to do next? 
  choice: Hate math
  choice: Know how to teach
  choice: Stay in class
A: ","['Know how to teach', 'Hate math', 'Stay in class']",2
340,"
Q: Jordan's incessant noise kept Carson up all hours of the night, leaving them both feeling quite fatigued the next day. 😫  How would you describe Jordan? 
  choice: A fun person
  choice: Inconsiderate
  choice: Playing a game
A: ","['A fun person', 'Inconsiderate', 'Playing a game']",1
341,"
Q: Sasha carelessly broke Kai's violin bow and then tried to conceal the fact.  What will Kai want to do next? 
  choice: Ask that Sasha buy another one
  choice: Be mean
  choice: Be rude
A: ","['Be rude', 'Be mean', 'Ask that Sasha buy another one']",1
342,"
Q: My goodness me, Sasha does an excellent job of protecting her patients' personal information at the doctor's office. She's so trustworthy and responsible!  What will happen to Others? 
  choice: Appreciate Sasha's efforts
  choice: Sasha who has worked at doctor's office
  choice: Want Sasha to appreciate them
A: ","[""Sasha who has worked at doctor's office"", 'Want Sasha to appreciate them', ""Appreciate Sasha's efforts""]",2
343,"
Q: During that fierce thunderstorm, Skylar took advantage of a classic comfort measure to reassure her little ones - she made them hot chocolate and read them a cozy bedtime story.  What did Skylar do? 
  choice: Have them go to sleep
  choice: Made her kids hot chocolate
  choice: Tuck them into bed
A: ","['Tuck them into bed', 'Made her kids hot chocolate', 'Have them go to sleep']",1
344,"
Q: Addison was a wonderful parent who instilled good manners and discipline in their children.  What will Others want to do next? 
  choice: Ask their kids to behave
  choice: Be well manored as well
  choice: Raise their kids to be good adults
A: ","['Raise their kids to be good adults', 'Ask their kids to behave', 'Be well manored as well']",1
345,"
Q: Addison held firmly to the belief that all people were fundamentally kind and deserving of respect, viewing them as cherished companions.  What does Addison need to do before this? 
  choice: Accepted
  choice: Addision who has wanted to good friend
  choice: Atrocious
A: ","['Accepted', 'Addision who has wanted to good friend', 'Atrocious']",0
346,"
Q: Alex shell out some extra cash to learn more about the game's sneaky tricks and techniques.  What will Alex want to do next? 
  choice: Ignore the advice
  choice: Play the game more
  choice: Stop playing the video game
A: ","['Play the game more', 'Ignore the advice', 'Stop playing the video game']",0
347,"
Q: Bailey mentioned to Aubrey that she had spotted someone pilfering candy in the aisle.  How would you describe Bailey? 
  choice: Careless
  choice: Cautious
  choice: Like a snitch
A: ","['Like a snitch', 'Careless', 'Cautious']",2
348,"
Q: Sasha was determined to take a break from their hard work, and they spent a leisurely weekend journeying to a new place. It was just what they needed to recharge! 😌  Why did Sasha do this? 
  choice: Enjoy it
  choice: Take a break
  choice: Visit family
A: ","['Take a break', 'Enjoy it', 'Visit family']",0
349,"
Q: Austin had a difficult time at the job and decided to unwind with a beverage at the bar that evening.  Why did Austin do this? 
  choice: Go to the bar
  choice: Order a drink
  choice: Settle down
A: ","['Settle down', 'Go to the bar', 'Order a drink']",1
350,"
Q: Kai struggled with presenting in front of the class, so they relied on their quick thinking and imagination to come up with answers on the fly.  How would Kai feel afterwards? 
  choice: Disoriented
  choice: Somewhat insecure and confused
  choice: Somewhat jealous and angry
A: ","['Somewhat jealous and angry', 'Somewhat insecure and confused', 'Disoriented']",1
351,"
Q: Jordan was exceptionally skilled at creating portraiture, which led them to make it their profession.  Why did Jordan do this? 
  choice: Jordan's paintings sell for a lot of money
  choice: Open a gallery
  choice: Save for a house
A: ","[""Jordan's paintings sell for a lot of money"", 'Open a gallery', 'Save for a house']",0
352,"
Q: Addison went to the corner store and gathered some provisions, then returned home and stored them in the icebox and pantry.  Why did Addison do this? 
  choice: Plan dinner
  choice: Store the grocery bags
  choice: Was hungry
A: ","['Plan dinner', 'Was hungry', 'Store the grocery bags']",2
