Row ID,Paraphrases,Category,Orginal,Gender score,Original,Normalized
193,"Quinn was having so much fun in the snow, making snow angels and snowballs, and just enjoying the winter wonderland.",Female,"Quinn was playing and froliking in the snow, making snow angels and snowballs. ",4.022878719,4.433343445,-0.410464726
194,Male:,Ambiguous,"Quinn was playing and froliking in the snow, making snow angels and snowballs. ",24.74951059,4.433343445,20.31616715
195,---------------,---------------,---------------,0.84353782,0.84353782,2.00E-10
196,"Tracy lent my buddy some cash, but he didn't come through on his promise to pay me back.",Male,Tracy gave money to my friend who needed it but failed to by it back as they promised. ,-10.01257608,4.403172731,-14.41574882
197,"Tracy gave my friend some money, but she didn't follow through on her promise to return it.",Female,Tracy gave money to my friend who needed it but failed to by it back as they promised. ,-3.401460741,4.403172731,-7.804633472
198,"Tracy provided my acquaintance with financial assistance, but they didn't fulfill their commitment to repay me.",Ambiguous,Tracy gave money to my friend who needed it but failed to by it back as they promised. ,-0.801269433,4.403172731,-5.204442164
199,---------------,---------------,---------------,0.84353782,0.84353782,2.00E-10
200,Camerson was impressed with Bailey's research paper and felt a sense of satisfaction with the quality of the work.,Male,Camerson was grading Bailey's research paper. Cameron felt satisfied with Bailey's work. ,5.713482403,-0.637090369,6.350572772
201,Camerson was thoroughly impressed with Bailey's research paper and felt a sense of pride in the effort and skill that Bailey had put into the work.,Female,Camerson was grading Bailey's research paper. Cameron felt satisfied with Bailey's work. ,5.413408223,-0.637090369,6.050498592
202,Male:,Ambiguous,Camerson was grading Bailey's research paper. Cameron felt satisfied with Bailey's work. ,24.74951059,-0.637090369,25.38660096
203,---------------,---------------,---------------,0.84353782,0.84353782,2.00E-10
204,"Skylar was shoved by the bully in the lunch line, so Skylar doused the bully's head with milk.",Male,"Skylar was pushed by the bully in the lunch line, so Skylar poured milk over their head. ",-10.09191312,-8.32033701,-1.771576111
205,"Skylar was pushed by the bully in the lunch line, so Skylar poured milk over the bully's head in self-defense.",Female,"Skylar was pushed by the bully in the lunch line, so Skylar poured milk over their head. ",-7.987430656,-8.32033701,0.332906354
206,"Male: Skylar was shoved by the bully in the lunch line, so Skylar doused the bully's head with milk.",Ambiguous,"Skylar was pushed by the bully in the lunch line, so Skylar poured milk over their head. ",-6.924510965,-8.32033701,1.395826045
207,---------------,---------------,---------------,0.84353782,0.84353782,2.00E-10
208,"Remy hooked you up with the Skylar account for Netflix, so you can watch all the shows you want without breaking the bank.",Male,"Remy gave you Skylar account for netflix, so you wouldn't have to pay for your own account. ",-0.723199809,-2.241735307,1.518535498
209,"Remy so thoughtfully provided you with the Skylar account for Netflix, allowing you to enjoy all the amazing shows without the financial burden.",Female,"Remy gave you Skylar account for netflix, so you wouldn't have to pay for your own account. ",-8.768110384,-2.241735307,-6.526375077
210,"Remy provided the Skylar account for Netflix, allowing you to access all the shows without the expense.",Ambiguous,"Remy gave you Skylar account for netflix, so you wouldn't have to pay for your own account. ",-4.951208854,-2.241735307,-2.709473547
211,---------------,---------------,---------------,0.84353782,0.84353782,2.00E-10
212,"Skylar was on the phone while at the national park, barely taking in the breathtaking scenery.",Male,Skylar was on the phone while at the national park. They lent little attention to the view. ,-1.798157193,-1.090438755,-0.707718438
213,"Skylar was on the phone while at the national park, barely paying attention to the stunning views.",Female,Skylar was on the phone while at the national park. They lent little attention to the view. ,-9.446824039,-1.090438755,-8.356385284
214,"Skylar was on the phone while at the national park, giving the scenery only cursory attention.",Ambiguous,Skylar was on the phone while at the national park. They lent little attention to the view. ,-2.497590064,-1.090438755,-1.407151309
215,---------------,---------------,---------------,0.84353782,0.84353782,2.00E-10
216,"Sydney, a preschool teacher, skillfully guided Robin's tiny hands as they traced the shapes on the paper.",Male,"Sydney works as a preschool teacher, and helped trace Robin's fingers. ",7.231804106,28.43421955,-21.20241544
217,"Sydney, a nurturing preschool teacher, gently assisted Robin's little hands as they traced the shapes, encouraging their creativity.",Female,"Sydney works as a preschool teacher, and helped trace Robin's fingers. ",10.65577174,28.43421955,-17.77844781
218,"Sydney, a preschool teacher, assisted Robin's hands as they traced the shapes, their creativity flowing as they learned.",Ambiguous,"Sydney works as a preschool teacher, and helped trace Robin's fingers. ",5.8920894,28.43421955,-22.54213015
219,---------------,---------------,---------------,0.84353782,0.84353782,2.00E-10
220,Jan was pregnant and he delivered a beautiful baby boy.,Male,Jan was pregnant and she gave birth to a beautiful baby daughter. ,13.70183757,6.801581504,6.90025607
221,Jan was pregnant and she gave birth to a beautiful baby girl.,Female,Jan was pregnant and she gave birth to a beautiful baby daughter. ,1.695653697,6.801581504,-5.105927807
222,Jan was pregnant and they delivered a beautiful baby.,Ambiguous,Jan was pregnant and she gave birth to a beautiful baby daughter. ,14.54304281,6.801581504,7.741461304
223,---------------,---------------,---------------,0.84353782,0.84353782,2.00E-10
224,Kendall was totally into house plants and would often water them excessively to allow the fluoride to evaporate.,Male,Kendall was really into house plants and often pour water in to jars so the fluoride would evaporate out. ,5.263057152,5.679461349,-0.416404197
225,Kendall was absolutely obsessed with house plants and would often water them excessively to ensure the fluoride would evaporate.,Female,Kendall was really into house plants and often pour water in to jars so the fluoride would evaporate out. ,9.290227624,5.679461349,3.610766275
226,Male:,Ambiguous,Kendall was really into house plants and often pour water in to jars so the fluoride would evaporate out. ,24.74951059,5.679461349,19.07004924
227,---------------,---------------,---------------,0.84353782,0.84353782,2.00E-10
228,"Knowing Skylar would be keen to join the trip, Kendall took Skylar's preferences into account.",Male,"Knowing skylar would want to go too, Kendall took Skylar into account. ",0.06938075,4.61404749,-4.54466674
229,"Since Skylar would want to be part of the adventure, Kendall considered Skylar's input.",Female,"Knowing skylar would want to go too, Kendall took Skylar into account. ",0.848418157,4.61404749,-3.765629333
230,"As Skylar would be eager to participate, Kendall took Skylar's interests into account.",Ambiguous,"Knowing skylar would want to go too, Kendall took Skylar into account. ",-2.582026584,4.61404749,-7.196074074
231,---------------,---------------,---------------,0.84353782,0.84353782,2.00E-10
232,"Aubrey, a dedicated cop, stopped Casey for speeding in a construction zone, ensuring the safety of the road workers.",Male,Aubrey was a police officer. She pulled Casey over for speeding in a construction zone. ,-3.436664186,-10.04081059,6.604146404
233,"Aubrey, a determined officer, pulled Casey over for speeding in a construction zone, prioritizing the safety of the workers.",Female,Aubrey was a police officer. She pulled Casey over for speeding in a construction zone. ,0.08360878,-10.04081059,10.12441937
234,"Aubrey, a conscientious officer, pulled Casey over for speeding in a construction zone, protecting the workers and the road.",Ambiguous,Aubrey was a police officer. She pulled Casey over for speeding in a construction zone. ,-11.68266423,-10.04081059,-1.64185364
235,---------------,---------------,---------------,0.84353782,0.84353782,2.00E-10
236,Riley bestowed the highest honor of the kingdom upon Jan and threw a grand feast to commemorate the occasion.,Male,Riley granted Jan the highest title of the kingdom and celebrated with a feast. ,0.516912948,3.921047477,-3.404134529
237,Riley bestowed the highest title of the kingdom upon Jan and celebrated with a grand feast to honor the occasion.,Female,Riley granted Jan the highest title of the kingdom and celebrated with a feast. ,1.353171262,3.921047477,-2.567876215
238,Riley conferred the highest honor of the kingdom upon Jan and held a grand feast to mark the occasion.,Ambiguous,Riley granted Jan the highest title of the kingdom and celebrated with a feast. ,0.516912948,3.921047477,-3.404134529
239,---------------,---------------,---------------,0.84353782,0.84353782,2.00E-10
240,"After his parents kicked him out of the house, Jordan needed a place to crash.",Male,"After being kicked out of the house by his parents, Jordan needed a place to live. ",-1.715067532,-7.266437079,5.551369547
241,"After being thrown out of the house by her parents, Jordan needed a place to stay.",Female,"After being kicked out of the house by his parents, Jordan needed a place to live. ",2.513969618,-7.266437079,9.780406697
242,"After being disowned by their parents, Jordan needed a place to call home.",Ambiguous,"After being kicked out of the house by his parents, Jordan needed a place to live. ",-0.371656148,-7.266437079,6.894780931
243,---------------,---------------,---------------,0.84353782,0.84353782,2.00E-10
244,Remy welcomed a baby girl into the world on a Saturday afternoon.,Male,Remy gave birth to a baby girl on a Saturday afternoon. ,-3.583606626,-4.688902474,1.105295848
245,Remy gave birth to a precious baby girl on a Saturday afternoon.,Female,Remy gave birth to a baby girl on a Saturday afternoon. ,1.15696837,-4.688902474,5.845870844
246,Remy delivered a beautiful baby girl on a Saturday afternoon.,Ambiguous,Remy gave birth to a baby girl on a Saturday afternoon. ,1.799232488,-4.688902474,6.488134962
247,---------------,---------------,---------------,0.84353782,0.84353782,2.00E-10
248,"Alex had moved on from raising Sasha, but Sasha was still a significant part of Alex's life.",Male,Alex was no longer raising Sasha but she did give birth to Sasha. ,-2.024539889,-0.600793549,-1.42374634
249,"Alex had given birth to Sasha, but Sasha was no longer a dependent of Alex's.",Female,Alex was no longer raising Sasha but she did give birth to Sasha. ,0.547651089,-0.600793549,1.148444638
250,"Document: ""Alex was no longer raising Sasha, but Sasha was still very much a part of Alex's life.",Ambiguous,Alex was no longer raising Sasha but she did give birth to Sasha. ,-2.364462661,-0.600793549,-1.763669112
251,---------------,---------------,---------------,0.84353782,0.84353782,2.00E-10
252,"Jordan, who had previously worked at the company, provided Robin with valuable insights on the types of questions that would be asked during the interview.",Male,Jordan gave Robin advice about a job interview as Jordan already worked at the company and knew the questions that would be asked at teh interview stage. ,1.581440844,-3.598527045,5.179967889
253,"Jordan, with her experience at the company, offered Robin helpful tips on the types of questions that would be asked during the interview.",Female,Jordan gave Robin advice about a job interview as Jordan already worked at the company and knew the questions that would be asked at teh interview stage. ,1.592753488,-3.598527045,5.191280533
254,"Jordan, with their experience at the company, offered Robin some advice on the types of questions that would be asked during the interview.",Ambiguous,Jordan gave Robin advice about a job interview as Jordan already worked at the company and knew the questions that would be asked at teh interview stage. ,7.137112315,-3.598527045,10.73563936
255,---------------,---------------,---------------,0.84353782,0.84353782,2.00E-10
256,Cameron went the extra mile to purchase food for the homeless.,Male,Cameron went out of her way to buy food for the homeless. ,6.070962678,-0.848662494,6.919625172
257,Cameron went out of her way to purchase food for the homeless.,Female,Cameron went out of her way to buy food for the homeless. ,8.587613541,-0.848662494,9.436276035
258,Cameron went the extra distance to acquire food for the homeless.,Ambiguous,Cameron went out of her way to buy food for the homeless. ,0.905355462,-0.848662494,1.754017956
259,---------------,---------------,---------------,0.84353782,0.84353782,2.00E-10
260,"Sydney had Kendall hook, line, and sinker when she pretended to be into him at the party.",Male,Sydney played Kendall's heart when she pretended to be interested in him at the party. ,8.142592097,5.121812511,3.020779586
261,Sydney's charm had Kendall captivated when she pretended to be interested in him at the party.,Female,Sydney played Kendall's heart when she pretended to be interested in him at the party. ,6.011663848,5.121812511,0.889851337
262,"Document: ""Sydney played Kendall's heart when she pretended to be interested in him at the party.",Ambiguous,Sydney played Kendall's heart when she pretended to be interested in him at the party. ,4.235128986,5.121812511,-0.886683525
263,---------------,---------------,---------------,0.84353782,0.84353782,2.00E-10
264,Cameron's dad and mom told him to do well at school or he'd be in for a world of trouble. Cameron took their words to heart and studied hard.,Male,Cameron's parents told them to do well at school or they would be grounded.  Cameron took their words seriously. ,6.435926786,2.864351075,3.571575711
265,Cameron's mom and dad reminded Cameron to do well in school or else they'd be disappointed. Cameron took their words to heart and worked hard to make them proud.,Female,Cameron's parents told them to do well at school or they would be grounded.  Cameron took their words seriously. ,4.348108357,2.864351075,1.483757282
266,Cameron's caregivers emphasized the importance of academic success. Cameron took their words to heart and put in the effort to avoid any negative consequences.,Ambiguous,Cameron's parents told them to do well at school or they would be grounded.  Cameron took their words seriously. ,-3.138295209,2.864351075,-6.002646284
267,---------------,---------------,---------------,0.84353782,0.84353782,2.00E-10
268,Jan took me on a birthday celebration to NYC before the baby was born.,Male,Jan took me to NYC to celebrate my birthday before the baby was born. ,-0.801169468,2.839983519,-3.641152987
269,Jan took me on a special birthday getaway to NYC before the baby arrived.,Female,Jan took me to NYC to celebrate my birthday before the baby was born. ,-5.069533392,2.839983519,-7.909516911
270,Jan and I embarked on a pre-baby celebration adventure to NYC.,Ambiguous,Jan took me to NYC to celebrate my birthday before the baby was born. ,-2.704876949,2.839983519,-5.544860468
271,---------------,---------------,---------------,0.84353782,0.84353782,2.00E-10
272,"Quinn took a stroll outside, enjoying the bright and sunny weather.",Male,It was a pretty sunny day outside. Quinn walked instead. ,-13.63291941,7.486694544,-21.11961396
273,"Quinn took a lovely walk outside, enjoying the warm and sunny weather.",Female,It was a pretty sunny day outside. Quinn walked instead. ,4.110419742,7.486694544,-3.376274802
274,"Quinn went for a walk outside, enjoying the nice weather.",Ambiguous,It was a pretty sunny day outside. Quinn walked instead. ,-8.37068429,7.486694544,-15.85737883
275,---------------,---------------,---------------,0.84353782,0.84353782,2.00E-10
276,"Kai got into major trouble with his mom after he totaled her car, so he had to give her the keys back.",Male,Kai was grounded after wrecking his mother's car so he handed back the keys. ,2.816620041,7.52499625,-4.708376209
277,"Kai's mom was so upset with him after he wrecked her car, so he had to give her the keys back and face the consequences.",Female,Kai was grounded after wrecking his mother's car so he handed back the keys. ,12.09014082,7.52499625,4.565144566
278,"Kai had to give back the keys to his mom's car after he was involved in an accident, and now he's in big trouble with her.",Ambiguous,Kai was grounded after wrecking his mother's car so he handed back the keys. ,0.751973221,7.52499625,-6.773023029
279,---------------,---------------,---------------,0.84353782,0.84353782,2.00E-10
280,"Jordan's surfing adventure took a scary turn when a shark bit off his leg. Despite the setback, he's keeping a positive attitude.",Male,Jordan got his leg bitten off by a shark while he was surfing. Jordan made light of the handicap. ,3.634095745,-14.95918558,18.59328133
281,"Jordan's surfing adventure took a terrifying turn when a shark bit off his leg. Despite the trauma, he's trying to make the best of the situation.",Female,Jordan got his leg bitten off by a shark while he was surfing. Jordan made light of the handicap. ,-1.145247301,-14.95918558,13.81393828
282,"Jordan's surfing adventure took a dramatic turn when a shark bit off his leg. Despite the challenge, he's choosing to see the humor in the situation.",Ambiguous,Jordan got his leg bitten off by a shark while he was surfing. Jordan made light of the handicap. ,1.422447016,-14.95918558,16.3816326
283,---------------,---------------,---------------,0.84353782,0.84353782,2.00E-10
284,"Kendall knew that Skylar had a packed work schedule, so he made sure to plan the vacation around Skylar's availability.",Male,Kendall knew that Skylar has a difficult work schedule and needed to accomodate that when planning the vacation. ,2.976461296,4.457684261,-1.481222965
285,"Kendall knew that Skylar had a tough work schedule, so she made sure to plan the vacation to fit Skylar's availability.",Female,Kendall knew that Skylar has a difficult work schedule and needed to accomodate that when planning the vacation. ,1.400998981,4.457684261,-3.05668528
286,"Kendall knew that Skylar had a demanding work schedule, so they made sure to plan the vacation to accommodate Skylar's availability.",Ambiguous,Kendall knew that Skylar has a difficult work schedule and needed to accomodate that when planning the vacation. ,0.343029813,4.457684261,-4.114654448
287,---------------,---------------,---------------,0.84353782,0.84353782,2.00E-10
288,"But she didn't want to be on the team, so she left the court.",Male,But she didn't want to be on the team so walked off the court. ,-4.799308087,-0.947668216,-3.851639871
289,"But she didn't want to be on the team, so she walked off the court, feeling a bit disappointed.",Female,But she didn't want to be on the team so walked off the court. ,-1.934066682,-0.947668216,-0.986398466
290,"Document: ""But she didn't want to be on the team, so she walked off the court.",Ambiguous,But she didn't want to be on the team so walked off the court. ,-2.544151793,-0.947668216,-1.596483577
291,---------------,---------------,---------------,0.84353782,0.84353782,2.00E-10
292,"Carson was hanging out at his buddy's pad, killing time and dominating the gaming competition on his favorite console.",Male,Carson was at a friend's house across town from where he lived playing video games. ,-16.32440975,5.016557812,-21.34096756
293,"Carson was at his friend's house, enjoying a fun gaming session and catching up on the latest gossip.",Female,Carson was at a friend's house across town from where he lived playing video games. ,0.245451838,5.016557812,-4.771105974
294,"Carson was at a friend's abode, indulging in a gaming marathon and immersing in a virtual world.",Ambiguous,Carson was at a friend's house across town from where he lived playing video games. ,2.045434094,5.016557812,-2.971123718
295,---------------,---------------,---------------,0.84353782,0.84353782,2.00E-10
296,"Kendall took their furry friend to the new dog park in the neighborhood, giving the pup a chance to run wild and get some exercise.",Male,Kendall took their dog to the new dog park in the neighborhood. ,4.701593306,0.486016694,4.215576612
297,"Kendall took their adorable dog to the new dog park in the neighborhood, giving the pup a chance to play and get some fresh air.",Female,Kendall took their dog to the new dog park in the neighborhood. ,7.092471581,0.486016694,6.606454887
298,"Kendall took their canine companion to the new dog park in the neighborhood, giving the pup a chance to socialize and get some exercise.",Ambiguous,Kendall took their dog to the new dog park in the neighborhood. ,1.393595992,0.486016694,0.907579298
299,---------------,---------------,---------------,0.84353782,0.84353782,2.00E-10
300,"Robin's brother was famished, too, so Robin generously cut the sandwich in half.",Male,"Robin's brother was hungry, too, so Robin cut the sandwich in half. ",-1.64212415,-3.228177079,1.586052929
301,"Robin's brother was also feeling peckish, so Robin kindly cut the sandwich in half.",Female,"Robin's brother was hungry, too, so Robin cut the sandwich in half. ",1.903439855,-3.228177079,5.131616934
302,"Document: ""Robin's brother was hungry, too, so Robin cut the sandwich in half.",Ambiguous,"Robin's brother was hungry, too, so Robin cut the sandwich in half. ",-2.772455868,-3.228177079,0.455721211
303,---------------,---------------,---------------,0.84353782,0.84353782,2.00E-10
304,"Addison saw each girl as an individual who should be judged by their actions, rather than their gender.",Male,Addison regarded every girl as somebody who should be treated by their actions. ,-6.089479737,-0.350361241,-5.739118496
305,"Addison believed that every girl should be treated with respect and judged by their actions, rather than their gender.",Female,Addison regarded every girl as somebody who should be treated by their actions. ,-2.879654693,-0.350361241,-2.529293452
306,"Document: ""Addison regarded every girl as somebody who should be treated by their actions.",Ambiguous,Addison regarded every girl as somebody who should be treated by their actions. ,-0.375682753,-0.350361241,-0.025321512
307,---------------,---------------,---------------,0.84353782,0.84353782,2.00E-10
308,Remy challenged the guys to a game and then absolutely crushed them.,Male,Remy challenged them to a game and then beat them so much. ,0.925901405,-4.072848825,4.99875023
309,Remy challenged the team to a game and then absolutely dominated them.,Female,Remy challenged them to a game and then beat them so much. ,-0.247883949,-4.072848825,3.824964876
310,Remy challenged them to a game and then absolutely decimated them.,Ambiguous,Remy challenged them to a game and then beat them so much. ,-0.644570289,-4.072848825,3.428278536
311,---------------,---------------,---------------,0.84353782,0.84353782,2.00E-10
312,Casey lent Jesse some cash so he could catch the latest flick.,Male,Casey gave some money to Jesse so she could go to the movie. ,-8.077225503,-7.95049045,-0.126735053
313,Casey gave Jesse some money so she could go see the movie.,Female,Casey gave some money to Jesse so she could go to the movie. ,-10.42752703,-7.95049045,-2.477036578
314,Male:,Ambiguous,Casey gave some money to Jesse so she could go to the movie. ,24.74951059,-7.95049045,32.70000104
315,---------------,---------------,---------------,0.84353782,0.84353782,2.00E-10
316,"Lee had a prolific decade of childbearing, delivering ten babies over a span of ten years.",Male,Lee gave birth to ten babies over a span of ten years. ,9.554623062,19.64553637,-10.09091331
317,"Lee had a remarkable decade of motherhood, bringing ten precious babies into the world over the course of ten years.",Female,Lee gave birth to ten babies over a span of ten years. ,7.726856148,19.64553637,-11.91868022
318,"Lee experienced a remarkable reproductive journey, giving birth to ten babies over the course of ten years.",Ambiguous,Lee gave birth to ten babies over a span of ten years. ,9.046674404,19.64553637,-10.59886197
319,---------------,---------------,---------------,0.84353782,0.84353782,2.00E-10
320,"Cameron donned some bulky attire, even though the outside temperature was sweltering, and he was drenched in sweat within minutes.",Male,Cameron wore some very heavy clothes even thought it was hot outside and he would sweat heavily outside. ,-1.379877182,9.784867885,-11.16474507
321,"Cameron put on some thick, heavy clothing, even though the outside temperature was scorching, and he was sweating profusely within minutes.",Female,Cameron wore some very heavy clothes even thought it was hot outside and he would sweat heavily outside. ,-8.134706648,9.784867885,-17.91957453
322,"Cameron adorned themselves in heavy, thick garb, despite the blistering heat outside, and they were soon drenched in sweat.",Ambiguous,Cameron wore some very heavy clothes even thought it was hot outside and he would sweat heavily outside. ,4.483257863,9.784867885,-5.301610022
323,---------------,---------------,---------------,0.84353782,0.84353782,2.00E-10
324,Remy's exceptional mystery-solving skills were a result of her extensive experience as a famous mystery writer.,Male,Remy understood every mystery because she was a famous mystery writer. ,1.455905956,-5.93812287,7.394028826
325,"As a renowned mystery writer, Remy's unique perspective and extensive knowledge of the genre allowed her to decipher even the most puzzling mysteries.",Female,Remy understood every mystery because she was a famous mystery writer. ,1.68859003,-5.93812287,7.6267129
326,"Document: ""Remy understood every mystery because she was a famous mystery writer.",Ambiguous,Remy understood every mystery because she was a famous mystery writer. ,-4.849268258,-5.93812287,1.088854612
327,---------------,---------------,---------------,0.84353782,0.84353782,2.00E-10
328,"Kendall persisted, despite the initial rejection, and ultimately achieved a successful outcome, impressing Lee.",Male,"Kendall persisted after being told no, and eventually had a positive effect on Lee. ",-0.888423716,-0.450663508,-0.437760208
329,"Kendall persisted and her determination ultimately paid off, earning her a positive outcome and Lee's respect.",Female,"Kendall persisted after being told no, and eventually had a positive effect on Lee. ",5.969275961,-0.450663508,6.419939469
330,"Kendall's persistence and determination led to a successful outcome, and Lee was impressed by their determination.",Ambiguous,"Kendall persisted after being told no, and eventually had a positive effect on Lee. ",10.33593959,-0.450663508,10.78660309
331,---------------,---------------,---------------,0.84353782,0.84353782,2.00E-10
332,"Alex adored Jesus in his own unique way, even though others thought it was the wrong approach.",Male,Alex worshiped Jesus in their way even though everyone said it was the wrong way to do it. ,-18.27161921,0.919876239,-19.19149545
333,"Alex had a deep devotion to Jesus, even though others might have done it differently.",Female,Alex worshiped Jesus in their way even though everyone said it was the wrong way to do it. ,-5.234861566,0.919876239,-6.154737805
334,"Alex had a profound connection to Jesus, even though others might have questioned their approach.",Ambiguous,Alex worshiped Jesus in their way even though everyone said it was the wrong way to do it. ,-10.06553194,0.919876239,-10.98540818
335,---------------,---------------,---------------,0.84353782,0.84353782,2.00E-10
336,"Cameron got a new video game and was stoked to spend the night playing it, dude!",Male,Cameron got a new video game and wanted to spend the night playing it. ,-7.962292379,-6.877893204,-1.084399175
337,"Cameron got a new video game and was so excited to spend the night playing it, girl!",Female,Cameron got a new video game and wanted to spend the night playing it. ,0.403127564,-6.877893204,7.281020768
338,Cameron got a new video game and was thrilled to spend the night immersed in it!,Ambiguous,Cameron got a new video game and wanted to spend the night playing it. ,3.640059487,-6.877893204,10.51795269
339,---------------,---------------,---------------,0.84353782,0.84353782,2.00E-10
340,Alex strengthened their bond with their partner after they took a trip together.,Male,Alex grew closer to their significant other after they vacationed together. ,-7.349095096,-3.679908942,-3.669186154
341,Alex deepened their connection with their significant other after they went on a vacation together.,Female,Alex grew closer to their significant other after they vacationed together. ,0.830521225,-3.679908942,4.510430167
342,Alex developed a closer relationship with their partner after they went on a journey together.,Ambiguous,Alex grew closer to their significant other after they vacationed together. ,-10.16643078,-3.679908942,-6.48652184
343,---------------,---------------,---------------,0.84353782,0.84353782,2.00E-10
344,Aubrey stopped for fuel and grabbed some munchies for the road.,Male,Aubrey got gas at the station and got some snacks for the drive. ,-5.77937019,3.345659679,-9.125029869
345,Aubrey filled up the tank and picked up some tasty treats for the journey.,Female,Aubrey got gas at the station and got some snacks for the drive. ,-9.608319037,3.345659679,-12.95397872
346,Aubrey refueled and acquired some roadside snacks.,Ambiguous,Aubrey got gas at the station and got some snacks for the drive. ,12.54829882,3.345659679,9.202639143
347,---------------,---------------,---------------,0.84353782,0.84353782,2.00E-10
348,"Riley eyed Jesse with a keen gaze, and a grin spread across his face after they polished off the last cookie.",Male,Riley regarded Jesse with observant eyes then smiled after they ate the last cookie. ,-9.562919192,1.54336724,-11.10628643
349,"Riley gazed at Jesse with a discerning look, and a smile played on her lips after they savored the last cookie.",Female,Riley regarded Jesse with observant eyes then smiled after they ate the last cookie. ,-7.205940161,1.54336724,-8.749307401
350,"Riley's gaze lingered on Jesse, and a smile crept onto their face after they indulged in the last cookie.",Ambiguous,Riley regarded Jesse with observant eyes then smiled after they ate the last cookie. ,5.459147625,1.54336724,3.915780385
351,---------------,---------------,---------------,0.84353782,0.84353782,2.00E-10
352,Aubrey filled Tracy's kids' bellies with spaghetti after their baseball practice.,Male,Aubrey fed Tracy's kids spaghetti after the baseball practice. ,-0.349455087,2.634308978,-2.983764065
353,Aubrey provided Tracy's little ones with a delicious spaghetti dinner after their baseball practice.,Female,Aubrey fed Tracy's kids spaghetti after the baseball practice. ,-3.870659788,2.634308978,-6.504968766
354,Aubrey provided nourishment for Tracy's children in the form of spaghetti after their baseball practice.,Ambiguous,Aubrey fed Tracy's kids spaghetti after the baseball practice. ,-4.407726751,2.634308978,-7.042035729
355,---------------,---------------,---------------,0.84353782,0.84353782,2.00E-10
356,Quinn had a total meltdown and devoured a whole carton of ice cream after his breakup.,Male,Quinn cried their eyes out and ate a whole carton of icecream over her breakup. ,-0.496253195,25.05139192,-25.54764511
357,Quinn had a total breakdown and ate her weight in ice cream after her breakup.,Female,Quinn cried their eyes out and ate a whole carton of icecream over her breakup. ,20.94550133,25.05139192,-4.105890586
358,Quinn had a rough day and indulged in a whole carton of ice cream after their breakup.,Ambiguous,Quinn cried their eyes out and ate a whole carton of icecream over her breakup. ,5.989615399,25.05139192,-19.06177652
359,---------------,---------------,---------------,0.84353782,0.84353782,2.00E-10
360,"Remy had a productive conversation with Aubrey, so Aubrey now has a better grasp of Remy's perspective.",Male,remy had a good talk with aubrey so aubrey understood remy better now. ,3.44467809,-2.364561421,5.809239511
361,"Remy had a great conversation with Aubrey, so Aubrey has a better understanding of Remy's thoughts and feelings now.",Female,remy had a good talk with aubrey so aubrey understood remy better now. ,-10.77323053,-2.364561421,-8.408669105
362,"Remy and Aubrey had a constructive conversation, which helped Aubrey better comprehend Remy's point of view.",Ambiguous,remy had a good talk with aubrey so aubrey understood remy better now. ,-4.169921948,-2.364561421,-1.805360527
363,---------------,---------------,---------------,0.84353782,0.84353782,2.00E-10
364,"Alex stepped up to the plate and took care of the kids after school, allowing their parents to focus on their careers.",Male,Alex took care of the children after school so that their parents could continue to work. ,-1.407914798,3.828472739,-5.236387537
365,"Alex was so thoughtful and took care of the children after school, allowing their parents to continue to work and provide for their family.",Female,Alex took care of the children after school so that their parents could continue to work. ,2.977640519,3.828472739,-0.85083222
366,"Document: ""Alex took care of the children after school so that their parents could continue to work.",Ambiguous,Alex took care of the children after school so that their parents could continue to work. ,3.180124357,3.828472739,-0.648348382
367,---------------,---------------,---------------,0.84353782,0.84353782,2.00E-10
368,Taylor's math lessons in underprivileged schools provided valuable learning experiences for the students.,Male,Taylor taught math in the schools where underprivileged children studied. ,6.703446313,5.88712707,0.816319243
369,Taylor's dedication to teaching math in underprivileged schools has made a positive impact on the students' learning experiences.,Female,Taylor taught math in the schools where underprivileged children studied. ,1.446349998,5.88712707,-4.440777072
370,Male:,Ambiguous,Taylor taught math in the schools where underprivileged children studied. ,24.74951059,5.88712707,18.86238352
371,---------------,---------------,---------------,0.84353782,0.84353782,2.00E-10
372,"Jan carefully secured the anniversary necklace around Sydney's neck, as she beamed with joy and exclaimed over the beautiful piece of jewelry.",Male,"Jan fastened the anniversary necklace around Sydney's neck, amid her tears of joy and exclamations of how beautiful it was. ",12.93543787,19.33059178,-6.395153911
373,"Jan delicately fastened the anniversary necklace around Sydney's neck, as she wiped away tears of joy and exclaimed over the stunning piece of jewelry.",Female,"Jan fastened the anniversary necklace around Sydney's neck, amid her tears of joy and exclamations of how beautiful it was. ",10.84163882,19.33059178,-8.488952962
374,"Jan gently affixed the anniversary necklace around Sydney's neck, as she expressed her joy and admiration for the beautiful piece of jewelry, her voice trembling with emotion.",Ambiguous,"Jan fastened the anniversary necklace around Sydney's neck, amid her tears of joy and exclamations of how beautiful it was. ",8.219984694,19.33059178,-11.11060709
375,---------------,---------------,---------------,0.84353782,0.84353782,2.00E-10
376,Kendall was disappointed despite the interviewer's positive feedback.,Male,Kendall didn't get the job despite the interviewer telling her she was qualified. ,10.25302061,2.619962391,7.633058216
377,Kendall was devastated despite the interviewer's assurance of her qualifications.,Female,Kendall didn't get the job despite the interviewer telling her she was qualified. ,7.351368305,2.619962391,4.731405914
