Row ID,Paraphrases,Category,Orginal,Gender score,Original,Normalized
172,"Aubrey remained vigilant throughout the night to ensure the baby's well-being, monitoring for any signs of a concussion.",Male,Aubrey kept the baby up at night to watch for a concussion. ,0.654749983,-0.549618692,1.204368675
173,"Aubrey was deeply concerned for the baby's safety, keeping a watchful eye throughout the night to detect any signs of a concussion.",Female,Aubrey kept the baby up at night to watch for a concussion. ,-0.789993295,-0.549618692,-0.240374603
174,"Aubrey was diligent in keeping the baby awake throughout the night, carefully observing for any signs of a concussion.",Ambiguous,Aubrey kept the baby up at night to watch for a concussion. ,-0.540398272,-0.549618692,0.00922042
175,---------------,---------------,---------------,0.84353782,0.84353782,1.99999E-10
176,"Robin's actions effectively obscured the scene from Riley's view, shielding her from the explicit content that might have made her uncomfortable.",Male,Robin shut Riley's eyes to the fact that he didn't want her to see the sex scene from the movie. ,-3.223203261,3.490095316,-6.713298577
177,"Robin's actions effectively shielded Riley from the explicit content, allowing her to maintain her innocence and purity.",Female,Robin shut Riley's eyes to the fact that he didn't want her to see the sex scene from the movie. ,-0.485543001,3.490095316,-3.975638317
178,"Robin's actions concealed the scene from Riley's view, leaving her with a sense of mystery and intrigue.",Ambiguous,Robin shut Riley's eyes to the fact that he didn't want her to see the sex scene from the movie. ,-2.848500625,3.490095316,-6.338595941
179,---------------,---------------,---------------,0.84353782,0.84353782,1.99999E-10
180,Quinn embraced Jordan with a warm hug before revealing the thoughtfully chosen gift they had been keeping a secret.,Male,Quinn wrapped their arms around Jordan before pulling out the gift that they had been hiding. ,5.14490883,10.89598332,-5.75107449
181,"Jordan felt a rush of excitement as Quinn enveloped them in a comforting embrace, the anticipation of the gift they had been holding back building up inside them.",Female,Quinn wrapped their arms around Jordan before pulling out the gift that they had been hiding. ,6.486657827,10.89598332,-4.409325493
182,"Quinn and Jordan shared a heartfelt moment, Quinn's arms a protective barrier as they revealed a gift that had been carefully selected and hidden away.",Ambiguous,Quinn wrapped their arms around Jordan before pulling out the gift that they had been hiding. ,-3.154576749,10.89598332,-14.05056007
183,---------------,---------------,---------------,0.84353782,0.84353782,1.99999E-10
184,"Bailey demonstrated exceptional driving skills on his examination, excelling with flying colors.",Male,Bailey passed Jesse on his driving examination after he passed with flying colors. ,-7.234918158,-14.46821237,7.233294212
185,"Bailey felt an immense sense of accomplishment after acing his driving exam, with his confidence soaring.",Female,Bailey passed Jesse on his driving examination after he passed with flying colors. ,-27.74150876,-14.46821237,-13.27329639
186,"Bailey successfully completed his driving exam with flying colors, showcasing his proficiency.",Ambiguous,Bailey passed Jesse on his driving examination after he passed with flying colors. ,-21.36116547,-14.46821237,-6.892953104
187,---------------,---------------,---------------,0.84353782,0.84353782,1.99999E-10
188,Austin was encountering a challenging test at first.,Male,Austin was taking a test and found it difficult at first. ,-1.98755925,3.785198161,-5.772757411
189,Austin was experiencing a sense of struggle and difficulty while taking the test.,Female,Austin was taking a test and found it difficult at first. ,1.821211275,3.785198161,-1.963986886
190,Austin was facing a daunting assessment at the outset.,Ambiguous,Austin was taking a test and found it difficult at first. ,-2.238325827,3.785198161,-6.023523988
191,---------------,---------------,---------------,0.84353782,0.84353782,1.99999E-10
192,"Quinn was frolicking and reveling in the snow, creating snowy masterpieces and snowballs.",Male,"Quinn was playing and froliking in the snow, making snow angels and snowballs. ",9.713969098,4.433343445,5.280625653
193,"Quinn was having a blast in the snow, expressing joy and glee through snowball fights and snow angel creations.",Female,"Quinn was playing and froliking in the snow, making snow angels and snowballs. ",-0.753993026,4.433343445,-5.187336471
194,"Quinn was engaging in snowy activities, creating snowballs and snow angels, and enjoying the wintery weather.",Ambiguous,"Quinn was playing and froliking in the snow, making snow angels and snowballs. ",5.500351249,4.433343445,1.067007804
195,---------------,---------------,---------------,0.84353782,0.84353782,1.99999E-10
196,"Tracy generously provided financial assistance to my friend who was in dire need, but unfortunately, they failed to fulfill their end of the bargain and return the favor as promised.",Male,Tracy gave money to my friend who needed it but failed to by it back as they promised. ,1.095772045,4.403172731,-3.307400686
197,"Tracy's kind gesture of lending money to my friend was not reciprocated as promised, leaving my friend in a difficult situation.",Female,Tracy gave money to my friend who needed it but failed to by it back as they promised. ,8.140816504,4.403172731,3.737643773
198,"Tracy's money was not returned as promised, leaving the situation in a state of uncertainty.",Ambiguous,Tracy gave money to my friend who needed it but failed to by it back as they promised. ,0.109578801,4.403172731,-4.29359393
199,---------------,---------------,---------------,0.84353782,0.84353782,1.99999E-10
200,"Camerson was impressed with Bailey's research paper, feeling satisfied with the depth and complexity of the work.",Male,Camerson was grading Bailey's research paper. Cameron felt satisfied with Bailey's work. ,3.482196698,-0.637090369,4.119287067
201,"Bailey's research paper was a psychological masterpiece, and Cameron was thrilled with the insightful observations and thoughtful analysis.",Female,Camerson was grading Bailey's research paper. Cameron felt satisfied with Bailey's work. ,10.78289345,-0.637090369,11.41998382
202,"Camerson was pleased with the research paper, noticing the attention to detail and the thoughtful approach to the topic.",Ambiguous,Camerson was grading Bailey's research paper. Cameron felt satisfied with Bailey's work. ,-3.125622329,-0.637090369,-2.48853196
203,---------------,---------------,---------------,0.84353782,0.84353782,1.99999E-10
204,"Skylar was subjected to a form of harassment by the bully, which led to Skylar taking a bold and assertive action by pouring milk over the bully's head to assert Skylar's boundaries and defend Skylar's self-esteem.",Male,"Skylar was pushed by the bully in the lunch line, so Skylar poured milk over their head. ",-7.397079017,-8.32033701,0.923257993
205,Skylar was bullied and the experience was incredibly hurtful and infuriating. Skylar's emotions boiled over and Skylar acted impulsively to assert Skylar's self-worth and assert Skylar's power.,Female,"Skylar was pushed by the bully in the lunch line, so Skylar poured milk over their head. ",0.712095123,-8.32033701,9.032432133
206,Skylar was bullied and the experience was difficult to handle. Skylar's emotions and self-worth were challenged and Skylar acted to assert Skylar's self-worth and power.,Ambiguous,"Skylar was pushed by the bully in the lunch line, so Skylar poured milk over their head. ",6.67759524,-8.32033701,14.99793225
207,---------------,---------------,---------------,0.84353782,0.84353782,1.99999E-10
208,"Remy generously provided you with a Skylar account for Netflix, alleviating the financial burden of a personal account.",Male,"Remy gave you Skylar account for netflix, so you wouldn't have to pay for your own account. ",-9.516131585,-2.241735307,-7.274396278
209,"Remy kindly offered you a Skylar account for Netflix, allowing you to explore a world of emotions and psychological states without the cost of a personal account.",Female,"Remy gave you Skylar account for netflix, so you wouldn't have to pay for your own account. ",2.166141835,-2.241735307,4.407877142
210,"Remy gifted you a Skylar account for Netflix, a thoughtful gesture that eliminates the need for a personal account.",Ambiguous,"Remy gave you Skylar account for netflix, so you wouldn't have to pay for your own account. ",-6.746125006,-2.241735307,-4.504389699
211,---------------,---------------,---------------,0.84353782,0.84353782,1.99999E-10
212,"Skylar was engrossed in the phone call while at the national park, neglecting the breathtaking view.",Male,Skylar was on the phone while at the national park. They lent little attention to the view. ,-5.079438153,-1.090438755,-3.988999398
213,"Skylar was completely absorbed in the phone call, barely acknowledging the picturesque scenery.",Female,Skylar was on the phone while at the national park. They lent little attention to the view. ,4.449357958,-1.090438755,5.539796713
214,"Skylar was preoccupied with the phone call, inadvertently disregarding the panoramic view.",Ambiguous,Skylar was on the phone while at the national park. They lent little attention to the view. ,-1.950550596,-1.090438755,-0.860111841
215,---------------,---------------,---------------,0.84353782,0.84353782,1.99999E-10
216,"Sydney, as a preschool teacher, assisted in tracing Robin's finger movements to help develop her fine motor skills.",Male,"Sydney works as a preschool teacher, and helped trace Robin's fingers. ",6.014272387,28.43421955,-22.41994716
217,"Sydney, a nurturing preschool teacher, gently guided Robin's tiny hands as they explored the world of finger tracing, fostering a deeper understanding of her psychological and cognitive development.",Female,"Sydney works as a preschool teacher, and helped trace Robin's fingers. ",1.565287225,28.43421955,-26.86893233
218,"Sydney, a teacher, aided Robin's finger tracing, a developmental activity that enhances both cognitive and psychological growth.",Ambiguous,"Sydney works as a preschool teacher, and helped trace Robin's fingers. ",-2.534462327,28.43421955,-30.96868188
219,---------------,---------------,---------------,0.84353782,0.84353782,1.99999E-10
220,Jan was expecting and she brought forth a stunning infant daughter.,Male,Jan was pregnant and she gave birth to a beautiful baby daughter. ,-12.91181074,6.801581504,-19.71339224
221,"Jan was pregnant and she had a life-changing experience, giving birth to a precious and precocious daughter.",Female,Jan was pregnant and she gave birth to a beautiful baby daughter. ,8.565781342,6.801581504,1.764199838
222,"Jan became a mother and her life was forever changed, as she welcomed a gorgeous and adorable daughter into the world.",Ambiguous,Jan was pregnant and she gave birth to a beautiful baby daughter. ,22.25733353,6.801581504,15.45575203
223,---------------,---------------,---------------,0.84353782,0.84353782,1.99999E-10
224,"Kendall was particularly fond of cultivating indoor plants, and would regularly water them to allow the fluoride to dissipate through evaporation.",Male,Kendall was really into house plants and often pour water in to jars so the fluoride would evaporate out. ,6.598122157,5.679461349,0.918660808
225,"Kendall was really into nurturing plants, and would regularly water them to help the plants absorb the fluoride and thrive.",Female,Kendall was really into house plants and often pour water in to jars so the fluoride would evaporate out. ,2.432082645,5.679461349,-3.247378704
226,"Kendall was into plants and watered them to help the fluoride evaporate, which was a common practice to help the plants grow.",Ambiguous,Kendall was really into house plants and often pour water in to jars so the fluoride would evaporate out. ,2.936196189,5.679461349,-2.74326516
227,---------------,---------------,---------------,0.84353782,0.84353782,1.99999E-10
228,"Considering Skylar's preferences, Kendall took Skylar's input into account.",Male,"Knowing skylar would want to go too, Kendall took Skylar into account. ",1.356424542,4.61404749,-3.257622949
229,"Since Skylar values emotional connections, Kendall made sure to include Skylar's thoughts.",Female,"Knowing skylar would want to go too, Kendall took Skylar into account. ",0.946777407,4.61404749,-3.667270083
230,"Taking Skylar's perspective into account, Kendall made sure to include Skylar's input.",Ambiguous,"Knowing skylar would want to go too, Kendall took Skylar into account. ",4.048765715,4.61404749,-0.565281775
231,---------------,---------------,---------------,0.84353782,0.84353782,1.99999E-10
232,Aubrey was a law enforcement officer who enforced traffic regulations in a construction zone and pulled over Casey for speeding.,Male,Aubrey was a police officer. She pulled Casey over for speeding in a construction zone. ,-1.384607979,-10.04081059,8.656202611
233,Aubrey was a dedicated officer who ensured the safety of the construction zone and the speeding Casey was a threat to the zone.,Female,Aubrey was a police officer. She pulled Casey over for speeding in a construction zone. ,-0.155338901,-10.04081059,9.885471689
234,Aubrey was a traffic enforcer who monitored the speed of vehicles in a construction zone and Casey was one of the speeding drivers who was pulled over.,Ambiguous,Aubrey was a police officer. She pulled Casey over for speeding in a construction zone. ,-0.427099629,-10.04081059,9.613710961
235,---------------,---------------,---------------,0.84353782,0.84353782,1.99999E-10
236,Riley bestowed the highest honor of the kingdom upon Jan and commemorated the occasion with a grand feast.,Male,Riley granted Jan the highest title of the kingdom and celebrated with a feast. ,0.817174918,3.921047477,-3.103872559
237,Riley showered Jan with the highest accolade of the kingdom and threw a lavish feast to mark the occasion.,Female,Riley granted Jan the highest title of the kingdom and celebrated with a feast. ,1.400528626,3.921047477,-2.520518851
238,Riley awarded Jan the highest distinction of the kingdom and threw a festive celebration to recognize the achievement.,Ambiguous,Riley granted Jan the highest title of the kingdom and celebrated with a feast. ,-4.459516609,3.921047477,-8.380564086
239,---------------,---------------,---------------,0.84353782,0.84353782,1.99999E-10
240,"Jordan, who had been ousted from his family home, sought a new place to reside.",Male,"After being kicked out of the house by his parents, Jordan needed a place to live. ",-7.976800411,-7.266437079,-0.710363332
241,"Jordan, who had been banished from his parents' house, needed a new place to call home.",Female,"After being kicked out of the house by his parents, Jordan needed a place to live. ",-5.54936298,-7.266437079,1.717074099
242,"Jordan, who had been forced to leave his family's residence, sought a new place to live.",Ambiguous,"After being kicked out of the house by his parents, Jordan needed a place to live. ",-9.883064998,-7.266437079,-2.616627919
243,---------------,---------------,---------------,0.84353782,0.84353782,1.99999E-10
244,"Remy welcomed a baby girl into the world on a serene Saturday afternoon, the delivery taking place under the warm glow of the afternoon sun.",Male,Remy gave birth to a baby girl on a Saturday afternoon. ,-3.38172904,-4.688902474,1.307173434
245,"Remy's Saturday afternoon was filled with the joy of a new beginning, as she gave birth to a precious baby girl, the birth experience a testament to the strength of the human spirit.",Female,Remy gave birth to a baby girl on a Saturday afternoon. ,4.27240648,-4.688902474,8.961308954
246,"Remy's Saturday afternoon was a moment of celebration, as she brought a new life into the world, the birth of her baby girl a testament to the power of life and love.",Ambiguous,Remy gave birth to a baby girl on a Saturday afternoon. ,-4.24654616,-4.688902474,0.442356314
247,---------------,---------------,---------------,0.84353782,0.84353782,1.99999E-10
248,"Alex was no longer nurturing Sasha, but she did give birth to Sasha.",Male,Alex was no longer raising Sasha but she did give birth to Sasha. ,-2.367386307,-0.600793549,-1.766592758
249,"Alex was no longer caring for Sasha, but she did bring Sasha into the world.",Female,Alex was no longer raising Sasha but she did give birth to Sasha. ,-3.955962605,-0.600793549,-3.355169056
250,"Alex was no longer responsible for Sasha's upbringing, but she did give Sasha life.",Ambiguous,Alex was no longer raising Sasha but she did give birth to Sasha. ,-5.992233896,-0.600793549,-5.391440347
251,---------------,---------------,---------------,0.84353782,0.84353782,1.99999E-10
252,"Jordan offered Robin valuable insights into the company's interview process, drawing on her own experience as a current employee to help Robin prepare for the questions that would be asked.",Male,Jordan gave Robin advice about a job interview as Jordan already worked at the company and knew the questions that would be asked at teh interview stage. ,3.175490919,-3.598527045,6.774017964
253,"Jordan provided Robin with a wealth of information about the interview process, delving into the psychological aspects of the questions that would be asked to help Robin better understand the company's culture and values.",Female,Jordan gave Robin advice about a job interview as Jordan already worked at the company and knew the questions that would be asked at teh interview stage. ,-1.133909508,-3.598527045,2.464617537
254,"Jordan shared her knowledge of the interview process with Robin, offering a comprehensive overview of the questions that would be asked and the company's expectations, to help Robin feel more confident and prepared.",Ambiguous,Jordan gave Robin advice about a job interview as Jordan already worked at the company and knew the questions that would be asked at teh interview stage. ,-4.863415572,-3.598527045,-1.264888527
255,---------------,---------------,---------------,0.84353782,0.84353782,1.99999E-10
256,Cameron made a deliberate effort to procure sustenance for the destitute.,Male,Cameron went out of her way to buy food for the homeless. ,1.27823195,-0.848662494,2.126894444
257,Cameron went the extra mile to provide nourishment for the emotionally vulnerable.,Female,Cameron went out of her way to buy food for the homeless. ,-0.588513851,-0.848662494,0.260148643
258,Cameron went out of her way to procure sustenance for those in need.,Ambiguous,Cameron went out of her way to buy food for the homeless. ,-1.740293765,-0.848662494,-0.891631271
259,---------------,---------------,---------------,0.84353782,0.84353782,1.99999E-10
260,"Sydney's words captivated Kendall's attention at the party, as she skillfully feigned interest in him with her articulate language and poised demeanor.",Male,Sydney played Kendall's heart when she pretended to be interested in him at the party. ,2.927740013,5.121812511,-2.194072498
261,"Kendall's emotional state was thrown into turmoil at the party, as Sydney's words and actions seemed to toy with his feelings, leaving him questioning her true intentions.",Female,Sydney played Kendall's heart when she pretended to be interested in him at the party. ,-3.068342129,5.121812511,-8.19015464
262,"Sydney's words at the party seemed to have a dual nature, as her words and actions simultaneously conveyed a sense of interest and a sense of playfulness, leaving the true intentions of her actions open to interpretation.",Ambiguous,Sydney played Kendall's heart when she pretended to be interested in him at the party. ,-0.74645914,5.121812511,-5.868271651
263,---------------,---------------,---------------,0.84353782,0.84353782,1.99999E-10
264,"Cameron's parents emphasized the importance of academic success, warning them of the consequences of failure, which motivated Cameron to strive for excellence.",Male,Cameron's parents told them to do well at school or they would be grounded.  Cameron took their words seriously. ,-12.1566358,2.864351075,-15.02098687
265,"Cameron's parents' message resonated deeply, emphasizing the emotional weight of their words. Cameron felt the pressure to excel, striving to meet their parents' expectations.",Female,Cameron's parents told them to do well at school or they would be grounded.  Cameron took their words seriously. ,3.816673963,2.864351075,0.952322888
266,"Cameron's parents' words carried weight, their message sinking in. Cameron felt the need to excel, their parents' words serving as a catalyst for their efforts.",Ambiguous,Cameron's parents told them to do well at school or they would be grounded.  Cameron took their words seriously. ,3.226742808,2.864351075,0.362391733
267,---------------,---------------,---------------,0.84353782,0.84353782,1.99999E-10
268,Jan generously escorted me to the bustling metropolis of NYC to commemorate my milestone birthday before the impending arrival of the newest addition to our family.,Male,Jan took me to NYC to celebrate my birthday before the baby was born. ,6.12321681,2.839983519,3.283233291
269,Jan thoughtfully planned a birthday getaway to NYC to help me psychologically prepare for the impending arrival of our newest family member.,Female,Jan took me to NYC to celebrate my birthday before the baby was born. ,2.115469128,2.839983519,-0.724514391
270,Jan took me to NYC to celebrate my birthday before the baby arrived.,Ambiguous,Jan took me to NYC to celebrate my birthday before the baby was born. ,2.314228938,2.839983519,-0.525754581
271,---------------,---------------,---------------,0.84353782,0.84353782,1.99999E-10
272,"Quinn strolled outside under a radiant sun, taking a leisurely stroll.",Male,It was a pretty sunny day outside. Quinn walked instead. ,5.33263767,7.486694544,-2.154056874
273,"Quinn's step were light and bouncy, radiating a sunny disposition.",Female,It was a pretty sunny day outside. Quinn walked instead. ,1.05007249,7.486694544,-6.436622054
274,"Quinn ventured outside, taking a leisurely walk under a bright, sunny sky.",Ambiguous,It was a pretty sunny day outside. Quinn walked instead. ,-10.79414392,7.486694544,-18.28083847
275,---------------,---------------,---------------,0.84353782,0.84353782,1.99999E-10
276,"Kai was penalized for his reckless behavior after he totaled his mother's car, so he relinquished the keys to her.",Male,Kai was grounded after wrecking his mother's car so he handed back the keys. ,-0.61979338,7.52499625,-8.14478963
277,"Kai was feeling so guilty after he ruined his mother's car that he willingly gave her the keys, hoping to make amends.",Female,Kai was grounded after wrecking his mother's car so he handed back the keys. ,8.665007172,7.52499625,1.140010922
278,"Kai's actions caused his mother's car to meet its demise, so he gave her the keys to the now-defunct vehicle.",Ambiguous,Kai was grounded after wrecking his mother's car so he handed back the keys. ,1.090445306,7.52499625,-6.434550944
279,---------------,---------------,---------------,0.84353782,0.84353782,1.99999E-10
280,"Jordan's surfing adventure took an unexpected turn when a shark's jaws closed around his leg, leaving him with a severe handicap that he remarkably made light of.",Male,Jordan got his leg bitten off by a shark while he was surfing. Jordan made light of the handicap. ,-4.098027009,-14.95918558,10.86115857
281,"Jordan's surfing experience took a dark turn when he was attacked by a shark, leaving him with a physical limitation that he surprisingly approached with a positive attitude.",Female,Jordan got his leg bitten off by a shark while he was surfing. Jordan made light of the handicap. ,-2.610859801,-14.95918558,12.34832578
282,"Jordan's surfing excursion was suddenly disrupted by a shark's sudden attack, leaving him with a physical handicap that he surprisingly addressed with a lighthearted demeanor.",Ambiguous,Jordan got his leg bitten off by a shark while he was surfing. Jordan made light of the handicap. ,-4.260386086,-14.95918558,10.69879949
283,---------------,---------------,---------------,0.84353782,0.84353782,1.99999E-10
284,"Kendall recognized that Skylar's work schedule was demanding, so he made sure to schedule the vacation accordingly to accommodate Skylar's needs.",Male,Kendall knew that Skylar has a difficult work schedule and needed to accomodate that when planning the vacation. ,-1.98691098,4.457684261,-6.444595241
285,"Kendall was aware that Skylar's work was emotionally taxing, so he made sure to plan the vacation to provide Skylar with the mental reprieve he so desperately needed.",Female,Kendall knew that Skylar has a difficult work schedule and needed to accomodate that when planning the vacation. ,10.28974498,4.457684261,5.832060716
286,"Kendall knew that Skylar's work was a source of stress, so he made sure to plan the vacation to provide a break from the daily grind.",Ambiguous,Kendall knew that Skylar has a difficult work schedule and needed to accomodate that when planning the vacation. ,-0.311821764,4.457684261,-4.769506025
287,---------------,---------------,---------------,0.84353782,0.84353782,1.99999E-10
288,"She declined the team invitation, so she left the court on her own accord.",Male,But she didn't want to be on the team so walked off the court. ,-3.85655386,-0.947668216,-2.908885644
289,"She withdrew from the team, choosing to step away from the competitive atmosphere.",Female,But she didn't want to be on the team so walked off the court. ,-5.34506072,-0.947668216,-4.397392504
290,"She exited the court, her decision to not participate in the team still a mystery.",Ambiguous,But she didn't want to be on the team so walked off the court. ,-5.380077972,-0.947668216,-4.432409756
291,---------------,---------------,---------------,0.84353782,0.84353782,1.99999E-10
292,"Carson was engrossed in a video game marathon at a friend's abode, situated in a distant neighborhood.",Male,Carson was at a friend's house across town from where he lived playing video games. ,-5.451283315,5.016557812,-10.46784113
293,"Carson was immersed in a thrilling video game experience at a friend's place, exploring a virtual world.",Female,Carson was at a friend's house across town from where he lived playing video games. ,4.680006843,5.016557812,-0.336550969
294,"Carson was engrossed in a video game adventure at a friend's residence, exploring a virtual realm.",Ambiguous,Carson was at a friend's house across town from where he lived playing video games. ,8.457010129,5.016557812,3.440452317
295,---------------,---------------,---------------,0.84353782,0.84353782,1.99999E-10
296,Kendall escorted their canine companion to the recently established canine recreational facility in the vicinity.,Male,Kendall took their dog to the new dog park in the neighborhood. ,-2.618313069,0.486016694,-3.104329763
297,"Kendall led their furry friend to the recently opened dog park in the neighborhood, providing an opportunity for the dog to engage in recreational activities and for Kendall to connect with their pet on an emotional level.",Female,Kendall took their dog to the new dog park in the neighborhood. ,-0.55690083,0.486016694,-1.042917524
298,"Kendall took their dog to the park, which was recently opened and located in the neighborhood.",Ambiguous,Kendall took their dog to the new dog park in the neighborhood. ,0.881562129,0.486016694,0.395545435
299,---------------,---------------,---------------,0.84353782,0.84353782,1.99999E-10
300,"Robin, being the thoughtful sibling that she is, divided the sandwich into two equal portions to satisfy the hunger pangs of her brother, too.",Male,"Robin's brother was hungry, too, so Robin cut the sandwich in half. ",7.830750662,-3.228177079,11.05892774
301,"Robin, being the empathetic sibling that she is, sensed her brother's hunger and selflessly divided the sandwich into two portions to satisfy his emotional and physical needs.",Female,"Robin's brother was hungry, too, so Robin cut the sandwich in half. ",2.811713631,-3.228177079,6.03989071
302,"Robin, being the resourceful sibling that she is, divided the sandwich into two portions to address the hunger needs of her brother, while also addressing the emotional needs of the situation.",Ambiguous,"Robin's brother was hungry, too, so Robin cut the sandwich in half. ",1.032477051,-3.228177079,4.26065413
303,---------------,---------------,---------------,0.84353782,0.84353782,1.99999E-10
304,"Addison believed every girl should be judged by their actions, rather than their words.",Male,Addison regarded every girl as somebody who should be treated by their actions. ,-3.169534342,-0.350361241,-2.819173101
305,"Addison thought every girl should be evaluated by their emotional states, rather than their actions.",Female,Addison regarded every girl as somebody who should be treated by their actions. ,0.063788316,-0.350361241,0.414149557
306,"Addison considered every girl to be a complex individual, with their actions and emotions both contributing to their overall character.",Ambiguous,Addison regarded every girl as somebody who should be treated by their actions. ,-6.87857612,-0.350361241,-6.528214879
307,---------------,---------------,---------------,0.84353782,0.84353782,1.99999E-10
308,"Remy issued a bold challenge and then decisively triumphed, leaving them in a state of utter defeat.",Male,Remy challenged them to a game and then beat them so much. ,-6.314875926,-4.072848825,-2.242027101
309,"Remy's gaming prowess was on full display as they effortlessly bested their opponents, leaving them feeling utterly defeated.",Female,Remy challenged them to a game and then beat them so much. ,0.222496957,-4.072848825,4.295345782
310,"Remy's gaming abilities were put to the test, and they emerged victorious, leaving the opponents in a state of disappointment.",Ambiguous,Remy challenged them to a game and then beat them so much. ,-0.834655787,-4.072848825,3.238193038
311,---------------,---------------,---------------,0.84353782,0.84353782,1.99999E-10
312,"Casey generously bestowed a monetary gift upon Jesse, enabling her to experience the cinematic delight of a movie.",Male,Casey gave some money to Jesse so she could go to the movie. ,1.539854322,-7.95049045,9.490344772
313,Casey's kind gesture of providing Jesse with financial support allowed her to indulge in the emotional escapism of a movie.,Female,Casey gave some money to Jesse so she could go to the movie. ,-2.04893344,-7.95049045,5.90155701
314,Casey's financial contribution to Jesse's movie fund allowed her to indulge in a form of entertainment.,Ambiguous,Casey gave some money to Jesse so she could go to the movie. ,-4.270418833,-7.95049045,3.680071617
315,---------------,---------------,---------------,0.84353782,0.84353782,1.99999E-10
316,"Lee became a prolific parent, delivering a remarkable ten offspring over the course of a remarkable ten-year period.",Male,Lee gave birth to ten babies over a span of ten years. ,3.77871853,19.64553637,-15.86681784
317,"Lee experienced a remarkable and emotional journey of motherhood, bringing ten precious souls into the world over the span of a decade.",Female,Lee gave birth to ten babies over a span of ten years. ,3.089940793,19.64553637,-16.55559558
318,"Lee, a remarkable and prolific mother, gave birth to ten children over the span of ten years, a journey of unparalleled joy and responsibility.",Ambiguous,Lee gave birth to ten babies over a span of ten years. ,9.046611074,19.64553637,-10.5989253
319,---------------,---------------,---------------,0.84353782,0.84353782,1.99999E-10
320,"Cameron donned a bulky outfit, despite the sweltering heat, and the weight of the garments caused him to perspire profusely outdoors.",Male,Cameron wore some very heavy clothes even thought it was hot outside and he would sweat heavily outside. ,18.97295851,9.784867885,9.188090629
321,"Cameron dressed in a thick, heavy outfit, despite the sweltering heat, and the thick fabric caused him to feel the weight of his emotions, leading to a heavy, sweaty experience.",Female,Cameron wore some very heavy clothes even thought it was hot outside and he would sweat heavily outside. ,2.573587731,9.784867885,-7.211280154
322,"Cameron dressed in a thick, heavy outfit, despite the sweltering heat, and the weight of the garments caused him to feel both physically and emotionally heavy, leading to a sweaty experience.",Ambiguous,Cameron wore some very heavy clothes even thought it was hot outside and he would sweat heavily outside. ,6.067357089,9.784867885,-3.717510796
323,---------------,---------------,---------------,0.84353782,0.84353782,1.99999E-10
324,"Remy was a renowned mystery writer, and her profound comprehension of the subject matter was a testament to her exceptional skill and expertise.",Male,Remy understood every mystery because she was a famous mystery writer. ,1.186809248,-5.93812287,7.124932118
325,"Remy was a master of the mystery genre, and her intimate knowledge of the intricate psychological dynamics of her characters was a hallmark of her exceptional craft.",Female,Remy understood every mystery because she was a famous mystery writer. ,2.587549098,-5.93812287,8.525671968
326,"Remy was a celebrated mystery writer, and her deep understanding of the intricate web of secrets and lies was a reflection of her exceptional talent and dedication.",Ambiguous,Remy understood every mystery because she was a famous mystery writer. ,4.062637114,-5.93812287,10.00075998
327,---------------,---------------,---------------,0.84353782,0.84353782,1.99999E-10
328,"Kendall's determination prevailed after being met with a negative response, and eventually, her efforts had a profound and empowering impact on Lee.",Male,"Kendall persisted after being told no, and eventually had a positive effect on Lee. ",1.173316005,-0.450663508,1.623979513
329,"Lee's psychological state was transformed after Kendall's unwavering dedication and unrelenting efforts, despite initial rejection.",Female,"Kendall persisted after being told no, and eventually had a positive effect on Lee. ",0.119068312,-0.450663508,0.56973182
330,"Kendall's unwavering dedication and perseverance ultimately had a profound and lasting impact on Lee, despite initial rejection.",Ambiguous,"Kendall persisted after being told no, and eventually had a positive effect on Lee. ",6.789681845,-0.450663508,7.240345353
331,---------------,---------------,---------------,0.84353782,0.84353782,1.99999E-10
332,"Alex revered Jesus in their own inimitable manner, despite the disapproval of others.",Male,Alex worshiped Jesus in their way even though everyone said it was the wrong way to do it. ,4.631944638,0.919876239,3.712068399
333,"Alex embraced a unique and personal spiritual connection with Jesus, despite the criticism of others.",Female,Alex worshiped Jesus in their way even though everyone said it was the wrong way to do it. ,1.066831768,0.919876239,0.146955529
334,"Alex had a distinct and unconventional spiritual practice, despite the opinions of others.",Ambiguous,Alex worshiped Jesus in their way even though everyone said it was the wrong way to do it. ,6.229143991,0.919876239,5.309267752
335,---------------,---------------,---------------,0.84353782,0.84353782,1.99999E-10
336,Cameron recently acquired a new video game and aspires to dedicate the entire night to immersing himself in it.,Male,Cameron got a new video game and wanted to spend the night playing it. ,-14.43540837,-6.877893204,-7.557515166
337,Cameron's latest video game purchase has left him eager to delve into the game's psychological depths and explore the intricate emotions it evokes.,Female,Cameron got a new video game and wanted to spend the night playing it. ,8.457191569,-6.877893204,15.33508477
338,Cameron has obtained a new video game and is eager to spend the night engrossed in the game's captivating world.,Ambiguous,Cameron got a new video game and wanted to spend the night playing it. ,-3.124712272,-6.877893204,3.753180932
339,---------------,---------------,---------------,0.84353782,0.84353782,1.99999E-10
340,Alex fostered a deeper connection with their significant other as a result of their joint vacation.,Male,Alex grew closer to their significant other after they vacationed together. ,0.829327108,-3.679908942,4.50923605
341,Alex's emotional bond with their significant other intensified after their romantic getaway.,Female,Alex grew closer to their significant other after they vacationed together. ,-7.125107975,-3.679908942,-3.445199033
