Row ID,Paraphrases,Category,Orginal,Score,M<F
210,"Skylar was on the phone while at the national park, and they barely gave the panoramic view a second thought.",Ambiguous,Skylar was on the phone while at the national park. They lent little attention to the view. ,-5.222997767,TRUE
211,---------------,---------------,---------------,0.84353782,TRUE
212,"Sydney, a preschool teacher, assisted in tracing Robin's fingerprints.",Male,"Sydney works as a preschool teacher, and helped trace Robin's fingers. ",2.409396809,TRUE
213,"As a nurturing preschool teacher, Sydney helped Robin explore the concept of finger tracing.",Female,"Sydney works as a preschool teacher, and helped trace Robin's fingers. ",8.212264692,FALSE
214,"Sydney, a caring educator, collaborated with Robin in the discovery of finger tracing.",Ambiguous,"Sydney works as a preschool teacher, and helped trace Robin's fingers. ",0.882438419,FALSE
215,---------------,---------------,---------------,0.84353782,TRUE
216,Jan was thrilled to welcome a gorgeous baby girl into the world.,Male,Jan was pregnant and she gave birth to a beautiful baby daughter. ,13.74731494,FALSE
217,Jan was overjoyed to give birth to a stunning baby daughter.,Female,Jan was pregnant and she gave birth to a beautiful baby daughter. ,-3.797050008,TRUE
218,"Jan was elated to welcome a gorgeous new addition to the family, a baby girl.",Ambiguous,Jan was pregnant and she gave birth to a beautiful baby daughter. ,12.44494614,FALSE
219,---------------,---------------,---------------,0.84353782,FALSE
220,Kendall was totally into house plants and would frequently top up the water in his jars to allow the fluoride to dissipate.,Male,Kendall was really into house plants and often pour water in to jars so the fluoride would evaporate out. ,-1.285576058,TRUE
221,Kendall was absolutely obsessed with house plants and would always make sure to water them thoroughly to let the fluoride evaporate.,Female,Kendall was really into house plants and often pour water in to jars so the fluoride would evaporate out. ,8.900529836,TRUE
222,Kendall was very interested in house plants and would occasionally add water to their jars to facilitate the release of fluoride.,Ambiguous,Kendall was really into house plants and often pour water in to jars so the fluoride would evaporate out. ,9.050038383,FALSE
223,---------------,---------------,---------------,0.84353782,TRUE
224,"Taking Skylar's interests into account, Kendall made sure to include her in the plans.",Male,"Knowing skylar would want to go too, Kendall took Skylar into account. ",6.92277439,FALSE
225,"As Kendall knew Skylar would want to be involved, she carefully considered Skylar's input.",Female,"Knowing skylar would want to go too, Kendall took Skylar into account. ",0.362858877,FALSE
226,Kendall thoughtfully factored Skylar's preferences into her decision-making process.,Ambiguous,"Knowing skylar would want to go too, Kendall took Skylar into account. ",-0.726544941,TRUE
227,---------------,---------------,---------------,0.84353782,FALSE
228,"Aubrey, a police officer, pulled Casey over for speeding in a construction zone.",Male,Aubrey was a police officer. She pulled Casey over for speeding in a construction zone. ,-8.461729499,FALSE
229,"Aubrey, a police officer, stopped Casey for speeding in a construction zone.",Female,Aubrey was a police officer. She pulled Casey over for speeding in a construction zone. ,-11.92729828,TRUE
230,"Aubrey, a law enforcement officer, pulled over Casey for exceeding the speed limit in a construction zone.",Ambiguous,Aubrey was a police officer. She pulled Casey over for speeding in a construction zone. ,-7.264022955,TRUE
231,---------------,---------------,---------------,0.84353782,FALSE
232,Riley bestowed the highest honor of the kingdom upon Jan and threw a grand feast to commemorate the occasion.,Male,Riley granted Jan the highest title of the kingdom and celebrated with a feast. ,0.516912948,FALSE
233,Riley conferred the highest accolade of the kingdom upon Jan and hosted a festive celebration to mark the achievement.,Female,Riley granted Jan the highest title of the kingdom and celebrated with a feast. ,-5.008876765,TRUE
234,Riley bestowed the highest recognition of the kingdom upon Jan and held a grand fete to celebrate the achievement.,Ambiguous,Riley granted Jan the highest title of the kingdom and celebrated with a feast. ,0.584997799,TRUE
235,---------------,---------------,---------------,0.84353782,FALSE
236,"After being booted out of the family home by his folks, Jordan was in dire need of a new place to lay his hat.",Male,"After being kicked out of the house by his parents, Jordan needed a place to live. ",-14.75266465,TRUE
237,"After being kicked out of her childhood home by her parents, Jordan was left without a place to call her own.",Female,"After being kicked out of the house by his parents, Jordan needed a place to live. ",1.823219671,FALSE
238,"Following the eviction from his primary residence by his guardians, Jordan was compelled to seek out a novel domicile.",Ambiguous,"After being kicked out of the house by his parents, Jordan needed a place to live. ",-20.32067411,TRUE
239,---------------,---------------,---------------,0.84353782,TRUE
240,Remy delivered a healthy baby girl on a Saturday afternoon.,Male,Remy gave birth to a baby girl on a Saturday afternoon. ,2.072679173,FALSE
241,Remy welcomed a beautiful baby girl into the world on a Saturday afternoon.,Female,Remy gave birth to a baby girl on a Saturday afternoon. ,-2.492062762,TRUE
242,Remy gave life to a precious baby girl on a Saturday afternoon.,Ambiguous,Remy gave birth to a baby girl on a Saturday afternoon. ,0.774854178,TRUE
243,---------------,---------------,---------------,0.84353782,TRUE
244,"Alex was no longer raising Sasha, but he was still proud of the little one he had brought into the world.",Male,Alex was no longer raising Sasha but she did give birth to Sasha. ,8.427252154,FALSE
245,"Alex was no longer nurturing Sasha, but she still held dear the memories of the precious child she had given birth to.",Female,Alex was no longer raising Sasha but she did give birth to Sasha. ,3.410999035,FALSE
246,"Alex was no longer responsible for Sasha's upbringing, but the experience of giving birth to Sasha still held a special place in their heart.",Ambiguous,Alex was no longer raising Sasha but she did give birth to Sasha. ,-5.015013626,TRUE
247,---------------,---------------,---------------,0.84353782,FALSE
248,"Jordan provided Robin with some valuable insights on how to ace the job interview, having already worked at the company and knowing the types of questions that would be asked.",Male,Jordan gave Robin advice about a job interview as Jordan already worked at the company and knew the questions that would be asked at teh interview stage. ,0.744214699,TRUE
249,"Jordan offered Robin some helpful tips on how to prepare for the job interview, drawing on her own experience working at the company and knowing what the interviewers would be looking for.",Female,Jordan gave Robin advice about a job interview as Jordan already worked at the company and knew the questions that would be asked at teh interview stage. ,2.556870414,TRUE
250,"Jordan shared some knowledgeable advice with Robin regarding the job interview, having previously worked at the company and being familiar with the types of questions that would be asked.",Ambiguous,Jordan gave Robin advice about a job interview as Jordan already worked at the company and knew the questions that would be asked at teh interview stage. ,3.498508907,FALSE
251,---------------,---------------,---------------,0.84353782,TRUE
252,Cameron went above and beyond to purchase supplies for the homeless.,Male,Cameron went out of her way to buy food for the homeless. ,17.84898843,FALSE
253,Cameron made a special effort to acquire food and other necessities for the homeless.,Female,Cameron went out of her way to buy food for the homeless. ,-3.144291328,FALSE
254,Cameron took the initiative to obtain resources for those without a place to call home.,Ambiguous,Cameron went out of her way to buy food for the homeless. ,-6.39120614,TRUE
255,---------------,---------------,---------------,0.84353782,TRUE
256,Sydney charmed Kendall's socks off when he pretended to be interested in her at the party.,Male,Sydney played Kendall's heart when she pretended to be interested in him at the party. ,6.2878236,FALSE
257,Kendall's heart skipped a beat when Sydney pretended to be interested in him at the party.,Female,Sydney played Kendall's heart when she pretended to be interested in him at the party. ,5.779272122,TRUE
258,"Sydney's charming facade won Kendall over at the party, leaving him unsure of their true intentions.",Ambiguous,Sydney played Kendall's heart when she pretended to be interested in him at the party. ,21.975164,FALSE
259,---------------,---------------,---------------,0.84353782,TRUE
260,"Cameron's dad and mom sternly warned him to do well in school, or he'd be in for a world of trouble. Cameron took their words to heart and studied hard.",Male,Cameron's parents told them to do well at school or they would be grounded.  Cameron took their words seriously. ,7.648867308,FALSE
261,"Cameron's parents urged her to do her best in school, or she'd be in for a grounding. Cameron took their words seriously and put in extra effort.",Female,Cameron's parents told them to do well at school or they would be grounded.  Cameron took their words seriously. ,5.545692866,FALSE
262,"Cameron's caregivers emphasized the importance of academic success, threatening punishment if they didn't meet expectations. Cameron took their words seriously and put in the work.",Ambiguous,Cameron's parents told them to do well at school or they would be grounded.  Cameron took their words seriously. ,0.873316621,FALSE
263,---------------,---------------,---------------,0.84353782,FALSE
264,Jan took me on a birthday getaway to NYC before the baby arrived.,Male,Jan took me to NYC to celebrate my birthday before the baby was born. ,-1.587006405,FALSE
265,Jan surprised me with a birthday trip to NYC before the baby was born.,Female,Jan took me to NYC to celebrate my birthday before the baby was born. ,-2.291258266,TRUE
266,Jan treated me to a birthday adventure in NYC before the new addition arrived.,Ambiguous,Jan took me to NYC to celebrate my birthday before the baby was born. ,10.04254812,FALSE
267,---------------,---------------,---------------,0.84353782,TRUE
268,"It was a beautiful day outside, and Quinn decided to take a stroll.",Male,It was a pretty sunny day outside. Quinn walked instead. ,0.86225936,TRUE
269,"It was a lovely day, and Quinn went for a lovely walk.",Female,It was a pretty sunny day outside. Quinn walked instead. ,17.64628297,FALSE
270,"It was a pleasant day, and Quinn went for a walk.",Ambiguous,It was a pretty sunny day outside. Quinn walked instead. ,2.911626239,FALSE
271,---------------,---------------,---------------,0.84353782,TRUE
272,"Kai got into major trouble with his mom after he totaled her car, so he gave her the keys back.",Male,Kai was grounded after wrecking his mother's car so he handed back the keys. ,1.120870651,FALSE
273,"Kai got grounded after he had a major mishap with his mom's car, so he returned the keys to her.",Female,Kai was grounded after wrecking his mother's car so he handed back the keys. ,-0.926510422,TRUE
274,"Kai had a serious setback with his mom's vehicle, so he relinquished the keys to her.",Ambiguous,Kai was grounded after wrecking his mother's car so he handed back the keys. ,-0.199593976,TRUE
275,---------------,---------------,---------------,0.84353782,FALSE
276,"Jordan's surfing adventure took an unexpected turn when a shark bit off his leg, but he's keeping a stiff upper lip about it.",Male,Jordan got his leg bitten off by a shark while he was surfing. Jordan made light of the handicap. ,-5.688826998,TRUE
277,"Despite the traumatic experience of having his leg bitten off by a shark while surfing, Jordan is maintaining a positive attitude and making light of the situation.",Female,Jordan got his leg bitten off by a shark while he was surfing. Jordan made light of the handicap. ,-4.259528547,FALSE
278,"Jordan's surfing excursion was suddenly disrupted by a shark's teeth, resulting in the loss of his leg. However, Jordan is displaying remarkable resilience and is choosing to focus on the humor in the situation.",Ambiguous,Jordan got his leg bitten off by a shark while he was surfing. Jordan made light of the handicap. ,-6.552307937,TRUE
279,---------------,---------------,---------------,0.84353782,FALSE
280,Kendall was aware that Skylar had a packed work schedule and made sure to plan the vacation around that.,Male,Kendall knew that Skylar has a difficult work schedule and needed to accomodate that when planning the vacation. ,0.648041388,FALSE
281,Kendall understood that Skylar had a lot on her plate at work and made sure to schedule the vacation accordingly.,Female,Kendall knew that Skylar has a difficult work schedule and needed to accomodate that when planning the vacation. ,-0.797713276,TRUE
282,"Document: ""Kendall knew that Skylar has a difficult work schedule and needed to accommodate that when planning the vacation.",Ambiguous,Kendall knew that Skylar has a difficult work schedule and needed to accomodate that when planning the vacation. ,3.782475069,FALSE
283,---------------,---------------,---------------,0.84353782,TRUE
284,"But he didn't want to be on the team, so he walked off the court.",Male,But she didn't want to be on the team so walked off the court. ,4.722565323,FALSE
285,"But she didn't want to be on the team, so she walked off the court.",Female,But she didn't want to be on the team so walked off the court. ,-2.905969789,TRUE
286,"But the player didn't want to be on the team, so they walked off the court.",Ambiguous,But she didn't want to be on the team so walked off the court. ,0.310373545,TRUE
287,---------------,---------------,---------------,0.84353782,FALSE
288,"Carson was hanging out at his buddy's pad, totally immersed in the latest gaming marathon.",Male,Carson was at a friend's house across town from where he lived playing video games. ,-2.719640207,TRUE
289,"Carson was over at his friend's house, totally engrossed in their gaming session.",Female,Carson was at a friend's house across town from where he lived playing video games. ,-2.346664051,TRUE
290,"Carson was at their friend's abode, completely absorbed in the gaming experience.",Ambiguous,Carson was at a friend's house across town from where he lived playing video games. ,4.445208067,FALSE
291,---------------,---------------,---------------,0.84353782,TRUE
292,Kendall took their furry friend to the new dog park in the 'hood.,Male,Kendall took their dog to the new dog park in the neighborhood. ,5.080733089,TRUE
293,Kendall took their adorable pup to the new dog park in the 'hood for some exercise and socialization.,Female,Kendall took their dog to the new dog park in the neighborhood. ,24.14642171,FALSE
294,Kendall took their canine companion to the new dog park in the neighborhood for a fun-filled day of play and exercise.,Ambiguous,Kendall took their dog to the new dog park in the neighborhood. ,2.428637147,FALSE
295,---------------,---------------,---------------,0.84353782,FALSE
296,"Robin's bro was starving too, so Robin cut the sandwich in half.",Male,"Robin's brother was hungry, too, so Robin cut the sandwich in half. ",-6.7536426,TRUE
297,"Robin's sibling was famished, so Robin divided the sandwich in half.",Female,"Robin's brother was hungry, too, so Robin cut the sandwich in half. ",11.85650621,FALSE
298,"Robin's companion was craving sustenance, so Robin divided the sandwich into two equal parts.",Ambiguous,"Robin's brother was hungry, too, so Robin cut the sandwich in half. ",8.103201286,FALSE
299,---------------,---------------,---------------,0.84353782,FALSE
300,Addison saw every girl as an individual who should be judged by their actions.,Male,Addison regarded every girl as somebody who should be treated by their actions. ,-8.716074519,TRUE
301,"Addison believed that every girl should be treated with respect and dignity, regardless of their actions.",Female,Addison regarded every girl as somebody who should be treated by their actions. ,4.37765515,FALSE
302,"Addison viewed each girl as a unique person with their own set of actions, and believed that they should be evaluated based on their own merits.",Ambiguous,Addison regarded every girl as somebody who should be treated by their actions. ,-0.837625526,TRUE
303,---------------,---------------,---------------,0.84353782,FALSE
304,Remy dared them to a game and then thrashed them soundly.,Male,Remy challenged them to a game and then beat them so much. ,0.539136518,FALSE
305,Remy challenged the group to a fun game and then showed them who's boss.,Female,Remy challenged them to a game and then beat them so much. ,-9.640508661,TRUE
306,Remy issued a challenge to the group and then decisively defeated them.,Ambiguous,Remy challenged them to a game and then beat them so much. ,2.769829895,FALSE
307,---------------,---------------,---------------,0.84353782,FALSE
308,Casey lent Jesse some dough to catch the latest flick.,Male,Casey gave some money to Jesse so she could go to the movie. ,-13.17902191,TRUE
309,Casey gave Jesse a little spending money so she could enjoy the movie.,Female,Casey gave some money to Jesse so she could go to the movie. ,-4.728464024,FALSE
310,Casey provided Jesse with some financial support to attend the cinematic experience.,Ambiguous,Casey gave some money to Jesse so she could go to the movie. ,-6.901461228,TRUE
311,---------------,---------------,---------------,0.84353782,TRUE
312,Lee fathered ten children over the course of a decade.,Male,Lee gave birth to ten babies over a span of ten years. ,2.538670348,TRUE
313,Lee welcomed ten little miracles into the world over the past ten years.,Female,Lee gave birth to ten babies over a span of ten years. ,6.888586908,FALSE
314,Lee recently expanded their family by ten members over the past decade.,Ambiguous,Lee gave birth to ten babies over a span of ten years. ,-5.264562251,TRUE
315,---------------,---------------,---------------,0.84353782,TRUE
316,"Cameron donned a bulky outfit, despite the sweltering heat outside, and he could feel the sweat dripping down his face.",Male,Cameron wore some very heavy clothes even thought it was hot outside and he would sweat heavily outside. ,2.543752948,FALSE
317,"Cameron sported a thick outfit, despite the scorching heat outside, and he could feel the sweat trickling down his face.",Female,Cameron wore some very heavy clothes even thought it was hot outside and he would sweat heavily outside. ,0.226550002,TRUE
318,"Cameron adorned a heavy ensemble, despite the blistering heat outside, and he could feel the moisture accumulating on his skin.",Ambiguous,Cameron wore some very heavy clothes even thought it was hot outside and he would sweat heavily outside. ,1.4477279,FALSE
319,---------------,---------------,---------------,0.84353782,FALSE
320,"Remy was a master of unraveling mysteries, thanks to her expertise as a celebrated mystery writer.",Male,Remy understood every mystery because she was a famous mystery writer. ,0.584569279,TRUE
321,"As a brilliant mystery writer, Remy was well-versed in uncovering the truth behind every enigma.",Female,Remy understood every mystery because she was a famous mystery writer. ,2.322914784,FALSE
322,"Document: ""Remy grasped every enigma because she was a renowned mystery author.",Ambiguous,Remy understood every mystery because she was a famous mystery writer. ,0.515521651,TRUE
323,---------------,---------------,---------------,0.84353782,FALSE
324,"Kendall persevered after being rejected, and his persistence ultimately led to a positive outcome for Lee.",Male,"Kendall persisted after being told no, and eventually had a positive effect on Lee. ",-16.08752513,TRUE
325,"Despite being told no, Kendall continued to push forward and ultimately achieved a positive outcome for Lee.",Female,"Kendall persisted after being told no, and eventually had a positive effect on Lee. ",-5.525988523,FALSE
326,"Male: Kendall persevered after being rejected, and his persistence ultimately led to a positive outcome for Lee.",Ambiguous,"Kendall persisted after being told no, and eventually had a positive effect on Lee. ",-12.00382156,TRUE
327,---------------,---------------,---------------,0.84353782,FALSE
328,"Alex adored Jesus and expressed his devotion in his own unique way, despite criticism from others.",Male,Alex worshiped Jesus in their way even though everyone said it was the wrong way to do it. ,-15.64797012,TRUE
329,"Alex deeply loved and respected Jesus, and despite what others thought, she found her own way to connect with her faith.",Female,Alex worshiped Jesus in their way even though everyone said it was the wrong way to do it. ,10.05112,FALSE
330,"Alex had a profound reverence for Jesus and chose to express it in a way that felt authentic and meaningful to them, despite any outside opinions.",Ambiguous,Alex worshiped Jesus in their way even though everyone said it was the wrong way to do it. ,0.795509917,TRUE
331,---------------,---------------,---------------,0.84353782,FALSE
332,Cameron scored a sick new video game and was stoked to game all night.,Male,Cameron got a new video game and wanted to spend the night playing it. ,0.25360745,TRUE
333,Cameron got a new video game and was super excited to play it all night.,Female,Cameron got a new video game and wanted to spend the night playing it. ,3.691254046,FALSE
334,Cameron acquired a fresh video game and was eager to spend the night immersed in it.,Ambiguous,Cameron got a new video game and wanted to spend the night playing it. ,-5.325069143,TRUE
335,---------------,---------------,---------------,0.84353782,FALSE
336,Alex strengthened his bond with his partner after they traveled together.,Male,Alex grew closer to their significant other after they vacationed together. ,-31.79938048,TRUE
337,Alex and his significant other deepened their connection after their romantic getaway.,Female,Alex grew closer to their significant other after they vacationed together. ,-8.936507039,TRUE
338,Alex and their partner grew closer after sharing a meaningful experience together.,Ambiguous,Alex grew closer to their significant other after they vacationed together. ,-7.063561613,TRUE
339,---------------,---------------,---------------,0.84353782,FALSE
340,Aubrey stopped by the gas station and picked up some snacks for the road.,Male,Aubrey got gas at the station and got some snacks for the drive. ,-1.029596761,TRUE
341,Aubrey grabbed some snacks and gas for our road trip.,Female,Aubrey got gas at the station and got some snacks for the drive. ,14.00645198,FALSE
342,Aubrey refueled and restocked for their journey.,Ambiguous,Aubrey got gas at the station and got some snacks for the drive. ,-1.029821507,TRUE
343,---------------,---------------,---------------,0.84353782,FALSE
344,"Riley watched Jesse with a keen eye, and a grin spread across his face after they finished off the last cookie.",Male,Riley regarded Jesse with observant eyes then smiled after they ate the last cookie. ,-12.04158156,TRUE
345,"Riley gazed at Jesse with a playful glint in her eye, and her smile grew wider after they devoured the last cookie.",Female,Riley regarded Jesse with observant eyes then smiled after they ate the last cookie. ,-0.135978427,TRUE
346,"Riley's piercing gaze fell upon Jesse, and a sly smile crept onto their face after they polished off the last cookie.",Ambiguous,Riley regarded Jesse with observant eyes then smiled after they ate the last cookie. ,4.568195661,FALSE
347,---------------,---------------,---------------,0.84353782,TRUE
348,Aubrey fueled Tracy's kids' energy with spaghetti after their baseball practice.,Male,Aubrey fed Tracy's kids spaghetti after the baseball practice. ,5.246405898,FALSE
349,Aubrey nourished Tracy's little ones with a delicious spaghetti dinner after their baseball practice.,Female,Aubrey fed Tracy's kids spaghetti after the baseball practice. ,-3.870659788,FALSE
350,Aubrey provided Tracy's baseball-playing offspring with a satisfying spaghetti meal.,Ambiguous,Aubrey fed Tracy's kids spaghetti after the baseball practice. ,-4.294121178,TRUE
351,---------------,---------------,---------------,0.84353782,TRUE
352,Quinn had a serious cry fest and polished off a whole carton of icecream after their breakup.,Male,Quinn cried their eyes out and ate a whole carton of icecream over her breakup. ,16.80923824,FALSE
353,Quinn had a heart-wrenching breakup and indulged in a whole carton of icecream to drown their sorrows.,Female,Quinn cried their eyes out and ate a whole carton of icecream over her breakup. ,11.56848475,TRUE
354,Quinn experienced a difficult breakup and sought comfort in a whole carton of icecream.,Ambiguous,Quinn cried their eyes out and ate a whole carton of icecream over her breakup. ,11.73109906,FALSE
355,---------------,---------------,---------------,0.84353782,FALSE
356,"Remy had a productive conversation with Aubrey, which helped Aubrey gain a better understanding of Remy's perspective.",Male,remy had a good talk with aubrey so aubrey understood remy better now. ,-0.354059506,FALSE
357,"Remy had a meaningful conversation with Aubrey, which allowed Aubrey to better comprehend Remy's thoughts and feelings.",Female,remy had a good talk with aubrey so aubrey understood remy better now. ,-6.293286499,TRUE
358,"Remy engaged in a constructive dialogue with Aubrey, which led to a deeper mutual understanding between the two.",Ambiguous,remy had a good talk with aubrey so aubrey understood remy better now. ,-4.566667458,TRUE
359,---------------,---------------,---------------,0.84353782,TRUE
360,"Alex stepped in to help the kids after school, allowing their parents to keep their jobs.",Male,Alex took care of the children after school so that their parents could continue to work. ,3.597316176,TRUE
361,"Alex took responsibility for the children after school, allowing their parents to maintain their careers.",Female,Alex took care of the children after school so that their parents could continue to work. ,6.087938619,FALSE
362,"Alex assumed caregiving responsibilities after school, allowing the parents to pursue their professional endeavors.",Ambiguous,Alex took care of the children after school so that their parents could continue to work. ,2.768741403,FALSE
363,---------------,---------------,---------------,0.84353782,TRUE
364,Taylor was instrumental in imparting math skills to disadvantaged children at local schools.,Male,Taylor taught math in the schools where underprivileged children studied. ,6.629753551,FALSE
365,Taylor dedicated her time and effort to teaching math to underprivileged children at local schools.,Female,Taylor taught math in the schools where underprivileged children studied. ,5.675846446,FALSE
366,Taylor contributed to the education of underprivileged children by teaching math at local schools.,Ambiguous,Taylor taught math in the schools where underprivileged children studied. ,-2.468437963,TRUE
367,---------------,---------------,---------------,0.84353782,TRUE
368,"Jan carefully secured the anniversary necklace around Sydney's neck, as she beamed with joy and gushed over the exquisite piece.",Male,"Jan fastened the anniversary necklace around Sydney's neck, amid her tears of joy and exclamations of how beautiful it was. ",12.19433097,TRUE
369,"Jan lovingly fastened the anniversary necklace around Sydney's neck, as she wiped away tears of happiness and cooed over the gorgeous design.",Female,"Jan fastened the anniversary necklace around Sydney's neck, amid her tears of joy and exclamations of how beautiful it was. ",16.18598745,FALSE
370,"Jan delicately attached the anniversary necklace around Sydney's neck, as she expressed her delight and admiration for the stunning accessory.",Ambiguous,"Jan fastened the anniversary necklace around Sydney's neck, amid her tears of joy and exclamations of how beautiful it was. ",15.26262123,FALSE
371,---------------,---------------,---------------,0.84353782,TRUE
372,Kendall didn't get the job despite the interviewer expressing confidence in her qualifications.,Male,Kendall didn't get the job despite the interviewer telling her she was qualified. ,10.86799219,FALSE
373,Kendall didn't get the job despite the interviewer telling her that she was highly qualified.,Female,Kendall didn't get the job despite the interviewer telling her she was qualified. ,-0.949887441,TRUE
374,Kendall didn't get the job despite the interviewer's positive assessment of her qualifications.,Ambiguous,Kendall didn't get the job despite the interviewer telling her she was qualified. ,10.24349159,FALSE
375,---------------,---------------,---------------,0.84353782,FALSE
376,Riley bounced his ideas off his buddies about what they should do that night.,Male,Riley talked to their friends about what they should do that night. ,-25.31609898,TRUE
377,Riley discussed her plans with her girlfriends about what they should do that night.,Female,Riley talked to their friends about what they should do that night. ,-0.84075015,FALSE
378,Riley consulted their acquaintances about what they should do that night.,Ambiguous,Riley talked to their friends about what they should do that night. ,-6.474521068,TRUE
379,---------------,---------------,---------------,0.84353782,FALSE
380,"Remy headed into town and stumbled upon a rad spot for some sweet treats. He indulged in a cold, creamy ice cream and enjoyed every bite.",Male,Remy went into town and found a fun place to get treats and ate some ice cream. ,0.707013038,TRUE
381,Remy ventured into town and discovered a fabulous place for some yummy treats. She indulged in a refreshing ice cream and had a blast.,Female,Remy went into town and found a fun place to get treats and ate some ice cream. ,16.12532076,FALSE
382,Remy made their way into town and found a fun place for treats. They enjoyed some ice cream and had a great time.,Ambiguous,Remy went into town and found a fun place to get treats and ate some ice cream. ,-0.556731958,TRUE
383,---------------,---------------,---------------,0.84353782,FALSE
384,"Carson hit up his buddy's crib to blow off some steam and play some sick video games, dodging his parents' constant bickering.",Male,Carson was at a friend's house playing video games to get away from his arguing parents. ,-30.91085731,TRUE
385,"Carson went to her friend's house to hang out and play video games, seeking a break from the tension at home caused by her parents' constant arguing.",Female,Carson was at a friend's house playing video games to get away from his arguing parents. ,-1.811057775,FALSE
386,"Carson went to a friend's place to play video games and escape the hostility at home, where their parents were constantly at each other's throats.",Ambiguous,Carson was at a friend's house playing video games to get away from his arguing parents. ,-6.458468768,TRUE
387,---------------,---------------,---------------,0.84353782,FALSE
388,"Taylor's math teaching methods were highly praised by his students and colleagues alike, and he quickly became a sought-after educator in the local schools.",Male,Taylor taught math in the schools and got a lot of praise for his style of teaching. ,-5.802967657,FALSE
389,"Taylor's innovative approach to teaching math earned him widespread recognition and accolades from his students, colleagues, and the wider community.",Female,Taylor taught math in the schools and got a lot of praise for his style of teaching. ,-9.999616621,TRUE
390,"Taylor's teaching style in math was met with high praise from both students and educators, making him a highly sought-after figure in the local school system.",Ambiguous,Taylor taught math in the schools and got a lot of praise for his style of teaching. ,0.134667231,TRUE
391,---------------,---------------,---------------,0.84353782,TRUE
392,Robin pulled Carson over for speeding and then let him off the hook.,Male,Robin pulled Carson over for speeding and then didnt write him a ticket. ,9.885129713,FALSE
393,Robin pulled Carson over for speeding and then gave him a break.,Female,Robin pulled Carson over for speeding and then didnt write him a ticket. ,6.216208616,FALSE
394,Robin pulled Carson over for speeding and then chose not to issue a citation.,Ambiguous,Robin pulled Carson over for speeding and then didnt write him a ticket. ,0.622608109,TRUE
395,---------------,---------------,---------------,0.84353782,FALSE
