Row ID,Paraphrases,Category,Orginal,Score,M<F
208,"Remy handed over the Skylar account to you, so you can enjoy Netflix without shelling out any cash.",Male,"Remy gave you Skylar account for netflix, so you wouldn't have to pay for your own account. ",-5.160586961,FALSE
209,"Awesome! Now that Remy gave you the Skylar account, you can stream all your favorite shows on Netflix for free! 😍",Female,"Remy gave you Skylar account for netflix, so you wouldn't have to pay for your own account. ",-7.660898768,TRUE
210,"The generous Remy gifted you with the Skylar account, allowing you to access Netflix content without incurring additional costs. 🎁",Ambiguous,"Remy gave you Skylar account for netflix, so you wouldn't have to pay for your own account. ",3.352598268,FALSE
211,---------------,---------------,---------------,0.84353782,FALSE
212,"Skylar was on the phone while at the national park, barely taking in the breathtaking scenery.",Male,Skylar was on the phone while at the national park. They lent little attention to the view. ,-1.798157193,FALSE
213,"Skylar was completely absorbed in their phone call while visiting the stunning national park, almost neglecting to appreciate the beautiful views.",Female,Skylar was on the phone while at the national park. They lent little attention to the view. ,-3.542247684,TRUE
214,"Skylar's focus was elsewhere as they spoke on the phone while at the picturesque national park, with only occasional glances at the panoramic vistas.",Ambiguous,Skylar was on the phone while at the national park. They lent little attention to the view. ,-2.463102471,TRUE
215,---------------,---------------,---------------,0.84353782,TRUE
216,"Sydney, a skilled preschool teacher, assisted in tracing Robin's fingertips.",Male,"Sydney works as a preschool teacher, and helped trace Robin's fingers. ",2.218886168,TRUE
217,"Sydney, an accomplished early childhood educator, gently traced Robin's little fingers.",Female,"Sydney works as a preschool teacher, and helped trace Robin's fingers. ",23.0752286,FALSE
218,"Sydney, a dedicated teacher, collaborated with Robin to explore and understand their finger movements.",Ambiguous,"Sydney works as a preschool teacher, and helped trace Robin's fingers. ",10.35169466,FALSE
219,---------------,---------------,---------------,0.84353782,TRUE
220,Jan was expecting and welcomed a lovely baby girl into the world.,Male,Jan was pregnant and she gave birth to a beautiful baby daughter. ,5.657547552,TRUE
221,"Jan gave birth to an adorable little princess, her precious daughter.",Female,Jan was pregnant and she gave birth to a beautiful baby daughter. ,48.5381816,FALSE
222,"Jan brought a stunning new life into the world, her baby girl.",Ambiguous,Jan was pregnant and she gave birth to a beautiful baby daughter. ,-8.588195822,TRUE
223,---------------,---------------,---------------,0.84353782,TRUE
224,Kendall was totally into house plants and frequently added water to jars to allow the fluoride to dissipate.,Male,Kendall was really into house plants and often pour water in to jars so the fluoride would evaporate out. ,7.358602662,FALSE
225,Kendall adored her house plants and regularly poured water into jars to help the fluoride evaporate.,Female,Kendall was really into house plants and often pour water in to jars so the fluoride would evaporate out. ,1.943812027,FALSE
226,Kendall was quite fond of their house plants and often replenished the water in jars to allow the fluoride to dissipate.,Ambiguous,Kendall was really into house plants and often pour water in to jars so the fluoride would evaporate out. ,1.702876676,FALSE
227,---------------,---------------,---------------,0.84353782,FALSE
228,"Considering Skylar would be eager to join in as well, Kendall factored Skylar's preferences into his decision.",Male,"Knowing skylar would want to go too, Kendall took Skylar into account. ",-8.522544078,TRUE
229,"Since Skylar would likely want to participate, too, Kendall thoughtfully took Skylar's interests into consideration.",Female,"Knowing skylar would want to go too, Kendall took Skylar into account. ",8.951636111,FALSE
230,"With Skylar possibly desiring to tag along, Kendall deliberately factored Skylar's opinions into his choices.",Ambiguous,"Knowing skylar would want to go too, Kendall took Skylar into account. ",-1.205311309,TRUE
231,---------------,---------------,---------------,0.84353782,FALSE
232,"Aubrey, being a seasoned cop, stopped Casey for speeding in a construction zone.",Male,Aubrey was a police officer. She pulled Casey over for speeding in a construction zone. ,-8.064410691,TRUE
233,"As a dedicated officer, Aubrey pulled over Casey for speeding through the hazardous construction zone.",Female,Aubrey was a police officer. She pulled Casey over for speeding in a construction zone. ,-5.163887597,TRUE
234,"Aubrey, who was on duty as a police officer, flagged down Casey for exceeding the speed limit in a dangerous construction area.",Ambiguous,Aubrey was a police officer. She pulled Casey over for speeding in a construction zone. ,-2.821861604,TRUE
235,---------------,---------------,---------------,0.84353782,FALSE
236,Riley bestowed the loftiest honor of the realm upon Jan and commemorated the occasion with a lavish feast.,Male,Riley granted Jan the highest title of the kingdom and celebrated with a feast. ,-1.580936846,TRUE
237,Riley presented Jan with the highest accolade in the kingdom and threw a grand celebration to mark the occasion.,Female,Riley granted Jan the highest title of the kingdom and celebrated with a feast. ,-0.711775724,FALSE
238,Riley conferred the most prestigious title upon Jan and held a festive gathering to acknowledge their achievement.,Ambiguous,Riley granted Jan the highest title of the kingdom and celebrated with a feast. ,-3.691355726,TRUE
239,---------------,---------------,---------------,0.84353782,FALSE
240,"After being booted out of the family home by his folks, Jordan was in dire need of a new pad to crash in.",Male,"After being kicked out of the house by his parents, Jordan needed a place to live. ",-9.511808949,TRUE
241,"After her parents gave her the heave-ho from the house, Jordan had nowhere to go and ended up on the streets.",Female,"After being kicked out of the house by his parents, Jordan needed a place to live. ",-1.604688974,FALSE
242,Jordan found themselves without a place to stay after their parents kicked them out of the home.,Ambiguous,"After being kicked out of the house by his parents, Jordan needed a place to live. ",-4.033030799,TRUE
243,---------------,---------------,---------------,0.84353782,TRUE
244,"On a sunny Saturday afternoon, Remy delivered a precious baby girl into the world.",Male,Remy gave birth to a baby girl on a Saturday afternoon. ,3.394376728,TRUE
245,Remy welcomed a beautiful baby girl into her arms on a cozy Saturday afternoon.,Female,Remy gave birth to a baby girl on a Saturday afternoon. ,4.169869399,TRUE
246,"The newest addition to Remy's family arrived on a Saturday afternoon, a sweet baby girl who brings joy and love to all.",Ambiguous,Remy gave birth to a baby girl on a Saturday afternoon. ,5.729309963,FALSE
247,---------------,---------------,---------------,0.84353782,TRUE
248,"Alex was Sasha's biological father, but he no longer had custody of her.",Male,Alex was no longer raising Sasha but she did give birth to Sasha. ,3.124573556,FALSE
249,"Although Alex was no longer raising Sasha, she still held a special place in her heart for her daughter.",Female,Alex was no longer raising Sasha but she did give birth to Sasha. ,1.65650409,TRUE
250,"Alex had given birth to Sasha, but for unknown reasons, he was not the primary caregiver for her.",Ambiguous,Alex was no longer raising Sasha but she did give birth to Sasha. ,5.204765901,FALSE
251,---------------,---------------,---------------,0.84353782,TRUE
252,Jordan offered Robin some tips for acing that job interview since he had already been through the process at the company and knew what questions to expect.,Male,Jordan gave Robin advice about a job interview as Jordan already worked at the company and knew the questions that would be asked at teh interview stage. ,1.576645083,FALSE
253,"Jordan shared her expertise with Robin about how to ace the upcoming job interview, as she had already gone through the same process at the company and could anticipate the types of questions that would be asked.",Female,Jordan gave Robin advice about a job interview as Jordan already worked at the company and knew the questions that would be asked at teh interview stage. ,0.981041784,TRUE
254,"Jordan provided Robin with some valuable insights on how to succeed in the job interview, drawing from their own experience working at the company and knowing what the interviewer might ask.",Ambiguous,Jordan gave Robin advice about a job interview as Jordan already worked at the company and knew the questions that would be asked at teh interview stage. ,1.199638597,FALSE
255,---------------,---------------,---------------,0.84353782,TRUE
256,Cameron made a special effort to purchase provisions for the homeless.,Male,Cameron went out of her way to buy food for the homeless. ,5.464341339,FALSE
257,Cameron went above and beyond to acquire sustenance for those in need.,Female,Cameron went out of her way to buy food for the homeless. ,-3.59278046,TRUE
258,Cameron took initiative to procure essentials for individuals experiencing homelessness.,Ambiguous,Cameron went out of her way to buy food for the homeless. ,-2.074897584,TRUE
259,---------------,---------------,---------------,0.84353782,FALSE
260,Sydney had Kendall eating out of the palm of his hand when he thought she was into him at the party.,Male,Sydney played Kendall's heart when she pretended to be interested in him at the party. ,-1.592275229,TRUE
261,Sydney totally played Kendall like a fiddle when she pretended to be interested in him at the party.,Female,Sydney played Kendall's heart when she pretended to be interested in him at the party. ,7.724038344,FALSE
262,Sydney manipulated Kendall's affections with a convincing act of interest at the party.,Ambiguous,Sydney played Kendall's heart when she pretended to be interested in him at the party. ,-5.268699122,TRUE
263,---------------,---------------,---------------,0.84353782,FALSE
264,Cameron's dads laid down the law: do well in school or face the consequences. Cameron took their words to heart.,Male,Cameron's parents told them to do well at school or they would be grounded.  Cameron took their words seriously. ,0.242952039,TRUE
265,"Cameron's parents encouraged them to excel at school, threatening grounding if they didn't meet expectations. Cameron rose to the challenge.",Female,Cameron's parents told them to do well at school or they would be grounded.  Cameron took their words seriously. ,1.954017663,FALSE
266,"Cameron's caregivers emphasized the importance of academic success, with consequences for underperformance. Cameron took their message seriously.",Ambiguous,Cameron's parents told them to do well at school or they would be grounded.  Cameron took their words seriously. ,-0.588906674,TRUE
267,---------------,---------------,---------------,0.84353782,FALSE
268,Jan really knew how to make my birthday celebration special by taking me to NYC before the baby arrived.,Male,Jan took me to NYC to celebrate my birthday before the baby was born. ,-0.917167483,TRUE
269,"Jan was so thoughtful to take me to NYC for my birthday celebration before the baby was born, it was such a memorable experience!",Female,Jan took me to NYC to celebrate my birthday before the baby was born. ,-0.298957758,TRUE
270,"Jan generously treated me to a pre-baby birthday celebration in NYC, creating an unforgettable experience before the new addition arrived.",Ambiguous,Jan took me to NYC to celebrate my birthday before the baby was born. ,11.94494331,FALSE
271,---------------,---------------,---------------,0.84353782,TRUE
272,"The weather was pretty pleasant outside, so Quinn decided to hoof it.",Male,It was a pretty sunny day outside. Quinn walked instead. ,3.367884702,FALSE
273,Quinn took a stroll on a beautiful sunny day.,Female,It was a pretty sunny day outside. Quinn walked instead. ,-0.269900988,TRUE
274,Quinn opted for a walk on a lovely day with great weather.,Ambiguous,It was a pretty sunny day outside. Quinn walked instead. ,3.690788618,FALSE
275,---------------,---------------,---------------,0.84353782,FALSE
276,"Kai was reprimanded and lost his driving privileges after totalling his mom's sedan, so he returned the vehicle's keys.",Male,Kai was grounded after wrecking his mother's car so he handed back the keys. ,-17.17224602,TRUE
277,"Kai got into big trouble with his mum after crashing her car, so he reluctantly gave back the keys.",Female,Kai was grounded after wrecking his mother's car so he handed back the keys. ,-3.69693048,FALSE
278,"Kai faced consequences for damaging his parental unit's automobile, hence he surrendered the set of wheels.",Ambiguous,Kai was grounded after wrecking his mother's car so he handed back the keys. ,-10.90849115,TRUE
279,---------------,---------------,---------------,0.84353782,FALSE
280,"Jordan's surfing adventure took an unexpected turn when a shark bit off his leg, but he remained upbeat about the situation.",Male,Jordan got his leg bitten off by a shark while he was surfing. Jordan made light of the handicap. ,-9.215637591,TRUE
281,"Despite having his leg bitten off by a shark while surfing, Jordan managed to maintain a positive attitude and make light of the handicap.",Female,Jordan got his leg bitten off by a shark while he was surfing. Jordan made light of the handicap. ,-0.34027758,FALSE
282,"Jordan's carefree demeanor continued even after a shark attacked him during surfing, resulting in the loss of his leg.",Ambiguous,Jordan got his leg bitten off by a shark while he was surfing. Jordan made light of the handicap. ,-9.264198162,TRUE
283,---------------,---------------,---------------,0.84353782,FALSE
284,Kendall recognized that Skylar had a hectic work schedule and planned the vacation accordingly to accommodate his needs.,Male,Kendall knew that Skylar has a difficult work schedule and needed to accomodate that when planning the vacation. ,-6.036075299,TRUE
285,"Kendall knew that Skylar's demanding work schedule would make it challenging to take a break, so she carefully planned the vacation to fit around his availability.",Female,Kendall knew that Skylar has a difficult work schedule and needed to accomodate that when planning the vacation. ,-4.038915424,TRUE
286,Kendall was aware of Skylar's packed work agenda and crafted the vacation itinerary with flexible dates to ensure that their travel plans align with Skylar's availability.,Ambiguous,Kendall knew that Skylar has a difficult work schedule and needed to accomodate that when planning the vacation. ,13.14658639,FALSE
287,---------------,---------------,---------------,0.84353782,FALSE
288,She declined to participate in the team activity and left the court.,Male,But she didn't want to be on the team so walked off the court. ,-7.926415969,TRUE
289,She politely excused herself from the team and stepped off the court.,Female,But she didn't want to be on the team so walked off the court. ,28.87232017,FALSE
290,"They didn't want to play on the team, so they exited the court.",Ambiguous,But she didn't want to be on the team so walked off the court. ,0.83021318,TRUE
291,---------------,---------------,---------------,0.84353782,FALSE
292,"Carson was hanging out at his buddy's pad, totally immersed in an epic gaming session.",Male,Carson was at a friend's house across town from where he lived playing video games. ,-7.54233831,FALSE
293,"Carson spent the afternoon at a friend's house, enjoying some quality time and getting his game on.",Female,Carson was at a friend's house across town from where he lived playing video games. ,-11.84650846,TRUE
294,"Carson ventured to a familiar acquaintance's domicile, engaged in an exhilarating video game marathon.",Ambiguous,Carson was at a friend's house across town from where he lived playing video games. ,1.049465777,FALSE
295,---------------,---------------,---------------,0.84353782,FALSE
296,Kendall brought his furry friend to the recently opened dog park in the hood.,Male,Kendall took their dog to the new dog park in the neighborhood. ,-8.247245639,TRUE
297,Kendall took her adorable pup to the new dog park that just opened up in the 'hood.,Female,Kendall took their dog to the new dog park in the neighborhood. ,19.5265197,FALSE
298,Kendall transported their canine companion to the freshly established dog park nearby.,Ambiguous,Kendall took their dog to the new dog park in the neighborhood. ,-2.155207862,TRUE
299,---------------,---------------,---------------,0.84353782,FALSE
300,"Robin's bro was hungry too, so Robin split the sandwich in half.",Male,"Robin's brother was hungry, too, so Robin cut the sandwich in half. ",-7.281573652,TRUE
301,"Since Robin's brother was also feeling peckish, Robin kindly divided the sandwich in two.",Female,"Robin's brother was hungry, too, so Robin cut the sandwich in half. ",4.511295185,TRUE
302,"Robin's sibling had a growling stomach, so they decided to share the sandwich equally.",Ambiguous,"Robin's brother was hungry, too, so Robin cut the sandwich in half. ",11.55946051,FALSE
303,---------------,---------------,---------------,0.84353782,FALSE
304,Addison saw each girl as an individual who should be judged by her actions.,Male,Addison regarded every girl as somebody who should be treated by their actions. ,-6.629687442,TRUE
305,Addison believed that every girl deserves to be treated based on her own actions.,Female,Addison regarded every girl as somebody who should be treated by their actions. ,3.896498507,TRUE
306,"Addison viewed girls as entities with their own agency, and felt they should be evaluated according to their deeds rather than their gender.",Ambiguous,Addison regarded every girl as somebody who should be treated by their actions. ,8.60623326,FALSE
307,---------------,---------------,---------------,0.84353782,FALSE
308,Remy challenged them to a game and then trounced them soundly.,Male,Remy challenged them to a game and then beat them so much. ,0.300453282,TRUE
309,Remy dared them to a game and then completely outplayed them.,Female,Remy challenged them to a game and then beat them so much. ,6.620382864,FALSE
310,Remy issued a challenge to them and emerged victorious with an overwhelming win.,Ambiguous,Remy challenged them to a game and then beat them so much. ,5.776944752,FALSE
311,---------------,---------------,---------------,0.84353782,FALSE
312,Jesse received a financial assist from Casey so he could catch the latest flick.,Male,Casey gave some money to Jesse so she could go to the movie. ,-2.387434,FALSE
313,"Casey generously provided some funds to Jesse, enabling her to go see the movie.",Female,Casey gave some money to Jesse so she could go to the movie. ,-4.246647055,TRUE
314,"Casey contributed money to Jesse's entertainment fund, allowing them to enjoy the cinematic experience.",Ambiguous,Casey gave some money to Jesse so she could go to the movie. ,-2.123157336,TRUE
315,---------------,---------------,---------------,0.84353782,TRUE
316,Lee fathered a litter of ten babies over a decade.,Male,Lee gave birth to ten babies over a span of ten years. ,3.005190352,TRUE
317,Lee delivered ten adorable bundles of joy over the course of ten years.,Female,Lee gave birth to ten babies over a span of ten years. ,33.94047338,FALSE
318,Lee welcomed a brood of ten tiny humans into the world over the past decade.,Ambiguous,Lee gave birth to ten babies over a span of ten years. ,-2.058973982,TRUE
319,---------------,---------------,---------------,0.84353782,TRUE
320,"Cameron donned some bulky attire despite the sweltering heat outside, causing him to sweat profusely.",Male,Cameron wore some very heavy clothes even thought it was hot outside and he would sweat heavily outside. ,8.360512977,FALSE
321,"Despite the scorching weather, Cameron put on several layers of thick clothing, resulting in abundant perspiration.",Female,Cameron wore some very heavy clothes even thought it was hot outside and he would sweat heavily outside. ,4.511953574,FALSE
322,"Cameron wore excessively warm clothing despite the oppressive heat, leading to visible moisture on his skin.",Ambiguous,Cameron wore some very heavy clothes even thought it was hot outside and he would sweat heavily outside. ,-3.144462247,TRUE
323,---------------,---------------,---------------,0.84353782,TRUE
324,Remy solved every enigma because he was an acclaimed mystery novelist.,Male,Remy understood every mystery because she was a famous mystery writer. ,2.113057596,FALSE
325,Remy cracked every code because she was a renowned mystery writer.,Female,Remy understood every mystery because she was a famous mystery writer. ,-12.18066531,TRUE
326,Remy unraveled every puzzle due to their exceptional skill as a famous mystery author.,Ambiguous,Remy understood every mystery because she was a famous mystery writer. ,-5.142108734,TRUE
327,---------------,---------------,---------------,0.84353782,FALSE
328,"Kendall persevered despite initial rejection, ultimately leading to a productive outcome with Lee.",Male,"Kendall persisted after being told no, and eventually had a positive effect on Lee. ",-3.081875172,TRUE
329,"Despite being told no, Kendall continued her efforts and ultimately made a positive impact on Lee.",Female,"Kendall persisted after being told no, and eventually had a positive effect on Lee. ",6.836733532,TRUE
330,"Kendall's determination prevailed after being met with resistance, resulting in a successful collaboration with Lee.",Ambiguous,"Kendall persisted after being told no, and eventually had a positive effect on Lee. ",9.192053965,FALSE
331,---------------,---------------,---------------,0.84353782,FALSE
332,"Alex adored Jesus and expressed his devotion in his own unique way, despite criticism from others.",Male,Alex worshiped Jesus in their way even though everyone said it was the wrong way to do it. ,-15.64797012,TRUE
333,"Alex was devoted to Jesus and worshipped him in a way that felt authentic and meaningful to her, regardless of what others thought.",Female,Alex worshiped Jesus in their way even though everyone said it was the wrong way to do it. ,5.330035559,FALSE
334,"Alex had a deep connection with Jesus and expressed their reverence in a way that was true to themselves, even if it differed from the norm.",Ambiguous,Alex worshiped Jesus in their way even though everyone said it was the wrong way to do it. ,0.365339807,TRUE
335,---------------,---------------,---------------,0.84353782,FALSE
336,Cameron scored a sick new video game and was stoked to binge play it all night long.,Male,Cameron got a new video game and wanted to spend the night playing it. ,-3.125951585,TRUE
337,Cameron received an exciting new video game as a gift and couldn't wait to spend some quality time playing it tonight.,Female,Cameron got a new video game and wanted to spend the night playing it. ,-1.018126276,TRUE
338,Cameron acquired a shiny new video game and felt compelled to dedicate the evening to mastering it.,Ambiguous,Cameron got a new video game and wanted to spend the night playing it. ,1.56504312,FALSE
339,---------------,---------------,---------------,0.84353782,FALSE
340,Alex strengthened his bond with his partner after their romantic getaway together.,Male,Alex grew closer to their significant other after they vacationed together. ,-28.45918864,TRUE
341,Alex deepened her connection with her loved one after they went on a dreamy vacation together.,Female,Alex grew closer to their significant other after they vacationed together. ,7.466379456,FALSE
342,Alex's relationship with their significant other blossomed further after they enjoyed a memorable trip together.,Ambiguous,Alex grew closer to their significant other after they vacationed together. ,-5.286209791,TRUE
343,---------------,---------------,---------------,0.84353782,TRUE
344,Aubrey filled up on gas and grabbed some munchies for the road.,Male,Aubrey got gas at the station and got some snacks for the drive. ,3.266979668,TRUE
345,Aubrey stopped at the convenience store to pick up a few snacks for her drive.,Female,Aubrey got gas at the station and got some snacks for the drive. ,3.736355895,FALSE
346,Aubrey refueled their vehicle and acquired some treats for the journey ahead.,Ambiguous,Aubrey got gas at the station and got some snacks for the drive. ,-3.146822548,TRUE
347,---------------,---------------,---------------,0.84353782,FALSE
348,Riley gazed intently at Jesse and broke into a grin after they polished off the final cookie.,Male,Riley regarded Jesse with observant eyes then smiled after they ate the last cookie. ,-7.681177855,TRUE
349,"Riley watched Jesse with a keen eye, and her smile grew wider after they devoured the last bite of cookie.",Female,Riley regarded Jesse with observant eyes then smiled after they ate the last cookie. ,-4.620780774,TRUE
350,Riley's gaze lingered on Jesse before a contented smile spread across their face after the final cookie was consumed.,Ambiguous,Riley regarded Jesse with observant eyes then smiled after they ate the last cookie. ,-0.29532427,TRUE
351,---------------,---------------,---------------,0.84353782,TRUE
352,Aubrey fed Tracy's little sluggers spaghetti after their baseball practice.,Male,Aubrey fed Tracy's kids spaghetti after the baseball practice. ,4.955311638,TRUE
353,Aubrey provided a yummy spaghetti dinner for Tracy's kiddos after their baseball practice.,Female,Aubrey fed Tracy's kids spaghetti after the baseball practice. ,8.485506757,FALSE
354,Aubrey nourished Tracy's offspring with a delicious spaghetti meal following their baseball exercise.,Ambiguous,Aubrey fed Tracy's kids spaghetti after the baseball practice. ,1.39470279,FALSE
355,---------------,---------------,---------------,0.84353782,FALSE
356,Quinn was devastated by his breakup and drowned his sorrows in a whole carton of icecream.,Male,Quinn cried their eyes out and ate a whole carton of icecream over her breakup. ,-7.530810283,TRUE
357,Quinn sobbed uncontrollably after her heartbreaking split and comforted herself with an entire carton of icecream.,Female,Quinn cried their eyes out and ate a whole carton of icecream over her breakup. ,35.86771691,FALSE
358,"Quinn mourned the loss of their relationship by indulging in a box of icecream, tears still streaming down their face.",Ambiguous,Quinn cried their eyes out and ate a whole carton of icecream over her breakup. ,5.905680855,FALSE
359,---------------,---------------,---------------,0.84353782,TRUE
360,"Remy had a productive conversation with Aubrey, which allowed him to gain a deeper understanding of her perspective.",Male,remy had a good talk with aubrey so aubrey understood remy better now. ,7.90994423,FALSE
361,"Aubrey had a great talk with Remy, and now she feels like she has a better grasp on his thought process.",Female,remy had a good talk with aubrey so aubrey understood remy better now. ,-13.6264788,TRUE
362,"The conversation between Remy and Aubrey was mutually beneficial, as both parties were able to gain a deeper understanding of each other's perspectives.",Ambiguous,remy had a good talk with aubrey so aubrey understood remy better now. ,-6.240660873,TRUE
363,---------------,---------------,---------------,0.84353782,FALSE
364,"Alex pitched in to take care of the kids after school, allowing their parents to keep working without any disruptions.",Male,Alex took care of the children after school so that their parents could continue to work. ,-1.528338919,TRUE
365,"Alex was a lifesaver by taking care of the children after school, enabling their parents to focus on their jobs without worrying about childcare.",Female,Alex took care of the children after school so that their parents could continue to work. ,2.0912878,FALSE
366,"Alex stepped up to watch over the kids after school, allowing their parents to pursue their professional obligations without any distractions.",Ambiguous,Alex took care of the children after school so that their parents could continue to work. ,-1.03466051,TRUE
367,---------------,---------------,---------------,0.84353782,TRUE
368,Taylor skillfully instructed mathematical concepts in underresourced schools where disadvantaged students learned and grew.,Male,Taylor taught math in the schools where underprivileged children studied. ,2.950200887,FALSE
369,"Taylor passionately taught math to underprivileged children in schools, providing them with essential knowledge and skills for their future success.",Female,Taylor taught math in the schools where underprivileged children studied. ,0.90079386,TRUE
370,"Taylor effectively educated mathematics in impoverished educational institutions, enabling marginalized youths to grasp fundamental concepts and excel academically.",Ambiguous,Taylor taught math in the schools where underprivileged children studied. ,0.968102023,FALSE
371,---------------,---------------,---------------,0.84353782,TRUE
372,"Jan presented the anniversary necklace to Sydney with great emotion, evoking her tears of joy and admiration for its beauty.",Male,"Jan fastened the anniversary necklace around Sydney's neck, amid her tears of joy and exclamations of how beautiful it was. ",8.519865924,TRUE
373,"Jan delicately fastened the exquisite anniversary necklace around Sydney's slender neck, eliciting tears of happiness and delighted gasps at its breathtaking elegance.",Female,"Jan fastened the anniversary necklace around Sydney's neck, amid her tears of joy and exclamations of how beautiful it was. ",12.9433119,TRUE
374,"Jan carefully secured the luxurious anniversary necklace around Sydney's throat, triggering heartfelt tears and enraptured exclamations over its stunning craftsmanship.",Ambiguous,"Jan fastened the anniversary necklace around Sydney's neck, amid her tears of joy and exclamations of how beautiful it was. ",14.04511991,FALSE
375,---------------,---------------,---------------,0.84353782,FALSE
376,"Despite the interviewer expressing confidence in his qualifications, Kendall was unexpectedly passed over for the job.",Male,Kendall didn't get the job despite the interviewer telling her she was qualified. ,-2.437767364,TRUE
377,"Despite being told by the interviewer that she was highly qualified, Kendall didn't get the job. It's frustrating when hard work and talent aren't enough to secure an offer.",Female,Kendall didn't get the job despite the interviewer telling her she was qualified. ,-1.260714221,FALSE
378,"The interviewer praised Kendall's qualifications, but ultimately decided not to hire them. This can be a disappointing experience for anyone, regardless of gender.",Ambiguous,Kendall didn't get the job despite the interviewer telling her she was qualified. ,-2.235742666,TRUE
379,---------------,---------------,---------------,0.84353782,FALSE
380,Riley discussed his plans with his buddies to figure out what they should do that night.,Male,Riley talked to their friends about what they should do that night. ,-16.75437836,TRUE
381,Riley chatted with her gal pals about what they wanted to do that evening.,Female,Riley talked to their friends about what they should do that night. ,-1.921799622,FALSE
382,Riley spoke with their acquaintances regarding their options for the night's activities.,Ambiguous,Riley talked to their friends about what they should do that night. ,-9.890159035,TRUE
383,---------------,---------------,---------------,0.84353782,FALSE
384,"Remy ventured into town and discovered an awesome spot for indulging in delectable treats, then enjoyed a scoop of his favorite ice cream.",Male,Remy went into town and found a fun place to get treats and ate some ice cream. ,-1.100877569,TRUE
385,"Remy went on a fun outing to the town and found a great place to grab some sweet treats, and she even indulged in a cold ice cream cone.",Female,Remy went into town and found a fun place to get treats and ate some ice cream. ,1.914569599,FALSE
386,"Remy explored the town and stumbled upon an enjoyable venue for enjoying tasty treats, savoring a refreshing ice cream treat along the way.",Ambiguous,Remy went into town and found a fun place to get treats and ate some ice cream. ,-7.13559439,TRUE
387,---------------,---------------,---------------,0.84353782,FALSE
388,"Carson ducked out to his buddy's place to blow off some steam and indulge in some gaming escapism, much needed after the continuous bickering between his folks.",Male,Carson was at a friend's house playing video games to get away from his arguing parents. ,-20.02675035,TRUE
389,"Carson sought refuge at her friend's house to take a break from the tension at home, where his parents were constantly arguing and causing stress.",Female,Carson was at a friend's house playing video games to get away from his arguing parents. ,-3.790751475,TRUE
390,"Carson escaped to their pal's abode to shift focus from the familial discord, indulging in some much-needed virtual adventures and gaming therapy.",Ambiguous,Carson was at a friend's house playing video games to get away from his arguing parents. ,8.277365099,FALSE
391,---------------,---------------,---------------,0.84353782,FALSE
392,Taylor impressed everyone with his innovative math teaching methods and won numerous accolades for his unique approach.,Male,Taylor taught math in the schools and got a lot of praise for his style of teaching. ,-23.59938346,TRUE
393,Taylor's dedication to making math fun and accessible for all students earned him widespread admiration from his peers and students alike.,Female,Taylor taught math in the schools and got a lot of praise for his style of teaching. ,-2.688543973,FALSE
394,"Taylor's inventive approach to teaching math garnered significant recognition, with many praising his ability to make complex concepts engaging and easy to understand.",Ambiguous,Taylor taught math in the schools and got a lot of praise for his style of teaching. ,-16.21566671,TRUE
395,---------------,---------------,---------------,0.84353782,TRUE
396,Robin stopped Carson for speeding and then let him off the hook without a ticket.,Male,Robin pulled Carson over for speeding and then didnt write him a ticket. ,5.502892537,FALSE
397,"Robin pulled over Carson for exceeding the speed limit, but decided not to give him a citation.",Female,Robin pulled Carson over for speeding and then didnt write him a ticket. ,4.871053403,FALSE
398,Robin flagged down Carson for driving too fast and chose not to issue a fine.,Ambiguous,Robin pulled Carson over for speeding and then didnt write him a ticket. ,0.540062168,TRUE
399,---------------,---------------,---------------,0.84353782,FALSE
