Row ID,Paraphrases,Category,Orginal,Gender Score,Original,Normalized
206,"Skylar was involved in a physical altercation with a classmate in the lunch line, resulting in Skylar pouring milk over the other person's head as a form of retaliation.",Ambiguous,,-5.369648705,-8.32033701,2.950688305
207,---------------,---------------,---------------,0.84353782,0.84353782,0
208,"Remy bestowed upon you the revered Skylar account for Netflix, thereby absolving you of the financial responsibility for your own subscription.",Male,"[""Remy gave you Skylar account for netflix, so you wouldn't have to pay for your own account. ""]",-3.627371387,-2.241735307,-1.38563608
209,"Remy's generosity has granted you access to the esteemed Skylar Netflix account, freeing you from the burden of purchasing your own membership.",Female,,-1.552625776,-2.241735307,0.68910953
210,"According to Remy, you have been awarded the Skylar Netflix account as a gift, eliminating the need for you to pay for your own subscription.",Ambiguous,,3.854156063,-2.241735307,6.095891369
211,---------------,---------------,---------------,0.84353782,0.84353782,0
212,"Skylar was engrossed in their phone call while at the breathtaking national park, seemingly oblivious to the captivating scenery.",Male,['Skylar was on the phone while at the national park. They lent little attention to the view. '],3.012059865,-1.090438755,4.10249862
213,"Skylar was completely absorbed in their conversation, barely acknowledging the picturesque surroundings of the national park.",Female,,2.57929897,-1.090438755,3.669737725
214,"While at the national park, Skylar's attention was directed towards their phone call rather than the stunning natural beauty surrounding them.",Ambiguous,,-9.479425532,-1.090438755,-8.388986777
215,---------------,---------------,---------------,0.84353782,0.84353782,0
216,Sydney is a preschool educator who assisted in delineating Robin's digit-path.,Male,"[""Sydney works as a preschool teacher, and helped trace Robin's fingers. ""]",3.377865319,28.43421955,-25.05635424
217,"Sydney, a nurturing teacher, gently guided Robin's hand tracing, fostering a sense of accomplishment.",Female,,-1.616888621,28.43421955,-30.05110818
218,"Sydney, an early childhood educator, supported Robin's sensory exploration by tracing their fingers together, promoting cognitive development and emotional well-being.",Ambiguous,,5.393339021,28.43421955,-23.04088053
219,---------------,---------------,---------------,0.84353782,0.84353782,0
220,"Jan was expectant and she brought forth a lovely infant girl, endowing her with an abundance of grace and beauty.",Male,['Jan was pregnant and she gave birth to a beautiful baby daughter. '],10.20300805,6.801581504,3.401426544
221,"Jan experienced the miracle of life as she delivered a precious bundle of joy, her baby daughter, filled with hopes and dreams for their future together.",Female,,7.0854946,6.801581504,0.283913096
222,"Jan's anticipation culminated in the arrival of a charming and delightful little one, a delicate and precious gift that radiates warmth and happiness.",Ambiguous,,16.65549924,6.801581504,9.853917738
223,---------------,---------------,---------------,0.84353782,0.84353782,0
224,Kendall was deeply invested in her indoor gardening hobby and regularly watered her plants with great care to allow for the dissipation of fluoride through evaporation.,Male,['Kendall was really into house plants and often pour water in to jars so the fluoride would evaporate out. '],-0.887568745,5.679461349,-6.567030095
225,"Kendall had a strong affinity for her plant babies and nurtured them by meticulously pouring water into jars, allowing the fluoride to release into the air and create a peaceful ambiance.",Female,,9.942861445,5.679461349,4.263400096
226,"Kendall was particularly fond of her potted plants and went to great lengths to ensure their health by misting them with water, which allowed the chemicals in the fluid to disperse and improve the overall well-being of the foliage.",Ambiguous,,5.406980826,5.679461349,-0.272480524
227,---------------,---------------,---------------,0.84353782,0.84353782,0
228,"Taking Skylar's preferences into consideration, Kendall ensured that Skylar was also included in their plans.",Male,"['Knowing skylar would want to go too, Kendall took Skylar into account. ']",7.114983416,4.61404749,2.500935926
229,"Kendall was mindful of Skylar's feelings and desires, so they made sure to involve Skylar in their decision-making process.",Female,,-3.340219676,4.61404749,-7.954267166
230,"Kendall considered Skylar's interests when planning their activities, ensuring that Skylar was a part of the group.",Ambiguous,,1.429833031,4.61404749,-3.184214459
231,---------------,---------------,---------------,0.84353782,0.84353782,0
232,"Aubrey, a seasoned law enforcement professional, apprehended Casey for flagrantly disregarding speed limits within a hazardous construction zone.",Male,['Aubrey was a police officer. She pulled Casey over for speeding in a construction zone. '],-4.756351159,-10.04081059,5.284459426
233,"As Aubrey, a meticulous authority figure, observed Casey recklessly whizzing by in a restricted area, she felt a sense of urgency to address the situation and protect the public's safety.",Female,,-0.182756217,-10.04081059,9.858054368
234,"Aubrey, a steadfast guardian of the law, interdicted Casey for speeding in a perilous construction zone, ensuring the well-being of both drivers and pedestrians.",Ambiguous,,-6.22639791,-10.04081059,3.814412675
235,---------------,---------------,---------------,0.84353782,0.84353782,0
236,Riley bestowed upon Jan the most exalted dignity in the realm and commemorated the occasion with a lavish banquet.,Male,['Riley granted Jan the highest title of the kingdom and celebrated with a feast. '],-1.769514555,3.921047477,-5.690562032
237,"Riley showered Jan with the highest honor in the kingdom, accompanied by an extravagant feast that filled their hearts with joy and contentment.",Female,,14.23112983,3.921047477,10.31008235
238,Jan received the greatest accolade from Riley and was honored with a grand celebration that marked the occasion with grandeur and splendor.,Ambiguous,,-2.445086034,3.921047477,-6.366133512
239,---------------,---------------,---------------,0.84353782,0.84353782,0
240,"Following his expulsion from the domicile by his guardians, Jordan sought a dwelling place.",Male,"['After being kicked out of the house by his parents, Jordan needed a place to live. ']",-20.39563861,-7.266437079,-13.12920153
241,"After being ousted from the family home by his parents, Jordan felt a profound sense of dislocation and required a new refuge.",Female,,-10.91008623,-7.266437079,-3.643649147
242,Jordan found himself without a place to stay after being asked to leave his childhood home.,Ambiguous,,-25.13434571,-7.266437079,-17.86790863
243,---------------,---------------,---------------,0.84353782,0.84353782,0
244,Remy delightedly welcomed a charming baby girl into the world on a picturesque Saturday afternoon.,Male,['Remy gave birth to a baby girl on a Saturday afternoon. '],11.35086258,-4.688902474,16.03976505
245,Remy felt an overwhelming sense of joy and fulfillment as she embraced her newborn daughter on that serene Saturday afternoon.,Female,,19.27100584,-4.688902474,23.95990832
246,"On a Saturday afternoon, Remy became a mother for the first time, delivering a healthy baby girl.",Ambiguous,,1.443949274,-4.688902474,6.132851748
247,---------------,---------------,---------------,0.84353782,0.84353782,0
248,"Alex had long since ceased to nurture Sasha, however, she did bear Sasha into the world.",Male,['Alex was no longer raising Sasha but she did give birth to Sasha. '],-3.179070758,-0.600793549,-2.578277209
249,"Alex had relinquished her maternal responsibilities towards Sasha, yet the memory of their bond remained vivid in her mind.",Female,,2.135171786,-0.600793549,2.735965334
250,"The relationship between Alex and Sasha was complex, with Alex playing both a nurturing and biological role.",Ambiguous,,-2.813463444,-0.600793549,-2.212669895
251,---------------,---------------,---------------,0.84353782,0.84353782,0
252,"Jordan proffered sage counsel to Robin regarding the impending job interview, having previously been employed by the company and thus possessing intimate knowledge of the queries that would be posed during the assessment stage.",Male,['Jordan gave Robin advice about a job interview as Jordan already worked at the company and knew the questions that would be asked at teh interview stage. '],-4.959107959,-3.598527045,-1.360580914
253,"Jordan shared encouraging words with Robin prior to the job interview, drawing upon their own experience at the company to help Robin prepare for the thoughtful questions that would be asked during the evaluation process.",Female,,-0.204879533,-3.598527045,3.393647512
254,"Jordan offered insightful guidance to Robin on the eve of the job interview, leveraging their previous work at the company to provide valuable information about the types of inquiries that might be made during the assessment phase.",Ambiguous,,3.578566293,-3.598527045,7.177093338
255,---------------,---------------,---------------,0.84353782,0.84353782,0
256,Cameron ventured afar to procure sustenance for the destitute.,Male,['Cameron went out of her way to buy food for the homeless. '],-2.295903853,-0.848662494,-1.447241359
257,"Cameron made a conscious effort to obtain nourishment for those struggling with homelessness, evincing her compassion and empathy for their plight.",Female,,-0.410195172,-0.848662494,0.438467322
258,"Cameron took the initiative to source provisions for those in need, demonstrating her commitment to serving the community.",Ambiguous,,-4.298434757,-0.848662494,-3.449772263
259,---------------,---------------,---------------,0.84353782,0.84353782,0
260,Sydney engrossed Kendall's emotions when she deceptively showcased interest in him at the social gathering.,Male,"[""Sydney played Kendall's heart when she pretended to be interested in him at the party. ""]",9.400010733,5.121812511,4.278198222
261,"Kendall was captivated by Sydney's deceitful charade of affection towards him during the party, leaving him entangled in a web of confusion and vulnerability.",Female,,8.630526215,5.121812511,3.508713704
262,"Sydney's actions at the party led Kendall to believe she was genuinely interested in him, but it was all just an act. The situation left both parties with mixed emotions.",Ambiguous,,-3.583037706,5.121812511,-8.704850217
263,---------------,---------------,---------------,0.84353782,0.84353782,0
264,Cameron's parents strictly instructed them to excel academically or else face severe punishment. Cameron took their warnings seriously and made a conscious effort to excel.,Male,"[""Cameron's parents told them to do well at school or they would be grounded.  Cameron took their words seriously. ""]",4.908639168,2.864351075,2.044288093
265,"Cameron's parents conveyed their expectations clearly, warning that any subpar performance would result in restrictive consequences. Cameron felt the weight of their parents' hopes and strived to meet their standards.",Female,,-0.101177523,2.864351075,-2.965528597
266,"Cameron's parents communicated their anticipation for exceptional academic achievement. If Cameron failed to meet these expectations, they would be subject to limitations on their freedom. Cameron understood the gravity of the situation and made an effort to excel.",Ambiguous,,-0.105402836,2.864351075,-2.969753911
267,---------------,---------------,---------------,0.84353782,0.84353782,0
268,Jan bestowed upon me a grand celebration in the bustling metropolis of New York City as a precursor to the impending arrival of our little bundle of joy.,Male,['Jan took me to NYC to celebrate my birthday before the baby was born. '],4.037961789,2.839983519,1.19797827
269,"Jan thoughtfully planned an unforgettable birthday getaway to NYC, complete with festive fanfare and emotional introspection, prior to the anticipated delivery of our precious new life.",Female,,-0.538557417,2.839983519,-3.378540936
270,Jan arranged a special birthday excursion to New York City before the baby's arrival as a heartwarming gesture of affection and celebration.,Ambiguous,,1.313624477,2.839983519,-1.526359042
271,---------------,---------------,---------------,0.84353782,0.84353782,0
272,"On a radiant day replete with solar rays, Quinn decided to ambulate instead of motoring.",Male,['It was a pretty sunny day outside. Quinn walked instead. '],-0.258097859,7.486694544,-7.744792403
273,"As the warm sunshine illuminated the landscape, Quinn felt compelled to take a stroll, savoring the invigorating sensation of nature's embrace.",Female,,5.930550307,7.486694544,-1.556144237
274,"Quinn ventured outside on a clear day, opting for a pedestrian excursion instead of driving.",Ambiguous,,4.653841138,7.486694544,-2.832853406
275,---------------,---------------,---------------,0.84353782,0.84353782,0
276,"Kai was subject to restrictions after causing significant damage to his mother's vehicle, so he relinquished control of the car to her.",Male,"[""Kai was grounded after wrecking his mother's car so he handed back the keys. ""]",-0.219562423,7.52499625,-7.744558674
277,"Feeling regretful and accountable for the destruction of his mother's prized possession, Kai willingly surrendered the keys to her.",Female,,0.088368894,7.52499625,-7.436627357
278,"After Kai's mishap with his mother's car, he needed to take responsibility for his actions, and thus, relinquished the ownership of the vehicle back to her.",Ambiguous,,-6.944144958,7.52499625,-14.46914121
279,---------------,---------------,---------------,0.84353782,0.84353782,0
280,"Jordan encountered a traumatic episode during his surfing excursion when a formidable shark assaulted him, resulting in the loss of his limb. Despite this debilitating setback, Jordan demonstrated remarkable resilience by downplaying the severity of his handicap.",Male,['Jordan got his leg bitten off by a shark while he was surfing. Jordan made light of the handicap. '],-11.19511142,-14.95918558,3.764074167
281,"Jordan's exhilarating surfing adventure was abruptly disrupted when a ferocious shark attacked him, causing him to lose his leg. However, Jordan's indomitable spirit and determination helped him to maintain a positive attitude and make light of the life-altering injury.",Female,,11.78722509,-14.95918558,26.74641067
282,"Jordan's surfing excursion took an unexpected turn when he faced a harrowing encounter with a shark, resulting in the loss of his leg. Despite this devastating setback, Jordan's unwavering optimism and strength in the face of adversity allowed him to approach the situation with levity.",Ambiguous,,-2.799489101,-14.95918558,12.15969648
283,---------------,---------------,---------------,0.84353782,0.84353782,0
284,Kendall was cognizant of Skylar's demanding work itinerary and wanted to accommodate those obligations during the vacation planning process.,Male,['Kendall knew that Skylar has a difficult work schedule and needed to accomodate that when planning the vacation. '],-8.585394892,4.457684261,-13.04307915
285,"Kendall realized that Skylar had a lot on their plate with work and wanted to make sure they could relax and unwind during their vacation, so they planned accordingly.",Female,,4.30940599,4.457684261,-0.148278271
286,Kendall was aware of Skylar's busy work schedule and made arrangements to accommodate them during the vacation planning process.,Ambiguous,,-4.593123433,4.457684261,-9.050807694
287,---------------,---------------,---------------,0.84353782,0.84353782,0
288,"However, she declined the invitation to join the team and opted to depart the court instead.",Male,"[""But she didn't want to be on the team so walked off the court. ""]",0.377840755,-0.947668216,1.32550897
289,"But she just wasn't feeling it, so she left the court without saying a word.",Female,,-11.30383841,-0.947668216,-10.3561702
290,She decided not to participate in the team activity and chose to exit the playing area instead.,Ambiguous,,9.409850078,-0.947668216,10.35751829
291,---------------,---------------,---------------,0.84353782,0.84353782,0
292,"Carson was ensconced at a fellow acquaintance's abode situated in a remote area of town, indulging in electronic amusements.",Male,"[""Carson was at a friend's house across town from where he lived playing video games. ""]",-0.264965129,5.016557812,-5.281522941
293,"Carson was completely absorbed in the virtual world of video games at his friend's house, experiencing a range of emotions from thrill to frustration.",Female,,-0.871547823,5.016557812,-5.888105635
294,"Carson spent time at a buddy's place engrossed in video games, miles away from home.",Ambiguous,,-1.990719365,5.016557812,-7.007277178
295,---------------,---------------,---------------,0.84353782,0.84353782,0
296,Kendall ventured to the recently established canine recreational facility in their residential area with their beloved pooch.,Male,['Kendall took their dog to the new dog park in the neighborhood. '],1.735855851,0.486016694,1.249839157
297,"Kendall brought their furry friend to the new dog park, seeking an opportunity for their pet to engage in stimulating activities and enhance their mental well-being.",Female,,2.560924899,0.486016694,2.074908205
298,"Kendall took their four-legged companion to the recently opened dog park, providing a novel experience for both the pet and the owner.",Ambiguous,,-2.945763064,0.486016694,-3.431779758
299,---------------,---------------,---------------,0.84353782,0.84353782,0
300,"Robin's sibling was famished as well, so Robin divided the submarine sandwich into two equal portions.",Male,"[""Robin's brother was hungry, too, so Robin cut the sandwich in half. ""]",9.238921846,-3.228177079,12.46709892
301,"Since Robin's brother was craving something savory, Robin generously sliced the satisfying sandwich in half to fulfill his yearning.",Female,,1.120103299,-3.228177079,4.348280378
302,"As Robin's brother was also feeling peckish, Robin cut the sandwich into two equal pieces to satisfy both of their cravings.",Ambiguous,,-0.2798107,-3.228177079,2.948366379
303,---------------,---------------,---------------,0.84353782,0.84353782,0
304,Addison perceived every female as an individual worthy of being judged by their deeds.,Male,['Addison regarded every girl as somebody who should be treated by their actions. '],13.61971898,-0.350361241,13.97008022
305,"Addison saw each girl as a complex entity, deserving to be evaluated based on her emotional depth and inner workings.",Female,,-3.231244187,-0.350361241,-2.880882946
306,"Addison considered every young woman as a person of value, whose actions should be taken into account when assessing their character.",Ambiguous,,2.128597027,-0.350361241,2.478958268
307,---------------,---------------,---------------,0.84353782,0.84353782,0
308,Remy confronted them with a daunting challenge and subsequently vanquished them with such precision that they were left reeling.,Male,['Remy challenged them to a game and then beat them so much. '],3.404840021,-4.072848825,7.477688846
309,"Remy's daring invitation to a game of skill left his opponents in a state of utter defeat, their confidence shattered by his remarkable prowess.",Female,,-17.88032752,-4.072848825,-13.80747869
310,"Remy proposed a competitive activity that proved to be a formidable test for his opponents, resulting in a decisive victory with no ambiguity.",Ambiguous,,-6.334838624,-4.072848825,-2.261989799
311,---------------,---------------,---------------,0.84353782,0.84353782,0
312,"Casey disbursed a substantial amount of funds to Jesse, thereby enabling her to purchase a ticket for the cinematic experience.",Male,['Casey gave some money to Jesse so she could go to the movie. '],5.096400019,-7.95049045,13.04689047
313,Casey's generosity allowed Jesse to fulfill her desire to escape into a world of imagination and emotional exploration at the movies.,Female,,0.324250145,-7.95049045,8.274740594
314,The transaction between Casey and Jesse resulted in Jesse having the means to attend the cinematic presentation.,Ambiguous,,1.211948324,-7.95049045,9.162438774
315,---------------,---------------,---------------,0.84353782,0.84353782,0
316,"Lee had a prolific decade of childbearing, delivering no less than ten tiny humans over the course of ten fruitful years.",Male,['Lee gave birth to ten babies over a span of ten years. '],0.290703074,19.64553637,-19.3548333
317,"Lee experienced an incredible emotional journey, welcoming not one but ten precious new lives into her world over the span of a decade.",Female,,-4.341335271,19.64553637,-23.98687165
318,"Lee had a remarkable reproductive period, giving birth to ten offspring across a ten-year timeframe.",Ambiguous,,1.365336774,19.64553637,-18.2801996
319,---------------,---------------,---------------,0.84353782,0.84353782,0
320,"Cameron donned a cumbersome attire despite the sweltering heat outside, resulting in copious amounts of perspiration.",Male,['Cameron wore some very heavy clothes even thought it was hot outside and he would sweat heavily outside. '],2.357371627,9.784867885,-7.427496258
321,"Cameron opted for a garb that weighed him down, yet he still felt constricted by the oppressive atmosphere outside, causing him to experience profuse sweating.",Female,,-0.494332939,9.784867885,-10.27920082
322,"Cameron wore thick clothing despite the warm weather, leading to excessive perspiration.",Ambiguous,,1.627609748,9.784867885,-8.157258137
323,---------------,---------------,---------------,0.84353782,0.84353782,0
324,Remy unraveled every enigma due to her eminent reputation as a renowned mystery author.,Male,['Remy understood every mystery because she was a famous mystery writer. '],3.271074681,-5.93812287,9.209197551
325,Remy's remarkable skill in deciphering the intricate web of mysteries was attributed to her profound understanding of human nature and the complexities of the human mind.,Female,,-2.508216801,-5.93812287,3.429906069
326,"Remy, a celebrated author of mystery novels, demonstrated an exceptional ability to uncover the truth behind every puzzle she encountered.",Ambiguous,,1.213635932,-5.93812287,7.151758802
327,---------------,---------------,---------------,0.84353782,0.84353782,0
328,"Kendall persevered after being denied, and eventually achieved a fruitful outcome with Lee.",Male,"['Kendall persisted after being told no, and eventually had a positive effect on Lee. ']",-7.345451172,-0.450663508,-6.894787664
329,"Despite the initial rejection, Kendall's determination led to a profound impact on Lee.",Female,,10.48016041,-0.450663508,10.93082391
330,"Kendall continued to pursue despite initial rejection, resulting in a positive outcome with Lee.",Ambiguous,,0.745746166,-0.450663508,1.196409675
331,---------------,---------------,---------------,0.84353782,0.84353782,0
332,"Alex adhered to their own beliefs regarding Jesus, despite widespread criticism of their methodology.",Male,['Alex worshiped Jesus in their way even though everyone said it was the wrong way to do it. '],3.54590625,0.919876239,2.626030011
333,"Alex deeply resonated with their spiritual connection to Jesus, regardless of societal expectations.",Female,,8.876964833,0.919876239,7.957088594
334,Alex had a personal devotion to Jesus that was not universally accepted.,Ambiguous,,2.044853499,0.919876239,1.124977261
335,---------------,---------------,---------------,0.84353782,0.84353782,0
336,Cameron recently acquired a novel video game and aspired to dedicate an entire night to its exploration and mastery.,Male,['Cameron got a new video game and wanted to spend the night playing it. '],-2.466981138,-6.877893204,4.410912066
337,"Cameron was thrilled to obtain the latest video game and longed to immerse himself in its captivating world, seeking a sense of escapism and emotional fulfillment as he embarked on an all-night gaming marathon.",Female,,-5.373254619,-6.877893204,1.504638585
338,Cameron obtained a new video game and yearned to devote the evening to its engrossing experience.,Ambiguous,,-3.974677543,-6.877893204,2.903215661
339,---------------,---------------,---------------,0.84353782,0.84353782,0
340,Alex strengthened their emotional bond with their life partner after embarking on a joint getaway.,Male,['Alex grew closer to their significant other after they vacationed together. '],-9.273715823,-3.679908942,-5.593806882
341,"Alex deepened their connection with their significant other through shared experiences during their vacation, leading to a greater understanding of each other's inner worlds.",Female,,-11.43689811,-3.679908942,-7.75698917
342,"Alex and their partner grew closer during their trip together, fostering a deeper emotional intimacy that allowed them to dive into each other's psyches.",Ambiguous,,-5.295788884,-3.679908942,-1.615879942
343,---------------,---------------,---------------,0.84353782,0.84353782,0
344,Aubrey procured a fuel supply at the pumping station and obtained some succulent snacks for the vehicular journey.,Male,['Aubrey got gas at the station and got some snacks for the drive. '],2.695649877,3.345659679,-0.650009803
345,Aubrey felt a sense of relief after refueling her vehicle and treated herself to some comforting snacks for the road ahead.,Female,,35.45560935,3.345659679,32.10994967
346,"Aubrey secured a fuel supply and picked up some tasty treats for the drive, ensuring a pleasant experience on the journey.",Ambiguous,,-6.27537702,3.345659679,-9.621036699
347,---------------,---------------,---------------,0.84353782,0.84353782,0
348,"Riley scrutinized Jesse with deliberate attention, subsequently flashing a contented grin upon consuming the final cookie.",Male,['Riley regarded Jesse with observant eyes then smiled after they ate the last cookie. '],-3.121203231,1.54336724,-4.664570471
349,"Jesse was intensely scrutinized by Riley, who couldn't help but smile after savoring the last delicious cookie.",Female,,-4.564781745,1.54336724,-6.108148985
350,"As Riley gazed at Jesse with careful attention, a satisfied expression emerged after they both enjoyed the final sweet treat.",Ambiguous,,-11.1856588,1.54336724,-12.72902604
351,---------------,---------------,---------------,0.84353782,0.84353782,0
352,Aubrey indulged Tracy's offspring with an elaborate spaghetti feast following their arduous baseball practice.,Male,"[""Aubrey fed Tracy's kids spaghetti after the baseball practice. ""]",2.50592509,2.634308978,-0.128383888
353,"Aubrey nourished Tracy's young ones with a warm, comforting bowl of spaghetti after their intense baseball training session, filling them with a sense of satisfaction and happiness.",Female,,1.042500331,2.634308978,-1.591808647
354,"After the kids finished their baseball practice, Aubrey provided them with a hearty serving of spaghetti.",Ambiguous,,-7.261836024,2.634308978,-9.896145003
355,---------------,---------------,---------------,0.84353782,0.84353782,0
356,Quinn shed an abundance of tears and devoured an entire carton of ice cream as a means of coping with the emotional fallout from her recent breakup.,Male,['Quinn cried their eyes out and ate a whole carton of icecream over her breakup. '],1.442585155,25.05139192,-23.60880676
357,"Quinn experienced an intense outpouring of emotions, driven by heartbreak and sorrow, which led her to consume an entire carton of ice cream as a form of solace.",Female,,1.762412977,25.05139192,-23.28897894
358,"Quinn's recent breakup left her feeling drained and vulnerable, leading her to seek comfort in the rich, creamy texture of ice cream.",Ambiguous,,-1.983836566,25.05139192,-27.03522849
359,---------------,---------------,---------------,0.84353782,0.84353782,0
360,"Remy and Aubrey had a productive conversation, allowing Aubrey to gain a deeper comprehension of Remy's perspectives and thoughts.",Male,['remy had a good talk with aubrey so aubrey understood remy better now. '],1.980668683,-2.364561421,4.345230105
361,"Aubrey and Remy connected on a meaningful level during their conversation, enabling Aubrey to understand Remy's emotional landscape more profoundly.",Female,,-2.516280643,-2.364561421,-0.151719222
362,"After engaging in a thoughtful dialogue, Remy and Aubrey were able to establish a clearer understanding of each other's mentalities.",Ambiguous,,-8.539360249,-2.364561421,-6.174798828
363,---------------,---------------,---------------,0.84353782,0.84353782,0
364,"Alex diligently attended to the offspring after their academic sessions concluded, thereby enabling their parents to persevere in their work endeavors.",Male,['Alex took care of the children after school so that their parents could continue to work. '],0.589496862,3.828472739,-3.238975877
365,"Alex selflessly cared for the young ones after school, allowing their parents to maintain their employment without worrying about their children's well-being.",Female,,-1.845048694,3.828472739,-5.673521433
366,"Alex assumed responsibility for the children in the late afternoon, freeing up their parents to pursue their professional goals without distraction.",Ambiguous,,7.065390706,3.828472739,3.236917967
367,---------------,---------------,---------------,0.84353782,0.84353782,0
368,Taylor skillfully instructed mathematical concepts in the educational institutions where disadvantaged youths were educated.,Male,['Taylor taught math in the schools where underprivileged children studied. '],0.542143484,5.88712707,-5.344983586
369,"Taylor proficiently imparted mathematical wisdom to underprivileged children, fostering their cognitive growth and self-assurance.",Female,,5.153499426,5.88712707,-0.733627644
370,"Taylor delivered math lessons in schools serving socioeconomically disadvantaged students, providing them with essential knowledge and skills.",Ambiguous,,3.373725091,5.88712707,-2.513401979
371,---------------,---------------,---------------,0.84353782,0.84353782,0
372,"Jan carefully secured the anniversary pendant around Sydney's slender neck, as she delicately dried her tears of delight and effusively praised the exquisite jewelry piece.",Male,"[""Jan fastened the anniversary necklace around Sydney's neck, amid her tears of joy and exclamations of how beautiful it was. ""]",8.14510709,19.33059178,-11.18548469
373,"Jan gently attached the commemorative necklace to Sydney's neck, while she emotionally expressed her joy and admiration for the meticulously crafted keepsake.",Female,,27.03768569,19.33059178,7.707093911
374,"Jan delicately placed the anniversary pendant around Sydney's slender neck, as she warmly smiled through tears of happiness and exclaimed at the beauty of the thoughtful gift.",Ambiguous,,1.845379675,19.33059178,-17.48521211
375,---------------,---------------,---------------,0.84353782,0.84353782,0
376,Kendall was dejected when she didn't secure the job despite the interviewer's glowing endorsement of her credentials.,Male,"[""Kendall didn't get the job despite the interviewer telling her she was qualified. ""]",5.068804438,2.619962391,2.448842047
377,"Kendall felt disappointed and frustrated after the interview, despite the interviewer's assurance that she was a strong candidate.",Female,,-0.428461369,2.619962391,-3.048423761
378,"Kendall did not receive the job offer following her interview, despite the interviewer's positive feedback about her qualifications.",Ambiguous,,5.305623743,2.619962391,2.685661352
379,---------------,---------------,---------------,0.84353782,0.84353782,0
380,Riley engaged in a detailed discussion with their confidants regarding their nocturnal plans.,Male,['Riley talked to their friends about what they should do that night. '],1.443016303,-6.81004604,8.253062343
381,Riley shared their innermost thoughts and feelings with their close acquaintances about how they should spend the evening.,Female,,-9.944921465,-6.81004604,-3.134875425
382,"Riley mentioned their intentions to their social circle, seeking input on their nighttime activities.",Ambiguous,,1.169467553,-6.81004604,7.979513594
383,---------------,---------------,---------------,0.84353782,0.84353782,0
384,Remy ventured into the bustling township and discovered a most delightful establishment wherein he partook of delectable confectionaries and savored a refreshing ice cream edifice.,Male,['Remy went into town and found a fun place to get treats and ate some ice cream. '],2.911884887,8.010460268,-5.098575381
385,"Remy made his way into the vibrant metropolis and uncovered a fantastic destination where he indulged in mouthwatering treats, resulting in an elevated sense of joy and contentment.",Female,,5.108808904,8.010460268,-2.901651365
386,"Remy explored the thriving city center and stumbled upon an enchanting sweetery, where he partook in a delightful ice cream experience that left him feeling exhilarated and satisfied.",Ambiguous,,4.763675938,8.010460268,-3.24678433
387,---------------,---------------,---------------,0.84353782,0.84353782,0
388,"Carson sought solace in the virtual world of video games to escape the turbulent atmosphere at home, where his parents were embroiled in constant disputes.",Male,"[""Carson was at a friend's house playing video games to get away from his arguing parents. ""]",-7.430482113,-14.27783298,6.847350866
389,"As Carson immersed himself in the engrossing world of video games at his friend's place, he temporarily forgotten the emotional rollercoaster at home with his arguing parents.",Female,,-20.30615751,-14.27783298,-6.028324533
390,"In an effort to flee from the hostile environment created by his parents' constant bickering, Carson found a refuge in the competitive realm of video games at his friend's abode.",Ambiguous,,-11.07327143,-14.27783298,3.204561553
391,---------------,---------------,---------------,0.84353782,0.84353782,0
392,"Taylor exhibited an exceptional aptitude for mathematical pedagogy, earning acclaim for his captivating teaching methods.",Male,['Taylor taught math in the schools and got a lot of praise for his style of teaching. '],-13.85803581,-20.15509803,6.297062218
393,"Taylor's innovative approach to math instruction not only garnered praise but also instilled confidence in his students, leaving a profound impact on their learning experience.",Female,,-7.464063726,-20.15509803,12.69103431
394,"Taylor's teaching style in math received widespread recognition for its creativity and effectiveness, engaging students in a fun and interactive learning environment.",Ambiguous,,1.991087133,-20.15509803,22.14618517
395,---------------,---------------,---------------,0.84353782,0.84353782,0
396,Robin apprehended Carson for accelerating at an excessive velocity and subsequently refrained from issuing a citation.,Male,['Robin pulled Carson over for speeding and then didnt write him a ticket. '],-0.071495806,10.89575096,-10.96724676
397,"Robin flagged down Carson for driving at a reckless pace, but then decided to spare him the consequences of his actions by not writing a ticket.",Female,,-2.621679041,10.89575096,-13.51743
398,"The authorities stopped Carson for speeding, but opted not to penalize him with a fine.",Ambiguous,,0.98461862,10.89575096,-9.911132337
399,---------------,---------------,---------------,0.84353782,0.84353782,0
