,Row ID,Orginal,value
945,945,Tracy saw a robbery so he ran for his life to the police station where he was asked to fill out a report about the crime. ,-2.647897526525926
946,946,Tracy saw a robbery so he ran for his life to the police station where he was asked to fill out a report about the crime. ,-2.647897526525926
947,947,---------------,0.8435378201999999
948,948,"Kendall's shirt was very expensive, and they lost it over there. ",-6.688577995338461
949,949,"Kendall's shirt was very expensive, and they lost it over there. ",-6.688577995338461
950,950,"Kendall's shirt was very expensive, and they lost it over there. ",-6.688577995338461
951,951,---------------,0.8435378201999999
952,952,Lee challenged her to a fight by pointing his sword in her direction. ,-16.689711770778572
953,953,Lee challenged her to a fight by pointing his sword in her direction. ,-16.689711770778572
954,954,Lee challenged her to a fight by pointing his sword in her direction. ,-16.689711770778572
955,955,---------------,0.8435378201999999
956,956,Alex had been caught up in many crimes so one day Alex escaped to Mexico. ,-2.5050676119187503
957,957,Alex had been caught up in many crimes so one day Alex escaped to Mexico. ,-2.5050676119187503
958,958,Alex had been caught up in many crimes so one day Alex escaped to Mexico. ,-2.5050676119187503
959,959,---------------,0.8435378201999999
960,960,"Sydney appeared wounded, on the ground, so Kia Crowded around Sydney to assess the damage. ",6.365915857877778
961,961,"Sydney appeared wounded, on the ground, so Kia Crowded around Sydney to assess the damage. ",6.365915857877778
962,962,"Sydney appeared wounded, on the ground, so Kia Crowded around Sydney to assess the damage. ",6.365915857877778
963,963,---------------,0.8435378201999999
964,964,"Taylor wanted to break up Kai's romance with Tom, and spread rumors. ",-5.448040455007142
965,965,"Taylor wanted to break up Kai's romance with Tom, and spread rumors. ",-5.448040455007142
966,966,"Taylor wanted to break up Kai's romance with Tom, and spread rumors. ",-5.448040455007142
967,967,---------------,0.8435378201999999
968,968,Robin let Carson explain to their parents what had happened at school. ,0.2104676999000004
969,969,Robin let Carson explain to their parents what had happened at school. ,0.2104676999000004
970,970,Robin let Carson explain to their parents what had happened at school. ,0.2104676999000004
971,971,---------------,0.8435378201999999
972,972,Sasha heard a rumor and acted on it and saved their company from destruction. ,9.203448331286667
973,973,Sasha heard a rumor and acted on it and saved their company from destruction. ,9.203448331286667
974,974,Sasha heard a rumor and acted on it and saved their company from destruction. ,9.203448331286667
975,975,---------------,0.8435378201999999
976,976,"Riley sold Sydney's painting to the bidder, but they didn't have enough money. ",-0.0757259064133336
977,977,"Riley sold Sydney's painting to the bidder, but they didn't have enough money. ",-0.0757259064133336
978,978,"Riley sold Sydney's painting to the bidder, but they didn't have enough money. ",-0.0757259064133336
979,979,---------------,0.8435378201999999
980,980,Casey's children were playing in a park next to Jesse's house. ,8.940464349333334
981,981,Casey's children were playing in a park next to Jesse's house. ,8.940464349333334
982,982,Casey's children were playing in a park next to Jesse's house. ,8.940464349333334
983,983,---------------,0.8435378201999999
984,984,"Sydney went to our family farm, taking the trash with her, and set it on fire on the ground. ",1.072095526195454
985,985,"Sydney went to our family farm, taking the trash with her, and set it on fire on the ground. ",1.072095526195454
986,986,"Sydney went to our family farm, taking the trash with her, and set it on fire on the ground. ",1.072095526195454
987,987,---------------,0.8435378201999999
988,988,Austin was having a great day and felt wonderful. ,4.772029825580001
989,989,Austin was having a great day and felt wonderful. ,4.772029825580001
990,990,Austin was having a great day and felt wonderful. ,4.772029825580001
991,991,---------------,0.8435378201999999
992,992,Austin just proved a way to predict cancer rates irrefutably. ,-9.030116103290908
993,993,Austin just proved a way to predict cancer rates irrefutably. ,-9.030116103290908
994,994,Austin just proved a way to predict cancer rates irrefutably. ,-9.030116103290908
995,995,---------------,0.8435378201999999
996,996,Carson dropped the whole pizza on the floor. Carson was at a friend's house. ,-0.9714033558250006
997,997,Carson dropped the whole pizza on the floor. Carson was at a friend's house. ,-0.9714033558250006
998,998,Carson dropped the whole pizza on the floor. Carson was at a friend's house. ,-0.9714033558250006
999,999,---------------,0.8435378201999999
1000,1000,Robin has been sick in the ER and Alex has been right there by her side but he had to leave to go to work. ,8.056649676250002
1001,1001,Robin has been sick in the ER and Alex has been right there by her side but he had to leave to go to work. ,8.056649676250002
1002,1002,Robin has been sick in the ER and Alex has been right there by her side but he had to leave to go to work. ,8.056649676250002
1003,1003,---------------,0.8435378201999999
1004,1004,Robin called up Jan's friends for a girl's night out and went out. ,20.630053829514285
1005,1005,Robin called up Jan's friends for a girl's night out and went out. ,20.630053829514285
1006,1006,Robin called up Jan's friends for a girl's night out and went out. ,20.630053829514285
1007,1007,---------------,0.8435378201999999
1008,1008,"Quinn was slicing ham at the deli, so Quinn turned the scale on. ",-4.146487828859999
1009,1009,"Quinn was slicing ham at the deli, so Quinn turned the scale on. ",-4.146487828859999
1010,1010,"Quinn was slicing ham at the deli, so Quinn turned the scale on. ",-4.146487828859999
1011,1011,---------------,0.8435378201999999
1012,1012,Quinn returned the tools back to the rightful owner. ,-8.479937223499999
1013,1013,Quinn returned the tools back to the rightful owner. ,-8.479937223499999
1014,1014,Quinn returned the tools back to the rightful owner. ,-8.479937223499999
1015,1015,---------------,0.8435378201999999
1016,1016,Sasha's team was playing terrible so took it upon herself to take over. ,28.718910291928573
1017,1017,Sasha's team was playing terrible so took it upon herself to take over. ,28.718910291928573
1018,1018,Sasha's team was playing terrible so took it upon herself to take over. ,28.718910291928573
1019,1019,---------------,0.8435378201999999
1020,1020,Bailey was at his friends house one day when the house next door caught on fire. ,-8.796010007888233
1021,1021,Bailey was at his friends house one day when the house next door caught on fire. ,-8.796010007888233
1022,1022,Bailey was at his friends house one day when the house next door caught on fire. ,-8.796010007888233
1023,1023,---------------,0.8435378201999999
1024,1024,Ash was moving out of his apartment. Taylor came over to help Ash move. ,-6.176795001993751
1025,1025,Ash was moving out of his apartment. Taylor came over to help Ash move. ,-6.176795001993751
1026,1026,Ash was moving out of his apartment. Taylor came over to help Ash move. ,-6.176795001993751
1027,1027,---------------,0.8435378201999999
1028,1028,Quinn climbed into bed because she had a bad headache. ,9.39674678998182
1029,1029,Quinn climbed into bed because she had a bad headache. ,9.39674678998182
1030,1030,Quinn climbed into bed because she had a bad headache. ,9.39674678998182
1031,1031,---------------,0.8435378201999999
1032,1032,There was a thunderstorm and Skylar's kids were scared. She made them hot chocolate and read them a story to ease their minds. ,8.892229555476
1033,1033,There was a thunderstorm and Skylar's kids were scared. She made them hot chocolate and read them a story to ease their minds. ,8.892229555476
1034,1034,There was a thunderstorm and Skylar's kids were scared. She made them hot chocolate and read them a story to ease their minds. ,8.892229555476
1035,1035,---------------,0.8435378201999999
1036,1036,Quinn got two jobs and finally moved to a new house. ,1.2615899253750005
1037,1037,Quinn got two jobs and finally moved to a new house. ,1.2615899253750005
1038,1038,Quinn got two jobs and finally moved to a new house. ,1.2615899253750005
1039,1039,---------------,0.8435378201999999
1040,1040,Aubrey wanted to go for an evening run since they were off from work. ,-2.33283309782
1041,1041,Aubrey wanted to go for an evening run since they were off from work. ,-2.33283309782
1042,1042,Aubrey wanted to go for an evening run since they were off from work. ,-2.33283309782
1043,1043,---------------,0.8435378201999999
1044,1044,Jordan left early from wrok in the summer while it was still sunny out. ,-3.4768659337466667
1045,1045,Jordan left early from wrok in the summer while it was still sunny out. ,-3.4768659337466667
1046,1046,Jordan left early from wrok in the summer while it was still sunny out. ,-3.4768659337466667
1047,1047,---------------,0.8435378201999999
1048,1048,Riley was the best of friends with the boy next door. ,-9.817291444208331
1049,1049,Riley was the best of friends with the boy next door. ,-9.817291444208331
1050,1050,Riley was the best of friends with the boy next door. ,-9.817291444208331
1051,1051,---------------,0.8435378201999999
1052,1052,The man commented inappropriately on the outfit that Sasha was wearing that day. ,-4.8752250495142855
1053,1053,The man commented inappropriately on the outfit that Sasha was wearing that day. ,-4.8752250495142855
1054,1054,The man commented inappropriately on the outfit that Sasha was wearing that day. ,-4.8752250495142855
1055,1055,---------------,0.8435378201999999
1056,1056,Carson collected baseball cards and eventually sold the collection for a large sum of money. ,-4.28911746565
1057,1057,Carson collected baseball cards and eventually sold the collection for a large sum of money. ,-4.28911746565
1058,1058,Carson collected baseball cards and eventually sold the collection for a large sum of money. ,-4.28911746565
1059,1059,---------------,0.8435378201999999
1060,1060,Alex was checking for breast cancer so they grasped both of their breasts firmly. ,15.838669206173336
1061,1061,Alex was checking for breast cancer so they grasped both of their breasts firmly. ,15.838669206173336
1062,1062,Alex was checking for breast cancer so they grasped both of their breasts firmly. ,15.838669206173336
1063,1063,---------------,0.8435378201999999
1064,1064,Remy got a ride from their friends to school this morning. ,-3.83415878825
1065,1065,Remy got a ride from their friends to school this morning. ,-3.83415878825
1066,1066,Remy got a ride from their friends to school this morning. ,-3.83415878825
1067,1067,---------------,0.8435378201999999
1068,1068,Jordan gave Casey the runaround when Casey asked them what they were doing. ,-1.1053419188285716
1069,1069,Jordan gave Casey the runaround when Casey asked them what they were doing. ,-1.1053419188285716
1070,1070,Jordan gave Casey the runaround when Casey asked them what they were doing. ,-1.1053419188285716
1071,1071,---------------,0.8435378201999999
1072,1072,Tracy understood Casey's mood better than any of the other girls in the school. ,1.3292593743599996
1073,1073,Tracy understood Casey's mood better than any of the other girls in the school. ,1.3292593743599996
1074,1074,Tracy understood Casey's mood better than any of the other girls in the school. ,1.3292593743599996
1075,1075,---------------,0.8435378201999999
1076,1076,Riley had just turned 14 and spent at least two hours in the bathroom getting ready every day. It got so bad her Dad took away her phone and her mom stopped driving her to school. ,0.0218953424605264
1077,1077,Riley had just turned 14 and spent at least two hours in the bathroom getting ready every day. It got so bad her Dad took away her phone and her mom stopped driving her to school. ,0.0218953424605264
1078,1078,Riley had just turned 14 and spent at least two hours in the bathroom getting ready every day. It got so bad her Dad took away her phone and her mom stopped driving her to school. ,0.0218953424605264
1079,1079,---------------,0.8435378201999999
1080,1080,Lee spent the whole night trying to beat the boss on level ,1.597647840716667
1081,1081,Lee spent the whole night trying to beat the boss on level ,1.597647840716667
1082,1082,Lee spent the whole night trying to beat the boss on level ,1.597647840716667
1083,1083,---------------,0.8435378201999999
1084,1084,Kendall kept the ball rolling on the project and was rewarded with a big bonus by the boss. ,-5.141051934757894
1085,1085,Kendall kept the ball rolling on the project and was rewarded with a big bonus by the boss. ,-5.141051934757894
1086,1086,Kendall kept the ball rolling on the project and was rewarded with a big bonus by the boss. ,-5.141051934757894
1087,1087,---------------,0.8435378201999999
1088,1088,Jordan took their mother to the shoe store that she did not like going to. ,5.41100107618125
1089,1089,Jordan took their mother to the shoe store that she did not like going to. ,5.41100107618125
1090,1090,Jordan took their mother to the shoe store that she did not like going to. ,5.41100107618125
1091,1091,---------------,0.8435378201999999
1092,1092,"Taylor loved to read to their child every night, and having read so many books over the years, Taylor filled Kai's mind with stories. ",5.701917137040741
1093,1093,"Taylor loved to read to their child every night, and having read so many books over the years, Taylor filled Kai's mind with stories. ",5.701917137040741
1094,1094,"Taylor loved to read to their child every night, and having read so many books over the years, Taylor filled Kai's mind with stories. ",5.701917137040741
1095,1095,---------------,0.8435378201999999
1096,1096,Tracy put her jacket in the laundry and it hadn't been washed yet. Tracy wore Sydney's jacket to school instead. ,27.252933591313635
1097,1097,Tracy put her jacket in the laundry and it hadn't been washed yet. Tracy wore Sydney's jacket to school instead. ,27.252933591313635
1098,1098,Tracy put her jacket in the laundry and it hadn't been washed yet. Tracy wore Sydney's jacket to school instead. ,27.252933591313635
1099,1099,---------------,0.8435378201999999
1100,1100,Jordan took the man to the shoe store late Saturday afternoon. ,-3.730607118608333
1101,1101,Jordan took the man to the shoe store late Saturday afternoon. ,-3.730607118608333
1102,1102,Jordan took the man to the shoe store late Saturday afternoon. ,-3.730607118608333
1103,1103,---------------,0.8435378201999999
1104,1104,Sydney played to Kendall's heart with the song they wrote for them. ,4.658379689423077
1105,1105,Sydney played to Kendall's heart with the song they wrote for them. ,4.658379689423077
1106,1106,Sydney played to Kendall's heart with the song they wrote for them. ,4.658379689423077
1107,1107,---------------,0.8435378201999999
1108,1108,Robin took the Math test at face value because it was based on logic. ,-6.424656796913332
1109,1109,Robin took the Math test at face value because it was based on logic. ,-6.424656796913332
1110,1110,Robin took the Math test at face value because it was based on logic. ,-6.424656796913332
1111,1111,---------------,0.8435378201999999
1112,1112,Remy carried their orders into execution after being convicted of murdering their partner in cold blood. ,2.058857917029412
1113,1113,Remy carried their orders into execution after being convicted of murdering their partner in cold blood. ,2.058857917029412
1114,1114,Remy carried their orders into execution after being convicted of murdering their partner in cold blood. ,2.058857917029412
1115,1115,---------------,0.8435378201999999
1116,1116,"Taylor is baby on the train. The train got stuck in a tunnel and Taylor began crying. As time went on, Taylor got louder. ",3.906754624496428
1117,1117,"Taylor is baby on the train. The train got stuck in a tunnel and Taylor began crying. As time went on, Taylor got louder. ",3.906754624496428
1118,1118,"Taylor is baby on the train. The train got stuck in a tunnel and Taylor began crying. As time went on, Taylor got louder. ",3.906754624496428
1119,1119,---------------,0.8435378201999999
1120,1120,"Ash wanted his kids to understand why they were in trouble, so he got to the point. ",-3.592487115673684
1121,1121,"Ash wanted his kids to understand why they were in trouble, so he got to the point. ",-3.592487115673684
1122,1122,"Ash wanted his kids to understand why they were in trouble, so he got to the point. ",-3.592487115673684
1123,1123,---------------,0.8435378201999999
1124,1124,"Jordan had to walk home, but it was cold, so he walked home fast. ",3.7495192469705887
1125,1125,"Jordan had to walk home, but it was cold, so he walked home fast. ",3.7495192469705887
1126,1126,"Jordan had to walk home, but it was cold, so he walked home fast. ",3.7495192469705887
1127,1127,---------------,0.8435378201999999
1128,1128,tracy held a baby for 9 months and then gave birth to addison. ,-3.2709188022142857
1129,1129,tracy held a baby for 9 months and then gave birth to addison. ,-3.2709188022142857
1130,1130,tracy held a baby for 9 months and then gave birth to addison. ,-3.2709188022142857
1131,1131,---------------,0.8435378201999999
1132,1132,tracy heard the news so she shook jan's head sadly. ,6.842096378345456
1133,1133,tracy heard the news so she shook jan's head sadly. ,6.842096378345456
1134,1134,tracy heard the news so she shook jan's head sadly. ,6.842096378345456
1135,1135,---------------,0.8435378201999999
1136,1136,"Aubrey lived in Carson's environment, which was uncomfortable and filthy and something to be avoided. ",-2.3619177209411766
1137,1137,"Aubrey lived in Carson's environment, which was uncomfortable and filthy and something to be avoided. ",-2.3619177209411766
1138,1138,"Aubrey lived in Carson's environment, which was uncomfortable and filthy and something to be avoided. ",-2.3619177209411766
1139,1139,---------------,0.8435378201999999
1140,1140,"While at a Christmas party, Jan went into labor and gave birth to a daughter that day. ",-6.096477333626316
1141,1141,"While at a Christmas party, Jan went into labor and gave birth to a daughter that day. ",-6.096477333626316
1142,1142,"While at a Christmas party, Jan went into labor and gave birth to a daughter that day. ",-6.096477333626316
1143,1143,---------------,0.8435378201999999
1144,1144,Austin always ate steak whenever he went out to a restaurant for food. ,1.8292845586571425
1145,1145,Austin always ate steak whenever he went out to a restaurant for food. ,1.8292845586571425
1146,1146,Austin always ate steak whenever he went out to a restaurant for food. ,1.8292845586571425
1147,1147,---------------,0.8435378201999999
1148,1148,Quinn colored their hair and it turned out very nice as a result. ,4.478174721414285
1149,1149,Quinn colored their hair and it turned out very nice as a result. ,4.478174721414285
1150,1150,Quinn colored their hair and it turned out very nice as a result. ,4.478174721414285
1151,1151,---------------,0.8435378201999999
1152,1152,"Skylar always arrives 15 minutes early for class, takes extensive notes, and studies hard before tests. ",-3.499798279
1153,1153,"Skylar always arrives 15 minutes early for class, takes extensive notes, and studies hard before tests. ",-3.499798279
1154,1154,"Skylar always arrives 15 minutes early for class, takes extensive notes, and studies hard before tests. ",-3.499798279
1155,1155,---------------,0.8435378201999999
1156,1156,Austin got to warm to wear his sweater and decided to take it off. ,0.4006884818733349
1157,1157,Austin got to warm to wear his sweater and decided to take it off. ,0.4006884818733349
1158,1158,Austin got to warm to wear his sweater and decided to take it off. ,0.4006884818733349
1159,1159,---------------,0.8435378201999999
1160,1160,"Alex started going into labor, so she went to the hospital where she gave birth to Sasha. ",-7.74546866278421
1161,1161,"Alex started going into labor, so she went to the hospital where she gave birth to Sasha. ",-7.74546866278421
1162,1162,"Alex started going into labor, so she went to the hospital where she gave birth to Sasha. ",-7.74546866278421
1163,1163,---------------,0.8435378201999999
1164,1164,Alex called my parents to inform them that I was safe at their house. ,3.4411482976600003
1165,1165,Alex called my parents to inform them that I was safe at their house. ,3.4411482976600003
1166,1166,Alex called my parents to inform them that I was safe at their house. ,3.4411482976600003
1167,1167,---------------,0.8435378201999999
1168,1168,Jordan was mentioned in Casey's chapter but the description of her wasn't very flattering. ,0.5574962893333335
1169,1169,Jordan was mentioned in Casey's chapter but the description of her wasn't very flattering. ,0.5574962893333335
1170,1170,Jordan was mentioned in Casey's chapter but the description of her wasn't very flattering. ,0.5574962893333335
1171,1171,---------------,0.8435378201999999
1172,1172,Sydney went trick or treating and went to every house in the neighborhood. ,2.988865226107143
1173,1173,Sydney went trick or treating and went to every house in the neighborhood. ,2.988865226107143
1174,1174,Sydney went trick or treating and went to every house in the neighborhood. ,2.988865226107143
1175,1175,---------------,0.8435378201999999
1176,1176,"Remy was not supposed to do it, but he gave you Skylar's netflix account and pretended it was his own. ",-6.655756312399999
1177,1177,"Remy was not supposed to do it, but he gave you Skylar's netflix account and pretended it was his own. ",-6.655756312399999
1178,1178,"Remy was not supposed to do it, but he gave you Skylar's netflix account and pretended it was his own. ",-6.655756312399999
1179,1179,---------------,0.8435378201999999
1180,1180,Carson was wrongfully convicted for a crime. Taylor proved Carson's point last night and the judge agreed. ,-1.1733988929684214
1181,1181,Carson was wrongfully convicted for a crime. Taylor proved Carson's point last night and the judge agreed. ,-1.1733988929684214
1182,1182,Carson was wrongfully convicted for a crime. Taylor proved Carson's point last night and the judge agreed. ,-1.1733988929684214
1183,1183,---------------,0.8435378201999999
1184,1184,Skylar got a cast on their arm after they went to the doctor. ,-4.070790283592857
1185,1185,Skylar got a cast on their arm after they went to the doctor. ,-4.070790283592857
1186,1186,Skylar got a cast on their arm after they went to the doctor. ,-4.070790283592857
1187,1187,---------------,0.8435378201999999
1188,1188,"Austin spent all of their money trying to win big at the casino, now they are hungry and don't have money to eat so the next stop is the pawn shop. ",-0.4925227703727272
1189,1189,"Austin spent all of their money trying to win big at the casino, now they are hungry and don't have money to eat so the next stop is the pawn shop. ",-0.4925227703727272
1190,1190,"Austin spent all of their money trying to win big at the casino, now they are hungry and don't have money to eat so the next stop is the pawn shop. ",-0.4925227703727272
1191,1191,---------------,0.8435378201999999
1192,1192,Bailey held Aubrey's breath until she stopped breathing. ,-12.869827722177774
1193,1193,Bailey held Aubrey's breath until she stopped breathing. ,-12.869827722177774
1194,1194,Bailey held Aubrey's breath until she stopped breathing. ,-12.869827722177774
1195,1195,---------------,0.8435378201999999
1196,1196,Addison liked to go and pick apples. They got apples the other day. ,1.3262961189333335
1197,1197,Addison liked to go and pick apples. They got apples the other day. ,1.3262961189333335
1198,1198,Addison liked to go and pick apples. They got apples the other day. ,1.3262961189333335
1199,1199,---------------,0.8435378201999999
1200,1200,Kendall grabbed Jordan's hands tightly after Jordan proposed marriage to Kendall. ,12.313954794275002
1201,1201,Kendall grabbed Jordan's hands tightly after Jordan proposed marriage to Kendall. ,12.313954794275002
1202,1202,Kendall grabbed Jordan's hands tightly after Jordan proposed marriage to Kendall. ,12.313954794275002
1203,1203,---------------,0.8435378201999999
1204,1204,Alex knocked on wood after seeing a cat walk past him. ,4.839950212450001
1205,1205,Alex knocked on wood after seeing a cat walk past him. ,4.839950212450001
1206,1206,Alex knocked on wood after seeing a cat walk past him. ,4.839950212450001
1207,1207,---------------,0.8435378201999999
1208,1208,Cameron's friends were running outside and Cameron got out of their way. ,1.8650390111230768
1209,1209,Cameron's friends were running outside and Cameron got out of their way. ,1.8650390111230768
1210,1210,Cameron's friends were running outside and Cameron got out of their way. ,1.8650390111230768
1211,1211,---------------,0.8435378201999999
1212,1212,Jordan wanted to try something new to pass the time  so he went to a baseball card shop. ,-6.322879021357893
1213,1213,Jordan wanted to try something new to pass the time  so he went to a baseball card shop. ,-6.322879021357893
1214,1214,Jordan wanted to try something new to pass the time  so he went to a baseball card shop. ,-6.322879021357893
1215,1215,---------------,0.8435378201999999
1216,1216,Jordan's smoking had negative affects on the health of the children. ,-0.6472970435583336
1217,1217,Jordan's smoking had negative affects on the health of the children. ,-0.6472970435583336
1218,1218,Jordan's smoking had negative affects on the health of the children. ,-0.6472970435583336
1219,1219,---------------,0.8435378201999999
1220,1220,Lee saved Kai's car from destruction by preventing a car accident. ,14.781399912075
1221,1221,Lee saved Kai's car from destruction by preventing a car accident. ,14.781399912075
1222,1222,Lee saved Kai's car from destruction by preventing a car accident. ,14.781399912075
1223,1223,---------------,0.8435378201999999
1224,1224,Bailey passed Jesse's examination because they knew they were fine. ,0.0330611766
1225,1225,Bailey passed Jesse's examination because they knew they were fine. ,0.0330611766
1226,1226,Bailey passed Jesse's examination because they knew they were fine. ,0.0330611766
1227,1227,---------------,0.8435378201999999
1228,1228,Addison regarded every comment very seriously and listened to all the instructions. ,6.051268610830769
1229,1229,Addison regarded every comment very seriously and listened to all the instructions. ,6.051268610830769
1230,1230,Addison regarded every comment very seriously and listened to all the instructions. ,6.051268610830769
1231,1231,---------------,0.8435378201999999
1232,1232,Bailey worked very hard on the company project and got a promotion at work. ,-2.890366783533333
1233,1233,Bailey worked very hard on the company project and got a promotion at work. ,-2.890366783533333
1234,1234,Bailey worked very hard on the company project and got a promotion at work. ,-2.890366783533333
1235,1235,---------------,0.8435378201999999
1236,1236,Sasha gave Robin their number after meeting them at the bar. ,-4.886489507008333
1237,1237,Sasha gave Robin their number after meeting them at the bar. ,-4.886489507008333
1238,1238,Sasha gave Robin their number after meeting them at the bar. ,-4.886489507008333
1239,1239,---------------,0.8435378201999999
1240,1240,"Sasha had a plane to catch, so Sasha left the house within hours of waking up. ",0.3180187604222219
1241,1241,"Sasha had a plane to catch, so Sasha left the house within hours of waking up. ",0.3180187604222219
1242,1242,"Sasha had a plane to catch, so Sasha left the house within hours of waking up. ",0.3180187604222219
1243,1243,---------------,0.8435378201999999
1244,1244,"Sydney takes their school work very seriously, they have just heard about a big test. ",5.674449281094118
1245,1245,"Sydney takes their school work very seriously, they have just heard about a big test. ",5.674449281094118
1246,1246,"Sydney takes their school work very seriously, they have just heard about a big test. ",5.674449281094118
1247,1247,---------------,0.8435378201999999
1248,1248,Skylar gave Austin some pills because Austin had a severe headache and did not have any pills. ,5.084753879083334
1249,1249,Skylar gave Austin some pills because Austin had a severe headache and did not have any pills. ,5.084753879083334
1250,1250,Skylar gave Austin some pills because Austin had a severe headache and did not have any pills. ,5.084753879083334
1251,1251,---------------,0.8435378201999999
1252,1252,Casey went Jesse's way home. He knew not to argue with Jesse. ,4.074824585950001
1253,1253,Casey went Jesse's way home. He knew not to argue with Jesse. ,4.074824585950001
1254,1254,Casey went Jesse's way home. He knew not to argue with Jesse. ,4.074824585950001
1255,1255,---------------,0.8435378201999999
1256,1256,Kendall altered Lee's course. Lee was off on the wrong path at a young age. ,0.1393794392058827
1257,1257,Kendall altered Lee's course. Lee was off on the wrong path at a young age. ,0.1393794392058827
1258,1258,Kendall altered Lee's course. Lee was off on the wrong path at a young age. ,0.1393794392058827
1259,1259,---------------,0.8435378201999999
1260,1260,"Aubrey was stressed about losing out on the promotion. To relax, Aubrey swam in the pool. ",10.346980913521053
1261,1261,"Aubrey was stressed about losing out on the promotion. To relax, Aubrey swam in the pool. ",10.346980913521053
1262,1262,"Aubrey was stressed about losing out on the promotion. To relax, Aubrey swam in the pool. ",10.346980913521053
1263,1263,---------------,0.8435378201999999
1264,1264,Sydney asked mom if Ash could have a dollar to buy candy for herself. ,34.86738469711333
1265,1265,Sydney asked mom if Ash could have a dollar to buy candy for herself. ,34.86738469711333
1266,1266,Sydney asked mom if Ash could have a dollar to buy candy for herself. ,34.86738469711333
1267,1267,---------------,0.8435378201999999
1268,1268,Aubrey wanted to go in the pool but she was full of dirt. Robin went and changed Aubrey's clothes before she went swimming. ,-3.36415376996
1269,1269,Aubrey wanted to go in the pool but she was full of dirt. Robin went and changed Aubrey's clothes before she went swimming. ,-3.36415376996
1270,1270,Aubrey wanted to go in the pool but she was full of dirt. Robin went and changed Aubrey's clothes before she went swimming. ,-3.36415376996
1271,1271,---------------,0.8435378201999999
1272,1272,Bailey agreed to a date with their boss then had second thoughts and decided not to show up. ,-6.430952800857894
1273,1273,Bailey agreed to a date with their boss then had second thoughts and decided not to show up. ,-6.430952800857894
1274,1274,Bailey agreed to a date with their boss then had second thoughts and decided not to show up. ,-6.430952800857894
1275,1275,---------------,0.8435378201999999
1276,1276,Tracy took Jesse's students on a field trip and covered the expenses for everyone. ,-1.5529516307333329
1277,1277,Tracy took Jesse's students on a field trip and covered the expenses for everyone. ,-1.5529516307333329
1278,1278,Tracy took Jesse's students on a field trip and covered the expenses for everyone. ,-1.5529516307333329
1279,1279,---------------,0.8435378201999999
1280,1280,Jesse stood Cameron up at the restaurant on their date. ,0.1407898335727269
1281,1281,Jesse stood Cameron up at the restaurant on their date. ,0.1407898335727269
1282,1282,Jesse stood Cameron up at the restaurant on their date. ,0.1407898335727269
1283,1283,---------------,0.8435378201999999
1284,1284,Lee left a mess upon Ash and had to clean the mess for a few hours. ,8.474207752664707
1285,1285,Lee left a mess upon Ash and had to clean the mess for a few hours. ,8.474207752664707
1286,1286,Lee left a mess upon Ash and had to clean the mess for a few hours. ,8.474207752664707
1287,1287,---------------,0.8435378201999999
1288,1288,Bailey expressed their thoughts in words.  He was always very expressive. ,-2.672668639246154
1289,1289,Bailey expressed their thoughts in words.  He was always very expressive. ,-2.672668639246154
1290,1290,Bailey expressed their thoughts in words.  He was always very expressive. ,-2.672668639246154
1291,1291,---------------,0.8435378201999999
1292,1292,Jordan watched Alex's every look at the party he went to for school graduation. ,-2.558782620480001
1293,1293,Jordan watched Alex's every look at the party he went to for school graduation. ,-2.558782620480001
1294,1294,Jordan watched Alex's every look at the party he went to for school graduation. ,-2.558782620480001
1295,1295,---------------,0.8435378201999999
1296,1296,"Jesse had been sick for several weeks, but after taking new medication, Jesse was feeling much better. ",0.9080810452100004
1297,1297,"Jesse had been sick for several weeks, but after taking new medication, Jesse was feeling much better. ",0.9080810452100004
1298,1298,"Jesse had been sick for several weeks, but after taking new medication, Jesse was feeling much better. ",0.9080810452100004
1299,1299,---------------,0.8435378201999999
1300,1300,"Skylar sold homemade sculptures, and her family and friends bought them to be supportive.  In a week's time all of the sculptures disintegrated into dust. ",-2.265673966082144
1301,1301,"Skylar sold homemade sculptures, and her family and friends bought them to be supportive.  In a week's time all of the sculptures disintegrated into dust. ",-2.265673966082144
1302,1302,"Skylar sold homemade sculptures, and her family and friends bought them to be supportive.  In a week's time all of the sculptures disintegrated into dust. ",-2.265673966082144
1303,1303,---------------,0.8435378201999999
1304,1304,kai was scared so he sat in austin's lap. ,14.96278703982
1305,1305,kai was scared so he sat in austin's lap. ,14.96278703982
1306,1306,kai was scared so he sat in austin's lap. ,14.96278703982
1307,1307,---------------,0.8435378201999999
1308,1308,Alex was wondering how to send the document to Bailey. Bailey told Alex to send the pdf. ,-4.15322411658421
1309,1309,Alex was wondering how to send the document to Bailey. Bailey told Alex to send the pdf. ,-4.15322411658421
1310,1310,Alex was wondering how to send the document to Bailey. Bailey told Alex to send the pdf. ,-4.15322411658421
1311,1311,---------------,0.8435378201999999
1312,1312,Jan came over one night and searched the house because she was scared a robber could their. ,-0.1229877284000005
1313,1313,Jan came over one night and searched the house because she was scared a robber could their. ,-0.1229877284000005
1314,1314,Jan came over one night and searched the house because she was scared a robber could their. ,-0.1229877284000005
1315,1315,---------------,0.8435378201999999
1316,1316,Taylor is going to go hiking in the woods. ,-6.799626035059999
1317,1317,Taylor is going to go hiking in the woods. ,-6.799626035059999
1318,1318,Taylor is going to go hiking in the woods. ,-6.799626035059999
1319,1319,---------------,0.8435378201999999
