,idx,Original,Paraphrases,choice,choice_b,target,attr_error,model_score
394,394, Aubrey asked Sydney to estimate the cost of the damage to her car. Why did Sydney do this? , Aubrey asked Sydney to provide an estimate of the damages to her vehicle.  Why did Sydney do this? ,1,1,1,0.1361093521118164,0.9956040382385254
395,395," Remy gave Skylar, the concierge, her account so that she could check into the hotel. What will Remy want to do next? ", Remy provided Skylar with her account information to facilitate her check-in process at the hotel.  What will Remy want to do next? ,2,2,2,0.09419256448745728,0.8087368011474609
396,396, Kendall walked their dog home in the pouring rain and thunder and lightning. How would you describe Kendall? , Kendall ventured out in the pouring rain and electrical storm to bring their furry friend back home. 💨🌧️🐕  How would you describe Kendall? ,2,2,2,0.10555976629257202,0.7306082844734192
397,397, Skylar found a child standing in the airport alone and tried to find their parents. Why did Skylar do this? , Skylar noticed a young child standing alone in the airport and made an effort to locate their parents or guardians.  Why did Skylar do this? ,0,0,0,0.12056493759155273,0.9455605745315552
398,398, Aubrey and Ted was on a fishing trip when a shark hit the boat and Aubrey fell out of it. What does Ted need to do next? ," Aubrey and Ted were on a thrilling fishing adventure when suddenly a shark struck their boat, causing Aubrey to fall into the water.  What does Ted need to do next? ",1,1,0,0.08384227752685547,0.7703102827072144
399,399," Riley regarded Jesse, but Jesse was annoyed that they were being watched. What will happen to Riley? "," Riley gazed longingly at Jesse, but Jesse felt self-conscious and irritated that Riley was staring at them so intensely.  What will happen to Riley? ",0,0,1,0.10193723440170288,0.8317447900772095
400,400," While everyone else stood around trying to figure out the instructions by themselves, Taylor gave help to a friend and they completed the task first. How would the others feel as a result? "," Taylor was a great sport and assisted their friend with the instructions, allowing them to complete the task efficiently.  How would the others feel as a result? ",0,2,2,0.08264201879501343,0.6794995069503784
401,401, Sydney rubbed Addison's head because she had a horrible headache. What will happen to Sydney? , Sydney gently rubbed Addison's temples to soothe her pounding headache. She knew just the right pressure to apply to ease her friend's discomfort. 🤗  What will happen to Sydney? ,1,1,1,0.058409035205841064,0.6036154627799988
402,402, Kai watched videos on youtube and there was one they really liked. How would you describe Kai? , Kai watched a selection of videos on YouTube and found one that resonated with them particularly well.  How would you describe Kai? ,0,0,0,0.17329424619674683,0.9325533509254456
403,403, Robin put their hand on Addison's wrist to keep Addison from shaking uncontrollably. What will Addison want to do next? , Robin gently placed their hand on Addison's wrist to steady them and prevent uncontrollable shaking.  What will Addison want to do next? ,0,1,1,0.1019487977027893,0.8835186958312988
404,404," Quinn climbed into bed after a full, busy day of work. Why did Quinn do this? "," Quinn settled into bed after a long, productive day at the office.  Why did Quinn do this? ",0,0,0,0.1352236270904541,1.040340542793274
405,405, Bailey destroyed the enemy's weapons when playing a video game with friends. How would Bailey feel afterwards? , Bailey effectively dismantled the opponent's weapons during a video game session with his friends.  How would Bailey feel afterwards? ,1,1,1,0.11711227893829346,0.873393177986145
406,406, Casey decided that he would be better off if he broke up with his girlfriend. What does Casey need to do before this? , Casey came to the conclusion that it was best for him to end his relationship with his girlfriend.  What does Casey need to do before this? ,0,0,1,0.13528412580490112,0.914005696773529
407,407, Alex answered Riley's question about the math problem for homework that night. What will happen to Riley? , Alex provided a comprehensive explanation to Riley's question about the math problem for homework that evening.  What will happen to Riley? ,1,1,2,0.13628995418548584,1.0237319469451904
408,408, cameron was challenged to a dual so he had to put up or shut up. How would you describe Cameron? ," Cameron was challenged to a duel, and he had to put up or be silent.  How would you describe Cameron? ",1,1,0,0.2364891767501831,1.042413353919983
409,409, Quinn went to work the next day after they went on vacation over the weekend. Why did Quinn do this? , Quinn returned to work the following day after their vacation over the weekend.  Why did Quinn do this? ,2,2,1,0.13874411582946777,1.0005615949630737
410,410, Riley got dressed up for a night out. Riley went out with some friends dancing. What does Riley need to do before this? ," Riley got dolled up for a fun night out with pals, hitting the dance scene and showing off their groovy moves.  What does Riley need to do before this? ",0,0,2,0.08131277561187744,0.7009288668632507
411,411, Addison had taken Casey's money without her permission. Addison knew she may get in trouble for this. What will Addison want to do next? ," Addison took Casey's money without her consent, which could lead to some serious repercussions for her.  What will Addison want to do next? ",2,2,0,0.10238456726074219,0.8803358674049377
412,412," Carson was a week away from finals, but went over his friends every day to play video game. How would you describe Carson? "," Despite being only a week away from final exams, Carson found himself consistently making time to visit his friends for some quality gaming sessions.  How would you describe Carson? ",1,1,0,0.07735854387283325,0.6422989368438721
413,413, Taylor gave her friend a present for their birthday that year. What will happen to Taylor? ," Taylor thoughtfully gave her friend a special gift on their birthday that year, showing how much she values their friendship. 😊🎁  What will happen to Taylor? ",2,2,0,0.07329845428466797,0.6411722898483276
414,414, Remy challenged them to a game of racquetball at the local YMCA gym. Why did Remy do this? ," Remy suggested a game of racquetball at the local YMCA gym, and her friends eagerly accepted the challenge.  Why did Remy do this? ",0,0,0,0.1354963779449463,1.097509503364563
415,415," Remy and their friends were playing hide and seek in Remy's house. When they finished playing, it was very dark outside. Why did it become dark outside? "," Remy and their friends had a blast playing hide and seek in Remy's home. Once they finished having fun, the darkness outside made it difficult to see anything! 🌃  Why did it become dark outside? ",2,2,2,0.06758981943130493,0.7119945883750916
416,416, Riley wanted to ask their friends advice about what to do for a job. What will Others want to do next? , Riley sought the advice of their friends regarding their career choices.  What will Others want to do next? ,2,2,2,0.08448618650436401,0.7321566939353943
417,417, Aubrey kept the baby up at night but was ready to put her down for a nap now. What will Aubrey want to do next? ," Aubrey is relieved that baby Lily is finally settled down for a nap, after a long and tiring night of keeping her up.  What will Aubrey want to do next? ",0,0,0,0.09337657690048218,0.855737566947937
418,418, Jan decided on Friday to light a fire under the brush in her pit in the backyard. What will Jan want to do next? ," Jan decided on Friday to ignite a blaze in her outdoor fire pit, creating a cozy ambiance in the backyard. 🔥🏠  What will Jan want to do next? ",2,2,1,0.08164304494857788,0.6945474743843079
419,419, Riley regarded Jesse with gentle eyes before asking him out. What will happen to Jesse? , Riley looked at Jesse with kind eyes before asking him out on a date.  What will happen to Jesse? ,0,0,0,0.12243366241455078,0.9260317087173462
420,420," Jesse was taking a class and he really admired his professor. To impress them, Jesse studied a lot, and as a result, Jesse did well on the test and his professor congratulated him. How would Jesse feel afterwards? "," Jesse was really into his coursework and had a lot of admiration for his professor. In order to impress them, Jesse dedicated himself to studying and achieved great success on the exam, earning praise from his professor.  How would Jesse feel afterwards? ",0,0,0,0.0652846097946167,0.7202043533325195
421,421, Sasha got revenge on the people who had stolen the car from her. How would Others feel as a result? , Sasha sought retribution against the individuals who had wrongfully taken her vehicle.  How would Others feel as a result? ,1,2,2,0.06731140613555908,0.580801784992218
422,422," It had been a very long 9 months but it was finally time, Jan gave birth to a daughter that day. What does Jan need to do before this? "," After a challenging and eagerly awaited 9 months, Jan gave birth to a beautiful daughter.  What does Jan need to do before this? ",0,0,0,0.17249655723571777,1.047621250152588
423,423, Kai showed Jan how to do her job properly so she didn't get in trouble. Why did Kai do this? ," Kai took the time to thoroughly explain the process to Jan, ensuring she understood how to perform her duties accurately and avoid any potential errors.  Why did Kai do this? ",2,2,2,0.0929408073425293,0.7169955968856812
424,424, Skylar got a cast on her leg after she broke it while skateboarding. How would you describe Skylar? , Skylar had to get a cast put on her broken leg after she fell off her skateboard during a risky trick at the local skate spot.  How would you describe Skylar? ,0,0,1,0.09630739688873291,0.7751203775405884
425,425, Tracy took Jesse's students on a field trip because Jesse was not feeling well. What will Tracy want to do next? ," Tracy led Jesse's students on a field trip as a substitute for Jesse, who was not well.  What will Tracy want to do next? ",0,0,0,0.10088258981704712,0.8109685778617859
426,426, Alex was saving up for a new car. Alex sold books on amazon. What will Alex want to do next? , Alex was setting aside funds for a new car and chose to sell some of his books on Amazon as a means of supplementing his savings.  What will Alex want to do next? ,2,2,2,0.11308926343917847,0.8625929355621338
427,427, Robin and Casey were trying to come up with a plan. Casey did not like any ideas. Robin proposed another idea. How would Casey feel as a result? ," Robin and Casey sat down to discuss their strategy, but Casey wasn't impressed with any of Robin's proposals. Despite this, Robin came up with a new plan that he thought would be effective.  How would Casey feel as a result? ",1,1,1,0.07797527313232422,0.7985118627548218
428,428, Remy gave birth to a healthy baby girl at the hospital just earlier today. How would you describe Remy? , Remy welcomed a beautiful baby girl into the world earlier today at the hospital. The newborn is doing well and weighs a healthy amount 🎉🍼  How would you describe Remy? ,0,0,0,0.0635232925415039,0.6891295909881592
429,429, Riley gave Jesse a scornful look after Jesse mishaved. How would you describe Riley? , Riley shot Jesse a disapproving glare after Jesse made a mistake.  How would you describe Riley? ,1,1,1,0.12818008661270142,0.9257518649101257
430,430, Aubrey met a friend at the park and they decided to go play baseball. What will happen to Others? , Aubrey ran into an old friend at the park and they jointly decided to engage in a game of baseball together.  What will happen to Others? ,2,2,0,0.14575421810150146,0.846139669418335
431,431, Riley was a cop and therefore regarded Jesse with observant eyes. Why did Riley do this? ," As a seasoned police officer, Riley eyed Jesse suspiciously with his trained observational skills.  Why did Riley do this? ",1,1,1,0.12259125709533691,1.0463935136795044
432,432, Bailey moved the goalposts so they could make a field goal from farther. What will Bailey want to do next? ," Bailey made some unexpected adjustments to the goalposts, enabling the team to attempt a long-distance field goal.  What will Bailey want to do next? ",1,0,1,0.11140787601470947,0.8206173181533813
433,433," Kai was not happy with how things were going, and Cameron took Kai's complaint seriously. How would Cameron feel afterwards? "," Kai was unsatisfied with the current state of affairs, and Cameron gave Kai's concerns his full attention.  How would Cameron feel afterwards? ",2,2,2,0.10489559173583984,0.8129528164863586
434,434, Robin put their hand on Addison's wrist so Addison could not escape the situation. What will happen to Robin? ," Robin took hold of Addison's wrist, preventing them from retreating from the issue at hand.  What will happen to Robin? ",2,2,2,0.12870001792907715,0.9455417394638062
435,435, Remy paid her taxes and her friend asked her why she did that. Why did Remy do this? , Remy paid her taxes and her friend wondered aloud why she would do such a thing.  Why did Remy do this? ,1,1,1,0.09431517124176025,0.8428570032119751
436,436, Lee came up with an idea to solve the issue of dehydration worldwide. How would you describe Lee? , Lee had an innovative thought to address the issue of dehydration worldwide.  How would you describe Lee? ,2,2,1,0.18855071067810059,1.134121060371399
437,437, Bailey forgot to bring the present to a birthday party. What will Others want to do next? , Bailey overlooked bringing the present to the birthday celebration. 🙅‍♂️  What will Others want to do next? ,2,2,1,0.07385921478271484,0.6516967415809631
438,438, kai was an outrageous fool so he stole carson's tools. How would Carson feel as a result? ," Kai was reckless and impulsive, so he took Carson's equipment without permission.  How would Carson feel as a result? ",2,2,2,0.08883911371231079,0.6858276128768921
439,439," Teaching the anatomy class, Lee touched a nerve to demonstrate. What will Others want to do next? "," Teaching anatomy, Lee gently touched a nerve to illustrate his point.  What will Others want to do next? ",0,0,1,0.07960450649261475,0.7785630822181702
440,440, Kendall increased to Skylar's rate and felt that Skylar was too expensive and wanted to charge less themselves. What will Skylar want to do next? ," Kendall increased their rates to be on par with Skylar's pricing and felt that Skylar was a bit steep, so they decided to offer more affordable options for their customers.  What will Skylar want to do next? ",0,0,0,0.10024583339691162,0.8205636739730835
441,441, Riley turned the stove off every time she finish cooking. How would you describe Riley? , Riley makes sure to turn off the stove every time she finishes cooking; it's just a habit of hers at this point.  How would you describe Riley? ,0,0,2,0.20955336093902588,1.0600167512893677
442,442, Tracy wore Sydney's jacket to school because it was very cold outside that day. How would Tracy feel afterwards? , Tracy donned Sydney's coat to school due to the frigid weather conditions outside. ❄️👓  How would Tracy feel afterwards? ,1,1,0,0.0964779257774353,0.8005637526512146
443,443, Skylar has been working every day at getting her blackbelt and finally joined Sasha as having one. How would Sasha feel as a result? ," Skylar has been diligently working towards earning her blackbelt, and her hard work has paid off! She's now part of an elite group of martial artists like Sasha. 👍  How would Sasha feel as a result? ",0,0,1,0.06864023208618164,0.5987989902496338
444,444, Jordan brought a bag of food for their school lunch period today. Why did Jordan do this? , Jordan packed a nutritious bag of food for their school lunch period today.  Why did Jordan do this? ,2,2,0,0.10335803031921387,0.89634770154953
445,445, Alex was Sydney's coworker. Sydney was lazy and gave Alex a command. How would Sydney feel as a result? ," Alex and Sydney were colleagues, and Sydney was known for being pretty laid back. One day, Sydney asked Alex to do something for him.  How would Sydney feel as a result? ",0,2,2,0.09481161832809448,0.8356630206108093
446,446, Casey went on Jesse's way and then told them that they love them very much. What does Casey need to do before this? , Casey joined Jesse on their journey and later expressed to them how much they adored them.  What does Casey need to do before this? ,1,1,1,0.12589740753173828,0.8098905086517334
447,447, Taylor attended their father's concert and was very proud of him. How would Others feel as a result? , Taylor attended their father's concert and was beaming with pride; they couldn't believe how talented their dad was on stage.  How would Others feel as a result? ,2,2,2,0.07855969667434692,0.6948180794715881
448,448," Ash decided to meal prep on Sunday to save time. So, Ash had sandwiches to eat every day of the week. What will Ash want to do next? "," Ash decided to prepare meals in advance to save time during the week. As a result, Ash now has healthy sandwiches for lunch and dinner throughout the week.  What will Ash want to do next? ",1,1,2,0.08737313747406006,0.797091543674469
449,449, Addison was playing a game of poker and noticed Austin standing in the background watching on but too shy to ask to play. How would you describe Addison? ," Addison was enjoying a friendly game of poker with his buddies when he noticed Austin standing nearby, looking eager to participate but too self-conscious to ask.  How would you describe Addison? ",2,2,1,0.10689568519592285,0.8947011232376099
450,450, Taylor repeated the Lord's request so that everyone would know what to do. How would Others feel as a result? , Taylor carefully reiterated the Lord's instructions to ensure that all members of the community were aware of their responsibilities.  How would Others feel as a result? ,1,0,1,0.06923431158065796,0.5799728631973267
451,451, Jesse needed to call his mom to pick him up and realized he lost his phone. What will Jesse want to do next? , Jesse suddenly realized that he had left his cell phone at home and needed to call his mother to come get him.  What will Jesse want to do next? ,2,2,2,0.09413135051727295,0.7213086485862732
452,452, Ash redeemed themselves after retaking the test they failed. How will Ash feel as a result? , Ash regained their confidence and passed the test with flying colors after previously struggling with it. 👍  How will Ash feel as a result? ,2,0,1,0.09748011827468872,0.7590524554252625
453,453, Kendall won the competition easily because of her performance that day. How would Others feel as a result? , Kendall delivered an outstanding performance that secured her victory in the competition.  How would Others feel as a result? ,2,2,2,0.11691051721572876,0.8093985319137573
454,454," The security guard tried to tackle Riley, but Riley got free of the guard. What will Riley want to do next? "," The security guard attempted to apprehend Riley, but Riley managed to break free.  What will Riley want to do next? ",0,0,1,0.09297949075698853,0.7524147033691406
455,455, Quinn got into a fight with a friend bringing up the past and rubbed salt in the wound. How would Quinn's friend feel as a result? , Quinn got into an argument with a friend that dredged up past grievances and made the situation even more painful.  How would Quinn's friend feel as a result? ,2,1,1,0.08504670858383179,0.7587828636169434
456,456, Tracy threw doubts on the history that was taught in books. What does Tracy need to do before this? , Tracy raised doubts about the reliability of the historical narratives presented in textbooks.  What does Tracy need to do before this? ,0,1,0,0.11982107162475586,0.8428542613983154
457,457, Remy prevented them from engaging by keeping them away from each other. What will Remy want to do next? ," Remy acted as a mediator, separating the two groups and preventing any conflicts from arising.  What will Remy want to do next? ",1,1,0,0.08770990371704102,0.7886385917663574
458,458, Kendall didn't get the job because of footage that was caught of them shoplifting. How would Kendall feel afterwards? , Kendall was not selected for the position due to the discovery of some disturbing video evidence that showed them stealing merchandise from the store.  How would Kendall feel afterwards? ,1,1,1,0.06832259893417358,0.596161425113678
459,459," Carson is a dedicated man of his trade that likes building things with his hand. His son, Kai, often assists with tools in the workshop. Why did Kai do this? ", Carson is a skilled craftsman who takes great pride in his work and enjoys collaborating with his son Kai on various projects in their workshop.  Why did Kai do this? ,0,0,0,0.11908507347106934,0.9030320644378662
460,460, Carson gave their friend some milk when they were thirsty. How would Carson feel afterwards? , Carson offered their friend a refreshing glass of milk when they were feeling thirsty.  How would Carson feel afterwards? ,0,0,0,0.08966422080993652,0.8358449339866638
461,461, Alex bought a new watch for their friend that they loved a lot and wanted to see happy. What does Alex need to do before this? ," Alex purchased a lovely watch as a thoughtful gift for their dear friend, hoping it would bring a smile to their face.  What does Alex need to do before this? ",1,1,2,0.09163367748260498,0.7019186019897461
462,462, Robin swings the car door open after they arrive to the new mall in town. What does Robin need to do before this? , Robin opens the car door with a flourish after arriving at the newly opened mall.  What does Robin need to do before this? ,2,1,1,0.12379741668701172,0.9077575206756592
463,463, Cameron made out of the store like a bandit with the items that they lifted. How would you describe Cameron? ," Cameron left the store with the stolen items, acting like a sly thief in the night. 🐰 They grabbed what they wanted and scurried away before anyone could catch them! 🏃‍♀️  How would you describe Cameron? ",1,2,1,0.06442880630493164,0.5023849606513977
464,464, Kai decided to stay at the hotel for another week. What does Kai need to do before this? ," Kai has decided to prolong his stay at the hotel for an additional week, as he finds the accommodations and amenities quite appealing. 😊  What does Kai need to do before this? ",1,1,0,0.06559503078460693,0.5462216734886169
465,465," The baseball game was intense, but in the end, Sasha saved their team from destruction. How would Sasha feel afterwards? "," The baseball game was a nail-biter, but Sasha's heroics in the final moments sealed the deal for their team's victory.  How would Sasha feel afterwards? ",1,1,1,0.07271021604537964,0.6782912611961365
466,466, Cameron knew what he wanted to do this weekend since he loved being outside so much. How would you describe Cameron? ," Cameron had a hankering to spend some time in nature this weekend, as he thoroughly enjoys outdoor activities.  How would you describe Cameron? ",2,2,2,0.12987059354782104,0.7485299110412598
467,467, Remy gave Casey's version of the story and Casey expressed gratitude before taking questions. What will Casey want to do next? ," Remy presented Casey's account of events, and Casey thanked her before taking queries from the audience.  What will Casey want to do next? ",0,0,0,0.1096123456954956,1.0531601905822754
468,468, Remy made hay getting home from school on Friday the 13th. Why did Remy do this? , Remy had a great time coming home from school on Friday the 13th and making the most of his afternoon.  Why did Remy do this? ,1,1,2,0.10498613119125366,0.8171139359474182
469,469," Sasha hated her neighbours dog as it barked all day and night so after going to the shop and buying poisonous slug pellets, Sasha gave the dog some pills. How would you describe Sasha? "," Sasha was really frustrated with her neighbor's constant barking dog, so she decided to take matters into her own hands and bought some strong slug pellets at the store. She carefully gave them to the dog, hoping it would learn to be quieter.  How would you describe Sasha? ",2,2,2,0.05528748035430908,0.6690804362297058
470,470, After starting the bar fight Kai told Riley that he had better go quickly. How would you describe Riley? ," After Kai and Riley got into a scuffle at the bar, Kai suggested that Riley should leave quickly.  How would you describe Riley? ",0,1,0,0.2196950912475586,1.2125911712646484
471,471, Riley regarded Jesse's test paper with observant eyes to ensure accurate grading. What will Jesse want to do next? , Riley carefully examined Jesse's test paper to ensure accurate assessment.  What will Jesse want to do next? ,1,1,1,0.07678866386413574,0.7238322496414185
472,472, Skylar worked night shift and had just finished and driven home so when they got there they lay down pulled the shade over their eyes. What will Skylar want to do next? ," After finishing their overnight shift, Skylar drove home and decided to take a short rest before starting their day. They pulled down the shade and settled in for a quick snooze.  What will Skylar want to do next? ",0,0,0,0.0724908709526062,0.7715553045272827
473,473, Casey looked a lot like her mother because they had similar facial features and the same hair. How would you describe Casey? ," Casey bore a striking resemblance to her mother, with similar facial characteristics and the same beautiful hair.  How would you describe Casey? ",0,0,0,0.1431865692138672,1.0248373746871948
474,474, Ash wore a dress to his friends costume party. What will Ash want to do next? , Ash donned a dress for his friends' costume party and looked quite stylish! 👗  What will Ash want to do next? ,2,2,0,0.10810375213623047,0.8552366495132446
475,475, Sasha spent Austin's time trying to get them to agree to a purchase that they didn't want. What will Austin want to do next? , Sasha unsuccessfully attempted to persuade Austin to make a purchase that wasn't on their radar.  What will Austin want to do next? ,0,0,0,0.11717098951339722,0.8451707363128662
476,476, Riley had fallen to the ground and let out a scream of pain. How would you describe Riley? , Riley had tumbled to the ground and let out a blood-curdling cry of pain.  How would you describe Riley? ,0,0,0,0.2071819305419922,1.0978903770446777
477,477, Riley is trying to teach Sasha how to swim underwater. How would you describe Riley? , Riley is enthusiastically attempting to instruct Sasha in the art of swimming underwater.  How would you describe Riley? ,2,2,2,0.15226507186889648,0.9898762702941895
478,478," To celebrate their twenty first birthday, Sasha spent a weekend with family at the beach. What does Sasha need to do before this? ", Sasha celebrated her twenty-first birthday in style by spending a relaxing weekend at the beach with her loved ones. 🌞🌴  What does Sasha need to do before this? ,1,1,1,0.06486564874649048,0.6073764562606812
479,479, Kai grabbed Carson's tools for him because Carson could not get them. How would Carson feel as a result? , Kai quickly retrieved Carson's tools for him since he was having trouble getting to them.  How would Carson feel as a result? ,1,1,1,0.10388964414596558,0.7731858491897583
480,480, Alex made Casey escape jail because the guards werent watching. What will happen to Casey? , Alex managed to help Casey escape from jail when the guards weren't paying attention.  What will happen to Casey? ,1,1,0,0.13832145929336548,0.9747690558433533
481,481," Kai improved Jan's work, but then Jan stopped talking to Kai anyway. How would Kai feel afterwards? "," Kai enhanced Jan's work, but then Jan abruptly stopped communicating with Kai.  How would Kai feel afterwards? ",0,1,0,0.12853026390075684,0.9791926145553589
482,482," Kendall opened their mouth to speak about their beliefs, which happened to go against the beliefs of everyone else in the room. What will happen to Others? ", Kendall courageously expressed their beliefs despite knowing they were at odds with the majority in the room.  What will happen to Others? ,0,1,1,0.09829717874526978,0.6465091109275818
483,483, Austin offered Sydney a position because they knew Sydney was tire of living with their parents. What will happen to Sydney? , Austin offered Sydney a position because they were aware that Sydney had been feeling suffocated by living with their parents and wanted a change.  What will happen to Sydney? ,0,0,0,0.08190155029296875,0.7755232453346252
484,484, Kai was finally on vacation and went to the beach. Kai felt relaxed laying in the sun. What does Kai need to do before this? ," Kai was thrilled to have some time off and headed to the beach, where he enjoyed soaking up the warm rays and feeling completely relaxed. 🌞  What does Kai need to do before this? ",0,0,0,0.07496213912963867,0.7463826537132263
485,485," Even though Ash already knew about the surprise party, Ash threw up their arms anyway, acting surprised to make the kids happy. How would you describe Ash? "," Despite already knowing about the surprise party, Ash put on a show of being surprised to bring joy to the children.  How would you describe Ash? ",2,2,2,0.08543795347213745,0.7662022709846497
486,486, Lee gave his friend a special gift of a rare and collectible acoustical guitar. Why did Lee do this? ," Lee presented his friend with a thoughtful and extraordinary gift, a rare and highly sought-after acoustic guitar that will surely be treasured. 🎸  Why did Lee do this? ",1,1,1,0.07655799388885498,0.8045655488967896
487,487, Riley went out with some good friends to celebrate Riley's upcoming promotion at work. What will Riley want to do next? , Riley and some close pals went out for a night on the town to commemorate Riley's upcoming promotion at the office. 🍻👥  What will Riley want to do next? ,1,1,2,0.0780743956565857,0.7098928689956665
488,488, Sydney set the brush and trimmed branches on fire in the fire pit. What does Sydney need to do before this? ," Sydney carefully set the branches and twigs ablaze in the fire pit, creating a cozy atmosphere for a family gathering or barbecue.  What does Sydney need to do before this? ",2,2,2,0.10038197040557861,0.7772523164749146
489,489, Austin took the family out for dinner to their favorite downtown restaurant. How would you describe Austin? , Austin treated his family to a delicious dinner at their go-to downtown restaurant.  How would you describe Austin? ,1,0,0,0.242620587348938,1.2255187034606934
490,490, Jordan taught art in schools to pass their love of creating and drawing to others. How would Jordan feel afterwards? ," Jordan had a passion for teaching art in schools, sharing their knowledge and creativity with students to ignite their own love for drawing and creating.  How would Jordan feel afterwards? ",0,0,0,0.07603371143341064,0.8247543573379517
491,491, Skylar lent little attention to the view of the house while touring it for a home purchase. What does Skylar need to do before this? , Skylar gave only minimal consideration to the panoramic view of the house during her home tour.  What does Skylar need to do before this? ,1,1,1,0.10655605792999268,0.8343740701675415
492,492, Jesse was having a difficult time remembering information so he made notes throughout his book. What does Jesse need to do before this? ," Jesse found it challenging to retain information, so he took notes throughout his book to help himself remember.  What does Jesse need to do before this? ",0,0,0,0.11060899496078491,0.8237046599388123
493,493, Kai and his friend crowded around Sydney to shield her from onlookers after split her pants. How would you describe Kai? , Kai and his friend gathered around Sydney to protect her from curious onlookers after she suffered a wardrobe malfunction.  How would you describe Kai? ,2,2,0,0.08319878578186035,0.6225863099098206
494,494, carson took his son to the eye doctor instead of going to the birthday party for their other child. What will happen to Others? ," Instead of attending their other child's birthday party, Carson took his son to the eye doctor for a check-up.  What will happen to Others? ",2,2,0,0.10845053195953369,0.824083685874939
495,495, Alex carried Robin into the execution when Robin refused to walk. What will happen to Robin? ," Alex gently lifted Robin in his arms and escorted him to the execution area, as Robin had become too weak to walk due to his refusal to cooperate.  What will happen to Robin? ",1,0,1,0.05631309747695923,0.6616460680961609
496,496, Kai told Kendall the reason they stole money from Kendall was because Kai didn't deserve it. What will happen to Kai? , Kai explained to Kendall that the reason they took money from them was because they felt Kai wasn't worthy of it.  What will happen to Kai? ,2,2,2,0.14272308349609375,0.9794985055923462
497,497, Bailey and Jesse both studied hard for the big exam. What will Bailey want to do next? ," Bailey and Jesse both devoted a significant amount of time and effort to preparing for the exam, and their hard work will surely pay off.  What will Bailey want to do next? ",1,0,1,0.07176274061203003,0.6506108045578003
498,498, Robin went to the gym from work and spent all evening there before getting home late. What will Others want to do next? ," Robin went to the gym directly after work and stayed there for several hours before coming home late. (Formal, professional language)  What will Others want to do next? ",0,1,0,0.06672286987304688,0.6313172578811646
499,499, Jordan made their friends laugh with a joke they told. What will Others want to do next? , Jordan told a humorous anecdote that left their friends in stitches. 😄  What will Others want to do next? ,0,0,2,0.07657581567764282,0.6427772641181946
500,500, Cameron shook Carson's head because he didn't believe the story. How would you describe Cameron? , Cameron was unconvinced by Carson's tale and shook his head in disbelief.  How would you describe Cameron? ,1,1,2,0.1576000452041626,1.0183446407318115
501,501, Lee solved the world's water problem when he invented a new pump. What does Lee need to do before this? , Lee successfully addressed the global water shortage issue by creating a cutting-edge pump.  What does Lee need to do before this? ,1,1,1,0.12834131717681885,0.89702308177948
502,502," After the interview went well, Carson shook Jan's hand again. How would Carson feel afterwards? "," After the conversation ended on a positive note, Carson extended his hand to Jan once again for a firm handshake.  How would Carson feel afterwards? ",1,1,1,0.12256884574890137,1.0144611597061157
503,503, Jesse asked Addison's friends to go to the woods with him. What will Jesse want to do next? , Jesse invited Addison's acquaintances to go on a hike with him in the woods.  What will Jesse want to do next? ,0,0,0,0.10197335481643677,0.7863634824752808
504,504, Aubrey swam in the pool after eating a meal from mcdonald's recently. What does Aubrey need to do before this? , Aubrey enjoyed a leisurely swim in the pool following her meal from McDonald's last weekend.  What does Aubrey need to do before this? ,1,1,1,0.10915893316268921,0.843362033367157
505,505, Bailey saved money because they wanted to buy something good. How would you describe Bailey? , Bailey saved up some dough to purchase something of high quality.  How would you describe Bailey? ,1,1,1,0.17523109912872314,1.0308650732040405
506,506, Jan used Robin's approach on how to make money at the company. What will Robin want to do next? , Jan employed Robin's method for generating revenue within the company.  What will Robin want to do next? ,0,0,2,0.10835379362106323,0.8968036770820618
507,507," Ash performed better after drinking coffee, but had to give it up due to acid reflux. What does Ash need to do before this? "," Ash noticeably improved his performance after consuming coffee, but had to give it up due to the discomfort caused by acid reflux.  What does Ash need to do before this? ",0,0,2,0.10838133096694946,0.850285530090332
508,508, Jan had to move to another city for work but always visited home for christmas. What will their parents want to do next? ," Jan had to relocate for work, but never missed spending Christmas with family.  What will their parents want to do next? ",1,1,2,0.10029172897338867,0.7281206846237183
509,509, Aubrey was having a sleepover in Casey's but during the night Aubrey got sick and was throwing up in the bathroom so Casey called Aubrey's parents to collect Aubrey. What does Casey need to do before this? ," During Aubrey's sleepover at Casey's house, she became suddenly ill and was unable to continue the fun. Casey had to call Aubrey's parents to come get her because she was throwing up in the bathroom.  What does Casey need to do before this? ",2,2,2,0.07936787605285645,0.8799688816070557
510,510," After getting a passport and plane tickets, Casey visited another country. What will Casey want to do next? "," Once Casey had obtained her passport and airline tickets, she set off on a thrilling journey to explore a new culture abroad.  What will Casey want to do next? ",1,1,1,0.07714200019836426,0.6627233028411865
511,511," Knowing that the assignments are part of the semester grade, Sydney took schoolwork seriously. How would Others feel as a result? "," As Sydney was aware that her assignments would significantly contribute to her final grade, she made sure to tackle them with dedication and focus.  How would Others feel as a result? ",2,1,2,0.06401395797729492,0.6348835229873657
512,512, Robin wanted to go out for the night so she went with Jan and her friends. How would Jan feel as a result? ," Robin wanted to go out for the evening, so she joined Jan and her friends for a fun night on the town.  How would Jan feel as a result? ",1,1,1,0.12320202589035034,0.8395740389823914
