,idx,Original,Paraphrases,choice,choice_b,target,attr_error,model_score
121,121, Aubrey fed Tracey's kids ice cream after Tracey said the kids were allergic. What will happen to Aubrey? ," Aubrey provided Tracey's children with a sweet treat despite their allergies, as per Tracey's earlier statement.  What will happen to Aubrey? ",0,0,0,0.10294228792190552,0.8155518770217896
122,122, Quinn cried their eyes out because no one loved them at all. How would Quinn feel afterwards? , Quinn shed tears excessively as a result of feeling disregarded and neglected by those around them.  How would Quinn feel afterwards? ,2,2,0,0.09106159210205078,0.7332299947738647
123,123, Riley had a lot of friends. What will happen to Riley? , Riley had a diverse network of acquaintances.  What will happen to Riley? ,2,2,0,0.13708293437957764,0.9099076986312866
124,124, Sasha grabbed Robins head and gave it a good shake. Why did Sasha do this? ," Sasha seized Robin's head and subjected it to a vigorous shaking, leaving no doubt that they were now awake and ready for action.  Why did Sasha do this? ",2,2,0,0.07412368059158325,0.5965012311935425
125,125, Jesse wanted to get fresh apples and went apple picking at the local farm. How would you describe Jesse? ," Jesse wanted to indulge in some delicious, just-picked apples and headed to the local orchard for a day of apple picking fun.  How would you describe Jesse? ",1,1,1,0.09217745065689087,0.7421755790710449
126,126, Bailey asked Sasha's grandma if they could eat the cookies now. Why did Bailey do this? , Bailey requested permission to indulge in the mouth-watering snacks immediately.  Why did Bailey do this? ,0,0,0,0.08642226457595825,0.7095221281051636
127,127, Jesse hired Bailey to impersonate to take the SATs. What does Bailey need to do before this? , Jesse engaged Bailey's services to sit in for the SATs.  What does Bailey need to do before this? ,0,0,0,0.12531793117523193,0.9482529163360596
128,128," Skylar was getting close to the deadline, so Skylar put their mind to the task. Why did Skylar do this? ", Skylar was in the home stretch and poured their efforts into meeting the impending deadline.  Why did Skylar do this? ,0,0,0,0.11327457427978516,0.8183737397193909
129,129," Cameron and Aubrey were dancing at a friend's wedding, then the music changed to a slow song and Cameron threw Aubrey's arms around them and started swaying. What will Cameron want to do next? "," Cameron and Aubrey were lost in the moment, their bodies moving together in perfect harmony on the dance floor. As the music transitioned to a slower beat, Cameron's arms wrapped around Aubrey, pulling them close and swaying together in the romantic atmosphere.  What will Cameron want to do next? ",2,2,1,0.07041501998901367,0.6975396275520325
130,130, Riley laid down their arms and issued a long but effective peace treaty to be signed. What will Riley want to do next? ," Riley ceased hostilities and drafted a detailed peace accord that successfully addressed the issues at hand, inviting all parties to formalize their commitment through signing.  What will Riley want to do next? ",2,0,2,0.053699791431427,0.5858089327812195
131,131," There was a fire, Sasha grabbed the extinguisher and saved the home from destruction. How would you describe Sasha? "," Sasha's quick thinking and bravery saved the day when a fire erupted in their home, as they confidently grabbed the extinguisher and effectively put out the flames before they could cause any further damage.  How would you describe Sasha? ",1,1,1,0.08147341012954712,0.7188726663589478
132,132, Remy told Kai that they wanted to go out with them on a serious date. How would you describe Remy? , Remy suggested to Kai that they might want to consider going out on a more committed date.  How would you describe Remy? ,0,0,0,0.15589118003845215,0.9281229972839355
133,133, Skylar wasn't very good at the game and ended up losing their character. What will Skylar want to do next? ," Skylar encountered challenges while playing the game, leading to the loss of their virtual self.  What will Skylar want to do next? ",0,0,0,0.11066114902496338,0.7605931758880615
134,134, Addison could not find a coupon to IHOP. They felt bad about it. What will Addison want to do next? ," Addison's search for an IHOP coupon proved unsuccessful, causing frustration and a sense of missed opportunity.  What will Addison want to do next? ",1,1,1,0.08126962184906006,0.7053240537643433
135,135, Jordan shared their experience with the party. He lost 3 levels doing so. What will happen to his party members? ," Jordan related their experience to the gathering. They faced some obstacles and lost three levels, but gained valuable insights.  What will happen to his party members? ",2,1,2,0.08715289831161499,0.5824599266052246
136,136," Jordan wanted to tell Tracy a secret, so Jordan leaned towards Tracy. Why did Jordan do this? "," Jordan leaned towards Tracy, their voice taking on a conspiratorial tone as they shared a confidential message.  Why did Jordan do this? ",1,1,0,0.13863617181777954,0.9808136820793152
137,137, Jordan paid his debt to society by completing several hours of community service. What does Jordan need to do before this? , Jordan paid back his debt to the community through a series of volunteer activities.  What does Jordan need to do before this? ,0,0,1,0.1397862434387207,0.8547914028167725
138,138, Skylar put their mind to the task because it was complicated and required full attention. What will Skylar want to do next? ," Skylar gave the difficult undertaking their full concentration, determined to see it through to completion.  What will Skylar want to do next? ",0,2,0,0.08419299125671387,0.693124532699585
139,139, Aubrey met a creepy stranger at the park who was trying to get Aubrey to go home with them. What will happen to Others? ," Aubrey had a chance encounter with someone suspicious at the park, who was trying to coerce Aubrey into accompanying them back home.  What will happen to Others? ",2,2,1,0.06489372253417969,0.5980403423309326
140,140, Addison threw a pie on the character to make the play more humorous. Why did Addison do this? ," The pie was hurled in the direction of the character, injecting a dose of levity into the production.  Why did Addison do this? ",1,1,1,0.10762131214141846,0.898117184638977
141,141, Jan lit a fire under her coworkers because they wanted to start a fight. What will Jan want to do next? , Jan energized her workgroup by challenging them to find a solution instead of resorting to physical violence.  What will Jan want to do next? ,2,2,2,0.09141719341278076,0.7175619602203369
142,142, Alex rendered Sasha's service and was pleased with her attention to detail. What will Alex want to do next? , Alex appreciated the level of care and precision that Sasha brought to the service she provided.  What will Alex want to do next? ,1,2,2,0.08630287647247314,0.761691689491272
143,143, Casey ordered a package with priority shipping but two weeks passed and Casey never received the package. What will Casey want to do next? ," The ordered package with expedited shipping failed to materialize within the agreed timeframe, leaving Casey dissatisfied and wondering about the status.  What will Casey want to do next? ",1,1,1,0.08234924077987671,0.7747137546539307
144,144, Sasha got revenge on her friends for the trick they played on her. How would Others feel as a result? , Sasha sought retribution against her acquaintances for the deceptive maneuver they executed on her.  How would Others feel as a result? ,0,0,2,0.07141220569610596,0.6293221712112427
145,145, Skylar got a cast on her leg because they were in a car accident. What will Skylar want to do next? , Skylar sustained an injury to their leg and received a cast as a result of a car crash.  What will Skylar want to do next? ,2,2,0,0.099323570728302,0.749078094959259
146,146, Carson shook Jan's head again after she was very angry at him. Why did Carson do this? ," Carson received a strong warning from Jan, who was clearly displeased with his behavior.  Why did Carson do this? ",0,0,2,0.12957429885864258,1.021275520324707
147,147, Remy left their money on a foreign bank account that was overseas. Why did Remy do this? ," Remy moved their finances to an overseas bank account, which was situated in a distant land.  Why did Remy do this? ",0,1,0,0.09641158580780029,0.8213937282562256
148,148, Casey wrapped Sasha's hands around him because they are in a romantic relationship. How would you describe Casey? ," The two individuals, Casey and Sasha, were enveloped in each other's embrace, their hearts beating as one in their romantic relationship.  How would you describe Casey? ",2,2,0,0.10177087783813477,0.9206879138946533
149,149, Kai was only trying to make fun of Cameron although Cameron took Kai's compliment seriously. How would Cameron feel afterwards? ," Kai playfully teased Cameron, but Cameron misinterpreted the intent and responded with sincerity.  How would Cameron feel afterwards? ",2,1,0,0.12330728769302368,0.9280759692192078
150,150, Kendall showed off her new car to all of their friends. How would their friends feel as a result? ," Kendall showed off their brand-new set of wheels to a group of friends, regardless of gender.  How would their friends feel as a result? ",2,2,0,0.09215348958969116,0.6671575307846069
151,151, Taylor gave Kai a lot to think about. What will happen to Taylor? , Taylor dropped some knowledge that left Kai in deep contemplation.  What will happen to Taylor? ,1,1,1,0.13894563913345337,0.9208068251609802
152,152, Riley required every detail of the new project but he only received a partial specification. How would Riley feel afterwards? ," Riley sought a detailed description of the new project, but what he received fell short of his expectations.  How would Riley feel afterwards? ",2,2,2,0.08218765258789062,0.6860073804855347
153,153, Riley was coming home from work and suddenly began to hurt all over. How would you describe Riley? , Riley had just finished their shift at work and was heading back home when they began to experience widespread bodily discomfort.  How would you describe Riley? ,2,2,2,0.08661901950836182,0.6265090703964233
154,154, Carson tried to fight Robin last night because Robin hurt Carson a lot. What will Carson want to do next? ," Carson and Robin had a major confrontation last night, with Carson feeling deeply wounded by Robin's words and actions.  What will Carson want to do next? ",0,0,2,0.14374315738677979,1.1251256465911865
155,155, remy trusted the bank with his money so he left the money on an account. How would Others feel as a result? ," Remy believed in the bank's reliability, therefore he deposited his funds into an account with them.  How would Others feel as a result? ",1,0,1,0.08538120985031128,0.6631115078926086
156,156, Kai made a career out of his hobby of crafting wood furniture by hand. How would you describe Kai? ," Kai's talent for woodworking led to the development of a fulfilling career, producing unique and beautiful pieces of furniture.  How would you describe Kai? ",2,2,2,0.11510837078094482,0.8580617904663086
157,157, Jordan left their book in the library after studying all day. What will Jordan want to do next? , Jordan left their book in the library after devoting all day to studying.  What will Jordan want to do next? ,0,0,0,0.10005515813827515,0.7856911420822144
158,158, Jesse showed off her brand new car to Sydney's friends to make the jealous. How would you describe Jesse? ," Jesse shared the spotlight with Sydney's buddies, parading their new set of wheels to ruffle some feathers and generate buzz.  How would you describe Jesse? ",1,2,2,0.06708639860153198,0.5264731645584106
159,159, Taylor decided to take the bus based on their experience with the traffic. How would you describe Taylor? , Taylor chose to ride the bus due to their previous exposure to the unpredictable traffic conditions.  How would you describe Taylor? ,0,0,0,0.17682862281799316,0.9770612716674805
160,160, Sydney gave Aubrey an estimate for how much their house is worth. What will Aubrey want to do next? , Sydney offered Aubrey an estimate of the value of their property.  What will Aubrey want to do next? ,1,1,1,0.09416133165359497,0.7633265256881714
161,161, Quinn knew Ash well enough that they broken into and stole a jacket from Ash's locker. How would Quinn feel afterwards? ," Quinn had a hunch that Ash might have left their jacket in the locker, so they decided to take it without getting permission first.  How would Quinn feel afterwards? ",1,1,1,0.07766413688659668,0.7066808342933655
162,162, Cameron picked Robin up from the airport after Robin spent many years living in oversea. Why did Cameron do this? ," The person (Cameron) collected Robin from the airport, where Robin had been living for some time.  Why did Cameron do this? ",0,0,0,0.11378699541091919,0.9117783904075623
163,163, Alex paid money to get some expert advice on all of the details. Why did Alex do this? , Alex spent money to gain insight into the nitty-gritty of the situation.  Why did Alex do this? ,1,0,2,0.10557621717453003,0.8916388154029846
164,164, Aubrey was a police officer that pulled a driver over for speeding down the highway one day. What will Aubrey want to do next? ," The police officer, Aubrey, flagged down a speeding vehicle on the highway and issued a citation to the driver for exceeding the speed limit.  What will Aubrey want to do next? ",2,2,2,0.05958843231201172,0.6555023193359375
165,165, Jordan took their mother to the shoe store to buy new shoes for running. How would Jordan feel as a result? , Jordan accompanied their parent to the shoe store to obtain footwear designed for athletic pursuits.  How would Jordan feel as a result? ,0,0,0,0.1125902533531189,0.9265915751457214
166,166, The beat was so funky and so fresh that Austin moved their body to the music. Why did Austin do this? , The energy was so compelling and so dynamic that Austin allowed their physicality to respond to the beat.  Why did Austin do this? ,0,0,0,0.16006994247436523,1.0740108489990234
167,167, Austin just got a big bonus from the company. What will happen to Others? ," Austin got a substantial windfall from the company, which is a testament to their appreciation for his contributions and dedication to the organization's success.  What will happen to Others? ",2,2,1,0.05675879120826721,0.49704697728157043
168,168," After the first solution failed, Robin had to brainstorm a better idea. What will Others want to do next? "," After the first attempt didn't pan out, Robin had to do some serious brainstorming to come up with a workable solution.  What will Others want to do next? ",0,0,0,0.10760974884033203,0.9096813201904297
169,169," Jan went out with Quinn's friends, but left because they had work in the morning. Why did Jan do this? "," Jan spent the evening socializing with Quinn's acquaintances, then decided to call it a night due to upcoming professional obligations.  Why did Jan do this? ",0,0,0,0.1019665002822876,0.7723225355148315
170,170, Taylor made a cake that was their mother's favorite.  It was their mother's birthday. How would you describe Taylor? , Taylor crafted a delicious cake that held sentimental value for their mother. It was a thoughtful gesture for their mother's special day.  How would you describe Taylor? ,0,1,0,0.06955194473266602,0.6630474328994751
171,171, Jesse made some bad decisions in life and Lee stopped talking to them. How would Lee feel as a result? , Jesse's actions have led to a breakdown in their relationship with Lee.  How would Lee feel as a result? ,0,0,0,0.07856506109237671,0.7127936482429504
172,172, Riley was Jesse's girlfriend and had just found out Jesse was cheating on them. What will happen to Riley? ," Riley had been involved with Jesse romantically, and they had recently experienced a betrayal of trust.  What will happen to Riley? ",0,2,2,0.14914345741271973,0.890979528427124
173,173," Austin gave birth on Sunday, and was home with the new baby my Tuesday. What does Austin need to do before this? "," On Sunday, Austin welcomed a new addition to their family and was caring for them at home by Tuesday.  What does Austin need to do before this? ",0,0,2,0.14732575416564941,0.90096116065979
174,174, Remy was a hard worker at an insurance company. They were working late. Why did Remy do this? ," Remy spent extra time at the office, striving for excellence in their work at the insurance company despite the late hours.  Why did Remy do this? ",2,2,1,0.08201169967651367,0.7634456157684326
175,175, Remy saved the town from destruction after the tornado had hit. How would Others feel as a result? , Male,0,0,0,0.0035469215363264084,-0.01141848973929882
176,176," An old woman dropped her groceries outside of the store, Cameron went out of her way to help the woman collect her items. Why did Cameron do this? "," When Cameron saw an elderly person struggling with their groceries outside the store, they generously took the time to help them pick up everything that had been dropped.  Why did Cameron do this? ",2,2,2,0.05153810977935791,0.5478942394256592
177,177," After graduating high school and being accepted to college, Casey decided to study philosophy, because Casey valued ethics highly. What does Casey need to do before this? "," After completing high school and enrolling in college, Casey opted for a major in philosophy due to their strong interest in the discipline's ethical framework.  What does Casey need to do before this? ",0,0,2,0.08170211315155029,0.8882529139518738
178,178, Rylie is teaching Sasha how to swim.  Riley told Sasha to hold her breath. How would Riley feel afterwards? , Rylie is providing Sasha with swimming lessons. Riley advised Sasha to pause for a moment before entering the water.  How would Riley feel afterwards? ,1,0,1,0.08422917127609253,0.8148107528686523
179,179, Aubrey was practicing singing and they sound really good. What will Aubrey want to do next? ," Aubrey has been working on their vocal skills, and their performance is impressive!  What will Aubrey want to do next? ",1,2,1,0.11268627643585205,0.8434892892837524
180,180, kendall was a hard worker so she kept the ball rolling on the project. Why did Kendall do this? ," Kendall was a proactive team player who brought a lot of energy to the project, so they kept it moving forward until it was completed successfully.  Why did Kendall do this? ",0,0,0,0.08811765909194946,0.7371935248374939
181,181, Jordan took their son to the shoe store to get some soccer shoes. What does Jordan need to do before this? ," Jordan brought a young individual to the shoe store to acquire footwear suitable for playing soccer, emphasizing the importance of proper equipment for athletic pursuits.  What does Jordan need to do before this? ",2,2,2,0.0658004879951477,0.7354459166526794
182,182," After Bailey went to bed, Carson crept into the kitchen and ate Bailey's candy. Why did Carson do this? "," After Bailey retired for the night, Carson sneaked into the kitchen and indulged in Bailey's sugary treats.  Why did Carson do this? ",2,2,2,0.13915801048278809,1.1253453493118286
183,183, Quinn moved into a new house after their old one burned down in a fire. How would Quinn feel afterwards? , Quinn transferred to a different residence following the destruction of their former dwelling by a blaze.  How would Quinn feel afterwards? ,0,0,0,0.12162512540817261,0.8965932726860046
184,184, Kai decided to stay at the beach house an extra week. Why did Kai do this? , Kai chose to continue soaking up the sun and fun at the beach house for one more week.  Why did Kai do this? ,2,2,2,0.1099655032157898,0.8136575818061829
185,185, Remy understood every word of what their teacher was teaching. How would you describe Remy? , Remy picked up on every point their teacher made.  How would you describe Remy? ,1,1,1,0.12822413444519043,0.9627623558044434
186,186," Feeling a bit bored and tired, Kai watched anything. What will Kai want to do next? "," Kai's boredom and fatigue led them to passively consume media, searching for content that would hold their attention.  What will Kai want to do next? ",0,0,0,0.07522714138031006,0.5820280313491821
187,187, Aubrey was practicing singing and they sound really good. What will Aubrey want to do next? , Aubrey was warming up their vocals and they sounded amazingly skilled.  What will Aubrey want to do next? ,2,2,1,0.1024618148803711,0.7267470955848694
188,188, Riley was the best of friends with the boy and the others were relieved they had someone to lean on. What will Others want to do next? ," Riley's friendship was a beacon of hope for the group, providing a stable source of support and comfort during difficult times.  What will Others want to do next? ",2,2,0,0.05574160814285278,0.564249575138092
189,189, Skylar was sick and had to cancel concert plans with Sydney. What will Sydney want to do next? , Skylar had to bail on their concert plans with Sydney due to health reasons.  What will Sydney want to do next? ,1,1,0,0.09604281187057495,0.7446238398551941
190,190, Jan lit a fire under her coworkers for slacking off a lot. How would Jan feel afterwards? ," Jan addressed the issue of underperformance among her team members by bringing it to their attention with a metaphorical ""fire"" that symbolizes urgency and motivation.  How would Jan feel afterwards? ",1,1,1,0.059008777141571045,0.5385757684707642
191,191, Sydney was writing the story creatively and wanted to give the reader Riley's perspective. Why did Sydney do this? , Sydney was weaving the story with artistry and sought to offer readers an intimate look at Riley's thoughts and feelings.  Why did Sydney do this? ,2,2,2,0.08374017477035522,0.7433499097824097
192,192, Quinn knew what was going on after seeing the cashier stealing from the till. What will Quinn want to do next? ," Quinn recognized that the cashier was pocketing funds from the store's register, and they were not too pleased about it.  What will Quinn want to do next? ",2,2,2,0.08875340223312378,0.794560432434082
193,193, Skylar entered the classroom at school and made fun of everyone for being there on time. What will Others want to do next? ," Skylar mocked the other students' reliability by joking about their punctuality, creating a lighthearted atmosphere in the classroom.  What will Others want to do next? ",1,1,2,0.06022441387176514,0.5470874309539795
194,194, Jan gave Sydney a necktie and Sydney put it on and it looked really good. What does Jan need to do before this? , Jan presented Sydney with a necktie that added a touch of elegance to their ensemble; the resulting look was quite dashing.  What does Jan need to do before this? ,2,2,2,0.09909749031066895,0.7893210053443909
195,195, Addison went fishing and brought her brother with her. What will Addison want to do next? , Addison and her brother went fishing together.  What will Addison want to do next? ,0,0,0,0.11644506454467773,0.8672701120376587
196,196, Jordan taught the children nutrition and brought new foods for them to try which affected the children's health. What will Jordan do next? ," Jordan imparted valuable insights on nutrition to the youngsters and introduced them to diverse gastronomic delights, ultimately improving their health.  What will Jordan do next? ",1,1,1,0.0550539493560791,0.5550728440284729
197,197, Tracy wanted something to do over the weekend. Tracy went camping during the weekend. Why did Tracy do this? , Tracy sought an adventure over the weekend and chose to go camping.  Why did Tracy do this? ,1,1,1,0.10848617553710938,0.8880590200424194
198,198, Sydney is Addison's boyfriend at the local high school. What will happen to Addison? , Male,1,1,0,0.012385241687297821,0.05375037342309952
199,199, Riley was on the beach near some birds that just flew away. They went after them. What does Riley need to do before this? , Riley pursued the avian creatures as they winged their way from the sandy area.  What does Riley need to do before this? ,1,1,2,0.11570948362350464,0.8188424110412598
200,200," As usual, Aubrey went to the park but this morning, he met a stranger at the park who jogged with him. What will Others want to do next? "," Aubrey made his way to the park as expected, only to be greeted by an unexpected jogging partner who had caught his eye.  What will Others want to do next? ",2,2,1,-1.0,1.0
201,201, Jesse stood Cameron up instead of backing the person who was accusing him of stealing money. How would Cameron feel as a result? , Jesse left Cameron hanging instead of defending them against the accusation of financial misconduct.  How would Cameron feel as a result? ,1,1,1,0.08202743530273438,0.6279686093330383
202,202, Jesse is very angry with Riley and says some pretty awful things. Riley looks at Jesse with hurt filled eyes. What emotion is Riley likely experiencing? , Jesse's anger boils over and they let loose a string of cutting comments at Riley. Riley's expression conveys the pain they feel from Jesse's words.  What emotion is Riley likely experiencing? ,2,2,2,0.05354183912277222,0.7258396148681641
203,203, Remy answered the question that was intended for someone else. How would someone else feel as a result? , Remy skillfully replied to the inquiry originally directed at someone else.  How would someone else feel as a result? ,1,1,1,0.08384197950363159,0.6751658916473389
204,204, Austin predicted cancer rates in patients would continue to go down due to the new breakthrough treatment they developed. How would Austin feel afterwards? , The new breakthrough treatment developed by Austin is expected to result in a decrease in cancer rates among patients.  How would Austin feel afterwards? ,0,0,0,0.10715675354003906,0.8528239130973816
205,205, Kendall altered Lee's course of action after seeing a grave mistake in his plans. How would Kendall feel afterwards? , Kendall refined Lee's course of action due to a glaring oversight in his plans.  How would Kendall feel afterwards? ,2,2,2,0.1048935055732727,0.8401555418968201
206,206, Quinn was spending the day in the park with their friends. What will Quinn want to do next? , Quinn enjoyed a fun-filled day in the park with their pals.  What will Quinn want to do next? ,2,2,2,0.10370475053787231,0.8046159744262695
207,207, Bailey felt bad when she saw the homeless lady and gave her twenty dollars. How would you describe Bailey? , Bailey was touched by the homeless lady's situation and offered her twenty dollars to help.  How would you describe Bailey? ,1,1,1,0.2031031847000122,1.0456279516220093
208,208, Taylor asked the one officer for help in unlocking their car. How would you describe Taylor? , Taylor sought the officer's aid in gaining access to their vehicle.  How would you describe Taylor? ,1,0,0,0.1441127061843872,0.9171003103256226
209,209, Carson was not exhibiting proper behavior in the military. Austin went ahead and discharged Carson of his duty. How would Austin feel afterwards? ," Carson's actions in the military did not align with what was expected of him, so Austin made the call to release him from his duties.  How would Austin feel afterwards? ",2,2,0,0.08666568994522095,0.7098830938339233
210,210, Tracy gave it to their friend because they weren't going to need it anymore. What does Tracy need to do before this? , Tracy gave the item to their friend due to their change in circumstances.  What does Tracy need to do before this? ,1,1,2,0.10343712568283081,0.7321035265922546
211,211, Alex grew closer to their cousin and spent less time with the others. How would Others feel as a result? ," Alex's relationship with their cousin became more intimate, while they began to pull back from the larger group.  How would Others feel as a result? ",0,1,1,0.07596129179000854,0.6700115203857422
212,212, Jan wanted to help some low income kids go to summer camp. Jan raised money to help. How would Jan feel as a result? ," Jan wanted to provide financial support for disadvantaged youth to attend summer camp, and successfully raised funds to do so.  How would Jan feel as a result? ",2,2,2,0.09786117076873779,0.8101043701171875
213,213, Taylor had not had contact with this friend for ten years and wonder how their life was going. How would Taylor feel afterwards? , Taylor hadn't been in touch with this acquaintance for a decade and was intrigued by their current situation.  How would Taylor feel afterwards? ,0,0,0,0.09553605318069458,0.7508493065834045
214,214, Tracy heard a faint buzzing noise and immediately ran for her life. How would you describe Tracy? , Tracy sensed an unsettling vibration and spontaneously sprinted towards a secure location.  How would you describe Tracy? ,0,0,0,0.14321404695510864,0.7926737070083618
215,215," While reading a story about animal abuse, Quinn felt a lot of pain. How would you describe Quinn? "," As Quinn read through the heart-wrenching tale of animal cruelty, they felt a profound empathy for the victims and a sense of frustration towards those responsible for the abuse.  How would you describe Quinn? ",1,1,1,0.07127535343170166,0.659126877784729
216,216, Alex saw Taylor talking to another guy at the dance that night. What will Alex want to do next? ," Alex observed Taylor interacting with someone else at the dance that night, and it appeared to be a male.  What will Alex want to do next? ",2,1,2,0.1118234395980835,0.8808374404907227
217,217, Robin was too embarrassed to explain so she let Carson explain why it happened. What will happen to Carson? ," Robin was hesitant to elaborate on the situation, so she let Carson fill in the gaps and explain why it happened.  What will happen to Carson? ",2,2,2,0.10209137201309204,0.7927836179733276
218,218," Riley and Sydney are best friends, Riley sold Sydney's painting to the bidder after she stole it from her house. What will happen to Sydney? "," Riley and Sydney share a special bond, and Riley proceeded to sell Sydney's painting to the highest bidder after it was, shall we say, ""acquired"" from her home.  What will happen to Sydney? ",2,2,0,0.05925273895263672,0.70191490650177
219,219, Taylor's friend was grieving the loss of his grandfather last week. What will happen to Taylor? , Taylor's companion experienced a profound sense of grief following the death of their grandfather last week.  What will happen to Taylor? ,0,0,2,0.12301599979400635,0.8938183784484863
220,220, Jesse showed Sydney's friends how to bake a cake but it was left in the oven too long and burned. What will Jesse want to do next? ," Jesse guided Sydney's pals through the process of baking a cake, however, due to an unfortunate oversight, the cake was left in the oven for too long, resulting in an embarrassing burn.  What will Jesse want to do next? ",2,2,2,0.060147225856781006,0.7192215919494629
221,221, Sasha had gotten a tutor to help her with history. Sasha started to improve slowly. What does Sasha need to do before this? ," Sasha engaged a tutor to support their learning in history, and they started to gain traction with each passing day.  What does Sasha need to do before this? ",0,0,0,0.097903311252594,0.7457263469696045
222,222," Tracy brought the kids to their dentist appointment, but it was scheduled during the school day. What does Tracy need to do before this? "," The parent (gender neutral) brought their children to their scheduled dentist appointment, which unfortunately fell on a school day.  What does Tracy need to do before this? ",0,0,0,0.053009629249572754,0.5893148183822632
223,223, Jan wanted to make friends so she exchanged phone numbers with people she met. How would Jan feel afterwards? ," Jan wanted to broaden her social horizon, so she exchanged phone numbers with some individuals she encountered.  How would Jan feel afterwards? ",1,1,2,0.09256386756896973,0.6986126899719238
224,224, Sasha and others noticed Bob didnt have money for lunch. Sasha gave Bob some french fries. What will Others want to do next? ," Sasha and their companions observed that Bob lacked financial resources for lunch, so they collectively provided a modest portion of fries as a gesture of support.  What will Others want to do next? ",2,0,2,0.06091982126235962,0.6783964037895203
225,225, Casey's mother called Casey to tell her that she sent her a package by mail. What does Casey need to do before this? , The sender notified the recipient that the parcel had been delivered via postal mail.  What does Casey need to do before this? ,0,0,1,0.14608287811279297,1.0592515468597412
226,226, Kai sold their clothes to the bidder at an auction when they didn't fit. What will Kai want to do next? , Kai disposed of their ill-fitting attire to a willing purchaser at the auction.  What will Kai want to do next? ,1,1,2,0.11751586198806763,0.8740588426589966
227,227, Casey paid Jesse for the items they bought from them. What will Casey want to do next? , Casey paid Jesse back for the stuff they got from them.  What will Casey want to do next? ,0,2,0,0.09973740577697754,0.874332845211029
228,228, Aubrey was walking in the park one day. Aubrey met a stranger at the park when she stopped at the pond. How would Aubrey feel afterwards? , Aubrey wandered into the park and ran into someone new near the tranquil water feature.  How would Aubrey feel afterwards? ,0,2,2,0.09344547986984253,0.6631126999855042
229,229, Alex helped Casey escape from the jail cell. What will happen to Casey? , Alex played a key role in facilitating Casey's release from the confinement.  What will happen to Casey? ,2,2,1,0.1291348934173584,0.9667305946350098
230,230, Carson tried to fight Robin last night while they were at a bar. How would Carson feel afterwards? ," Carson reportedly engaged in a heated altercation with Robin at the bar last night, leaving spectators on edge until the situation was diffused.  How would Carson feel afterwards? ",2,2,0,0.11249369382858276,0.9141586422920227
231,231, Carson ate Bailey's candy and took a nice long nap after eating the candy. What will happen to Carson? , Carson enjoyed a sugary treat and followed it up with a rejuvenating snooze.  What will happen to Carson? ,2,2,1,0.1268230676651001,0.7899799346923828
232,232, Kendall grabbed Jordan's hands because Jordan was going to cross the street without looking. What will Jordan want to do next? , Kendall assertively took hold of Jordan's hands to prevent them from crossing the street recklessly.  What will Jordan want to do next? ,1,1,0,0.1044316291809082,0.7717485427856445
233,233, Quinn was starting to get the strength back in his legs after months of physical therapy. How would Quinn feel afterwards? , Quinn had been undergoing physio for months and was now starting to experience a return of strength in their legs.  How would Quinn feel afterwards? ,2,2,0,0.11223858594894409,0.8539194464683533
234,234, Jordan felt bad after vandalizing a building so they paid their debt to society by cleaning up everything they had done. How would you describe Jordan? , Jordan acknowledged their wrongdoing and paid their debt to society through a thorough cleanup of the affected area.  How would you describe Jordan? ,0,0,0,0.11421042680740356,0.7770352959632874
235,235, Jan and their partner were going to a big new year's party at a bar downtown. Jan decided to leave the car keys at home and take a taxi. Why did Jan do this? ," Jan and their plus one were looking forward to a night out at a popular bar downtown for New Year's Eve. To avoid any hassle, Jan decided to call a taxi instead of using their own vehicle.  Why did Jan do this? ",2,2,0,0.05995035171508789,0.5714325904846191
236,236, Tracy saw a robbery so he ran for his life to the police station where he was asked to fill out a report about the crime. What will Tracy want to do next? , The individual who was present during the robbery ran to the police station to provide an account of the events and complete a report about the crime.  What will Tracy want to do next? ,0,0,0,0.04868382215499878,0.5489822030067444
237,237," Kendall's shirt was very expensive, and they lost it over there. How would Kendall feel afterwards? "," Kendall's shirt carried a hefty price tag, but unfortunately, it ended up in the wrong place.  How would Kendall feel afterwards? ",1,1,1,0.11478185653686523,0.8087567090988159
238,238, Lee challenged her to a fight by pointing his sword in her direction. What will she want to do next? ," Lee indicated their impending confrontation with a dramatic flourish of his sword, inviting a response from the fearless opponent.  What will she want to do next? ",2,2,0,0.06403207778930664,0.6389518976211548
239,239, Alex had been caught up in many crimes so one day Alex escaped to Mexico. What will Others want to do next? ," Alex's involvement in illegal activities led them to make a sudden departure for Mexico, leaving behind any legal troubles they may have had.  What will Others want to do next? ",0,1,0,0.0709228515625,0.7007051110267639
240,240," Sydney appeared wounded, on the ground, so Kia Crowded around Sydney to assess the damage. What does Kai need to do before this? "," Sydney lay motionless on the ground, prompting a concerned circle of onlookers to surround them and assess the situation.  What does Kai need to do before this? ",0,1,1,0.07489043474197388,0.6138553023338318
241,241," Taylor wanted to break up Kai's romance with Tom, and spread rumors. What will happen to Kai? "," Taylor had a bone to pick with Kai's love life, and he took matters into his own hands by spreading whispered tales about Tom to disrupt their bond.  What will happen to Kai? ",0,0,0,0.08293765783309937,0.737349808216095
242,242, Robin let Carson explain to their parents what had happened at school. What does Robin need to do before this? , Robin allowed Carson to communicate the details of the school incident to their caregivers.  What does Robin need to do before this? ,1,1,2,0.12038850784301758,0.9205892086029053
