,idx,Original,Paraphrases,choice,choice_b,target,attr_error,model_score
1620,1620, Jordan let others into his house. Why did Jordan do this? , Jordan granted access to his dwelling space for some visitors.  Why did Jordan do this? ,1,1,0,0.11284887790679932,0.8548468351364136
1621,1621, Jesse just got a haircut and Riley was observing him with her eyes. What will happen to Jesse? ," Jesse recently updated his look, and Riley's gaze lingered on him for a moment.  What will happen to Jesse? ",1,2,0,0.12295246124267578,0.8558787703514099
1622,1622, Ash accepted Alex's invitation to go to a birthday party. What will Ash want to do next? , Ash happily accepted Alex's invitation to attend the birthday celebration.  What will Ash want to do next? ,1,1,1,0.10858255624771118,0.9350468516349792
1623,1623, Sasha had a long weekend coming up and was celebrating a birthday. What will Sasha want to do next? , Sasha had a long weekend approaching and was planning to commemorate their birthday with some fun activities.  What will Sasha want to do next? ,1,1,0,0.10549372434616089,0.6733191609382629
1624,1624, Riley was running late for her martial arts lessons. Riley had to get to the dojo on the other side of town. What does Riley need to do before this? , Riley was running behind schedule for their martial arts training and needed to dash across the city to reach the dojo.  What does Riley need to do before this? ,2,1,0,-1.0,1.0
1625,1625, Casey saved some money by working overtime to go on a vacation. How would Casey feel afterwards? , Casey accrued some additional funds by working longer hours to go on a much-needed break.  How would Casey feel afterwards? ,0,0,0,0.10335195064544678,0.7796666622161865
1626,1626, kendall went along with jan's friends but didn't invite jan along because they didn't like jan. How would Jan feel as a result? ," Kendall joined Jan's friends on their outing, but decided not to invite Jan due to their mutual dislike for her.  How would Jan feel as a result? ",1,0,0,0.10786980390548706,0.858403205871582
1627,1627, Jesse went apple picking on a raining day. What does Jesse need to do before this? ," On a wet and wild day, Jesse ventured out to collect some juicy apples.  What does Jesse need to do before this? ",2,2,2,0.10478264093399048,0.7644550204277039
1628,1628, Quinn afforded every car after winning a lot of money on the Power ball ticket. What does Quinn need to do before this? , Quinn invested in several top-notch automobiles following their substantial windfall from the Powerball drawing.  What does Quinn need to do before this? ,1,0,1,0.08258002996444702,0.6799784302711487
1629,1629, Austin moved his body to the music when the band began playing again. How would Austin feel afterwards? , Austin's body moved in harmony with the rhythm of the music as the band launched into their next set.  How would Austin feel afterwards? ,2,2,2,0.13062673807144165,0.9462304711341858
1630,1630," Carson was trying to study for a big test, so Carson turned Sydney's music down. Why did Carson do this? "," Carson needed to prepare for an important assessment, so Carson requested that Sydney adjust the volume of their musical selection.  Why did Carson do this? ",2,2,2,0.09222239255905151,0.8465777635574341
1631,1631," Skylar loved riding dirt bikes, even though their family thought it was dangerous. When they crashed and broke their arm, they knew they'd have to fight to be allowed to ride again. How would you describe Skylar? "," Skylar was passionate about riding dirt bikes, even though their family believed it was perilous. When they experienced a crash and broke their arm, they recognized they would need to advocate for their right to ride again.  How would you describe Skylar? ",1,1,1,0.06316602230072021,0.6557555198669434
1632,1632, Jesse drove Ash to the airport and dropped them off at the airport with ease. How would Jesse feel afterwards? ," Jesse navigated Ash to the airport with skill and precision, depositing them there with ease and efficiency.  How would Jesse feel afterwards? ",0,0,0,0.08856856822967529,0.7165372967720032
1633,1633," Jesse had made plans with Cameron to go to the dance, but instead stood Cameron up. What will Cameron want to do next? "," Jesse and Cameron had agreed to meet at the dance, but Jesse didn't show up as expected.  What will Cameron want to do next? ",2,2,2,0.0875663161277771,0.7695236802101135
1634,1634," Bailey has wanted a child for a long time, and finally got pregnant. What will happen to Bailey? "," Bailey has wanted a child for some time now, and they've finally succeeded in conceiving! This is a joyous occasion for them.  What will happen to Bailey? ",1,1,1,0.09529119729995728,0.7383224368095398
1635,1635, Skylar reluctantly agreed to go to the play this coming Friday. What will Skylar want to do next? , Skylar cautiously acquiesced to attending the play this Friday.  What will Skylar want to do next? ,0,0,0,0.09502255916595459,0.7683224081993103
1636,1636, Jan gave birth to a daughter yesterday. Why did Jan do this? ," The newest addition to Jan's family arrived yesterday in the form of a sweet little bundle of joy, who is sure to bring endless happiness and pride to her parents.  Why did Jan do this? ",2,1,0,0.05948758125305176,0.504692554473877
1637,1637, Carson attended school at 5, Carson commenced their daily educational journey at 5,2,2,2,0.11248749494552612,0.8717701435089111
1638,1638, Sasha got revenge on her friends because of the earlier prank. Why did Sasha do this? , Sasha took action against her companions in response to their previous mischief.  Why did Sasha do this? ,2,2,2,0.10196125507354736,0.7846458554267883
1639,1639, Taylor gave their partner a kiss on the lips and wished each other a goodnight. What will happen to Others? , Taylor shared a loving kiss with their significant other and wished each other a restful night ahead.  What will happen to Others? ,0,0,1,0.1115540862083435,0.7668132185935974
1640,1640," Taylor had a huge test to take, but Kai kept Taylor calm while they were studying. How would Taylor feel as a result? "," Taylor faced an intimidating exam, but Kai's soothing presence helped them stay focused during study sessions.  How would Taylor feel as a result? ",1,1,1,0.10062426328659058,0.816931962966919
1641,1641, Bailey is taking a class with Aubrey and the two are taking a test. What does Bailey need to do before this? , Bailey and Aubrey are working jointly on an assessment within their mutual class.  What does Bailey need to do before this? ,2,2,2,0.14799869060516357,0.9765297174453735
1642,1642, Taylor gave a raise and a promotion to Kendall. How would you describe Taylor? , Taylor provided Kendall with a pay bump and a new role within the company to reflect their exceptional performance.  How would you describe Taylor? ,1,1,2,0.15814107656478882,0.8937323689460754
1643,1643, Kendall witnessed a bully stuffing kids' heads in lockers so she went up to the bully to put an end to the bullying. How would you describe Kendall? ," Kendall noticed one student tormenting others by forcing their heads into lockers, so they stepped in and addressed the situation to prevent further harm.  How would you describe Kendall? ",2,2,2,0.04608190059661865,0.5266194343566895
1644,1644, Robin let Carson explain themself to the authorities so that they could best understand the situation. What does Robin need to do before this? ," Robin facilitated Carson's self-explanation to the authorities, enabling a more comprehensive understanding of the situation.  What does Robin need to do before this? ",1,1,2,0.08688002824783325,0.7678748369216919
1645,1645," Taylor was trying to speak but was being talked over, so Taylor got louder as they raised their voice. What will Taylor want to do next? "," Taylor attempted to communicate, but their message was being overshadowed, so they forcefully projected their voice to be acknowledged.  What will Taylor want to do next? ",2,0,1,0.06322282552719116,0.6719529628753662
1646,1646, Tracy knew that men erased women from history so Tracy threw doubts on the history. How would Tracy feel afterwards? ," Tracy suspected that some historical accounts might be incomplete or biased due to the omission of female perspectives, and therefore raised questions about their validity.  How would Tracy feel afterwards? ",2,2,2,0.08376544713973999,0.7042364478111267
1647,1647, Aubrey was practicing her violin all night. How would others feel as a result? ," Aubrey devoted an evening to honing their craft, playing the violin with dedication and passion.  How would others feel as a result? ",1,0,0,0.10180598497390747,0.6824063062667847
1648,1648, Remy gave Me Skylar's Netflix account information to pay the subscription fee. What will Skylar want to do next? , Remy provided Skylar's Netflix credentials to cover the cost of their subscription.  What will Skylar want to do next? ,2,2,2,0.0949254035949707,0.7479398250579834
1649,1649, Skylar put her daughters mind at ease after she claimed to see a creature in her room. How would the daughter feel as a result? , Skylar provided solace to their child and dispelled their concerns after they disclosed seeing an unidentified entity in their bedroom.  How would the daughter feel as a result? ,1,1,1,0.046085625886917114,0.4836197793483734
1650,1650, Addison ate all the cereal before her brother woke up and could have any. Why did Addison do this? , Addison consumed the entire box of cereal before anyone else was awake to claim a bite.  Why did Addison do this? ,1,1,1,0.09054803848266602,0.7694618105888367
1651,1651, Robin lost their wallet. What will happen to Others? , Robin seems to have mislaid their wallet.  What will happen to Others? ,0,0,1,0.11829531192779541,0.8585705757141113
1652,1652, Alex gave birth to Sasha that summer in the early morning. What will Sasha want to do next? ," The new life Sasha brought joy and wonder to the world, as Alex tenderly nurtured them into being during a peaceful summer dawn.  What will Sasha want to do next? ",2,2,2,0.06520974636077881,0.5673469305038452
1653,1653," Jesse was tasked by Addison to babysit, walk, and care for her dog. What will happen to Jesse? ", Jesse was given the responsibility of ensuring the well-being of Addison's canine companion during her absence.  What will happen to Jesse? ,1,1,1,0.10477793216705322,0.7758053541183472
1654,1654, Kendall set a fire in the school and everyone got out of there quick. What will Sydney want to do next? ," The school was illuminated by an intense flame, prompting a swift exodus of all students and staff, as initiated by Kendall.  What will Sydney want to do next? ",2,2,0,0.09300482273101807,0.7473502159118652
1655,1655," Cameron's best friend Robin was flying to visit Cameron, so Cameron had to go pick them up from the airport. What will happen to Cameron? "," Cameron's acquaintance Robin was coming by aerial transportation, therefore Cameron had to proceed to the airport for retrieval.  What will happen to Cameron? ",0,0,0,0.11340421438217163,0.7847418189048767
1656,1656, Kai looked at Jan's picture and made it perfect. How would Jan feel as a result? , Kai scrutinized Jan's image and artfully refined its details until it met their high standards.  How would Jan feel as a result? ,0,0,0,0.10134005546569824,0.719082236289978
1657,1657," Remy had a big presentation he had to get done, so Remy was working late tonight. What will Remy want to do next? "," Remy had a significant project due soon, so they were working overtime to ensure its success.  What will Remy want to do next? ",0,2,2,0.08831489086151123,0.7207098603248596
1658,1658, Cameron looked at Riley expectantly as if if demanded acknowledgement from him. How would Cameron feel afterwards? ," Cameron fixed their eyes on Riley, a look of anticipation and expectation lingering in the air.  How would Cameron feel afterwards? ",1,1,2,0.08828288316726685,0.7261117696762085
1659,1659," Austin had more than they could handle, so Austin offered Sydney a position at work. How would you describe Austin? ", Male,2,2,1,0.006616247817873955,0.021240584552288055
1660,1660," Taylor´s friend had to get to the airport but had missed the bus, however Lee was going that direction, so Lee gave Taylor's friend a ride. What will Taylor want to do next? "," Taylor's companion encountered transportation issues en route to the airport, but Lee, who was travelling in the same direction, kindly provided a mode of transportation for Taylor's friend.  What will Taylor want to do next? ",0,2,2,0.054923832416534424,0.5910695791244507
1661,1661, Jan was best friends with their teacher for years until the teacher passed away unexpectedly and suddenly. What will Jan want to do next? ," Jan held a deep connection with their teacher that endured for a long time, until the sudden loss of their valued mentor.  What will Jan want to do next? ",0,0,0,0.08563095331192017,0.6827916502952576
1662,1662, Jan went off to college and found new friends. What will the friends want to do next? , Jan pursued their academic aspirations and found a supportive network of peers.  What will the friends want to do next? ,1,2,1,0.09811872243881226,0.755660355091095
1663,1663, Austin built a shed on the site so that they had something to put their tools in. What will Austin want to do next? ," A structure was erected in the designated area for the purpose of storing tools and equipment, thereby facilitating efficient use of resources.  What will Austin want to do next? ",1,1,0,0.027981191873550415,0.4029368758201599
1664,1664, tracy hit a deer but the car was fine so tracy continued driving to school. How would you describe Tracy? ," Tracy had a close call with a deer while en route to school, yet the vehicle emerged unharmed, allowing them to continue their journey without interruption.  How would you describe Tracy? ",2,2,2,0.06200969219207764,0.570917546749115
1665,1665," Jesse was pet sitting for Addison, so Jesse came to Addison's house and walked their dog. What does Jesse need to do before this? "," Jesse was entrusted with the responsibility of caring for Addison's beloved pet, so they went to Addison's residence and took the pup out for a stroll.  What does Jesse need to do before this? ",1,1,1,0.04699814319610596,0.6239041686058044
1666,1666, Carson gave them some milk when they were eating cookies. What will happen to others? , Carson shared some refreshing milk with the group as they indulged in their tasty treats.  What will happen to others? ,0,0,0,0.10817182064056396,0.7315394878387451
1667,1667, Ash was cut short by the speaker at the conference. How would you describe Ash? , The speaker brought Ash's presentation to a premature conclusion at the conference.  How would you describe Ash? ,2,0,0,0.14633327722549438,0.9278914332389832
1668,1668, Casey wrote a book that happened to mention all of his friends. What does Jordan need to do before this? , Casey composed a literary work that included references to a diverse group of individuals with whom he has connections.  What does Jordan need to do before this? ,2,2,2,0.053167760372161865,0.4653940796852112
1669,1669, Alex landed on Taylor's back after being thrown from across the room at the bar. How would Taylor feel as a result? ," Alex glided onto Taylor's back with the fluidity of a butterfly, their bodies entwined in a dynamic pose that hinted at a night of passion and adventure.  How would Taylor feel as a result? ",1,2,2,0.04688689112663269,0.48527613282203674
1670,1670, Bailey was trying to kill Aubrey so Bailey held Aubrey's breath. What will Aubrey want to do next? ," Bailey was attempting to cause Aubrey harm, and he employed a violent tactic by restricting her airflow.  What will Aubrey want to do next? ",1,1,1,0.10329437255859375,0.7656880021095276
1671,1671, Aubrey felt a lump in her breast and was so concerned that they confided in their closest friends who then came over and spent the night listening to and trying to reassure Aubrey. How would Others feel as a result? ," Aubrey noticed an unusual texture in their breast and felt deeply concerned, so they disclosed this information to their nearest confidants who then spent the night providing empathetic listening and reassurance.  How would Others feel as a result? ",1,1,1,0.053507447242736816,0.5336591005325317
1672,1672," Taylor heard someone use an unfamiliar word, so they looked up the definition of it online. What does Taylor need to do before this? "," Taylor encountered an unknown term during their daily activities, and they sought clarity by consulting an online resource.  What does Taylor need to do before this? ",0,0,0,0.0647050142288208,0.553826093673706
1673,1673, Jordan affected children's happiness by always yelling at them and telling them no. How would you describe Jordan? , Jordan's aggressive communication style created a toxic environment that stifled the children's creativity and sense of fulfillment.  How would you describe Jordan? ,1,1,1,0.07607835531234741,0.5777692198753357
1674,1674, Aubrey took tennis lessons as a method to get in shape. What does Aubrey need to do before this? , Aubrey pursued tennis instruction as a vehicle for realizing their fitness goals.  What does Aubrey need to do before this? ,0,0,2,0.13907569646835327,0.9159926772117615
1675,1675, Tracy took Jesse's music students to the park for a concert because Jesse was running late. How would you describe Tracy? , Tracy escorted Jesse's music students to the park for a concert due to Jesse's tardiness.  How would you describe Tracy? ,1,1,1,0.17071747779846191,0.9673376083374023
1676,1676, Kai practiced her dance routine for months on end. How would you describe Kai? , Kai devoted extensive time and effort into mastering their dance routine.  How would you describe Kai? ,0,0,0,0.14829927682876587,0.8881617188453674
1677,1677," Even though the biological father was in jail, Sasha kept the baby. Why did Sasha do this? "," As Sasha navigated the challenges of single parenthood, she made the courageous choice to keep her baby despite the father's absence due to legal issues.  Why did Sasha do this? ",2,2,2,0.07345587015151978,0.6946344375610352
1678,1678, Remy supplied the needs of all the children during the power outage. Why did Remy do this? , Remy provided essential support to the young ones when the power was out.  Why did Remy do this? ,2,2,2,0.10181331634521484,0.8248958587646484
1679,1679, Cameron was talking to Skylar and looked at him as he talked to them. Why did Cameron do this? ," Cameron engaged in a dialogue with Skylar, periodically directing their gaze towards them.  Why did Cameron do this? ",0,0,0,0.14457237720489502,0.9810470342636108
1680,1680, Addison turned their music down because they were making noise. How would you describe Addison? , Addison adjusted the level of their audio to prevent disrupting the surrounding area.  How would you describe Addison? ,2,0,2,0.14649784564971924,1.0049991607666016
1681,1681, Sasha was playing baseball for so long and got tired. How would you describe Sasha? ," Sasha had been engaging in the game of baseball for an extensive period, resulting in fatigue.  How would you describe Sasha? ",1,1,2,0.16137397289276123,0.875870943069458
1682,1682," Remy supplied everything to the store, but the order was wrong. What will Remy want to do next? "," Remy delivered all the items for the store, however, the arrangement was not according to plan.  What will Remy want to do next? ",0,0,0,0.0838996171951294,0.7198712825775146
1683,1683, Sydney asked mom if Ash could have one more piece of pie after they ate all of their dinner. How would Ash feel as a result? , Sydney inquired about having an additional piece of pie following the consumption of their evening meal.  How would Ash feel as a result? ,1,1,1,0.08007156848907471,0.7764664888381958
1684,1684," After their spouses death, Aubrey was responsible for taking care of all their children alone, so Aubrey had to get a job. What will happen to Others? "," After losing their spouse, Aubrey took on the challenge of raising their children alone and pursued employment to provide for them.  What will happen to Others? ",0,0,0,0.0727311372756958,0.6728343963623047
1685,1685, Austin sat on Bailey's lap and fell asleep after being up all night. How would Bailey feel as a result? ," The pair nestled into each other on Bailey's lap, their exhaustion from the previous night giving way to slumber.  How would Bailey feel as a result? ",2,0,0,0.10226589441299438,0.8690540194511414
1686,1686," Robin enjoyed day dreaming on lazy Sunday afternoons. One time, Robin had a fantasy about chasing rainbows. Why did Robin do this? "," Robin found joy in meandering thoughts on leisurely Sunday afternoons. At one point, they had a fanciful vision of pursuing rainbows.  Why did Robin do this? ",0,0,2,0.09973138570785522,0.8414241671562195
1687,1687, Cameron moved Kendall's body into a trash bag. Why did Cameron do this? , Cameron shifted Kendall's physical form into a secure and practical waste container.  Why did Cameron do this? ,0,0,1,0.10220599174499512,0.8050942420959473
1688,1688," Casey finds a baby kitten outside during a bad storm. It cries all night for it's mother, the next morning Casey wants to help the kitten. What will Casey want to do next? "," Casey comes across a helpless kitten mewing in distress outside during a severe storm. Feeling responsible, they decide to nurse the kitten through the night and search for its mother the following morning.  What will Casey want to do next? ",1,1,2,0.06946206092834473,0.8880159854888916
1689,1689, Sasha wet the bed after having a dream about really having to pee. How would you describe Sasha? , Sasha experienced an unexpected bedtime incident after having a vision of urgently needing to relieve themselves.  How would you describe Sasha? ,0,0,0,0.12186503410339355,0.7621855735778809
1690,1690, Kai was at the farmer's market and they sold their cow to the bidder. What will Kai want to do next? ," The enterprising farmer, Kai, profited handsomely at the market by selling their esteemed bovine to a determined bidder.  What will Kai want to do next? ",1,1,1,0.08825844526290894,0.714729905128479
1691,1691, taylor's child was sick in the hospital and taylor told quinn she would keep her posted. What will happen to Taylor? ," Taylor's child was in the hospital, and Taylor told Quinn they would keep them posted.  What will happen to Taylor? ",2,2,0,0.16282951831817627,0.9788811206817627
1692,1692," kai stopped a fight so, he grabbed carson's tools and put them away. What will Carson want to do next? ", Kai stepped in to resolve the conflict by securing Carson's instruments and organizing them.  What will Carson want to do next? ,2,2,0,0.0945582389831543,0.7189145088195801
1693,1693, Kai gave Sydney a push on the playground swing. How would Sydney feel as a result? ," The playground swing received a timely impetus from Kai, sending Sydney soaring into the clouds.  How would Sydney feel as a result? ",1,1,0,0.08111166954040527,0.6830586194992065
1694,1694, Cameron had to put up or shut up during the blackjack game. How would Cameron feel afterwards? , Cameron had to prove their mettle during the blackjack game.  How would Cameron feel afterwards? ,0,0,0,0.10792088508605957,0.7401398420333862
1695,1695, Robin refused to pay for it and was soon arrested for petty theft that night. What will happen to Others? , Robin hesitated to foot the bill and was detained by law enforcement for suspicion of petty theft later that evening.  What will happen to Others? ,0,1,2,0.11102557182312012,0.7799721956253052
1696,1696, Jordan left his at book home. He had to have it for his upcoming class. What does Jordan need to do next? ," Jordan left his book behind, and now they need it for their next lesson.  What does Jordan need to do next? ",0,0,0,0.10527980327606201,0.6598372459411621
1697,1697, Bailey spent a lot of time studying and working hard before taking an exam. How would Bailey feel afterwards? , Bailey invested a great deal of energy and effort into prepping for the exam.  How would Bailey feel afterwards? ,1,1,0,0.11321491003036499,0.8477910161018372
1698,1698, Ash had fallen off his bike and broke his ankle so Alex checked to see if he was okay. What will happen to Ash? ," Ash experienced a mishap on his bike and sustained an injury to their ankle, so Alex verified their well-being.  What will happen to Ash? ",1,2,1,0.15356755256652832,1.0665700435638428
1699,1699, Jan had a long intensive labor but gave birth to a daughter that day. How would you describe Jan? ," Jan encountered a demanding labor process, but the outcome was worth the effort - a delightful little girl was born that day.  How would you describe Jan? ",0,2,2,0.0776057243347168,0.6288840770721436
1700,1700," Carson was home alone for a while listening to his music, when he saw that his mom had come home from work, and looked to be in a foul mood. Why did Carson do this? ", Male,2,2,2,0.011985436081886292,0.07360567152500153
1701,1701, Robin's house was scheduled to be demolished. Jesse set Robin's house on fire. How would you describe Jesse? ," The impending demolition of Robin's dwelling prompted Jesse to take drastic measures, resulting in a devastating fire.  How would you describe Jesse? ",2,2,2,0.11334943771362305,0.8540804982185364
1702,1702, Aubrey never told Riley because Riley would be very upset that Aubrey betrayed them. How would Aubrey feel afterwards? ," Aubrey kept the information from Riley, anticipating that they would be distraught if Aubrey had acted against their best interests.  How would Aubrey feel afterwards? ",2,2,2,0.0832967758178711,0.7023711800575256
1703,1703, Robin changed their baby Aubrey into a swimsuit before they both went swimming in the pool. What does Robin need to do before this? ," Robin put Aubrey into a swimsuit and then they all went for a dip in the pool, having a blast together.  What does Robin need to do before this? ",0,0,1,0.08661431074142456,0.856813907623291
1704,1704, Kai talked about politics with their colleagues. What will Kai want to do next? , Kai dialogued with their work associates regarding the state of the nation.  What will Kai want to do next? ,2,2,1,0.069033682346344,0.5905025601387024
1705,1705, Riley was not able to get a word in during the heated argument. What will Riley want to do next? , Riley found it difficult to insert their thoughts into the confrontational dialogue.  What will Riley want to do next? ,2,2,2,0.0768815279006958,0.674961268901825
1706,1706," Aubrey took many medications during the years which helped with their painful condition, but also sadly led to a drug addiction. What will Others want to do next? "," Aubrey's reliance on medication for their painful condition eventually spiralled into an addiction, highlighting the complex and delicate balance between relief and risk.  What will Others want to do next? ",2,2,2,0.07181918621063232,0.7221007347106934
1707,1707, Austin blew a huge cloud of smoke into the air in front of all their friends. Why did Austin do this? ," Austin produced an extensive vapor of smoke that wafted skyward, leaving onlookers in awe of their daring feat.  Why did Austin do this? ",1,2,2,0.14325964450836182,1.0106537342071533
1708,1708, Lee told his friends that he solved the worlds problem in his dream by encouraging peaceful discourse as a leader of the country. How would his friends feel as a result? ," Lee revealed to their pals that they had a transformative dream where they fostered harmonious conversations as a charismatic head of state, successfully addressing universal challenges.  How would his friends feel as a result? ",2,2,1,0.046118855476379395,0.5493736267089844
1709,1709, Sasha saw a new movie with their friends and it was good. How would you describe Sasha? , Sasha saw a recent release with their crew and it was pretty solid.  How would you describe Sasha? ,1,1,2,0.13084739446640015,0.6992286443710327
1710,1710, Kendall went to a bar and drank booze every night. Why did Kendall do this? , Kendall enjoyed a series of alcoholic beverages at a popular watering hole each night.  Why did Kendall do this? ,2,2,2,0.10621464252471924,0.8582777380943298
1711,1711, Casey saved some money because Casey wanted to have more money for whatever can happen. Why did Casey do this? , Casey stashed some funds to ensure they had enough resources on hand to address any unforeseen situations that may arise.  Why did Casey do this? ,1,1,1,0.10388892889022827,0.8736740946769714
1712,1712," Robin was playing hide and seek with their sibling, Robin was hiding under the bed and when someone came in Robin held her breath. Why did Robin do this? "," Robin was in the midst of a thrilling game of hide and seek, using their sibling as a partner and hiding under the bed to avoid detection, holding their breath to maintain the element of surprise.  Why did Robin do this? ",0,0,0,0.07969212532043457,0.8504651784896851
1713,1713, Jordan ran quickly to the store to get some donuts. How would you describe Jordan? , Jordan dashed to the dessert destination to secure a sweet treat.  How would you describe Jordan? ,2,2,2,0.14313781261444092,0.7712000608444214
1714,1714, Sasha wet the bed after drinking a large soda before bed. What does Sasha need to do before this? ," Sasha faced an unexpected wet situation during their nocturnal slumber, likely due to the consumption of a large carbonated beverage prior to sleep.  What does Sasha need to do before this? ",1,1,1,0.054602861404418945,0.6876688599586487
1715,1715, Tracy received a promotion after she worked long hard hours for the past few months. What will Tracy want to do next? ," Tracy was recognized for their efforts with a promotion, having put in extensive time and effort over the past few months.  What will Tracy want to do next? ",1,1,1,0.08635246753692627,0.6945143342018127
1716,1716, Tracy had excellent credit so she decided to buy the old house on the street. What does Tracy need to do before this? , Tracy's sterling creditworthiness empowered them to acquire the vintage abode on the boulevard.  What does Tracy need to do before this? ,1,1,1,0.11190855503082275,0.7226580381393433
1717,1717, Aubrey wrote Tracy's novel because Tracy was a well known author but didn't have very much talent. What will Aubrey want to do next? ," Aubrey took on the task of writing Tracy's novel due to Tracy's recognized stature as an author, even though Tracy did not possess exceptional literary talent.  What will Aubrey want to do next? ",2,2,1,0.10004359483718872,0.8222853541374207
1718,1718," Jesse was working for Edward Nigma. So, Jesse set Robin's case on fire. What will happen to Robin? "," While Jesse was employed by Edward Nigma, they purposefully lit Robin's case aflame.  What will happen to Robin? ",2,2,0,0.1520932912826538,1.0070568323135376
1719,1719, Carson wanted to travel to Jesse's town because Jesse had always talked about what a great place it was. What will Carson want to do next? , Carson became curious about Jesse's hometown after hearing them speak so highly of it.  What will Carson want to do next? ,2,2,1,0.07918667793273926,0.6601050496101379
1720,1720," Robin studied hard the night before, and found the test to be very easy. Robin finished the test quickly. How would Robin feel afterwards? "," Robin put in some serious study time the night before, and the test was pretty straightforward. They finished it quickly.  How would Robin feel afterwards? ",0,0,0,0.08217555284500122,0.7870485782623291
1721,1721, Bailey asked Sasha's grandma about church because they wanted to know more about it. What will happen to Sasha? ," Bailey sought information about church from Sasha's grandma, as they were both interested in learning more.  What will happen to Sasha? ",1,1,0,0.09508657455444336,0.7796736359596252
1722,1722, Alex gave up smoking cigarettes because he hated the smell. How would Alex feel afterwards? , Alex discontinued smoking due to his aversion towards the pungent aroma it produced.  How would Alex feel afterwards? ,1,0,1,0.10648113489151001,0.8360882997512817
1723,1723, Bailey saw that Ash was feeling down and reached over to hold Ash's hand. How would you describe Bailey? , Bailey perceived Ash's emotional state as low and provided a reassuring touch on their hand.  How would you describe Bailey? ,0,0,0,0.1644725799560547,1.0386693477630615
1724,1724, Carson asked if Robin wanted to go eat. Robin shook their head no. How would Carson feel as a result? ," Carson inquired about dining plans with Robin, who responded with a hand gesture indicating ""no thanks.  How would Carson feel as a result? ",0,0,0,0.09725993871688843,0.7801071405410767
1725,1725, Lee sold things to the others and they were happy with their purchases. What will Others want to do next? ," Lee facilitated transactions with others, resulting in satisfaction among those involved.  What will Others want to do next? ",1,2,2,0.07599431276321411,0.6241955161094666
1726,1726, Skylar got their friends together and they all went on a camping trip. Why did Skylar do this? , Skylar gathered their crew and hit the great outdoors for an epic camping excursion.  Why did Skylar do this? ,1,1,2,0.11078888177871704,0.861625075340271
1727,1727," Taylor was best friends with a co-worker, so they got lunch at the yummy pizza place. What will Taylor want to do next? ", Taylor and their colleague enjoyed a tasty pizza at a popular eatery.  What will Taylor want to do next? ,1,0,0,0.09637832641601562,0.7502130270004272
1728,1728, Alex stole money from the children to pay for his drugs. What will happen to Alex? , Alex misappropriated funds intended for the children to support his substance abuse.  What will happen to Alex? ,1,1,1,0.1298525333404541,0.8331074714660645
1729,1729, Austin knew Remy didn't want to play but Austin challenged Remy to a game anyway. What will happen to Remy? ," Austin invited Remy to engage in a playful activity, despite Remy's initial reluctance.  What will happen to Remy? ",2,2,0,0.1252586841583252,0.9838632345199585
1730,1730," Quinn threw the frisbee very far, so the dog will have a challenge. How would Quinn feel afterwards? "," Quinn propelled the frisbee with remarkable distance, creating an engaging obstacle for the canine.  How would Quinn feel afterwards? ",1,0,1,0.11781913042068481,0.9021633267402649
1731,1731, Kai gave Ash some bread and stuff from the deli to make a sandwich. How would Ash feel as a result? , Kai provided Ash with a variety of bread and toppings from the deli to construct a satisfying sandwich.  How would Ash feel as a result? ,2,2,2,0.11165213584899902,0.8861347436904907
1732,1732," Ash was nervous, and cringed when they missed a step, but knew that the best thing to do is push forward. They earned a standing ovation. Why did Ash do this? "," Ash felt vulnerable and cringed when they made a mistake, but they knew that the only way to truly succeed was to keep pushing forward. They received a standing ovation.  Why did Ash do this? ",1,1,1,0.05545598268508911,0.5850757360458374
1733,1733," Lee was going to be a teacher, but Kendall Kendall altered Lee's course and they became a doctor. What does Kendall need to do before this? "," Lee had envisioned themselves teaching, but their trajectory shifted when Kendall presented an alternative route that led them to become a skilled physician.  What does Kendall need to do before this? ",1,1,1,0.07112103700637817,0.6925322413444519
1734,1734, Addison invited Austin to join the group with them. What will Addison want to do next? , Addison reached out to Austin and invited them to collaborate with the group.  What will Addison want to do next? ,1,1,2,0.12757259607315063,0.9298155903816223
1735,1735," When Jan saw Jesse the bully coming around the corner, Jan played dumb. Why did Jan do this? "," When Jesse the bully showed up, Jan deliberately feigned ignorance.  Why did Jan do this? ",1,1,1,0.10323059558868408,0.8568201065063477
1736,1736," After seeing them go 95 mph, Aubrey pulled them over for speeding on a 55 mph highway. How would Others feel after? "," Aubrey, who was patrolling the highway, noticed that the drivers had exceeded the limit by a substantial amount and took action by pulling them over for speeding.  How would Others feel after? ",1,1,1,0.05270552635192871,0.5101909637451172
1737,1737, Sasha woke up early and arrived just in time for the job interview. How would you describe Sasha? ," Sasha rose promptly from slumber, their eagerness to impress at the interview leading them to arrive precisely when scheduled.  How would you describe Sasha? ",2,2,2,0.08046543598175049,0.6087285280227661
1738,1738, Alex was annoyed their pants kept falling down so they tightened the belt around their waist. Why did Austin do this? ," Alex felt exasperated when their pants kept falling down, so they tightened the belt around their waist to prevent any further discomfort.  Why did Austin do this? ",1,2,1,0.10012578964233398,0.9504334926605225
1739,1739, Kai went with her friend and saw the new Lee movie. What does Kai need to do before this? , Kai and their friend went to see the latest release from Lee.  What does Kai need to do before this? ,0,0,0,0.12843096256256104,0.8591595888137817
